stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from,neighbourhood,district,east_west,postal_code
Bhf. Heerstr.,tram,75,1961194_west,"52.50857976,13.25835390",,,,,,,,1961125.0,Westend,Charlottenburg-Wilmersdorf,west,14052
Reichssportfeldstr.,tram,75,1961195_west,"52.50751473,13.24208670",,,,,,,,1961952.0,Westend,Charlottenburg-Wilmersdorf,west,14055
Stößenseebrücke,tram,75,1961196_west,"52.50889437,13.21747597",,,,,,,,19641222.0,Westend,Charlottenburg-Wilmersdorf,west,14055
Pichelsdorferstr.,tram,75,1961197_west,"52.51307047,13.19687115",,,,,,,,1961878.0,Wilhelmstadt,Spandau,west,13595
"Weverstr., Strassenbahnhof",tram,75,1961198_west,"52.51946975,13.19781896",,,,,,,,19611297.0,Wilhelmstadt,Spandau,west,13595
Seeburgerstr.,tram,75,1961199_west,"52.52919075,13.19561328",,,,,,,,19611075.0,Wilhelmstadt,Spandau,west,13595
Rathaus Spandau,tram,75,1961200_west,"52.53488082,13.19905885",,,,,,,,1961936.0,Spandau,Spandau,west,13597
"Spandau, Markt",tram,75,1961201_west,"52.53784350,13.20413543",,,,,,,,19611097.0,Spandau,Spandau,west,13597
Hafenplatz,tram,75,1961202_west,"52.54229255,13.20620113",,,,,,,,1961458.0,Spandau,Spandau,west,13585
Hohenzollernring,tram,75,1961203_west,"52.55569293,13.20744492",,,,,,,,1961532.0,Hakenfelde,Spandau,west,13587
Hakenfelde,tram,75,1961204_west,"52.57886010,13.21005780",,,,,,,,1961461.0,Hakenfelde,Spandau,west,13587
"Bhf. Zoo, Kantstr.",tram,76,1961205_west,"52.50540350,13.33036756",,,,,,,,1961179.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Wilmersdorferstr.,tram,76,1961206_west,"52.50669200,13.30669243",,,,,,,,19611322.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Amtsgericht,tram,76,1961207_west,"52.50682618,13.29739145",,,,,,,,196153.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Messedamm,tram,76,1961208_west,"52.50641939,13.28039244",,,,,,,,1961785.0,Westend,Charlottenburg-Wilmersdorf,west,14055
Reichskanzlerplatz,tram,76,1961209_west,"52.50891408,13.27225141",,,,,,,,1961950.0,Westend,Charlottenburg-Wilmersdorf,west,14052
Bhf. Heerstr.,tram,76,1961210_west,"52.50857976,13.25835390",,,,,,,,1961125.0,Westend,Charlottenburg-Wilmersdorf,west,14052
Reichssportfeldstr.,tram,76,1961211_west,"52.50751473,13.24208670",,,,,,,,1961952.0,Westend,Charlottenburg-Wilmersdorf,west,14055
Stößenseebrücke,tram,76,1961212_west,"52.50889437,13.21747597",,,,,,,,19641222.0,Westend,Charlottenburg-Wilmersdorf,west,14055
Pichelsdorferstr.,tram,76,1961213_west,"52.51307047,13.19687115",,,,,,,,1961878.0,Wilhelmstadt,Spandau,west,13595
"Weverstr., Strassenbahnhof",tram,76,1961214_west,"52.51946975,13.19781896",,,,,,,,19611297.0,Wilhelmstadt,Spandau,west,13595
Seeburgerstr.,tram,76,1961215_west,"52.52919075,13.19561328",,,,,,,,19611075.0,Wilhelmstadt,Spandau,west,13595
Rathaus Spandau,tram,76,1961216_west,"52.53488082,13.19905885",,,,,,,,1961936.0,Spandau,Spandau,west,13597
"Spandau, Markt",tram,76,1961217_west,"52.53784350,13.20413543",,,,,,,,19611097.0,Spandau,Spandau,west,13597
Hafenplatz,tram,76,1961218_west,"52.54229255,13.20620113",,,,,,,,1961458.0,Spandau,Spandau,west,13585
Hohenzollernring,tram,76,1961219_west,"52.55534807,13.19865762",,,,,,,,1961532.0,Hakenfelde,Spandau,west,13585
Johannesstift,tram,76,1961220_west,"52.56762417,13.19178261",,,,,,,,1961564.0,Hakenfelde,Spandau,west,13587
Bhf. Zoo,tram,77,1961221_west,"52.50719346,13.33262988",,,,,,,,1961178.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Wittenbergplatz,tram,77,1961222_west,"52.50185026,13.34309835",,,,,,,,19611335.0,Schöneberg,Tempelhof-Schöneberg,west,10789
Grunewaldstr.,tram,77,1961223_west,"52.48909957,13.34492852",,,,,,,,1961440.0,Schöneberg,Tempelhof-Schöneberg,west,10825
Bundesallee,tram,77,1961224_west,"52.48733630,13.33101416",,,,,,,,1961228.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Bundesplatz,tram,77,1961225_west,"52.47777991,13.32856619",,,,,,,,1961232.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Friedrich-Wilhelm-Platz,tram,77,1961226_west,"52.47132416,13.32841722",,,,,,,,1961369.0,Friedenau,Tempelhof-Schöneberg,west,12161
Schlossstr.,tram,77,1961227_west,"52.46492793,13.32842083",,,,,,,,19611047.0,Friedenau,Tempelhof-Schöneberg,west,12161
Rathaus Steglitz,tram,77,1961228_west,"52.45691683,13.32074535",,,,,,,,1961938.0,Steglitz,Steglitz-Zehlendorf,west,12165
Hindenburgdamm,tram,77,1961229_west,"52.45271700,13.31956784",,,,,,,,1961514.0,Steglitz,Steglitz-Zehlendorf,west,12165
Händelplatz,tram,77,1961230_west,"52.45027909,13.31546678",,,,,,,,1961544.0,Lichterfelde,Steglitz-Zehlendorf,west,12203
Bhf. Botanischer Garten,tram,77,1961231_west,"52.44730099,13.30830066",,,,,,,,1961113.0,Lichterfelde,Steglitz-Zehlendorf,west,12203
Bhf. Lichterfelde-West,tram,77,1961232_west,"52.44269517,13.29704649",,,,,,,,1961139.0,Lichterfelde,Steglitz-Zehlendorf,west,12205
Rittberg-Krankenhaus,tram,77,1961233_west,"52.42987952,13.28896146",,,,,,,,1961968.0,Lichterfelde,Steglitz-Zehlendorf,west,12205
Wismarerstr.,tram,77,1961234_west,"52.42195291,13.29850600",,,,,,,,19611329.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Goerzallee,tram,77,1961235_west,"52.42194394,13.29850665",,,,,,,,1961409.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Bhf. Zoo,tram,78,1961236_west,"52.50719346,13.33262988",,,,,,,,1961178.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Wittenbergplatz,tram,78,1961237_west,"52.50185026,13.34309835",,,,,,,,19611335.0,Schöneberg,Tempelhof-Schöneberg,west,10789
Grunewaldstr.,tram,78,1961238_west,"52.48909957,13.34492852",,,,,,,,1961440.0,Schöneberg,Tempelhof-Schöneberg,west,10825
Bundesallee,tram,78,1961239_west,"52.48733630,13.33101416",,,,,,,,1961228.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Bundesplatz,tram,78,1961240_west,"52.47777991,13.32856619",,,,,,,,1961232.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Friedrich-Wilhelm-Platz,tram,78,1961241_west,"52.47132416,13.32841722",,,,,,,,1961369.0,Friedenau,Tempelhof-Schöneberg,west,12161
Schlossstr.,tram,78,1961242_west,"52.46492793,13.32842083",,,,,,,,19611047.0,Friedenau,Tempelhof-Schöneberg,west,12161
Rathaus Steglitz,tram,78,1961243_west,"52.45691683,13.32074535",,,,,,,,1961938.0,Steglitz,Steglitz-Zehlendorf,west,12165
Hindenburgdamm,tram,78,1961244_west,"52.45271700,13.31956784",,,,,,,,1961514.0,Steglitz,Steglitz-Zehlendorf,west,12165
Händelplatz,tram,78,1961245_west,"52.45027909,13.31546678",,,,,,,,1961544.0,Lichterfelde,Steglitz-Zehlendorf,west,12203
Bhf. Botanischer Garten,tram,78,1961246_west,"52.44730099,13.30830066",,,,,,,,1961113.0,Lichterfelde,Steglitz-Zehlendorf,west,12203
Bhf. Lichterfelde-West,tram,78,1961247_west,"52.44269517,13.29704649",,,,,,,,1961139.0,Lichterfelde,Steglitz-Zehlendorf,west,12205
Rittberg-Krankenhaus,tram,78,1961248_west,"52.42987952,13.28896146",,,,,,,,1961968.0,Lichterfelde,Steglitz-Zehlendorf,west,12205
Goerzallee,tram,78,1961249_west,"52.42194394,13.29850665",,,,,,,,1961409.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Lichterfelde-West Lindenstr.,tram,78,1961250_west,"52.41622471,13.31183201",,,,,,,,19611366.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Mehringplatz,tram,95,1961251_west,"52.49792491,13.39108107",,,,,,,,1961783.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Zossenerstr. Ecke Blücherstr.,tram,95,1961252_west,"52.49622054,13.39510681",,,,,,,,19611361.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Baerwaldstr. Ecke Urbanstr.,tram,95,1961253_west,"52.49389984,13.40346009",,,,,,,,196173.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Hermannplatz,tram,95,1961254_west,"52.48708557,13.42475245",,,,,,,,1961502.0,Neukölln,Neukölln,west,10967
Erkstr. Ecke Sonnenallee,tram,95,1961255_west,"52.48169988,13.44014370",,,,,,,,1961327.0,Neukölln,Neukölln,west,12045
Hertzbergplatz,tram,95,1961256_west,"52.47737355,13.44884381",,,,,,,,1961510.0,Neukölln,Neukölln,west,12059
Bhf. Sonnenallee,tram,95,1961257_west,"52.47414313,13.45549953",,,,,,,,1961159.0,Neukölln,Neukölln,west,12059
Dammweg Ecke Sonnenallee,tram,95,1961258_west,"52.47028918,13.46461967",,,,,,,,1961274.0,Neukölln,Neukölln,west,12057
Schulenburgpark,tram,95,1961259_west,"52.46666061,13.47029259",,,,,,,,19611052.0,Neukölln,Neukölln,west,12057
Schwarzerweg Ecke Sonnenallee,tram,95,1961260_west,"52.46218349,13.47710442",,,,,,,,19611057.0,Neukölln,Neukölln,west,12057
Lindenstr.,tram,96,1961261_west,"52.50703629,13.39824519",,,,,,,,1961721.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Mehringplatz,tram,96,1961262_west,"52.49792491,13.39108107",,,,,,,,1961783.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Yorckstr.,tram,96,1961263_west,"52.49290121,13.38776683",,,,,,,,19611346.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
U-Bhf. Flughafen,tram,96,1961264_west,"52.48477998,13.38596223",,,,,,,,19611201.0,Tempelhof,Tempelhof-Schöneberg,west,12101
Adolf-Scheidt-Platz,tram,96,1961265_west,"52.47819486,13.37836902",,,,,,,,19613.0,Tempelhof,Tempelhof-Schöneberg,west,12101
Berlinickeplatz,tram,96,1961266_west,"52.46632968,13.37814469",,,,,,,,1961100.0,Tempelhof,Tempelhof-Schöneberg,west,12103
Attilaplatz,tram,96,1961267_west,"52.45549834,13.37561964",,,,,,,,196165.0,Tempelhof,Tempelhof-Schöneberg,west,12105
Bhf. Mariendorf,tram,96,1961268_west,"52.44707831,13.36143980",,,,,,,,1961143.0,Tempelhof,Tempelhof-Schöneberg,west,12105
"Lankwitz, Kirche",tram,96,1961269_west,"52.43629411,13.34577794",,,,,,,,1961686.0,Lankwitz,Steglitz-Zehlendorf,west,12247
Sydlitzstr. Ecke Kaiser-Wilhelmstr.,tram,96,1961270_west,"52.43195972,13.33810979",,,,,,,,19611146.0,Lankwitz,Steglitz-Zehlendorf,west,12247
Bhf. Lichterfelde-Ost,tram,96,1961271_west,"52.42891494,13.32900292",,,,,,,,1961137.0,Lichterfelde,Steglitz-Zehlendorf,west,12209
Ostpreußendamm Ecke Morgensternstr.,tram,96,1961272_west,"52.42585547,13.31682273",,,,,,,,1961852.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Giesendorferstr. Ecke Ostpreußendamm,tram,96,1961273_west,"52.42404034,13.31438005",,,,,,,,1961399.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Wismarerstr. Ecke Ostpreußendamm,tram,96,1961274_west,"52.41786194,13.30519515",,,,,,,,19611330.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Schwelmerstr. Ecke Ostpreußendamm,tram,96,1961275_west,"52.41219656,13.29903797",,,,,,,,19611059.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Waldstr. Ecke Turmstr.,autobus,A1,1961276_west,"52.52724000,13.33057857",,,,,,,,19611364.0,Moabit,Mitte,west,10551
Otto-Suhr-Allee,autobus,A1,1961277_west,"52.51469791,13.31513693",,,,,,,,1961853.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10585
U-Bhf. Fehrbellinerplatz,autobus,A1,1961278_west,"52.49039093,13.31417746",,,,,,,,19611199.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10707
Detmolderstr.,autobus,A1,1961279_west,"52.47876003,13.32030364",,52.47876003,13.32030364,90.0,Detmolderstr. Ecke Blissestr.,19674_west,['A1'],,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Breitenbachplatz,autobus,A1,1961280_west,"52.46721972,13.30947349",,,,,,,,1961209.0,Dahlem,Steglitz-Zehlendorf,west,14195
Botanischer Garten,autobus,A1,1961281_west,"52.45859880,13.30343606",,,,,,,,1961203.0,Dahlem,Steglitz-Zehlendorf,west,14195
Pacelli-/Thielallee,autobus,A1,1961282_west,"52.45824695,13.28706661",,52.45824695,13.28706661,92.0,Pacelli/Theilallee,19677_west,['A1'],,Dahlem,Steglitz-Zehlendorf,west,14195
Clayallee,autobus,A1,1961283_west,"52.46042334,13.27494615",,,,,,,,1961257.0,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Oskar-Helene-Heim,autobus,A1,1961284_west,"52.45027901,13.27036199",,,,,,,,19611219.0,Dahlem,Steglitz-Zehlendorf,west,14195
Bhf. Zehlendorf,autobus,A1,1961285_west,"52.43121178,13.25916441",,,,,,,,1961176.0,Zehlendorf,Steglitz-Zehlendorf,west,14169
Beeskowdamm,autobus,A1,1961286_west,"52.40988367,13.27352910",,52.40988367,13.2735291,90.0,Beeskowdamm Ecke Goerzallee,196712_west,['A1'],,Zehlendorf,Steglitz-Zehlendorf,west,14167
Wismarerstr.,autobus,A1,1961287_west,"52.42195320,13.29846630",,52.42195319601068,13.298466295797924,100.0,Wismarerstr.,196713_west,['A1'],,Lichterfelde,Steglitz-Zehlendorf,west,12207
Ernst-Reuter-Platz,autobus,A2,1961289_west,"52.51159182,13.32257153",,,,,,,,1961328.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10587
Bhf. Zoo,autobus,A2,1961290_west,"52.50702953,13.33322012",,,,,,,,1961177.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Spichernstr. Ecke Bundesallee,autobus,A2,1961291_west,"52.49638830,13.33086596",,,,,,,,19611101.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10719
Berlinerstr. Ecke Bundesallee,autobus,A2,1961292_west,"52.48735367,13.33100211",,,,,,,,196197.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Bundesplatz,autobus,A2,1961293_west,"52.47867899,13.32860278",,,,,,,,1961231.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Friedrich-Wilhelm-Platz,autobus,A2,1961294_west,"52.47128806,13.32836213",,,,,,,,1961368.0,Friedenau,Tempelhof-Schöneberg,west,12161
Schloßstr. Ecke Feuerbachstr.,autobus,A2,1961295_west,"52.46311733,13.32672483",,,,,,,,19611049.0,Steglitz,Steglitz-Zehlendorf,west,12163
Bergstr. Ecke Bismarckstr.,autobus,A2,1961296_west,"52.45863817,13.33931462",,,,,,,,196193.0,Steglitz,Steglitz-Zehlendorf,west,12169
Steglitzerdamm Ecke Halskestr.,autobus,A2,1961297_west,"52.45003048,13.34667069",,52.45003048,13.34667069,100.0,Steglitzerdamm Ecke Halskestr.,196723_west,['A2'],,Steglitz,Steglitz-Zehlendorf,west,12169
Leonorenstr. Ecke Siemensstr.,autobus,A2,1961298_west,"52.44438058,13.33887527",,,,,,,,1961700.0,Lankwitz,Steglitz-Zehlendorf,west,12247
"Lankwitz, Kirche",autobus,A2,1961299_west,"52.43629187,13.34574539",,,,,,,,1961685.0,Lankwitz,Steglitz-Zehlendorf,west,12247
Havensteinstr. Ecke Gallwitzallee,autobus,A2,1961300_west,"52.43195312,13.34636317",,52.43195312,13.34636317,88.0,Havensteinstr. Ecke Gallwitzstr.,196726_west,['A2'],,Lankwitz,Steglitz-Zehlendorf,west,12249
Lerbacherweg Ecke Gallwitzallee,autobus,A2,1961301_west,"52.42570688,13.34762156",,,,,,,,1961704.0,Lankwitz,Steglitz-Zehlendorf,west,12249
Trippsteinstr.,autobus,A2,1961302_west,"52.41893959,13.34614966",,52.41893959,13.34614966,100.0,Trippsteinstr.,196728_west,['A2'],,Lankwitz,Steglitz-Zehlendorf,west,12249
Rathaus Zehlendorf,autobus,A3,1961303_west,"52.43320752,13.25953192",,,,,,,,1961942.0,Zehlendorf,Steglitz-Zehlendorf,west,14169
Winifriedstr. Ecke Clayallee,autobus,A3,1961304_west,"52.43922923,13.26287138",,52.43922923,13.26287138,100.0,Winifriedstr. Ecke Clayallee,196731_west,['A3'],,Zehlendorf,Steglitz-Zehlendorf,west,14169
U-Bhf. Oskar-Helene-Heim,autobus,A3,1961305_west,"52.45027901,13.27036199",,,,,,,,19611219.0,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Onkel-Toms-Hütte,autobus,A3,1961306_west,"52.45007713,13.25127259",,,,,,,,19611218.0,Zehlendorf,Steglitz-Zehlendorf,west,14169
U-Bhf. Krumme Lanke,autobus,A3,1961307_west,"52.44308075,13.24046555",,,,,,,,19611212.0,Zehlendorf,Steglitz-Zehlendorf,west,14163
Bhf. Lindenthalerallee,autobus,A3,1961308_west,"52.43102571,13.22988168",,52.43102571,13.22988168,100.0,Bhf. Lindenthalerallee,196735_west,['A3'],,Zehlendorf,Steglitz-Zehlendorf,west,14163
Benschallee Ecke Potsdamerchaussee,autobus,A3,1961309_west,"52.42963804,13.22393270",,52.42963804,13.2239327,100.0,Benschallee Ecke Potsdamerchaussee,196736_west,['A3'],,Nikolassee,Steglitz-Zehlendorf,west,14129
Schopenhauer-Strasse Ecke Spanischeallee,autobus,A3,1961310_west,"52.43397115,13.21204175",,52.43397115,13.21204175,99.0,Schopenhauerstrasse Ecke Spanischeallee,196737_west,['A3'],,Nikolassee,Steglitz-Zehlendorf,west,14129
Bhf. Nikolassee,autobus,A3,1961311_west,"52.43378197,13.19315206",,,,,,,,1961147.0,Nikolassee,Steglitz-Zehlendorf,west,14129
Am Beelitzhof,autobus,A3,1961312_west,"52.43220209,13.18666156",,,,,,,,196137.0,Nikolassee,Steglitz-Zehlendorf,west,14129
Bhf. Wannsee,autobus,A3,1961313_west,"52.42151302,13.17810257",,,,,,,,1961169.0,Wannsee,Steglitz-Zehlendorf,west,14109
Am Großen Wannsee Ecke Königstr.,autobus,A3,1961314_west,"52.42049658,13.16719297",,,,,,,,196141.0,Wannsee,Steglitz-Zehlendorf,west,14109
Pfaueninsel-Chaussee Ecke Königstr.,autobus,A3,1961315_west,"52.41888024,13.15298843",,52.41888024,13.15298843,100.0,Pfaueninsel-Chaussee Ecke Königstr.,196742_west,['A3'],,Wannsee,Steglitz-Zehlendorf,west,14109
Rathaus Wannsee,autobus,A3,1961316_west,"52.41844013,13.14887249",,,,,,,,1961941.0,Wannsee,Steglitz-Zehlendorf,west,14109
"Stölpchensee, Wilhelmplatz",autobus,A3,1961317_west,"52.41240583,13.14164452",,,,,,,,19611142.0,Wannsee,Steglitz-Zehlendorf,west,14109
"Haselhorst, Kirche",autobus,A10,1961318_west,"52.54682818,13.23706589",,52.54682818,13.23706589,100.0,"Haselhorst, Kirche",196745_west,['A10'],,Haselhorst,Spandau,west,13599
Paulsternstr.,autobus,A10,1961319_west,"52.54415774,13.24712613",,,,,,,,1961873.0,Haselhorst,Spandau,west,13599
Verwaltungs-Gebäude,autobus,A10,1961320_west,"52.53706333,13.26228517",,52.53706333,13.26228517,100.0,Verwaltungs-Gebäude,196747_west,['A10'],,Siemensstadt,Spandau,west,13629
Spandauerdamm,autobus,A10,1961321_west,"52.51838421,13.28007696",,,,,,,,19611098.0,Westend,Charlottenburg-Wilmersdorf,west,14050
U-Bhf. Kaiserdamm,autobus,A10,1961322_west,"52.50999451,13.28180313",,52.50999451,13.28180313,100.0,U-Bhf. Kaiserdamm,196749_west,['A10'],,Westend,Charlottenburg-Wilmersdorf,west,14057
Amtsgerichsplatz,autobus,A10,1961323_west,"52.50685666,13.29505748",,,,,,,,196152.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,14057
Bhf. Halensee,autobus,A10,1961324_west,"52.49686559,13.28955734",,,,,,,,1961124.0,Halensee,Charlottenburg-Wilmersdorf,west,10711
Elsterplatz,autobus,A10,1961325_west,"52.47977983,13.28550761",,,,,,,,1961318.0,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Hundekehlestr.,autobus,A10,1961326_west,"52.47548162,13.29030877",,,,,,,,1961543.0,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Königin-Luisestr.,autobus,A10,1961327_west,"52.45831795,13.28702748",,,,,,,,1961664.0,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Thielplatz,autobus,A10,1961328_west,"52.45104521,13.28173642",,52.45104521,13.28173642,100.0,U-Bhf. Thielplatz,196755_west,['A10'],,Dahlem,Steglitz-Zehlendorf,west,14195
Dahlemerweg,autobus,A10,1961329_west,"52.44179805,13.28269937",,,,,,,,1961268.0,Zehlendorf,Steglitz-Zehlendorf,west,14169
Teltowerdamm,autobus,A10,1961330_west,"52.43504475,13.26044253",,,,,,,,19611159.0,Zehlendorf,Steglitz-Zehlendorf,west,14169
Behring-Krankenhaus,autobus,A10,1961331_west,"52.42410895,13.25176454",,52.42410895,13.25176454,100.0,Behring-Krankenhaus,196758_west,['A10'],,Zehlendorf,Steglitz-Zehlendorf,west,14165
Lupsteinerweg,autobus,A10,1961332_west,"52.40950895,13.25164774",,52.40950895,13.25164774,100.0,Lupsteinerweg,196759_west,['A10'],,Zehlendorf,Steglitz-Zehlendorf,west,14165
Saargemünderstr.,autobus,A11,1961333_west,"52.45098633,13.27067978",,52.45098633,13.27067978,90.0,Saargemünderstr. Ecke Clayallee,196760_west,['A11'],,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Oskar-Helene-Heim,autobus,A11,1961334_west,"52.45027901,13.27036199",,,,,,,,19611219.0,Dahlem,Steglitz-Zehlendorf,west,14195
Ihnestr.,autobus,A11,1961335_west,"52.44831039,13.27635507",,52.44831039,13.27635507,100.0,Ihnestr.,196762_west,['A11'],,Dahlem,Steglitz-Zehlendorf,west,14195
Corrensplatz,autobus,A11,1961336_west,"52.44601401,13.28426468",,52.44601401,13.28426468,100.0,Corrensplatz,196763_west,['A11'],,Dahlem,Steglitz-Zehlendorf,west,14195
Unter den Eichen Ecke Habelschwerdterallee,autobus,A11,1961337_west,"52.44567489,13.29371364",,52.44567489,13.29371364,99.0,Unter den Eichen Ecke Habelschwerdter-Allee,196764_west,['A11'],,Lichterfelde,Steglitz-Zehlendorf,west,12205
Bhf. Lichterfelde-West,autobus,A11,1961338_west,"52.44397676,13.29562870",,,,,,,,1961138.0,Lichterfelde,Steglitz-Zehlendorf,west,12205
Ringstr.,autobus,A11,1961339_west,"52.43977281,13.30017508",,52.43977281,13.30017508,100.0,Ringstr.,196766_west,['A11'],,Lichterfelde,Steglitz-Zehlendorf,west,12205
Wiesenbaude,autobus,A11,1961340_west,"52.43049524,13.31180861",,,,,,,,19611305.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Unter den Eichen Ecke Drakestr.,autobus,A11,1961341_west,"52.44573369,13.29372237",,,,,,,,196198.0,Lichterfelde,Steglitz-Zehlendorf,west,12203
Marienstr.,autobus,A11,1961342_west,"52.42960010,13.32130354",,,,,,,,1961767.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Morgensternstr. Ecke Wilhelmstr.,autobus,A11,1961343_west,"52.42808959,13.32549116",,,,,,,,1961791.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Bhf. Lichterfelde-Ost,autobus,A11,1961344_west,"52.42911681,13.32984727",,,,,,,,1961136.0,Lichterfelde,Steglitz-Zehlendorf,west,12209
Langestr.,autobus,A11,1961345_west,"52.42401189,13.33313116",,,,,,,,1961681.0,Lichterfelde,Steglitz-Zehlendorf,west,12209
Hildburghauserstr.,autobus,A11,1961346_west,"52.41665075,13.33814404",,52.41665075,13.33814404,100.0,Hildburghauserstr.,196770_west,['A11'],,Lichterfelde,Steglitz-Zehlendorf,west,12209
Apoldaerstr. Ecke Sonderhauserstr.,autobus,A11,1961347_west,"52.41944944,13.34264067",,,,,,,,196159.0,Lankwitz,Steglitz-Zehlendorf,west,12249
Trippsteinstr.,autobus,A11,1961348_west,"52.41893959,13.34614966",,,,,,,,19611186.0,Lankwitz,Steglitz-Zehlendorf,west,12249
Gartenstr. Ecke Bernauerstr.,autobus,A12,1961349_west,"52.53347452,13.38747412",,52.53347452,13.38747412,100.0,Gartenstr. Ecke Bernauerstr.,196775_west,['A12'],,Gesundbrunnen,Mitte,west,13355
Grenzstr.,autobus,A12,1961350_west,"52.54182280,13.37814765",,,,,,,,1961429.0,Gesundbrunnen,Mitte,west,13355
U-Bhf. Leopold-Platz,autobus,A12,1961351_west,"52.54640033,13.35909680",,52.54640033,13.3590968,100.0,U-Bhf. Leopold-Platz,196777_west,['A12'],,Wedding,Mitte,west,13353
U-Bhf. Seestr.,autobus,A12,1961352_west,"52.55031541,13.35229850",,,,,,,,19611226.0,Wedding,Mitte,west,13347
Bristolstr.,autobus,A12,1961353_west,"52.55830889,13.35117448",,52.55830889,13.35117448,90.0,Bristolstr. Ecke Barfusstr.,196779_west,['A12'],,Wedding,Mitte,west,13349
Emmentalerstr.,autobus,A12,1961354_west,"52.56751501,13.35118144",,52.56751501,13.35118144,90.0,Emmentalerstr. Ecke Aroserallee,196780_west,['A12'],,Reinickendorf,Reinickendorf,west,13407
Lindauerstr.,autobus,A12,1961355_west,"52.57337851,13.35902628",,,,,,,,1961717.0,Reinickendorf,Reinickendorf,west,13409
Lindenweg,autobus,A12,1961356_west,"52.58320839,13.34367758",,,,,,,,1961724.0,Wittenau,Reinickendorf,west,13437
Holzhauserstr.,autobus,A12,1961357_west,"52.59178550,13.32637724",,,,,,,,1961536.0,Wittenau,Reinickendorf,west,13437
Cyclopstr.,autobus,A12,1961358_west,"52.60208377,13.32483858",,52.60208377,13.32483858,100.0,Cyclopstr.,196784_west,['A12'],,Wittenau,Reinickendorf,west,13437
Zabel-Krüger-Damm,autobus,A12,1961359_west,"52.60786611,13.32384580",,,,,,,,19611347.0,Waidmannslust,Reinickendorf,west,13469
Kirchstr.,autobus,A12,1961360_west,"52.61485248,13.31703442",,,,,,,,1961601.0,Hermsdorf,Reinickendorf,west,13467
Hermsdorferdamm,autobus,A12,1961361_west,"52.62242144,13.31287835",,,,,,,,1961508.0,Hermsdorf,Reinickendorf,west,13467
Bhf. Frohnau,autobus,A12,1961362_west,"52.63311783,13.28947656",,,,,,,,1961120.0,Frohnau,Reinickendorf,west,13465
Donnersmarckplatz,autobus,A12,1961363_west,"52.62982465,13.28047497",,52.62982465,13.28047497,100.0,Donnersmarckplatz,196789_west,['A12'],,Frohnau,Reinickendorf,west,13465
Hainbuchenstr.,autobus,A12,1961364_west,"52.63439314,13.27475572",,52.63439314,13.27475572,90.0,Hainbuchenstr. Ecke Kastanienallee,196790_west,['A12'],,Frohnau,Reinickendorf,west,13465
Alt-Heiligensee,autobus,A13,1961365_west,"52.60616921,13.21064686",,,,,,,,196122.0,Heiligensee,Reinickendorf,west,13503
Am Dachsbau,autobus,A13,1961366_west,"52.60655284,13.22984371",,,,,,,,196138.0,Heiligensee,Reinickendorf,west,13503
