stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from,neighbourhood,district,east_west,postal_code
Otto-Wels-Ring,autobus,A67,1964736_west,"52.43499737,13.45373288",,52.43499737,13.45373288,90.0,Otto-Wels-Ring Ecke Str. 454,1965707_west,['A67'],,Gropiusstadt,Neukölln,west,12351
Clayallee Ecke Königin-Luise-Str.,autobus,A68,1964737_west,"52.46044681,13.27489827",,52.46044681,13.27489827,100.0,Clayallee Ecke Königin-Luise-Str.,1965708_west,['A68'],,Dahlem,Steglitz-Zehlendorf,west,14195
Thielallee/Pacelliallee,autobus,A68,1964738_west,"52.45816150,13.28707255",,,,,,,,19641254.0,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Dahlem-Dorf,autobus,A68,1964739_west,"52.45807070,13.28970695",,52.4580707,13.28970695,100.0,U-Bhf. Dahlem-Dorf,1965710_west,['A68'],,Dahlem,Steglitz-Zehlendorf,west,14195
Arnimallee,autobus,A68,1964740_west,"52.45776572,13.29858724",,52.45776572,13.29858724,90.0,Arnimallee Ecke Königin-Luise-Str.,1965711_west,['A68'],,Dahlem,Steglitz-Zehlendorf,west,14195
Botanischer Garten,autobus,A68,1964741_west,"52.45859880,13.30343606",,52.4585988,13.30343606,100.0,Botanischer Garten,1965712_west,['A68'],,Dahlem,Steglitz-Zehlendorf,west,14195
Lepsiusstr.,autobus,A68,1964742_west,"52.45878275,13.31560706",,52.45878275,13.31560706,90.0,Lepsiusstr. Ecke Grunewaldstr.,1965713_west,['A68'],,Steglitz,Steglitz-Zehlendorf,west,12165
Rathaus Steglitz,autobus,A68,1964743_west,"52.45563378,13.32105078",,,,,,,,1964981.0,Steglitz,Steglitz-Zehlendorf,west,12165
Breitestr. Ecke Albrechtstr.,autobus,A68,1964744_west,"52.45436072,13.32829610",,52.45436072,13.3282961,100.0,Breitestr. Ecke Albrechtstr.,1965715_west,['A68'],,Steglitz,Steglitz-Zehlendorf,west,12167
Bismarckstr. Ecke Bergstr.,autobus,A68,1964745_west,"52.45863794,13.33929802",,52.45863794,13.33929802,100.0,Bismarckstr. Ecke Bergstr.,1965716_west,['A68'],,Steglitz,Steglitz-Zehlendorf,west,12169
Munsterdamm Ecke Bergstr.,autobus,A68,1964746_west,"52.45910801,13.34873117",,52.45910801,13.34873117,100.0,Munsterdamm Ecke Bergstr.,1965717_west,['A68'],,Schöneberg,Tempelhof-Schöneberg,west,12157
Alboinstr. Ecke Prellerweg,autobus,A68,1964747_west,"52.45573170,13.36992334",,,,,,,,19647.0,Schöneberg,Tempelhof-Schöneberg,west,12105
Attilaplatz,autobus,A68,1964748_west,"52.45590180,13.37651250",,,,,,,,196477.0,Tempelhof,Tempelhof-Schöneberg,west,12105
Tempehoferdamm Ecke Friedrich-Karl-Str.,autobus,A68,1964749_west,"52.45579853,13.38396054",,52.45579853,13.38396054,99.0,Tempelhoferdamm Ecke Friedrich-Karl-Str.,1965720_west,['A68'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Kaiserin-Augusta-Str. Ecke Tempelhoferdamm,autobus,A68,1964750_west,"52.45936602,13.38446422",,52.45936602,13.38446422,90.0,Kaiserin-Augusta-Str.,1965721_west,['A68'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Alt-Tempelhof Ecke Tempelhoferdamm,autobus,A68,1964751_west,"52.46596431,13.38558298",nan+ nan+ nan,,,,,,,196436.0,Tempelhof,Tempelhof-Schöneberg,west,12099
Bhf. Tempelhof,autobus,A68,1964752_west,"52.47084694,13.38563812",,,,,,,,1964143.0,Tempelhof,Tempelhof-Schöneberg,west,12099
Eichkamp,autobus,A69,1964753_west,"52.48991827,13.25954128",,52.48991827,13.25954128,100.0,Eichkamp,1965724_west,['A69'],,Westend,Charlottenburg-Wilmersdorf,west,14055
Trabenerstr.,autobus,A69,1964754_west,"52.49735494,13.28272174",,52.49735494,13.28272174,90.0,Trabenerstr. Ecke Halenseestr.,1965725_west,['A69'],,Grunewald,Charlottenburg-Wilmersdorf,west,10711
Henriettenplatz,autobus,A69,1964755_west,"52.49701780,13.29033951",,52.4970178,13.29033951,100.0,Henriettenplatz,1965726_west,['A69'],,Halensee,Charlottenburg-Wilmersdorf,west,10711
Joachim-Friedrich-Str. Ecke Kurfürstendamm,autobus,A69,1964756_west,"52.49799091,13.29617608",,,,,,,,1964560.0,Halensee,Charlottenburg-Wilmersdorf,west,10711
Wilmersdorferstr. Ecke Kurfürstendamm,autobus,A69,1964757_west,"52.50011662,13.30701429",,52.50011662,13.30701429,100.0,Wilmersdorferstr. Ecke Kurfürstendamm,1965728_west,['A69'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,10629
Leibnizstr. Ecke Kurfürstendamm,autobus,A69,1964758_west,"52.50064789,13.31304055",,,,,,,,1964697.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10707
Bleibtreustr. Ecke Kurfürstendamm,autobus,A69,1964759_west,"52.50160348,13.31946411",,52.50160348,13.31946411,100.0,Bleibtreustr. Ecke Kurfürstendamm,1965730_west,['A69'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,10707
Uhlandstr. Ecke Kurfürstendamm,autobus,A69,1964760_west,"52.50253243,13.32528045",,52.50253243,13.32528045,100.0,Uhlandstr. Ecke Kurfürstendamm,1965731_west,['A69'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Joachimstalerstr. Ecke Kurfürstendamm,autobus,A69,1964761_west,"52.50384853,13.33128219",,,,,,,,1964562.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Nürnbergerstr. Ecke Kurfürstenstr.,autobus,A69,1964762_west,"52.50512043,13.34120096",,52.50512043,13.34120096,100.0,Nürnbergerstr. Ecke Kurfürstenstr.,1965733_west,['A69'],,Tiergarten,Mitte,west,10787
An Der Urania,autobus,A69,1964763_west,"52.50313264,13.34990933",,52.50313264,13.34990933,100.0,An der Urania,1965734_west,['A69'],,Tiergarten,Mitte,west,10787
Lützowplatz,autobus,A69,1964764_west,"52.50502902,13.35182287",,52.50502902,13.35182287,100.0,Lützowplatz,1965735_west,['A69'],,Tiergarten,Mitte,west,10785
Tiergartenstr.,autobus,A69,1964765_west,"52.50956693,13.35136665",,52.50956693,13.35136665,90.0,Tiergartenstr. Ecke Klingelhöferstr.,1965736_west,['A69'],,Tiergarten,Mitte,west,10785
Großer Stern,autobus,A69,1964766_west,"52.51452472,13.34993319",,52.51452472,13.34993319,100.0,Großer Stern,1965737_west,['A69'],,Tiergarten,Mitte,west,10557
Kongreßhalle,autobus,A69,1964767_west,"52.51763253,13.36319698",,52.51763253,13.36319698,100.0,Kongreßhalle,1965738_west,['A69'],,Tiergarten,Mitte,west,10557
Moltkebrücke,autobus,A69,1964768_west,"52.52163755,13.36922927",,52.52163755,13.36922927,100.0,Moltkebrücke,1965740_west,['A69'],,Tiergarten,Mitte,west,10557
Bhf. Wollankstr.,autobus,A70,1964769_west,"52.56453849,13.39342027",,,,,,,,1964146.0,Pankow,Pankow,west,13187
Osloerstr.,autobus,A70,1964770_west,"52.55587670,13.38424421",,,,,,,,1964870.0,Gesundbrunnen,Mitte,west,13359
Badstr.,autobus,A70,1964771_west,"52.55228041,13.38139428",,,,,,,,196481.0,Gesundbrunnen,Mitte,west,13357
Wiesenstr.,autobus,A70,1964772_west,"52.54760177,13.37388377",,52.54760177,13.37388377,90.0,Wiesenstr. Ecke Pankstr.,1965745_west,['A70'],,Gesundbrunnen,Mitte,west,13357
Ravenestr. Ecke Reinickdorferstr.,autobus,A70,1964773_west,"52.54285307,13.36977037",,52.54285307,13.36977037,95.0,Ravenéstr. Ecke Reinickendorferstr.,1965746_west,['A70'],,Wedding,Mitte,west,13347
Weddingplatz,autobus,A70,1964774_west,"52.54113612,13.36850103",,,,,,,,19641369.0,Wedding,Mitte,west,13347
Am Nordhafen,autobus,A70,1964775_west,"52.53868316,13.36324841",,,,,,,,196451.0,Wedding,Mitte,west,13353
Rathenowerstr.,autobus,A70,1964776_west,"52.52673251,13.35527561",,,,,,,,1964987.0,Moabit,Mitte,west,10559
Turmstr./Rathenowerstr.,autobus,A70,1964777_west,"52.52677998,13.35518347",,,,,,,,19641273.0,Moabit,Mitte,west,10559
Krankenhaus Moabit,autobus,A70,1964778_west,"52.52631364,13.34776241",,52.52631364,13.34776241,100.0,Krankenhaus Moabit,1965751_west,['A70'],,Moabit,Mitte,west,10559
Stromstr.,autobus,A70,1964779_west,"52.52631690,13.34314632",,,,,,,,19641213.0,Moabit,Mitte,west,10551
Rathaus Tiergarten,autobus,A70,1964780_west,"52.52649086,13.33835898",,52.52649086,13.33835898,100.0,Rathaus Tiergarten,1965753_west,['A70'],,Moabit,Mitte,west,10551
Waldstr./Gotzkowskystr.,autobus,A70,1964781_west,"52.52721622,13.33052451",,,,,,,,19641352.0,Moabit,Mitte,west,10551
Reuchlinstr.,autobus,A70,1964782_west,"52.52780798,13.32484278",,,,,,,,19641002.0,Moabit,Mitte,west,10553
Bhf. Wilhelmsruh,autobus,A71,1964784_west,"52.58102922,13.36363507",,,,,,,,1964145.0,Reinickendorf,Reinickendorf,west,13407
Lindauerstr.,autobus,A71,1964785_west,"52.57337851,13.35902628",,,,,,,,1964725.0,Reinickendorf,Reinickendorf,west,13409
Emmentalerstr.,autobus,A71,1964786_west,"52.56753547,13.35124017",,,,,,,,1964301.0,Reinickendorf,Reinickendorf,west,13407
"Schäfersee, Pankowerallee",autobus,A71,1964787_west,"52.56412403,13.36412797",,52.56412403,13.36412797,90.0,Schäfersee,1965760_west,['A71'],,Reinickendorf,Reinickendorf,west,13409
Provinzstr./Pankowerallee,autobus,A71,1964788_west,"52.56468577,13.37805639",,52.56468577,13.37805639,95.0,Provinzstr. Ecke Pankowerallee,1965762_west,['A71'],,Reinickendorf,Reinickendorf,west,13409
Ritterlandweg,autobus,A71,1964789_west,"52.56075604,13.37703412",,52.56075604,13.37703412,90.0,Ritterlandweg Ecke Soldinerstr.,1965763_west,['A71'],,Reinickendorf,Reinickendorf,west,13409
Prinzenallee/Soldinerstr.,autobus,A71,1964790_west,"52.55868935,13.38625549",,52.55868935,13.38625549,95.0,Prinzenallee Ecke Soldinerstr.,1965764_west,['A71'],,Gesundbrunnen,Mitte,west,13359
Osloerstr.,autobus,A71,1964791_west,"52.55587670,13.38424421",,,,,,,,1964870.0,Gesundbrunnen,Mitte,west,13359
Badstr./Prinzenallee,autobus,A71,1964792_west,"52.55231378,13.38141317",,,,,,,,196482.0,Gesundbrunnen,Mitte,west,13357
Bhf. Gesundbrunnen,autobus,A71,1964793_west,"52.54873860,13.38774585",,,,,,,,1964128.0,Gesundbrunnen,Mitte,west,13357
Ramlerstr.,autobus,A71,1964794_west,"52.54710870,13.38914654",,52.5471087,13.38914654,90.0,Ramlerstr. Ecke Brunnenstr.,1965768_west,['A71'],,Gesundbrunnen,Mitte,west,13357
Rügenerstr.,autobus,A71,1964795_west,"52.54479128,13.39106762",,,,,,,,19641039.0,Gesundbrunnen,Mitte,west,13355
Usedomerstr.,autobus,A71,1964796_west,"52.54112050,13.39376957",,,,,,,,19641331.0,Gesundbrunnen,Mitte,west,13355
Bernauerstr. Ecke Brunnenstr.,autobus,A71,1964797_west,"52.53825329,13.39598562",,52.53825329,13.39598562,100.0,Bernauerstr. Ecke Brunnenstr.,1965771_west,['A71'],,Gesundbrunnen,Mitte,west,13355
Bernauerstr. Ecke Wollinerstr.,autobus,A71,1964798_west,"52.53982575,13.40152299",,,,,,,,1964119.0,Gesundbrunnen,Mitte,west,13355
Alt-Reinickendorf Ecke Rödernallee,autobus,A72,1964799_west,"52.57586051,13.34776598",,,,,,,,196434.0,Reinickendorf,Reinickendorf,west,13407
Lindauerstr. Ecke Residenzstr.,autobus,A72,1964800_west,"52.57332806,13.35899004",,,,,,,,1964726.0,Reinickendorf,Reinickendorf,west,13409
Pankowerallee Ecke Residenzstr.,autobus,A72,1964801_west,"52.56383592,13.36428766",,,,,,,,1964897.0,Reinickendorf,Reinickendorf,west,13409
Luise-Schröder-Platz,autobus,A72,1964802_west,"52.55757020,13.36547078",,,,,,,,1964737.0,Wedding,Mitte,west,13359
Nauenerplatz,autobus,A72,1964803_west,"52.55155262,13.36737073",,52.55155262,13.36737073,100.0,Nauenerplatz,1965777_west,['A72'],,Wedding,Mitte,west,13347
Weddingplatz,autobus,A72,1964804_west,"52.54113612,13.36850103",,,,,,,,19641369.0,Wedding,Mitte,west,13347
Rathenowerstr. Ecke Perlebergerstr.,autobus,A72,1964805_west,"52.53247559,13.35058625",,52.53247559,13.35058625,100.0,Rathenowerstr. Ecke Perlebergerstr.,1965781_west,['A72'],,Moabit,Mitte,west,10559
Turmstr. Ecke Stromstr.,autobus,A72,1964806_west,"52.52631574,13.34320006",,52.52631574,13.34320006,100.0,Turmstr. Ecke Stromstr.,1965783_west,['A72'],,Moabit,Mitte,west,10559
Waldstr. Ecke Turmstr.,autobus,A72,1964807_west,"52.52720084,13.33052493",,,,,,,,19641351.0,Moabit,Mitte,west,10551
Wiebestr. Ecke Kaiserin-Augusta-Allee,autobus,A72,1964808_west,"52.52580214,13.31797917",,,,,,,,19641388.0,Moabit,Mitte,west,10553
Tauroggenerstr. Ecke Osnabrückerstr.,autobus,A72,1964809_west,"52.52583874,13.30185206",,,,,,,,19641235.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Landgericht,autobus,A72,1964810_west,"52.52698926,13.29716765",,52.52698926,13.29716765,100.0,Landgericht,1965787_west,['A72'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Jakob-Kaiser-Platz,autobus,A72,1964811_west,"52.53673970,13.29360488",,,,,,,,1964555.0,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Quellweg Ecke Nonnendammallee,autobus,A72,1964812_west,"52.53666858,13.26843643",,,,,,,,1964963.0,Siemensstadt,Spandau,west,13629
Paulsternstr. Ecke Gartenfelderstr.,autobus,A72,1964813_west,"52.54412196,13.24701046",,,,,,,,1964911.0,Haselhorst,Spandau,west,13599
Gartenfeld,autobus,A72,1964814_west,"52.54719055,13.24779333",,52.54719055,13.24779333,100.0,Gartenfeld,1965791_west,['A72'],,Haselhorst,Spandau,west,13599
Bhf. Zoo,autobus,A73,1964815_west,"52.50702953,13.33322012",,,,,,,,1964147.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Wittenbergplatz,autobus,A73,1964816_west,"52.50188939,13.34269788",,,,,,,,19641420.0,Schöneberg,Tempelhof-Schöneberg,west,10789
Motzstr.,autobus,A73,1964817_west,"52.49717708,13.34607592",,,,,,,,1964812.0,Schöneberg,Tempelhof-Schöneberg,west,10777
Grunewaldstr.,autobus,A73,1964818_west,"52.48907804,13.34500025",,,,,,,,1964418.0,Schöneberg,Tempelhof-Schöneberg,west,10825
Rathaus Schöneberg,autobus,A73,1964819_west,"52.48515474,13.34508660",,,,,,,,1964978.0,Schöneberg,Tempelhof-Schöneberg,west,10825
Hauptstr. Ecke Dominicusstr.,autobus,A73,1964820_west,"52.48178378,13.34841821",nan+ nan,,,,,,,1964461.0,Schöneberg,Tempelhof-Schöneberg,west,10827
Ebersstr. Ecke Dominicusstr.,autobus,A73,1964821_west,"52.48014768,13.35214638",,52.48014768,13.35214638,100.0,Ebersstr. Ecke Dominicusstr.,1965799_west,['A73'],,Schöneberg,Tempelhof-Schöneberg,west,10827
Suadicanistr. Ecke Sachsendamm,autobus,A73,1964822_west,"52.47327903,13.36555013",,,,,,,,19641223.0,Schöneberg,Tempelhof-Schöneberg,west,10829
Tempelhoferdamm Ecke Alt-Tempelhof,autobus,A73,1964823_west,"52.46591642,13.38560642",,52.46591642,13.38560642,100.0,Tempelhoferdamm Ecke Alt-Tempelhof,1965802_west,['A73'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Rohdestr. Ecke Germaniastr.,autobus,A73,1964824_west,"52.46205027,13.40440412",,52.46205027,13.40440412,100.0,Rohdestr. Ecke Germaniastr.,1965803_west,['A73'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Gottlieb-Dunkel-Str. Ecke Tempelhoferweg,autobus,A73,1964825_west,"52.46048678,13.41798392",,,,,,,,1964395.0,Tempelhof,Tempelhof-Schöneberg,west,12099
Britzerdamm Ecke Gradestr.,autobus,A73,1964826_west,"52.45263536,13.43855969",,52.45263536,13.43855969,100.0,Britzerdamm Ecke Gradestr.,1965805_west,['A73'],,Britz,Neukölln,west,12347
Buschkrug Alle Ecke Blaschko-Allee,autobus,A73,1964827_west,"52.45254400,13.45216035",,,,,,,,1964216.0,Britz,Neukölln,west,12359
Königin-Elisabeth-Str.,autobus,A74,1964828_west,"52.51839539,13.28021270",,52.51839539,13.2802127,90.0,Spandauerdamm Ecke Königin-Elisabeth-Str.,1965809_west,['A74'],,Westend,Charlottenburg-Wilmersdorf,west,14059
Spandauerdamm,autobus,A74,1964829_west,"52.51838421,13.28007696",,,,,,,,19641173.0,Westend,Charlottenburg-Wilmersdorf,west,14050
Klausenerplatz,autobus,A74,1964830_west,"52.51924427,13.29194874",,52.51924427,13.29194874,100.0,Klausenerplatz,1965810_west,['A74'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,14059
Schlossstr. Ecke Seelingstr.,autobus,A74,1964831_west,"52.51566300,13.29654868",,52.515663,13.29654868,96.0,Schloßstr. Ecke Seelingstr.,1965811_west,['A74'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,14059
Sophie-Charlotten-Platz,autobus,A74,1964832_west,"52.51083333,13.29666667",,52.51083333,13.29666667,98.0,Sophie-Charlotte-Platz,1965812_west,['A74'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,14057
Kaiser-Friedrich-Str.,autobus,A74,1964833_west,"52.50678591,13.30232482",,52.50678591,13.30232482,90.0,Kaiser-Friedrich-Str. Ecke Kantstr.,1965813_west,['A74'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Stuttgarterplatz,autobus,A74,1964834_west,"52.50551611,13.30292330",,52.50551611,13.3029233,100.0,Stuttgarterplatz,1965814_west,['A74'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Kurfürstendamm Ecke Wilmersdorferstr.,autobus,A74,1964835_west,"52.50000560,13.30703748",,,,,,,,1964659.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10629
Fehrbellinerplatz,autobus,A74,1964836_west,"52.49040639,13.31420422",,52.49040639,13.31420422,100.0,Fehrbellinerplatz,1965816_west,['A74'],,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10707
Bundesallee Ecke Berlinerstr.,autobus,A74,1964837_west,"52.48732100,13.33101283",,,,,,,,1964206.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Martin-Luther-Str.,autobus,A74,1964838_west,"52.48902652,13.34500524",,,,,,,,1964787.0,Schöneberg,Tempelhof-Schöneberg,west,10825
Rathaus Schöneberg,autobus,A74,1964839_west,"52.48515474,13.34508660",,52.48515474,13.3450866,100.0,Rathaus Schöneberg,1965819_west,['A74'],,Schöneberg,Tempelhof-Schöneberg,west,10825
Suadicanistr. Ecke Sachsendamm,autobus,A74,1964841_west,"52.47327903,13.36555013",,,,,,,,19641223.0,Schöneberg,Tempelhof-Schöneberg,west,10829
Egelingzeile,autobus,A74,1964842_west,"52.46359357,13.37006890",,52.46359357,13.3700689,100.0,Egelingzeile,1965822_west,['A74'],,Schöneberg,Tempelhof-Schöneberg,west,12103
Eythstr.,autobus,A74,1964843_west,"52.45972284,13.36642830",,52.45972284,13.3664283,90.0,"Lindenhof, Eythstr.",1965823_west,['A74'],,Schöneberg,Tempelhof-Schöneberg,west,12105
Munsterdamm Ecke Steglitzerdamm,autobus,A75,1964844_west,"52.45000526,13.34672202",,52.45000526,13.34672202,100.0,Munsterdamm Ecke Steglitzerdamm,1965824_west,['A75'],,Steglitz,Steglitz-Zehlendorf,west,12169
Bismarckstr. Ecke Bergstr.,autobus,A75,1964845_west,"52.45863794,13.33929802",,,,,,,,1964156.0,Steglitz,Steglitz-Zehlendorf,west,12169
Lauenburgerplatz,autobus,A75,1964846_west,"52.46159988,13.33932524",,52.46159988,13.33932524,100.0,Lauenburgerplatz,1965826_west,['A75'],,Steglitz,Steglitz-Zehlendorf,west,12157
Kaisereiche,autobus,A75,1964847_west,"52.46896806,13.33261489",,52.46896806,13.33261489,100.0,Kaisereiche,1965827_west,['A75'],,Friedenau,Tempelhof-Schöneberg,west,12161
Innsbruckerplatz,autobus,A75,1964848_west,"52.47854551,13.34405869",,,,,,,,1964549.0,Schöneberg,Tempelhof-Schöneberg,west,10827
Dominicusstr. Ecke Hauptstr.,autobus,A75,1964849_west,"52.48180072,13.34837800",,,,,,,,1964266.0,Schöneberg,Tempelhof-Schöneberg,west,10827
Kaiser-Wilhelm-Platz,autobus,A75,1964850_west,"52.48632925,13.35655627",,,,,,,,1964575.0,Schöneberg,Tempelhof-Schöneberg,west,10827
U-Bhf. Bülowstr.,autobus,A75,1964851_west,"52.49787470,13.36212460",,52.4978747,13.3621246,100.0,U-Bhf. Bülowstr.,1965831_west,['A75'],,Schöneberg,Tempelhof-Schöneberg,west,10783
Am Karlsbad,autobus,A75,1964852_west,"52.50551053,13.36801582",,52.50551053,13.36801582,100.0,Am Karlsbad,1965832_west,['A75'],,Tiergarten,Mitte,west,10785
Askanischerplatz,autobus,A75,1964853_west,"52.50447897,13.38229547",,52.50447897,13.38229547,100.0,Askanischerplatz,1965833_west,['A75'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
U-Bhf. Kochstr.,autobus,A75,1964854_west,"52.50669824,13.39050322",,52.50669824,13.39050322,100.0,U-Bhf. Kochstr.,1965834_west,['A75'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Oranienstr.,autobus,A75,1964855_west,"52.50709133,13.39827714",,52.50709133,13.39827714,90.0,Oranienstr. Ecke Kochstr.,1965835_west,['A75'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
U-Bhf. Moritzplatz,autobus,A75,1964856_west,"52.50366900,13.41055755",,52.503669,13.41055755,100.0,U-Bhf. Moritzplatz,1965836_west,['A75'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Spreewaldplatz,autobus,A75,1964857_west,"52.49746663,13.43173833",,52.49746663,13.43173833,100.0,Spreewaldplatz,1965837_west,['A75'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Sonnenallee Ecke Pannierstr.,autobus,A75,1964858_west,"52.48609620,13.43021786",,52.4860962,13.43021786,100.0,Sonnenallee Ecke Pannierstr.,1965838_west,['A75'],,Neukölln,Neukölln,west,12047
Hermannplatz,autobus,A75,1964859_west,"52.48778873,13.42539348",,52.48778873,13.42539348,100.0,Hermannplatz,1965839_west,['A75'],,Neukölln,Neukölln,west,10967
Blohmstr. Ecke Wünsdorferstr.,autobus,A76,1964860_west,"52.38869310,13.39432897",,,,,,,,1964165.0,Lichtenrade,Tempelhof-Schöneberg,west,12307
Bhf. Lichtenrade,autobus,A76,1964861_west,"52.38668330,13.39550693",,,,,,,,1964134.0,Lichtenrade,Tempelhof-Schöneberg,west,12307
Marienfelderstr. Ecke Lichtenraderdamm,autobus,A76,1964862_west,"52.39246195,13.40672267",,52.39246195,13.40672267,100.0,Marienfelderstr. Ecke Lichtenraderdamm,1965842_west,['A76'],,Lichtenrade,Tempelhof-Schöneberg,west,12305
Potsdamerstr. Ecke Lichtenraderdamm,autobus,A76,1964863_west,"52.40438189,13.40614479",,,,,,,,1964931.0,Lichtenrade,Tempelhof-Schöneberg,west,12305
Buckowerchaussee Ecke Lichtenraderdamm,autobus,A76,1964864_west,"52.41457113,13.40120395",,,,,,,,1964201.0,Lichtenrade,Tempelhof-Schöneberg,west,12349
Rennbahn,autobus,A76,1964866_west,"52.43151989,13.39150823",,,,,,,,19641000.0,Mariendorf,Tempelhof-Schöneberg,west,12107
Alt-Mariendorf Ecke Mariendorferdamm,autobus,A76,1964867_west,"52.44019477,13.38731753","nan, nan",,,,,,,196429.0,Mariendorf,Tempelhof-Schöneberg,west,12107
Kaiserstr. Ecke Lichtenraderdamm,autobus,A76,1964868_west,"52.44557090,13.38575692",,,,,,,,1964579.0,Mariendorf,Tempelhof-Schöneberg,west,12109
Burgemeisterstr. Ecke Tempelhoferdamm,autobus,A76,1964869_west,"52.45701293,13.38391541",,,,,,,,1964211.0,Tempelhof,Tempelhof-Schöneberg,west,12099
Alt-Tempelhof Ecke Tempelhoferdamm,autobus,A76,1964870_west,"52.46596431,13.38558298",nan+ nan+ nan,,,,,,,196436.0,Tempelhof,Tempelhof-Schöneberg,west,12099
U-Bhf. Tempelhof,autobus,A76,1964871_west,"52.46987510,13.38558706",,,,,,,,19641314.0,Tempelhof,Tempelhof-Schöneberg,west,12099
Thuyring Ecke Tempelhoferdamm,autobus,A76,1964872_west,"52.47484354,13.38575516",,,,,,,,19641258.0,Tempelhof,Tempelhof-Schöneberg,west,12101
Bayernring Ecke Tempelhoferdamm,autobus,A76,1964873_west,"52.48163487,13.38585840",,,,,,,,196497.0,Tempelhof,Tempelhof-Schöneberg,west,12101
Daimlerstr.,autobus,A77,1964875_west,"52.42632723,13.37438167",,52.42632723,13.37438167,90.0,Großbeerenstr. Ecke Daimlerstr.,1965854_west,['A77'],,Marienfelde,Tempelhof-Schöneberg,west,12277
Bhf. Marienfelde,autobus,A77,1964876_west,"52.42342247,13.37466418",,,,,,,,1964137.0,Marienfelde,Tempelhof-Schöneberg,west,12277
Körtingstr.,autobus,A77,1964877_west,"52.43481353,13.37831564",,52.43481353,13.37831564,90.0,Körtingstr. Ecke Großbeerenstr.,1965855_west,['A77'],,Mariendorf,Tempelhof-Schöneberg,west,12107
Mariendorferdamm,autobus,A77,1964878_west,"52.44560447,13.38581655",,,,,,,,1964772.0,Mariendorf,Tempelhof-Schöneberg,west,12109
Kaiserstr. Ecke Mariendorferdamm,autobus,A77,1964879_west,"52.44557177,13.38576291",nan+ nan,,,,,,,1964580.0,Mariendorf,Tempelhof-Schöneberg,west,12109
Markgrafenstr. Ecke Mariendorferdamm,autobus,A77,1964880_west,"52.45018182,13.38492769",,52.45018182,13.38492769,100.0,Markgrafenstr. Ecke Mariendorferdamm,1965858_west,['A77'],,Mariendorf,Tempelhof-Schöneberg,west,12109
Burgemeisterstr. Ecke Tempelhoferdamm,autobus,A77,1964881_west,"52.45702094,13.38394001",,52.45702094,13.38394001,100.0,Burgemeisterstr. Ecke Tempelhoferdamm,1965859_west,['A77'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Rathaus Tempelhof,autobus,A77,1964882_west,"52.46300094,13.38534224",,52.46300094,13.38534224,100.0,Rathaus Tempelhof,1965860_west,['A77'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Alt-Tempelhof Ecke Tempelhoferdamm,autobus,A77,1964883_west,"52.46596431,13.38558298",nan+ nan+ nan,,,,,,,196436.0,Tempelhof,Tempelhof-Schöneberg,west,12099
U-Bhf. Tempelhof,autobus,A77,1964884_west,"52.46987510,13.38558706",,52.4698751,13.38558706,100.0,U-Bhf. Tempelhof,1965862_west,['A77'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Thuyring Ecke Tempelhoferdamm,autobus,A77,1964885_west,"52.47484354,13.38575516",,,,,,,,19641258.0,Tempelhof,Tempelhof-Schöneberg,west,12101
Paradestr. Ecke Tempelhoferdamm,autobus,A77,1964886_west,"52.47819508,13.38582477",,52.47819508,13.38582477,100.0,Paradestr. Ecke Tempelhoferdamm,1965864_west,['A77'],,Tempelhof,Tempelhof-Schöneberg,west,12101
