Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
377,Müggelheim,bus,['27'],"52.41018331064196, 13.665897531850348",,A27+ A27,nan+ nan
378,Müggelheimer Damm,bus,['27'],"52.42399604932065, 13.628973842179805",,,
380,Müggelseedamm,strassenbahn,['87'],"52.4498638,13.661534",Q66361484,['87'],nan
381,Mühlenstrasse,strassenbahn,"['6', '82']","52.508543937506005, 13.43489757970717",,"['4', '3']+ 4,3",nan+ Mühlenstrasse
382,Mühlenstrasse Ecke Hauptstrasse,strassenbahn,['6'],"52.48181095333424, 13.348363136513548",,,
383,Müllerstrasse,strassenbahn,"['25', '28', '128', '68']","52.55973735325193, 13.335642683090738",,,
384,Müllerstrasse Ecke Seestrasse,strassenbahn,"['25', '28', '128', '68']","52.55047126275597, 13.351995203728084",,"['68', '3']",nan
385,Märkisches Museum,strassenbahn,['87'],"52.51272975061891, 13.411419237277142",,,
386,Neanderstrasse,u-bahn,['D'],"52.510833333333,13.416388888889",Q663204,,
387,Neanderstrasse Ecke Köpenicker Strasse,strassenbahn,['87'],"52.510995892162974, 13.416448002055228",,,
388,Nettelbeckplatz,strassenbahn,['23'],"52.54423653105294, 13.369853072459598",,"['35', '68', '23']+ ['35', '23', '68']+ 35",nan+ nan+ Nettelbeckplatz
389,Neu-Lichtenberg,s-bahn,['KBS 101'],"52.5022,13.4856",Q1284120,['KBS 101'],nan
390,Neu-Westend,u-bahn,['A1'],"52.515555555556,13.261111111111",Q656431,['A I']+ ['A I']+ B I+ B I,nan+ nan+ Neu-Westend+ Neu-Westend
392,Neue Königstrasse,strassenbahn,['60'],"52.52595170978377, 13.4208495980272",,,
393,Neuendorfer Strasse,strassenbahn,['75'],"52.54666874846329, 13.209047169204815",,,
394,Neukölln,s-bahn,"['KBS 100a', 'KBS 100']","52.469166666667,13.441666666667",Q111325412,"['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ nan+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln
395,"Neukölln, Steinmetzstrasse",strassenbahn,['27'],"52.472875143270436, 13.42842218641741",,,
396,"Neukölln, Südring",u-bahn,['C'],"52.469444,13.442222",Q21272767,,
397,Niederneuendorfer Allee,strassenbahn,['75'],"52.565323131218655, 13.209268714576623",,,
400,"Niederschönhausen, Friedensplatz",strassenbahn,['47'],"52.58152721246565, 13.40424791490455",,,
401,Nikolassee,s-bahn,"['KBS 101', 'KBS 104a']","52.4317,13.1933",Q637052,"['KBS 104', 'KBS 102']+ ['KBS 102', 'KBS 104']+ KBS 102,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",nan+ nan+ Berlin-Nikolassee station+ Berlin-Nikolassee station+ Berlin-Nikolassee station
402,Nollendorfplatz,u-bahn,"['A', 'B1']","52.499166666667,13.353888888889",Q571039,"['A I', 'B I', 'B II']+ ['B II', 'B I', 'A I', 'A II']+ B I,B II,A I,A II,B III+ A I,B I,A II,B II,B III+ A I,A II,B I",nan+ nan+ Nollendorfplatz metro station+ Nollendorfplatz metro station+ Nollendorfplatz metro station
403,Nonnendammallee,strassenbahn,['55'],"52.538012066324, 13.24976268119185",,35,Nonnendammallee
404,Nordend,strassenbahn,"['199', '47']","52.5902104,13.4027524",Q65032696,46+ 46+ 46,Nordend+ Nordend+ Nordend
405,Nürnberger Platz,u-bahn,['A2'],"52.4983,13.3347",Q202101,['A II'],nan
406,"Oberschöneweide, Edisonstrass Ecke Wilhelminenhofstrasse",strassenbahn,['69'],"52.4619496,13.5139049",Q65951882,,
407,"Oberschöneweide, Nalepastrasse Ecke Karlshorsterstrasse",strassenbahn,"['87', '95']","52.46375690203293, 13.508592113789488",,,
408,Oberspree,s-bahn,['KBS 100d'],"52.4525,13.5382",Q15192700,['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106,nan+ nan+ Oberspree station+ Oberspree station+ Oberspree station
409,Onkel Toms Hütte,u-bahn,['A2'],"52.450277777778,13.253333333333",Q389214,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station
410,Oranienburg,s-bahn,['KBS 104'],"52.7536,13.2496",Q2341669,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 104,nan+ nan+ Oranienburg station+ Oranienburg station+ Oranienburg station
411,Oranienburger Strasse Ecke Wilhelmsruher Damm,strassenbahn,['68'],"52.59551837167652, 13.33304922892868",,,
412,Oranienburger Tor,strassenbahn,['75'],"52.539688922405084, 13.205173102056984",,"['46', '1', '70']+ ['46', '11', '70', '69', '1']+ 70,69,46+ 46,70,11,1+ 11,1,70,46,69",nan+ nan+ U Oranienburger Tor+ U Oranienburger Tor+ U Oranienburger Tor
413,Oranienburger Tor,u-bahn,['C'],"52.524886111111,13.387477777778",Q571485,"['C I']+ ['C I']+ C I,C II",nan+ nan+ Oranienburger Tor metro station
414,Oskar-Helene-Heim,u-bahn,['A2'],"52.450277777778,13.269722222222",Q681336,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station
415,Oskarplatz,strassenbahn,"['141', '41']","52.5570174,13.3659987",Q65767112,"['3']+ ['3', '35']",nan+ nan
416,Osloer Strasse Ecke Prinzenallee,strassenbahn,['8'],"52.5559072,13.3837614",Q65807451,['23'],nan
417,Osloer strasse,strassenbahn,['8'],"52.55670687244517, 13.37382548226232",,,
418,Osnabrücker Strasse,strassenbahn,['55'],"52.52655659018374, 13.297414453709727",,55,nan
419,Ostendstrasse,strassenbahn,"['87', '95']","52.4572322,13.5338473",Q66104283,,
420,Ostkreuz,s-bahn,"['KBS 101', 'KBS 100', 'KBS 100c']","52.5031,13.4689",Q111251530,"['KBS 102', 'KBS 101', 'KBS 103', 'KBS 100']+ ['KBS 100', 'KBS 103', 'KBS 103a', 'KBS 100c', 'KBS 102', 'KBS 101', 'KBS 100b']+ KBS 103,KBS 100,KBS 102,KBS 100c,KBS 103a,KBS 100b,KBS 101+ KBS 103a,KBS 106,KBS 101,KBS 103,KBS 102+ KBS 106a,KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104,KBS 106",nan+ nan+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz
421,Pallasstrasse,strassenbahn,['3'],"52.49433531886079, 13.361034439138953",,['74'],nan
422,Pallasstrasse Ecke Potsdamer Strasse,strassenbahn,['3'],"52.49439853450471, 13.361087669638948",,,
423,"Pankow, Breite Strasse",strassenbahn,['47'],"52.569410944464835, 13.403477893079419",,,
424,"Pankow, Damerowsstrasse",strassenbahn,"['49', '24']","52.572297062803116, 13.414824736159702",,,
425,"Pankow, Schönholzer Strasse",strassenbahn,['23'],"52.5694372959097, 13.400975893487843",,,
426,"Pankow, Vinetastrasse",u-bahn,['A'],"52.559166666667,13.413333333333",Q570906,,
427,"Pankow, Wollankstrasse",strassenbahn,['199'],"52.565654441230436, 13.39086059036533",,,
428,Pankow-Heinersdorf,s-bahn,['KBS 103'],"52.5780653,13.4295093",Q4892366,"['KBS 106']+ ['KBS 106', 'KBS 100b']+ KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106",nan+ nan+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station
429,Pankow-Schönhausen,s-bahn,['KBS 103'],"52.5667,13.4111",Q653775,['KBS 106'],nan
430,Pankstrasse,strassenbahn,['23'],"52.55232052700631, 13.381594396575924",,,
431,Papestr.,s-bahn,"['KBS 100', 'KBS 103', 'KBS 105a']","52.4756,13.3644",Q111323139,"['KBS 100a', 'KBS 106', 'KBS 105b', 'KBS 100']+ ['KBS 106', 'KBS 100', 'KBS 100a', 'KBS 105']+ KBS 106,KBS 105,KBS 100,KBS 100a+ KBS 100,KBS 100a,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100,KBS 100k",nan+ nan+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz
432,Pasewalker Strasse,strassenbahn,"['49', '24']","52.57798821745791, 13.428766545985715",,,
433,Paulsternstrasse,strassenbahn,['55'],"52.538114851173546, 13.248435943349298",,55+ 55+ 55,Paulsternstrasse+ Paulsternstrasse+ Paulsternstrasse
435,Petersburger Strasse,u-bahn,['E'],"52.515833333333,13.454166666667",Q568627,,
436,Petersburger Strasse Ecke Landsberger Allee,strassenbahn,['65'],"52.5259343,13.4462368",Q65553230,,
437,Pichelsberg,s-bahn,['KBS 100c'],"52.5103,13.2271",Q800488,"['KBS 101', 'KBS 103']+ ['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g",nan+ nan+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station
438,"Pichelsberg, Stössenseebrücke",Fähre,['Wannsee-Pichelsberg'],"52.51277524075516, 13.213352077856104",,,
439,Pichelsdorfer Strasse,strassenbahn,['75'],"52.51307046642958, 13.196871153391022",,"76,75+ 75,76+ 75,76",Pichelsdorfer Strasse+ Pichelsdorfer Strasse+ Pichelsdorfer Strasse
440,Podbielskiallee,u-bahn,['A2'],"52.464444444444,13.296388888889",Q571324,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Podbielskiallee+ Podbielskiallee+ Podbielskiallee
441,Postdamer Strasse Ecke Hauptstrasse,strassenbahn,['74'],"52.49042197420286, 13.360258660240738",,,
442,Potsdam,s-bahn,['KBS 101'],"52.3917,13.0667",Q647973,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102,nan+ nan+ Potsdam Hauptbahnhof+ Potsdam Hauptbahnhof
443,Potsdamer Chaussee,bus,['17'],"52.431000977609386, 13.229955507955582",,,
444,Potsdamer Platz,s-bahn,"['KBS 105a', 'KBS 103', 'KBS 104a']","52.5094,13.3766",Q106086519,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']+ ['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104",nan+ nan+ Potsdamer Platz S-Bahn station
445,Potsdamer Platz,strassenbahn,"['21', '74', '1']","52.50948236131137, 13.375988156399634",,"74,73+ 73,74",Potsdamer Platz+ Potsdamer Platz
446,Potsdamer Platz,u-bahn,['A'],"52.5092,13.3782",Q3909578,"['A I']+ ['A I']+ A I,A II",nan+ nan+ Potsdamer Platz metro station
447,Potsdamer Strasse,strassenbahn,['96'],"52.397080366659694, 13.243581735284204",,"['3']+ 2,3",nan+ Potsdamer Strasse
448,Potsdamer Strasse Ecke Kurfürstenstrasse,strassenbahn,['74'],"52.4997538570783, 13.362818148290852",,,
449,Potsdamer Strasse Ecke Pallasstrasse,strassenbahn,['74'],"52.49437098285493, 13.361060066548905",,3,nan
451,Prenzlauer Allee,s-bahn,['KBS 100'],"52.544775,13.426116",Q32661483,"['KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106",nan+ nan+ Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station
452,Prenzlauer Allee,strassenbahn,"['72', '73']","52.5396522,13.4244789",Q65222180,"['13', '4']+ 4,13+ 13,4+ 4,13",nan+ Prenzlauer Allee/Danziger Straße+ Prenzlauer Allee/Danziger Straße+ Prenzlauer Allee/Danziger Straße
453,Prenzlauer Allee Ecke Danziger Strasse,strassenbahn,"['72', '73']","52.5396522,13.4244789",Q65222180,,
454,Prenzlauer Promenade,strassenbahn,['73'],"52.55155536618067, 13.43032253030515",,"70,72,3+ 72,3,70+ 3,70,72",Prenzlauer Promenade+ Prenzlauer Promenade+ Prenzlauer Promenade
455,Prenzlauer Promenade Ecke Gustav-Adolf-Strasse,strassenbahn,['73'],"52.551756288963574, 13.43036423385003",,"['70', '3']",nan
456,Prenzlauer Strasse Ecke Prenzlauer Allee,strassenbahn,"['72', '60', '73']","52.52702543130057, 13.415674981943308",,,
457,Priesterweg,s-bahn,"['KBS 105a', 'KBS 103']","52.4601,13.3563",Q800508,"['KBS 106', 'KBS 105b']+ ['KBS 106', 'KBS 105']+ KBS 106,KBS 105+ KBS 105,KBS 106+ KBS 100d,KBS 100c",nan+ nan+ Priesterweg railway station+ Priesterweg railway station+ Priesterweg railway station
458,Prinz-Louis-Ferdinand-Strasse,strassenbahn,['1'],"52.52067652539613, 13.389902051315714",,,
460,Prinzenallee Ecke Brehmestrasse,strassenbahn,['23'],"52.55964584409222, 13.386994425763648",,,
461,Prinzenallee Ecke Osloer Strasse,strassenbahn,['24'],"52.5559072,13.3837614",Q65807451,['3'],nan
462,Prinzenstrasse,u-bahn,['B'],"52.498333333333,13.406111111111",Q689797,"['B I', 'B II']+ ['A II']+ A II",nan+ nan+ nan
463,Putlitzstr.,s-bahn,['KBS 100'],"52.536,13.344",Q465972,"['KBS 100']+ ['KBS 100', 'KBS 103a']+ KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",nan+ nan+ Berlin Westhafen station+ Berlin Westhafen station+ Berlin Westhafen station
464,Rahnsdorf,strassenbahn,['87'],"52.443531694444445,13.685038",Q66361311,['87']+ 87+ 87+ 87,nan+ Rahnsdorf/Waldschänke+ Rahnsdorf/Waldschänke+ Rahnsdorf/Waldschänke
465,Ramlerstrasse,strassenbahn,"['199', '28', '128', '41', '24', '141']","52.5471348687247, 13.389120500428692",,,
466,Rangsdorf,s-bahn,['KBS 105a'],"52.294444,13.430278",Q801345,['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105,nan+ nan+ Rangsdorf railway station+ Rangsdorf railway station
467,Rathaus,strassenbahn,"['72', '64', '73', '65', '60']","52.51823377354708, 13.4098395840552",,,
468,Rathaus Neukölln,u-bahn,['C'],"52.481666666667,13.434166666667",Q628770,['C I']+ ['C I']+ C I+ C I+ C I,nan+ nan+ Rathaus Neukölln+ Rathaus Neukölln+ Rathaus Neukölln
469,Rathenower Strasse,strassenbahn,['21'],"52.52356,13.35779",Q121863902,"35,2",Alt-Moabit/​Rathenower Str.
470,Reichskanzlerdamm,strassenbahn,['23'],"52.588585153873055, 13.388316972877895",,,
471,Reichskanzlerplatz,strassenbahn,['75'],"52.5089140766086, 13.272251406623242",,"['75']+ 76,75+ 75,76",nan+ Reichskanzlerplatz+ Reichskanzlerplatz
472,Reichskanzlerplatz,u-bahn,['A1'],"52.509722222222,13.273055555556",Q657857,"['A I']+ ['A I']+ B I,A I+ A I,B I",nan+ nan+ Theodor-Heuss-Platz+ Theodor-Heuss-Platz
473,Reichsportfeld,u-bahn,['A1'],"52.511,13.2416",Q800506,,
474,Reichssportfeld,s-bahn,['KBS 100c'],"52.511,13.2416",Q800506,"['KBS 101', 'KBS 103']+ ['KBS 101', 'KBS 103']+ KBS 103,KBS 101",nan+ nan+ Berlin Olympiastadion station
475,Reinickendorf,s-bahn,['KBS 105'],"52.5779,13.3506",Q800496,['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ nan+ Berlin Alt-Reinickendorf station+ Berlin Alt-Reinickendorf station+ Berlin Alt-Reinickendorf station
476,"Reinickendorf, Berliner Strasse Ecke Waldstrasse",strassenbahn,['68'],"52.57551795282049, 13.332035971745624",,,
477,"Reinickendorf, Residenzstrasse",strassenbahn,['141'],"52.57582595662085, 13.34785112535354",,,
478,"Reinickendorf, Scharnweberstrasse",strassenbahn,"['25', '128', '41', '28']","52.567938584320565, 13.311990398863685",,,
479,"Reinickendorf-Ost, Hauptstrasse",strassenbahn,['41'],"52.57506440929674, 13.352281003125478",,,
480,"Reinickendorf-West, Berliner Strasse",strassenbahn,['41'],"52.56406869437813, 13.327834537507654",,,
481,Reinickendorfer Strasse,strassenbahn,"['141', '41', '23']","52.54031997084383, 13.36977195492272",,,
482,Reinickendorfer Strasse,u-bahn,['C'],"52.539911111111,13.370377777778",Q559249,,
483,Reinickendorfer Strasse Ecke Iranische Strasse,strassenbahn,"['141', '41']","52.55506396501877, 13.365910457558154",,,
485,Residenzstrasse,strassenbahn,['41'],"52.570797354942535, 13.360629789825673",,,
486,Residenzstrasse Ecke Hauptstrasse,strassenbahn,['141'],"52.57424536432287, 13.35918599675858",,['35'],nan
487,Richard-Wagner-Platz,strassenbahn,['54'],"52.517570616857, 13.306248118529135",,"55,53,54+ 53,55,54+ 54,53,55",Richard-Wagner-Platz+ Richard-Wagner-Platz+ Richard-Wagner-Platz
488,Ringstrasse Ecke Finckensteinallee,strassenbahn,['77'],"52.432763118715044, 13.28708803299288",,,
490,Roseneck,strassenbahn,['76'],"52.47630604660362, 13.281717433241134",,"['57', '51']",nan
491,Rosenthal,strassenbahn,['23'],"52.598664,13.3726652",Q65364041,,
492,Rosenthaler Platz,strassenbahn,['1'],"52.5301769,13.4016121",Q65093945,"['49']+ ['1', '22', '49', '11']+ 1,49,11,22+ 22,11,1, 49+ 49,1,11,22","nan+ nan+ U Rosenthaler Platz+ U Rosenthaler Platz,+ U Rosenthaler Platz+ nan"
493,Rosenthaler Platz,u-bahn,['D'],"52.53,13.401111111111",Q663231,['D']+ ['D']+ D,nan+ nan+ Rosenthaler Platz station
494,Rosenthaler Strasse,strassenbahn,['1'],"52.526863056079485, 13.403424759115316",,49,nan
495,"Rudow, Neuköllner Strasse",strassenbahn,['147'],"52.41576933170046, 13.49645398044122",,,
496,Ruhleben,u-bahn,['A1'],"52.525555555556,13.241388888889",Q656401,['A I']+ ['A I']+ B I+ B I+ A I,nan+ nan+ Ruhleben station+ Ruhleben station+ Ruhleben station
497,Ruhlebener Strasse,strassenbahn,['54'],"52.527379691904514, 13.211389157620193",,,
498,Röntgental,s-bahn,['KBS 103'],"52.6487,13.5136",Q801386,['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 106,nan+ nan+ Röntgental station+ Röntgental station+ Röntgental station
499,Rüdesheimer Platz,u-bahn,['A2'],"52.473333333333,13.314444444444",Q167147,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Rüdesheimer Platz+ Rüdesheimer Platz+ Rüdesheimer Platz
500,Sachsendamm,strassenbahn,['6'],"52.47447878567379, 13.361479342511561",,,
501,Samariterstrasse,u-bahn,['E'],"52.514722222222,13.464444444444",Q552891,,
502,Savignyplatz,s-bahn,"['KBS 101', 'KBS 100c']","52.5051746,13.3190659",Q554382,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",nan+ nan+ Berlin Savignyplatz station+ Berlin Savignyplatz station+ Berlin Savignyplatz station
503,Scharnweberstrasse Ecke Berliner Strasse,strassenbahn,"['25', '28', '128']","52.564054479214924, 13.327868562561564",,,
505,Schillingstrasse,u-bahn,['E'],"52.520277777778,13.421666666667",Q552899,,
506,Schlachtensee,s-bahn,['KBS 104a'],"52.4401,13.2153",Q800509,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ nan+ Berlin-Schlachtensee station+ Berlin-Schlachtensee station+ Berlin-Schlachtensee station
507,Schlesischer Bahnhof,bus,['1'],"52.50976021619768, 13.436358877912049",,,
508,Schlesischer Bahnhof,s-bahn,"['KBS 101', 'KBS 100c']","52.51,13.4347",Q683239,,
509,Schlesisches Tor,strassenbahn,['87'],"52.50089071846621, 13.441502603146748",,"['3', '4']",nan
510,Schlesisches Tor,u-bahn,['B'],"52.500833333333,13.441666666667",Q602282,"['B II']+ ['B I']+ B I,B II+ B II,B I+ A I,A II",nan+ nan+ Schlesisches Tor+ Schlesisches Tor+ Schlesisches Tor
511,Schloßplatz,bus,"['1', '9']","52.516189104673394, 13.401870070751757",,,
512,Schloßstrasse,bus,['5'],"52.45269082659021, 13.313015618265792",,,
514,Schmargendorf,s-bahn,['KBS 100'],"52.479672222222,13.312441666667",Q302810,"['KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100+ KBS 100+ KBS 100,KBS 100k",nan+ nan+ Berlin Heidelberger Platz station+ Berlin Heidelberger Platz station+ Berlin Heidelberger Platz station
515,Schmöckwitz,strassenbahn,['86'],"52.37584405426887, 13.648910287320868",,,
516,Schulzendorf,s-bahn,['KBS 105'],"52.6128,13.2462",Q800487,,
517,Schwartzkopffstrasse,u-bahn,['C'],"52.535277777778,13.377222222222",Q554360,,
518,"Schönberg, Wartburgplatz",strassenbahn,['6'],"52.48749215907796, 13.34511332295929",,,
519,Schöneberg,s-bahn,"['KBS 100', 'KBS 104a']","52.4794,13.3517",Q543855,"['KBS 100a', 'KBS 104', 'KBS 100']+ ['KBS 100', 'KBS 100a', 'KBS 104']+ KBS 100,KBS 104,KBS 100a+ KBS 104,KBS 100a,KBS 100+ KBS 100,KBS 100k,KBS 100e",nan+ nan+ Berlin-Schöneberg station+ Berlin-Schöneberg station+ Berlin-Schöneberg station
521,Schönefeld,strassenbahn,['147'],"52.38954327891276, 13.511286026236943",,,
522,Schöneweide,s-bahn,"['KBS 100d', 'KBS 100a', 'KBS 100c']","52.455,13.509444444444",Q111323931,"['KBS 100a', 'KBS 100d', 'KBS 103']+ ['KBS 103a', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100a+ KBS 103,KBS 103a,KBS 100a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",nan+ nan+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide
523,Schönhauser Alle,u-bahn,['A'],"52.549328888889,13.413706111111",Q47014936,,
524,Schönhauser Allee,s-bahn,['KBS 100'],"52.549329,13.413706",Q111264493,"['KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106",nan+ nan+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee
525,Schönhauser Allee,strassenbahn,"['49', '47']","52.5537705,13.4138898",Q65076842,"['70', '3']+ 3",nan+ nan
526,Schönhauser Allee Ecke Danziger Strasse,strassenbahn,"['49', '47']","52.54142343265726, 13.412140744779617",,,
527,Schönhauser Allee Ecke Dänenstrasse,strassenbahn,"['49', '47']","52.54964258327103, 13.413653988181903",,,
528,Schönhauser Allee Ecke Wisbyer Strasse,strassenbahn,['49'],"52.55374610843057, 13.414453768690132",,,
529,Schönhauser Tor,u-bahn,['A'],"52.528333333333,13.410277777778",Q658790,,
530,Schönholz,s-bahn,"['KBS 104', 'KBS 105']","52.5714,13.3814",Q800490,"['KBS 105', 'KBS 104']+ ['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",nan+ nan+ Berlin-Schönholz station+ Berlin-Schönholz station+ Berlin-Schönholz station
531,Schönleinstrasse,u-bahn,['D'],"52.493055555556,13.421944444444",Q666868,,
532,Schönwalder Allee,strassenbahn,['54'],"52.55533730374434, 13.19864146836822",,,
533,Schönwalder Strasse,strassenbahn,['54'],"52.542957403151995, 13.206312038330612",,,
534,Schützenplatz,strassenbahn,['96'],"52.417902585068575, 13.30511527465078",,,
536,Seestrasse,u-bahn,['C'],"52.55056,13.35194",Q554391,,
537,Seestrasse Ecke Markstrasse,strassenbahn,['8'],"52.55695074879838, 13.365622304450374",,,
538,Seestrasse Ecke Müllerstrasse,strassenbahn,['8'],"52.55044753588031, 13.351974539230612",,"['29', '25', '28']+ ['68', '28', '29', '25']",nan+ nan
539,"Seestrasse, Friedhöfe",strassenbahn,['8'],"52.552703555448296, 13.356287088477963",,,
540,Berlinerstrasse Ecke Seidelstrasse,strassenbahn,"['25', '28', '128', '41']","52.576294689156825, 13.294656859060982",,,
541,Senefelderplatz,u-bahn,['A'],"52.53242, 13.412743",Q32661454,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz
542,Siegfriedstrasse,strassenbahn,['69'],"52.51955575998727, 13.499342568310986",,,
543,Siemensstadt,s-bahn,['KBS 100b'],"52.53923,13.26365",Q96080453,"['KBS 100b']+ ['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",nan+ nan+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station
544,Siemensstadt,strassenbahn,['55'],"52.53699730933042, 13.262264223562065",,,
545,Sonnenallee,s-bahn,['KBS 100'],"52.473,13.4558",Q481364,['KBS 100']+ ['KBS 100']+ KBS 100+ KBS 100+ KBS 100,nan+ nan+ Berlin Sonnenallee station+ Berlin Sonnenallee station+ Berlin Sonnenallee station
546,Sonnenallee,strassenbahn,['95'],"52.48613359502478, 13.430239659364373",,"['26']+ 26+ 95P,26",nan+ Sonnenallee+ Sonnenallee
15539,"Sonnenallee, S-Bahn",strassenbahn,['95'],"52.473894347989244, 13.45587384777502",,,
547,Sonnenallee Ecke Erkstrasse,strassenbahn,['95'],"52.481693342166764, 13.440079325671048",,,
548,Sophie-Charlotte-Platz,u-bahn,['A1'],"52.510833333333,13.296666666667",Q657879,"['A I']+ ['A I']+ B I,A I+ A I,B I+ A I",nan+ nan+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz
549,Spandau,s-bahn,['KBS 100c'],"52.532, 13.2089",Q800491,"['KBS 101', 'KBS 103']+ ['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",nan+ nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
550,Spandau Markt,strassenbahn,['54'],"52.53784349532438, 13.204135429364628",,"['54', '75']",nan
551,Spandau markt,strassenbahn,['55'],"52.53784349532438, 13.204135429364628",,,
552,"Spandau, Johannesstrift",strassenbahn,['54'],"52.56760998876781, 13.191764395056936",,,
553,"Spandau, Markt",strassenbahn,['75'],"52.53784349532438, 13.204135429364628",,"['55']+ ['75', '55', '54']+ 54,75,55,53,76+ 53,55,54,76,75+ 75,54,76,53","nan+ nan+ Spandau, Markt+ Spandau, Markt+ Spandau, Markt"
554,Spandauer Berg,strassenbahn,['54'],"52.522456029890684, 13.255823061511318",,,
555,Spandauer Chaussee,strassenbahn,['54'],"52.52387160893929, 13.249377186385694",,,
557,Spandauer Strasse Ecke Schloßstrasse,strassenbahn,['54'],"52.519432576631544, 13.295996482010626",,,
558,Spandauer Strasse Ecke Schloßtrasse,strassenbahn,['62'],"52.519428412966874, 13.295919143611133",,,
559,Spindlersfeld,s-bahn,['KBS 100d'],"52.4472,13.5613",Q4892371,['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106,nan+ nan+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station
560,Spittelmarkt,strassenbahn,"['87', '74']","52.511243321361405, 13.40494539543245",,"['73', '64', '72', '74']+ ['74', '82', '64']+ 74,72,64+ 64,72,74E,74+ 74E,74,72,64",nan+ nan+ Spittelmarkt+ Spittelmarkt+ Spittelmarkt
