stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from,neighbourhood,district,east_west,postal_code
Uhlenhorst,tram,83,1967192_east,"52.46827685,13.58675426",,,,,,,,19671239.0,Köpenick,Treptow-Köpenick,east,12555
Mahlsdorf-Süd,tram,83,1967193_east,"52.47416630,13.59914430",Q66368466,,,,,,,1967711.0,Köpenick,Treptow-Köpenick,east,12555
Bürgerwäldchen,tram,83,1967194_east,"52.48937410,13.60641390",Q66364551,,,,,,,1967216.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Rahnsdorferstr.,tram,83,1967195_east,"52.49851730,13.61310100",Q66364532,,,,,,,1967899.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
S-Bhf. Mahlsdorf,tram,83,1967196_east,"52.51221827,13.61219075",,,,,,,,1967990.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
S-Bhf. Köpenick,tram,83E,1967197_east,"52.45821530,13.57904350",Q66370784,,,,,,,1967985.0,Köpenick,Treptow-Köpenick,east,12555
Lindenstr. Ecke Bahnhofstr.,tram,83E,1967198_east,"52.45050940,13.57268400",Q66095701,,,,,,,1967680.0,Köpenick,Treptow-Köpenick,east,12555
Strab. Bhf. Köpenick,tram,83E,1967199_east,"52.43991340,13.58178240",Q66370900,,,,,,,19671115.0,Köpenick,Treptow-Köpenick,east,12557
RFT-Werk,tram,83E,1967200_east,"52.43633349,13.58242861",,,,,,,,1967895.0,Köpenick,Treptow-Köpenick,east,12557
VEB Schiffswerft,tram,83E,1967201_east,"52.42547978,13.58622004",,,,,,,,19671247.0,Köpenick,Treptow-Köpenick,east,12557
Wendenschloß,tram,83E,1967202_east,"52.41696580,13.58859260",Q66363928,,,,,,,19671299.0,Köpenick,Treptow-Köpenick,east,12557
Am Falkenberg,tram,84,1967203_east,"52.41079970,13.57045293",,,,,,,,196750.0,Bohnsdorf,Treptow-Köpenick,east,12524
"Altglienicke, Kirche",tram,84,1967204_east,"52.42184573,13.53940770",,,,,,,,196748.0,Altglienicke,Treptow-Köpenick,east,12524
Benzolwerk,tram,84,1967205_east,"52.42641469,13.54644441",,,,,,,,1967101.0,Adlershof,Treptow-Köpenick,east,12489
S-Bhf. Adlershof,tram,84,1967206_east,"52.43525100,13.54084890",Q66363728,,,,,,,1967966.0,Adlershof,Treptow-Köpenick,east,12489
S-Bhf. Spindlersfeld,tram,84,1967207_east,"52.44573110,13.56242980",Q66363397,,,,,,,19671002.0,Köpenick,Treptow-Köpenick,east,12555
Schloßplatz Köpenick,tram,84,1967208_east,"52.44434090,13.57538370",Q66095688,,,,,,,19671027.0,Köpenick,Treptow-Köpenick,east,12555
Bahnhofstr. Ecke Lindenstr.,tram,84,1967209_east,"52.45050940,13.57268400",Q66095701,,,,,,,196788.0,Köpenick,Treptow-Köpenick,east,12555
Seelenbinderstr. Ecke Bahnhofstr.,tram,84,1967210_east,"52.45546320,13.57693030",Q66324934,,,,,,,19671062.0,Köpenick,Treptow-Köpenick,east,12555
Hirschgarten,tram,84,1967211_east,"52.45185330,13.60062450",Q66360740,,,,,,,1967476.0,Friedrichshagen,Treptow-Köpenick,east,12587
S-Bhf. Friedrichshagen,tram,84,1967212_east,"52.45641260,13.62536560",Q66360784,,,,,,,1967973.0,Friedrichshagen,Treptow-Köpenick,east,12587
"Bölschestr., Brauerei",tram,84,1967213_east,"52.44699266,13.62425200",,,,,,,,1967212.0,Friedrichshagen,Treptow-Köpenick,east,12587
"Friedrichshagen, Wasserwerk",tram,84,1967214_east,"52.45605630,13.64199560",Q66362601,,,,,,,1967333.0,Friedrichshagen,Treptow-Köpenick,east,12587
Wendenschloß,tram,85,1967215_east,"52.41696580,13.58859260",Q66363928,,,,,,,19671299.0,Köpenick,Treptow-Köpenick,east,12557
VEB Schiffswerft,tram,85,1967216_east,"52.42547978,13.58622004",,,,,,,,19671247.0,Köpenick,Treptow-Köpenick,east,12557
RFT-Werk,tram,85,1967217_east,"52.43633349,13.58242861",,,,,,,,1967895.0,Köpenick,Treptow-Köpenick,east,12557
Strab. Bhf. Köpenick,tram,85,1967218_east,"52.43991340,13.58178240",Q66370900,,,,,,,19671115.0,Köpenick,Treptow-Köpenick,east,12557
Lindenstr. Ecke Hegelschule,tram,85,1967219_east,"52.45050940,13.57268400",Q66095701,,,,,,,1967681.0,Köpenick,Treptow-Köpenick,east,12555
Pionierpark,tram,85,1967220_east,"52.46662289,13.52125769",,,,,,,,1967860.0,Oberschöneweide,Treptow-Köpenick,east,12459
Edisonstr.,tram,85,1967221_east,"52.46194960,13.51390490",Q65951882,,,,,,,1967272.0,Oberschöneweide,Treptow-Köpenick,east,12459
Brückenstr.,tram,85,1967222_east,"52.45865640,13.51211850",Q65951869,,,,,,,1967192.0,Niederschöneweide,Treptow-Köpenick,east,12439
Bhf. Schöneweide,tram,85,1967223_east,"52.45640818,13.50991657",,,,,,,,1967135.0,Niederschöneweide,Treptow-Köpenick,east,12439
"Johannisthal, Haeckelstr.",tram,85,1967224_east,"52.44029440,13.50526380",Q66225573,,,,,,,1967532.0,Johannisthal,Treptow-Köpenick,east,12487
Alt-Schmöckwitz,tram,86,1967225_east,"52.37527670,13.64954900",Q66459540,,,,,,,196740.0,Schmöckwitz,Treptow-Köpenick,east,12527
Waldidyll,tram,86,1967226_east,"52.38603408,13.63371164",,,,,,,,19671261.0,Schmöckwitz,Treptow-Köpenick,east,12527
Karolinenhof Mitte,tram,86,1967227_east,"52.39176096,13.63465426",,,,,,,,1967555.0,Schmöckwitz,Treptow-Köpenick,east,12527
Richtershorn,tram,86,1967228_east,"52.40105000,13.62484730",Q66481215,,,,,,,1967935.0,Grünau,Treptow-Köpenick,east,12527
S-Bhf. Grünau,tram,86,1967229_east,"52.41349300,13.57468020",Q62470512,,,,,,,1967978.0,Grünau,Treptow-Köpenick,east,12527
Chemische Fabrik,tram,86,1967230_east,"52.42696433,13.57354047",,,,,,,,1967227.0,Grünau,Treptow-Köpenick,east,12527
Jachtwerft,tram,86,1967231_east,"52.43432940,13.57144396",,,,,,,,1967524.0,Köpenick,Treptow-Köpenick,east,12557
Schloßplatz Köpenick,tram,86,1967232_east,"52.44434090,13.57538370",Q66095688,,,,,,,19671027.0,Köpenick,Treptow-Köpenick,east,12555
Lindenstr. Ecke Bahnhofstr.,tram,86,1967233_east,"52.45050940,13.57268400",Q66095701,,,,,,,1967680.0,Köpenick,Treptow-Köpenick,east,12555
S-Bhf. Köpenick,tram,86,1967234_east,"52.45821530,13.57904350",Q66370784,,,,,,,1967985.0,Köpenick,Treptow-Köpenick,east,12555
Uhlenhorst,tram,86,1967235_east,"52.46827685,13.58675426",,,,,,,,19671239.0,Köpenick,Treptow-Köpenick,east,12555
"Mahlsdorf-Süd, Hubertus",tram,86,1967236_east,"52.47416630,13.59914430",Q66368466,,,,,,,1967712.0,Köpenick,Treptow-Köpenick,east,12555
Rahnsdorf,tram,87,1967237_east,"52.44353169,13.68503800",Q66361311,,,,,,,1967898.0,Rahnsdorf,Treptow-Köpenick,east,12589
Wasserwerk,tram,87,1967238_east,"52.45605630,13.64199560",Q66362601,,,,,,,19671283.0,Friedrichshagen,Treptow-Köpenick,east,12587
S-Bhf. Friedrichshagen,tram,87,1967239_east,"52.45641260,13.62536560",Q66360784,,,,,,,1967973.0,Friedrichshagen,Treptow-Köpenick,east,12587
"Bölschestr., Brauerei",tram,87,1967240_east,"52.44699266,13.62425200",,,,,,,,1967212.0,Friedrichshagen,Treptow-Köpenick,east,12587
Hirschgarten,tram,87,1967241_east,"52.45185330,13.60062450",Q66360740,,,,,,,1967476.0,Friedrichshagen,Treptow-Köpenick,east,12587
Seelenbinderstr. Ecke Bahnhofstr.,tram,87,1967242_east,"52.45546320,13.57693030",Q66324934,,,,,,,19671062.0,Köpenick,Treptow-Köpenick,east,12555
Bahnhofstr. Ecke Lindenstr.,tram,87,1967243_east,"52.45050940,13.57268400",Q66095701,,,,,,,196788.0,Köpenick,Treptow-Köpenick,east,12555
Pionierpark,tram,87,1967244_east,"52.46662289,13.52125769",,,,,,,,1967860.0,Oberschöneweide,Treptow-Köpenick,east,12459
Rathenaustr.,tram,87,1967245_east,"52.46177005,13.53242891",,,,,,,,1967913.0,Oberschöneweide,Treptow-Köpenick,east,12459
Wilhelminenhofstr. Ecke Edisonstr.,tram,87,1967246_east,"52.46194960,13.51390490",Q65951882,,,,,,,19671318.0,Oberschöneweide,Treptow-Köpenick,east,12459
Bhf. Schöneweide,tram,87,1967247_east,"52.45640818,13.50991657",,,,,,,,1967135.0,Niederschöneweide,Treptow-Köpenick,east,12439
Köpenicker Landstr. Ecke Baumschulenstr.,tram,87,1967248_east,"52.46913201,13.49134005",,,,,,,,1967636.0,Baumschulenweg,Treptow-Köpenick,east,12437
S-Bhf. Plänterwald,tram,87,1967249_east,"52.47964547,13.47567730",,,,,,,,1967995.0,Plänterwald,Treptow-Köpenick,east,12435
Am Treptower Park Ecke Elsenstr.,tram,87,1967250_east,"52.49176487,13.45770388",,,,,,,,196760.0,Alt-Treptow,Treptow-Köpenick,east,12435
Wiener Brücke,tram,87,1967251_east,"52.49588477,13.43650069",,,,,,,,19671311.0,Kreuzberg,Friedrichshain-Kreuzberg,east,10999
"Oberspree, Bruno-Bürgel-Weg",tram,92,1967252_east,"52.45277701,13.53712484",,,,,,,,1967795.0,Niederschöneweide,Treptow-Köpenick,east,12439
Britzerstr. Ecke Schnellerstr.,tram,92,1967253_east,"52.45407795,13.51933981",,,,,,,,1967187.0,Niederschöneweide,Treptow-Köpenick,east,12439
Bhf. Schöneweide,tram,92,1967254_east,"52.45640818,13.50991657",,,,,,,,1967135.0,Niederschöneweide,Treptow-Köpenick,east,12439
Baumschulenstr. Ecke Köpenicker Landstr.,tram,92,1967255_east,"52.46911905,13.49136497",,,,,,,,196789.0,Baumschulenweg,Treptow-Köpenick,east,12437
S-Bhf. Baumschulenweg,tram,92,1967256_east,"52.46742532,13.48930334",,,,,,,,1967969.0,Baumschulenweg,Treptow-Köpenick,east,12437
Sonnenallee Ecke Baumschulenstr.,tram,92,1967257_east,"52.46085257,13.48134008",,,,,,,,19671078.0,Baumschulenweg,Treptow-Köpenick,east,12437
Krankenhaus Köpenick,tram,95,1967258_east,"52.43861201,13.59241126",,,,,,,,1967600.0,Köpenick,Treptow-Köpenick,east,12557
Lindenstr. Ecke Hegelschule,tram,95,1967260_east,"52.45050940,13.57268400",Q66095701,,,,,,,1967681.0,Köpenick,Treptow-Köpenick,east,12555
Pionierpark,tram,95,1967261_east,"52.46662289,13.52125769",,,,,,,,1967860.0,Oberschöneweide,Treptow-Köpenick,east,12459
Rathenaustr.,tram,95,1967262_east,"52.46177005,13.53242891",,,,,,,,1967913.0,Oberschöneweide,Treptow-Köpenick,east,12459
Edisonstr.,tram,95,1967263_east,"52.46194960,13.51390490",Q65951882,,,,,,,1967272.0,Oberschöneweide,Treptow-Köpenick,east,12459
Bhf. Schöneweide,tram,95,1967264_east,"52.45640818,13.50991657",,,,,,,,1967135.0,Niederschöneweide,Treptow-Köpenick,east,12439
Baumschulenstr. Ecke Köpenicker Landstr.,tram,95,1967265_east,"52.46911905,13.49136497",,,,,,,,196789.0,Baumschulenweg,Treptow-Köpenick,east,12437
S-Bhf. Plänterwald,tram,95,1967266_east,"52.47964547,13.47567730",,,,,,,,1967995.0,Plänterwald,Treptow-Köpenick,east,12435
Elsenstr. Ecke Am Treptower Park,tram,95,1967267_east,"52.49175632,13.45775787",,,,,,,,1967284.0,Alt-Treptow,Treptow-Köpenick,east,12435
Wiener Brücke,tram,95,1967268_east,"52.49588477,13.43650069",,,,,,,,19671311.0,Kreuzberg,Friedrichshain-Kreuzberg,east,10999
Arkonaplatz,autobus,A16,1967269_east,"52.53753415,13.40176762",,,,,,,,196768.0,Mitte,Mitte,east,10435
Veteranenstr. Ecke Brunnenstr.,autobus,A16,1967270_east,"52.53262273,13.39887552",,,,,,,,19671250.0,Mitte,Mitte,east,10115
Rosenthalerplatz,autobus,A16,1967271_east,"52.52967295,13.40142893",,,,,,,,1967948.0,Mitte,Mitte,east,10119
Liebknechstr. vor Littenstr.,autobus,A16,1967272_east,"52.52397802,13.41213367",,,,,,,,1967673.0,Mitte,Mitte,east,10178
Adalbertstr.,autobus,A18,1967273_east,"52.50548700,13.42221404",,,,,,,,19672.0,Mitte,Mitte,east,10179
S-Bhf. Jannowitzbrücke,autobus,A18,1967274_east,"52.51486586,13.41796028",,,,,,,,1967980.0,Mitte,Mitte,east,10179
Alexanderplatz,autobus,A18,1967275_east,"52.52194490,13.41438470",Q65548996,,,,,,,196712.0,Mitte,Mitte,east,10178
Charlottenstr. Ecke Französischestr.,autobus,A18,1967276_east,"52.51487005,13.39112326",,,,,,,,1967224.0,Mitte,Mitte,east,10117
Bhf. Friedrichstr.,autobus,A18,1967277_east,"52.52056066,13.38823192",,,,,,,,1967124.0,Mitte,Mitte,east,10117
Schumannstr. Ecke Reinhardtstr.,autobus,A18,1967278_east,"52.52325899,13.38382070",,,,,,,,19671039.0,Mitte,Mitte,east,10117
Robert-Koch-Platz,autobus,A18,1967279_east,"52.52757051,13.37877230",,,,,,,,1967940.0,Mitte,Mitte,east,10115
"Hessenwinkel, Lutherstr.",autobus,A22,1967280_east,"52.43013677,13.73098778",,,,,,,,1967470.0,Rahnsdorf,Treptow-Köpenick,east,12589
S-Bhf. Wilhelmshagen,autobus,A22,1967282_east,"52.43886122,13.72106025",,,,,,,,19671005.0,Rahnsdorf,Treptow-Köpenick,east,12589
Zentralschule,autobus,A22,1967283_east,"52.43465069,13.70369221",,,,,,,,19671359.0,Rahnsdorf,Treptow-Köpenick,east,12589
Waldschänke,autobus,A22,1967284_east,"52.44331814,13.68593963",,,,,,,,19671263.0,Rahnsdorf,Treptow-Köpenick,east,12589
S-Bhf. Rahnsdorf,autobus,A22,1967285_east,"52.45162837,13.69157910",,,,,,,,1967997.0,Rahnsdorf,Treptow-Köpenick,east,12589
"Fichtenau, Post",autobus,A22,1967286_east,"52.46613932,13.69970161",,,,,,,,1967308.0,,,east,
Falkenhöhe,autobus,A23,1967287_east,"52.40050703,13.53822948",,,,,,,,1967298.0,,,east,
S-Bhf. Grünbergallee,autobus,A23,1967288_east,"52.39982233,13.54017097",,,,,,,,1967979.0,Altglienicke,Treptow-Köpenick,east,12524
S-Bhf. Altglienicke,autobus,A23,1967289_east,"52.40840520,13.55881617",,,,,,,,1967967.0,Altglienicke,Treptow-Köpenick,east,12524
Wolfmarsteig,autobus,A23,1967290_east,"52.41268952,13.53660263",,,,,,,,19671343.0,Altglienicke,Treptow-Köpenick,east,12524
"Altglienicke, Schönefelderchaussee",autobus,A23,1967291_east,"52.41855858,13.53727083",,,,,,,,196749.0,Altglienicke,Treptow-Köpenick,east,12524
"Altglienicke, Kirche",autobus,A23,1967292_east,"52.42184573,13.53940770",,,,,,,,196747.0,Altglienicke,Treptow-Köpenick,east,12524
VEB Bautransporte,autobus,A26,1967293_east,"52.44295542,13.51951909",,,,,,,,19671246.0,Johannisthal,Treptow-Köpenick,east,12487
Bhf. Schöneweide,autobus,A26,1967294_east,"52.45374952,13.51020040",,,,,,,,1967134.0,Niederschöneweide,Treptow-Köpenick,east,12487
"S-Bhf. Kaulsdorf, Planitzstr.",autobus,A27,1967295_east,"52.51113864,13.58755467",,,,,,,,1967983.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Chemnitzerstr. Ecke Alt-Kaulsdorf,autobus,A27,1967296_east,"52.50515642,13.58155740",,,,,,,,1967228.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Jägerstr.,autobus,A27,1967297_east,"52.48596831,13.57416719",,,,,,,,1967538.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Bachwitzerstr.,autobus,A27,1967298_east,"52.46917849,13.57355629",,,,,,,,196781.0,Köpenick,Treptow-Köpenick,east,12555
S-Bhf. Köpenick,autobus,A27,1967299_east,"52.45882190,13.57956468",,,,,,,,1967984.0,Köpenick,Treptow-Köpenick,east,12555
Bahnhofstr. Ecke Lindenstr.,autobus,A27,1967300_east,"52.45096281,13.57214687",,,,,,,,196787.0,Köpenick,Treptow-Köpenick,east,12555
Schloßplatz,autobus,A27,1967301_east,"52.44444072,13.57513262",,,,,,,,19671026.0,Köpenick,Treptow-Köpenick,east,12555
Wendenschloßstr. Ecke Müggelheimerstr.,autobus,A27,1967302_east,"52.44260945,13.58225859",,,,,,,,19671301.0,Köpenick,Treptow-Köpenick,east,12555
"Köpenick, Krankenhaus",autobus,A27,1967303_east,"52.43861201,13.59241126",,,,,,,,1967635.0,Köpenick,Treptow-Köpenick,east,12557
Chausseehaus,autobus,A27,1967304_east,"52.43009087,13.61469429",,,,,,,,1967225.0,Köpenick,Treptow-Köpenick,east,12557
Müggelseeperle,autobus,A27,1967305_east,"52.42170169,13.64089308",,,,,,,,1967765.0,Köpenick,Treptow-Köpenick,east,12559
Müggelheim,autobus,A27,1967306_east,"52.41018331,13.66589753",,,,,,,,1967763.0,Müggelheim,Treptow-Köpenick,east,12559
Zentralflughafen,autobus,A36,1967307_east,"52.39057738,13.51559457",,,,,,,,19671357.0,,,east,
"Schönefeld, Kirche",autobus,A36,1967308_east,"52.38742508,13.50596412",,,,,,,,19671045.0,,,east,
Bhf. Schönefeld,autobus,A36,1967309_east,"52.38192403,13.51154508",,,,,,,,1967133.0,,,east,
Gartenstr.,autobus,A36,1967310_east,"52.39304608,13.52501992",,,,,,,,1967354.0,,,east,
S-Bhf. Grünbergallee,autobus,A36,1967311_east,"52.39982233,13.54017097",,,,,,,,1967979.0,Altglienicke,Treptow-Köpenick,east,12524
"Bohnsdorf, Kirche",autobus,A36,1967312_east,"52.39948771,13.55557443",,,,,,,,1967163.0,Bohnsdorf,Treptow-Köpenick,east,12526
Gartenstadtweg,autobus,A36,1967313_east,"52.41231391,13.56660268",,,,,,,,1967353.0,Bohnsdorf,Treptow-Köpenick,east,12524
S-Bhf. Grünau,autobus,A36,1967314_east,"52.41361516,13.57379629",,,,,,,,1967977.0,Grünau,Treptow-Köpenick,east,12527
Diepensee,autobus,AD/38,1967315_east,"52.30056922,13.58892002",,,,,,,,1967249.0,,,east,
Kienberg,autobus,AD/38,1967316_east,"52.35176615,13.54930701",,,,,,,,1967566.0,,,east,
Waltersdorf,autobus,AD/38,1967317_east,"52.36492901,13.55571241",,,,,,,,19671270.0,,,east,
"Bohnsdorf, Waldstr.",autobus,AD/38,1967318_east,"52.38939719,13.57066656",,,,,,,,1967164.0,Bohnsdorf,Treptow-Köpenick,east,12526
Joachimstr.,autobus,AD/38,1967319_east,"52.40316590,13.57664159",,,,,,,,1967530.0,Bohnsdorf,Treptow-Köpenick,east,12526
S-Bhf. Grünau,autobus,AD/38,1967320_east,"52.41361516,13.57379629",,,,,,,,1967977.0,Grünau,Treptow-Köpenick,east,12527
"Wartenberg, Siedlung",autobus,A39,1967321_east,"52.58393196,13.53076034",,,,,,,,19671281.0,Wartenberg,Lichtenberg,east,13059
"Wartenberg, Schule",autobus,A39,1967322_east,"52.58288333,13.52853971",,,,,,,,19671280.0,Wartenberg,Lichtenberg,east,13059
"Wartenberg, Lindenbergerstr.",autobus,A39,1967323_east,"52.57485383,13.51801594",,,,,,,,19671279.0,Wartenberg,Lichtenberg,east,13059
Falkenbergerchaussee Ecke Wartenbergerstr.,autobus,A39,1967324_east,"52.56529727,13.51255507",,,,,,,,1967296.0,Neu-Hohenschönhausen,Lichtenberg,east,13053
Arnimstr. Ecke Wartenbergerstr.,autobus,A39,1967325_east,"52.55810653,13.51586070",,,,,,,,196770.0,Neu-Hohenschönhausen,Lichtenberg,east,13053
"Buch, Kiesgruben",autobus,A42,1967328_east,"52.64175805,13.51596463",,,,,,,,1967194.0,Buch,Pankow,east,13125
Ludwig-Hoffmann-Krankenhaus,autobus,A42,1967329_east,"52.63316197,13.51360238",,,,,,,,1967691.0,Buch,Pankow,east,13125
"Karowerstr., Alt-Buch",autobus,A42,1967330_east,"52.63531074,13.49911856",,,,,,,,1967559.0,Buch,Pankow,east,13125
Strasse 78,autobus,A42,1967331_east,"52.61464604,13.48487327",,,,,,,,19671120.0,Karow,Pankow,east,13125
Alt-Karow,autobus,A42,1967332_east,"52.60931229,13.48126585",,,,,,,,196727.0,Karow,Pankow,east,13125
Güteraußenring,autobus,A42,1967333_east,"52.59988724,13.46929713",,,,,,,,1967414.0,Karow,Pankow,east,13125
Georgenstr.,autobus,A42,1967334_east,"52.59393881,13.46161525",,,,,,,,1967363.0,Blankenburg,Pankow,east,13129
"Blankenburg, Bahnhofstr.",autobus,A42,1967335_east,"52.59138047,13.45351227",,,,,,,,1967154.0,Blankenburg,Pankow,east,13129
"Heinersdorf, Kirche",autobus,A42,1967336_east,"52.56826376,13.44060190",,,,,,,,1967451.0,Heinersdorf,Pankow,east,13089
Am Steinberg,autobus,A42,1967337_east,"52.55648145,13.42930676",,,,,,,,196759.0,Weißensee,Pankow,east,13086
Prenzlauer Promenade Ecke Ostseestr.,autobus,A42,1967338_east,"52.55135441,13.43020267",,,,,,,,1967878.0,Prenzlauer Berg,Pankow,east,10409
Ostseestr.,autobus,A42,1967339_east,"52.54785806,13.43852996",,,,,,,,1967828.0,Prenzlauer Berg,Pankow,east,10409
Bürknersfelde,autobus,A43,1967340_east,"52.53888981,13.53415938",,,,,,,,1967217.0,Marzahn,Marzahn-Hellersdorf,east,12681
"Marzahn, Berlinerchaussee",autobus,A43,1967341_east,"52.54286481,13.55012491",,,,,,,,1967738.0,Marzahn,Marzahn-Hellersdorf,east,12685
Kolonie Springpfuhl,autobus,A43,1967342_east,"52.52565225,13.53413783",,,,,,,,1967587.0,Marzahn,Marzahn-Hellersdorf,east,12681
"Marzahnerchaussee, Schule",autobus,A43,1967343_east,"52.51726622,13.52832434",,,,,,,,1967740.0,Marzahn,Marzahn-Hellersdorf,east,12681
S-Bhf. Friedrichsfelde-Ost,autobus,A43,1967344_east,"52.51324537,13.52403058",,,,,,,,1967972.0,Friedrichsfelde,Lichtenberg,east,10315
"Alt-Friedrichsfelde, Am Tierpark",autobus,A43,1967345_east,"52.50970259,13.51883251",,,,,,,,196723.0,Friedrichsfelde,Lichtenberg,east,10315
U-Bhf. Friedrichsfelde,autobus,A43,1967346_east,"52.50624112,13.51285306",,,,,,,,19671192.0,Friedrichsfelde,Lichtenberg,east,10315
"Hans-Loch-Str., Schule",autobus,A43,1967347_east,"52.50035514,13.49573653",,,,,,,,1967426.0,Friedrichsfelde,Lichtenberg,east,10315
S-Bhf. Nöldnerplatz,autobus,A43,1967348_east,"52.50326620,13.48429373",,,,,,,,1967991.0,Rummelsburg,Lichtenberg,east,10317
"Friedrichsfelde, Kirche",autobus,A43/R,1967349_east,"52.50577534,13.51929257",,,,,,,,1967331.0,Friedrichsfelde,Lichtenberg,east,10315
U-Bhf. Friedrichsfelde,autobus,A43/R,1967350_east,"52.50624112,13.51285306",,,,,,,,19671192.0,Friedrichsfelde,Lichtenberg,east,10315
Lincolnstr. Ecke Rummelsburgerstr.,autobus,A43/R,1967351_east,"52.50194868,13.50200316",,,,,,,,1967674.0,Friedrichsfelde,Lichtenberg,east,10315
Weitlingstr. Ecke Rummelsburgerstr.,autobus,A43/R,1967352_east,"52.50094511,13.49302293",,,,,,,,19671292.0,Rummelsburg,Lichtenberg,east,10317
S-Bhf. Nöldnerplatz,autobus,A43/R,1967353_east,"52.50326620,13.48429373",,,,,,,,1967991.0,Rummelsburg,Lichtenberg,east,10317
"Hönow, Nord",autobus,A44,1967354_east,"52.55708326,13.63325403",,,,,,,,1967507.0,,,east,
"Hönow, Dorfstr.",autobus,A44,1967355_east,"52.54884928,13.63648688",,,,,,,,1967506.0,,,east,
Greifswalderstr.,autobus,A44,1967356_east,"52.53002871,13.62681794",,,,,,,,1967389.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Am Rosenhag,autobus,A44,1967357_east,"52.52474356,13.62177583",,,,,,,,196758.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
S-Bhf. Mahlsdorf,autobus,A44,1967358_east,"52.51234909,13.61221794",,,,,,,,1967989.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
S-Bhf. Mahlsdorf,autobus,A44E,1967359_east,"52.51234909,13.61221794",,,,,,,,1967989.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Am Rosenhag,autobus,A44E,1967360_east,"52.52474356,13.62177583",,,,,,,,196758.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Hönowerstr. Ecke Greifswalderstr.,autobus,A44E,1967361_east,"52.53002742,13.62682480",,,,,,,,1967510.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
"Wilhelmsruh, Schillerstr.",autobus,A45,1967362_east,"52.58796525,13.36878165",,,,,,,,19671322.0,Wilhelmsruh,Pankow,east,13158
Hauptstr. Ecke Edelweißstr.,autobus,A45,1967363_east,"52.58637926,13.36752939",,,,,,,,1967434.0,Wilhelmsruh,Pankow,east,13158
Heinrich-Mann-Platz,autobus,A45,1967364_east,"52.57297246,13.39214613",,,,,,,,1967454.0,Niederschönhausen,Pankow,east,13156
"Pankow, Kirche",autobus,A45,1967365_east,"52.57124681,13.41067072",,,,,,,,1967835.0,Pankow,Pankow,east,13187
Prenzlauer Promenade Ecke Kissingenstr.,autobus,A45,1967366_east,"52.56795805,13.42773437",,,,,,,,1967877.0,Pankow,Pankow,east,13189
Am Steinberg,autobus,A45,1967367_east,"52.55648145,13.42930676",,,,,,,,196759.0,Weißensee,Pankow,east,13086
Hamburgerplatz,autobus,A45,1967368_east,"52.55539419,13.43897314",,,,,,,,1967423.0,Weißensee,Pankow,east,13086
Lichtenbergerstr. Ecke Klement-Gottwald-Allee,autobus,A45,1967369_east,"52.55200518,13.46547796",,,,,,,,1967667.0,Weißensee,Pankow,east,13088
Klement-Gottwald-Allee Ecke Rennbahnstr.,autobus,A45,1967370_east,"52.55694653,13.46696608",",+nan",,,,,,,1967575.0,Weißensee,Pankow,east,13088
"Weißensee, Schwarzelfenweg",autobus,A45,1967371_east,"52.56729838,13.46535453",,,,,,,,19671296.0,Stadtrandsiedlung Malchow,Pankow,east,13088
"Ahrensfeld, Kirche",autobus,A46,1967372_east,"52.57532170,13.57651561",,,,,,,,19679.0,,,east,
Malchowerweg,autobus,A46,1967374_east,"52.56152031,13.50048590",,,,,,,,1967714.0,Alt-Hohenschönhausen,Lichtenberg,east,13053
Buschallee Ecke Klement-Gottwald-Allee,autobus,A46,1967375_east,"52.55387174,13.46754341",,,,,,,,1967209.0,Weißensee,Pankow,east,13088
Feldtmannstr.,autobus,A46,1967376_east,"52.56401588,13.46980858",,,,,,,,1967305.0,Weißensee,Pankow,east,13088
"Malchow, Dorfstr.",autobus,A46,1967377_east,"52.58046227,13.48279758",,,,,,,,1967713.0,Malchow,Lichtenberg,east,13051
Bhf. Schöneweide,autobus,A47,1967378_east,"52.45374952,13.51020040",,,,,,,,1967134.0,Niederschöneweide,Treptow-Köpenick,east,12487
Sterndamm,autobus,A47,1967379_east,"52.44658675,13.50653487",,,,,,,,19671112.0,Johannisthal,Treptow-Köpenick,east,12487
Johannisthalerchaussee,autobus,A47,1967380_east,"52.45136033,13.48829962",,,,,,,,1967533.0,Baumschulenweg,Treptow-Köpenick,east,12437
Baumschulenstr. Ecke Südostallee,autobus,A47,1967381_east,"52.46095842,13.48119184",,,,,,,,196790.0,Baumschulenweg,Treptow-Köpenick,east,12437
S-Bhf. Baumschulenweg,autobus,A47,1967382_east,"52.46749675,13.48937988",,,,,,,,1967968.0,Baumschulenweg,Treptow-Köpenick,east,12437
