line_id,year,line_name,type,start_stop,length (time),length (km),east_west,frequency (7:30),profile,capacity
196729_east,1967,A27,autobus,"S-Bhf. Kaulsdorf, Planitzstr.<> Müggelheim",41,,east,10.0,,0
196730_east,1967,A36,autobus,Zentralflughafen<> S-Bhf. Grünau,21,,east,20.0,,0
196731_east,1967,AD/38,autobus,Diepensee<> S-Bhf. Grünau,26,,east,20.0,,0
196732_east,1967,A39,autobus,"Wartenberg, Siedlung<> Hohenschönhausen, Falkenbergerstr.",13,,east,15.0,,0
196733_east,1967,A42,autobus,"Buch, Kiesgruben<> Ostseestr.",32,,east,10.0,,0
196734_east,1967,A43,autobus,Bürknersfelde<> S-Bhf. Nöldnerplatz,24,,east,20.0,,0
196735_east,1967,A43/R,autobus,"Friedrichsfelde, Kirche<> S-Bhf. Nöldnerplatz",7,,east,20.0,,0
196736_east,1967,A44,autobus,"Hönow, Nord<> S-Bhf. Mahlsdorf",23,,east,18.0,,0
196737_east,1967,A44E,autobus,S-Bhf. Mahlsdorf<> S-Bhf. Mahlsdorf,17,,east,10.0,,0
196738_east,1967,A45,autobus,"Wilhelmsruh, Schillerstr.<> Weißensee, Schwarzelfenweg",39,,east,12.0,,0
196739_east,1967,A46,autobus,"Ahrensfeld, Kirche<> Malchow, Dorfstr.",30,,east,15.0,,0
196740_east,1967,A47,autobus,Bhf. Schöneweide<> S-Bhf. Treptower Park,26,,east,10.0,,0
196741_east,1967,A48,autobus,Bhf. Schöneweide<> Bhf. Schöneweide,17,,east,5.0,,0
196742_east,1967,A49,autobus,"Bhf. Kaulsdorf, Bausdorfstr.<> Bhf. Kaulsdorf, Bausdorfstr.",14,,east,20.0,,0
196743_east,1967,A50,autobus,"Niederschönhausen, Rolandstr.<> U-Bhf. Pankow (Vinetastr.)",15,,east,10.0,,0
196744_east,1967,51B,autobus,S-Bhf. Buch<> Akademie der Wissenschaften,5,,east,20.0,,0
196745_east,1967,A54,autobus,Ostseestr. vor Prenzlauer Promenade<> Dimitroffstr. vor Cotheniusstr.,14,,east,10.0,,0
196746_east,1967,A56,autobus,"Weißensee, Nüßlerstr.<> Kanzowstr.",12,,east,7.0,,0
196747_east,1967,A57,autobus,Kniprodestr. Ecke Ermländischestr.<> Scharnhorststr. Ecke Kielerstr.,25,,east,6.0,,0
196748_east,1967,A58,autobus,Fontanestr.<> U-Bhf. Pankow (Vinetastr.),18,,east,15.0,,0
196749_east,1967,A59,autobus,Walther-Ulbricht-Stadion<> U-Bhf. Thälmannplatz,13,,east,7.0,,0
196750_east,1967,A7,autobus,"Glienicke, Kirche<> U-Bhf. Vinetastr.",34,,east,12.0,,0
196751_east,1967,A7E,autobus,"Schildow, Kirche<> U-Bhf. Vinetastr.",23,,east,10.0,,0
196752_east,1967,A8,autobus,"Waldesruh, Malhlsdorferallee<> U-Bhf. Friedrichsfelde",33,,east,10.0,,0
196753_east,1967,A8E,autobus,Sadowastr.<> U-Bhf. Friedrichsfelde,21,,east,10.0,,0
196754_east,1967,A9,autobus,Kurischestr.<> Otto-Grotewohl-Str.,17,,east,6.0,,0
196755_east,1967,AL,autobus,"Neu-Lindenberg<> Malchow, Dorfstr.",15,,east,36.0,,0
196756_east,1967,KBS 101,s-bahn,Friedrichstr.<> Strausberg,0,,east,0.0,,1100
196757_east,1967,KBS 101c,s-bahn,Strausberg<> Strausberg Nord,0,,east,0.0,,1100
196758_east,1967,KBS 102,s-bahn,Friedrichstr.<> Erkner,0,,east,0.0,,1100
196759_east,1967,KBS 103,s-bahn,Friedrichstr.<> Königs Wusterhausen,0,,east,0.0,,1100
196760_east,1967,KBS 103a,s-bahn,Friedrichstr.<> Zentralflughafen Berlin-Schönefeld,0,,east,0.0,,1100
196761_east,1967,KBS 104,s-bahn,Oranienburg<> Ostbahnhof,0,,east,0.0,,1100
196762_east,1967,KBS 104d,s-bahn,Hennigsdorf (b Bln)<> Velten (Mark),0,,east,0.0,,1100
196763_east,1967,KBS 105,s-bahn,Blankenburg<> Zeuthen,0,,east,0.0,,1100
196764_east,1967,KBS 106,s-bahn,Bernau (b Bln)<> Spindlersfeld,0,,east,0.0,,1100
196765_east,1967,KBS 106a,s-bahn,Schönhauserallee<> Zentralflughafen Berlin-Schönefeld,0,,east,0.0,,1100
196766_east,1967,O30,omnibus,Ostbahnhof<> Robert-Koch-Platz,66,,east,15.0,,0
196767_east,1967,O37,omnibus,Dimitroffstr. vor Cotheniusstr.<> Bhf. Lichtenberg,46,,east,15.0,,0
196768_east,1967,O40,omnibus,Ostbahnhof<> Robert-Koch-Platz,23,,east,8.0,,0
196769_east,1967,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",tram,"S-Bhf. Friedrichshagen (Grenze)<> Rüdersdorf, Karl-Marx-Platz",39,,east,20.0,,195
196770_east,1967,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),tram,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,20,,east,20.0,,195
196771_east,1967,A,u-bahn,Pankow (Vinetastr.)<> Thälmannplatz,19,,east,2.0,Kleinprofil,750
196772_east,1967,E,u-bahn,Alexanderplatz<> Friedrichsfelde,16,,east,5.0,Großprofil,1000
196773_east,1967,69,tram,"Johannisthal, Haeckelstr.<> Walter-Ulbricht-Stadion",84,,east,20.0,,195
196774_east,1967,69E,tram,"Johannisthal, Haeckelstr.<> Kniprodestr.",55,,east,20.0,,195
