,stop_name,line_count,type,in_lines
0,Hallesches Tor (Stresemannstrasse),1,strassenbahn,['1']
1,Prinzenstrasse,3,strassenbahn,['1']
2,Prinzenstrasse,3,u-bahn,"['B I', 'B II']"
3,U-Bhf. Moritzplatz,2,strassenbahn,"['1', '88']"
4,Brückenstrasse/Neanderstrasse,1,strassenbahn,['1']
5,Schillingbrücke,1,strassenbahn,['1']
6,Andreasplatz,1,strassenbahn,['1']
7,Alexanderplatz,7,strassenbahn,['1']
8,Alexanderplatz,7,u-bahn,"['A I', 'D', 'E']"
9,Alexanderplatz,7,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']"
10,Rosentaler Platz,2,strassenbahn,['1']
11,Rosentaler Platz,2,bus,['A40']
12,Invalidenstrasse Ecke Chausseestrasse,2,strassenbahn,"['1', '70']"
13,Oranienburger Tor,5,strassenbahn,"['46', '1', '70']"
14,Oranienburger Tor,5,bus,['A40']
15,Oranienburger Tor,5,u-bahn,['C I']
16,Dorotheestrasse (Bhf. Friedrichstrasse),1,strassenbahn,['1']
17,Charlottenstrasse Ecke Unter den Linden,1,strassenbahn,['1']
18,Werftstrasse Ecke Alt-Moabit,1,strassenbahn,['2']
19,"Rathenowerstrasse, Kriminalgericht",1,strassenbahn,['2']
20,Stromstrasse Ecke Turmstrasse,4,strassenbahn,"['35', '2', '25', '21']"
21,Waldstrasse Ecke Gotzkowskystrasse,1,strassenbahn,['2']
22,Knie,3,strassenbahn,"['2', '55', '25']"
23,Bhf. Zoo,12,strassenbahn,"['78', '2', '51', '55', '25', '75', '76E', '77', '76', '6']"
24,Bhf. Zoo,12,bus,['A2']
25,U-Bhf. Wittenbergplatz,3,strassenbahn,"['25', '2', '6']"
26,U-Bhf. Nollendorfplatz,1,strassenbahn,['2']
27,Potsdamerstrasse Ecke Bülowstrasse,1,strassenbahn,['2']
28,Mansteinstrasse (Bhf. Großgörschenstrasse),1,strassenbahn,['2']
29,Osloerstrasse Ecke Grüntalerstrasse,2,strassenbahn,['3']
30,Prinzenallee Ecke Osloerstrasse,1,strassenbahn,['3']
31,Oskarplatz,1,strassenbahn,['3']
32,Müllerstrasse Ecke Seestrasse,2,strassenbahn,"['68', '3']"
33,Seestraßenbrücke,1,strassenbahn,['3']
34,Turmstrasse Ecke Gotzkowskystrasse,1,strassenbahn,['3']
35,Osnabrückerstrasse Ecke Taurroggenerstrasse,1,strassenbahn,['3']
36,Schloßbrücke/Luisenplatz,1,strassenbahn,['3']
37,Berlinerstrasse Ecke Wilmersdorferstrasse,2,strassenbahn,"['55', '3']"
38,Kanststrasse Ecke Wilmersdorferstrasse,1,strassenbahn,['3']
39,Fehrbelliner Platz,5,strassenbahn,"['60', '44', '3', '57']"
40,Fehrbelliner Platz,5,u-bahn,['A II']
41,Bundesallee Ecke Brandenburgischestrasse,1,strassenbahn,['3']
42,Bayerischer Platz,3,strassenbahn,"['60', '3']"
43,Bayerischer Platz,3,u-bahn,['B I']
44,Martin-Luther-Strasse Ecke Brandenburgischestrasse,1,strassenbahn,['3']
45,Potsdamerstrasse Ecke Goebenstrasse,1,strassenbahn,['3']
46,Mehringdamm Ecke Gneisenaustrasse,1,strassenbahn,['3']
47,Zossenerstrasse Ecke Gneisenaustrasse,1,strassenbahn,['3']
48,Südstern,2,strassenbahn,['3']
49,Südstern,2,u-bahn,['C I']
50,Hermannplatz,6,strassenbahn,"['3', '95', '26', '47']"
51,Hermannplatz,6,u-bahn,"['D', 'C I']"
52,Osloerstrasse Ecke Grüntalerstrasse,2,strassenbahn,['3']
53,Schönhauser Allee/Berlinerstrasse,1,strassenbahn,['3']
54,Prenzlauer Allee/Prenzlauer Promenade,1,strassenbahn,['3']
55,Berlinerstrasse Ecke Langhans Allee,1,strassenbahn,['3']
56,Lichtenbergerstrasse Ecke Langhans Allee,1,strassenbahn,['3']
57,Hohenschönhauserstrasse Ecke Lichtenbergerstrasse,1,strassenbahn,['3']
58,Landberger Chaussee Ecke Lichtenbergerstrasse,1,strassenbahn,['3']
59,Roederstrasse/Herzbergerstrasse,1,strassenbahn,['3']
60,Stalinallee,3,strassenbahn,['3']
61,Stalinallee,3,u-bahn,['E']
62,Stalinallee,3,s-bahn,['KBS 100']
63,Boxhagenerstrasse,1,strassenbahn,['3']
64,Warschauer Brücke,3,strassenbahn,"['3', '4']"
65,Warschauer Brücke,3,u-bahn,['B II']
66,Schlesisches Tor,3,strassenbahn,"['3', '4']"
67,Schlesisches Tor,3,u-bahn,['B II']
68,"Treptow, Elsenstrasse",1,strassenbahn,['3']
69,Strelitzerstrasse Ecke Berlauerstrasse,1,strassenbahn,['4']
70,Eberwalderstrasse Ecke Schönhauserallee,1,strassenbahn,['4']
71,Prenzlauerstrasse Ecke Dimitroffstrasse,1,strassenbahn,['4']
72,Greifswalderstrasse Ecke Dimitroffstrasse,1,strassenbahn,['4']
73,Leninallee Ecke Bersarinstrasse,1,strassenbahn,['4']
74,Weidenweg Ecke Bersarinstrasse,3,strassenbahn,"['13', '65', '4']"
75,Boxhagener strasse Ecke Bersarinstrasse,1,strassenbahn,['4']
76,Kopernikusstrasse Ecke Warschauerstrasse,1,strassenbahn,['4']
77,Warschauer Brücke,3,strassenbahn,"['3', '4']"
78,Warschauer Brücke,3,u-bahn,['B II']
79,Stralauer Allee Ecke Warschauerstrasse,1,strassenbahn,['4']
80,Schlesisches Tor,3,strassenbahn,"['3', '4']"
81,Schlesisches Tor,3,u-bahn,['B II']
82,Kurfürstendamm Ecke Joachimstalerstrasse,1,strassenbahn,['6']
83,Bhf. Zoo,12,strassenbahn,"['78', '2', '51', '55', '25', '75', '76E', '77', '76', '6']"
84,Bhf. Zoo,12,bus,['A2']
85,U-Bhf. Wittenbergplatz,3,strassenbahn,"['25', '2', '6']"
86,Grunewaldstrasse Ecke Martin-Luther-Strasse,3,strassenbahn,"['25', '6']"
87,Grunewaldstrasse Ecke Martin-Luther-Strasse,3,bus,['A16']
88,Rudolf-Wilde-Platz (Schöneberger Rathaus),2,strassenbahn,"['25', '6']"
89,Hauptstrasse Ecke Dominicusstrasse,3,strassenbahn,"['60', '25', '6']"
90,Alboinstrasse Ecke Schönebergerstrasse,1,strassenbahn,['6']
91,Tempelhofer Damm Ecke Alt-Tempelhof,1,strassenbahn,['6']
92,Gottlieb-Dunkel-Strasse Ecke Germaniastrasse,1,strassenbahn,['6']
93,Hermannstrasse Ecke Hertastrasse,2,strassenbahn,"['15', '6']"
94,U-Bhf. Neukölln,3,strassenbahn,"['6', '26', '47']"
95,U-Bhf. Rathaus Neukölln,1,strassenbahn,['6']
96,Elsenstrasse Ecke Heidelbergerstrasse,1,strassenbahn,['6']
97,Kraftwerk Klingenberg,1,strassenbahn,['13']
98,Nöldnerstrasse Ecke Karlshorsterstrasse,1,strassenbahn,['13']
99,Holteistrasse Ecke Boxhagenerstrasse,2,strassenbahn,"['13', '14']"
100,Warschaerstrasse Ecke Boxhagenerstrasse,1,strassenbahn,['13']
101,Bersarinstrasse,2,strassenbahn,['13']
102,Bersarinstrasse,2,u-bahn,['E']
103,Weidenweg Ecke Bersarinstrasse,3,strassenbahn,"['13', '65', '4']"
104,Leninallee Ecke Dimitroffstrasse,2,strassenbahn,"['64', '13']"
105,Bersarinplatz,1,strassenbahn,['14']
106,Bersarinstrasse Ecke Warschauerstrasse,1,strassenbahn,['14']
107,Holteistrasse Ecke Boxhagenerstrasse,2,strassenbahn,"['13', '14']"
108,Karlshorsterstrasse Ecke Nöldnerstrasse,1,strassenbahn,['14']
109,Lückstrasse Ecke Wilhelmstrasse,1,strassenbahn,['14']
110,Irenenstrasse Ecke Wilhelmstrasse,1,strassenbahn,['14']
111,Stalinallee Ecke Rosenfelderstrasse,1,strassenbahn,['14']
112,Siegfriedstrasse Ecke Herzbergerstrasse,1,strassenbahn,['14']
113,Möllendorferstrasse Ecke Herzbergerstrasse,1,strassenbahn,['14']
114,Scheffelstrasse Ecke Möllendorferstrasse,1,strassenbahn,['14']
115,"Marienfelde, Daimlerstrasse",1,strassenbahn,['15']
116,Mariendorfer Damm Ecke Alt-Mariendorf,2,strassenbahn,"['98', '15']"
117,Germaniastrasse Ecke Gottlieb-Dunkel-Strasse,1,strassenbahn,['15']
118,Hermannstrasse Ecke Hertastrasse,2,strassenbahn,"['15', '6']"
119,Bhf. Neukölln,1,strassenbahn,['15']
120,Bhf. Sonnenallee,1,strassenbahn,['15']
121,"Neukölln, Schulenburgpark",1,strassenbahn,['15']
122,"Moabit, Wiebestrasse",1,strassenbahn,['21']
123,Gotzkowskystrasse Ecke Waldstrasse,1,strassenbahn,['21']
124,Stromstrasse Ecke Turmstrasse,4,strassenbahn,"['35', '2', '25', '21']"
125,Rathenowerstrasse (Kriminalgericht),2,strassenbahn,"['35', '21']"
126,Lehrter Bhf.,1,strassenbahn,['21']
127,Brandenburger Tor,1,strassenbahn,['21']
128,"Potsdamer Platz, Voßstrasse",1,strassenbahn,['21']
129,Anhalter Bhf.,2,strassenbahn,"['76', '21']"
130,Hallesches Tor,4,strassenbahn,['21']
131,Hallesches Tor,4,u-bahn,"['B I', 'B II', 'C I']"
132,Gneisenaustrasse Ecke Zossenerstrasse,1,strassenbahn,['21']
133,Friesenstrasse Ecke Schwiebusserstrasse,1,strassenbahn,['21']
134,"Rosenthal, Quickbornerstrasse",1,strassenbahn,['23']
135,Siedlung Weiche,1,strassenbahn,['23']
136,Grenzweiche,1,strassenbahn,['23']
137,Platanenstrasse Ecke Klosterweg,1,strassenbahn,['23']
138,Bismarckplatz,2,strassenbahn,['23']
139,Bismarckplatz,2,bus,['A7']
140,"Pankow, Rathaus",3,strassenbahn,"['24', '23']"
141,"Pankow, Rathaus",3,bus,['A7']
142,Bhf. Wollankstrasse (Grenze),1,strassenbahn,['23']
143,Badstrasse Ecke Pankstrasse,2,strassenbahn,"['36', '23']"
144,Nettelbeckplatz,3,strassenbahn,"['35', '68', '23']"
145,Weddingplatz,3,strassenbahn,"['35', '25', '23']"
146,Augustenburger Platz (Virchow-Krankenhaus),1,strassenbahn,['23']
147,"Buchholz, Hauptstrasse",2,strassenbahn,"['49', '24']"
148,Eweststrasse Ecke Paswealkerstrasse,1,strassenbahn,['24']
149,Blankenburger Weiche,1,strassenbahn,['24']
150,Heinersdorfer Weiche,1,strassenbahn,['24']
151,Bhf. Pankow-Heinersdorf,1,strassenbahn,['24']
152,"Pankow, Kirche",3,strassenbahn,"['49', '24']"
153,"Pankow, Kirche",3,bus,['A7']
154,"Pankow, Rathaus",3,strassenbahn,"['24', '23']"
155,"Pankow, Rathaus",3,bus,['A7']
156,Bhf. Wollankstrasse,1,strassenbahn,['24']
157,Prinzenstrasse Ecke Badstrasse,1,strassenbahn,['24']
158,Bhf. Gesundbrunnen,4,strassenbahn,"['36', '24', '29', '28']"
159,Rügenerstrasse,1,strassenbahn,['24']
160,"Tegel, Alt-Tegel",2,strassenbahn,"['41', '25']"
161,Bernauerstrasse (Gaswerke),4,strassenbahn,"['29', '41', '25', '28']"
162,Sportplatz (Reinickendorf-West),4,strassenbahn,"['29', '41', '25', '28']"
163,Berlinerstrasse Ecke Scharnweberstrasse,4,strassenbahn,"['29', '68', '25', '28']"
164,Londonerstrasse (Rehberge),4,strassenbahn,"['29', '68', '25', '28']"
165,Seestrasse Ecke Müllerstrasse,4,strassenbahn,"['29', '25', '28']"
166,Seestrasse Ecke Müllerstrasse,4,bus,['A12']
167,Müllerstrasse Ecke Schulstrasse,3,strassenbahn,"['29', '25', '28']"
168,Weddingplatz,3,strassenbahn,"['35', '25', '23']"
169,Stromstrasse Ecke Turmstrasse,4,strassenbahn,"['35', '2', '25', '21']"
170,Waldstrasse/Gotzkowskystrasse,1,strassenbahn,['25']
171,Knie,3,strassenbahn,"['2', '55', '25']"
172,Bhf. Zoo,12,strassenbahn,"['78', '2', '51', '55', '25', '75', '76E', '77', '76', '6']"
173,Bhf. Zoo,12,bus,['A2']
174,U-Bhf. Wittenbergplatz,3,strassenbahn,"['25', '2', '6']"
175,Grunewaldstrasse Ecke Martin-Luther-Strasse,3,strassenbahn,"['25', '6']"
176,Grunewaldstrasse Ecke Martin-Luther-Strasse,3,bus,['A16']
177,Rudolf-Wilde-Platz (Schöneberger Rathaus),2,strassenbahn,"['25', '6']"
178,Hauptstrasse Ecke Dominicusstrasse,3,strassenbahn,"['60', '25', '6']"
179,Kaiser-Wilhelm-Platz,2,strassenbahn,['25']
180,Kaiser-Wilhelm-Platz,2,bus,['A4']
181,"Schöneberg, Gotenstrasse",1,strassenbahn,['25']
182,"Görlitzer Bhf., Spreewaldplatz",1,strassenbahn,['26']
183,Hermannplatz,6,strassenbahn,"['3', '95', '26', '47']"
184,Hermannplatz,6,u-bahn,"['D', 'C I']"
185,Erkstrasse Ecke Karl-Marx-Strasse,1,strassenbahn,['26']
186,U-Bhf. Neukölln,3,strassenbahn,"['6', '26', '47']"
187,Bhf. Grenzallee,1,strassenbahn,['26']
188,Buschkrugallee Ecke Blaschkoallee,1,strassenbahn,['26']
189,Chaussestrasse Ecke Gradestrasse,1,strassenbahn,['26']
190,Wilhelm-Borgmann Brücke,1,strassenbahn,['26']
191,"Neukölln, Hermannplatz",1,strassenbahn,['27']
192,U-Bhf. Boddinstrasse,2,strassenbahn,['27']
193,U-Bhf. Boddinstrasse,2,bus,['A4']
194,Bhf. Leinestrasse,1,strassenbahn,['27']
195,Bhf. Hermannstrasse,1,strassenbahn,['27']
196,Gradestrasse Ecke Chausseestrasse,1,strassenbahn,['27']
197,"Buckow-West, Alt-Buckow",1,strassenbahn,['27']
198,"Tegelort, Kurzestrasse",1,strassenbahn,['28']
199,Falkenplatz,1,strassenbahn,['28']
200,Gabelung,2,strassenbahn,"['29', '28']"
201,Alt-Tegel,2,strassenbahn,"['29', '28']"
202,Bernauerstrasse (Gaswerke),4,strassenbahn,"['29', '41', '25', '28']"
203,Sportplatz (Reinickendorf-West),4,strassenbahn,"['29', '41', '25', '28']"
204,Berlinerstrasse Ecke Scharnweberstrasse,4,strassenbahn,"['29', '68', '25', '28']"
205,Londonerstrasse (Rehberge),4,strassenbahn,"['29', '68', '25', '28']"
206,Seestrasse Ecke Müllerstrasse,4,strassenbahn,"['29', '25', '28']"
207,Seestrasse Ecke Müllerstrasse,4,bus,['A12']
208,Müllerstrasse Ecke Schulstrasse,3,strassenbahn,"['29', '25', '28']"
209,Pankstrasse/Prinzenallee,3,strassenbahn,"['41', '29', '28']"
210,Bhf. Gesundbrunnen,4,strassenbahn,"['36', '24', '29', '28']"
211,Rügenesrstrasse Ecke Brunnenstrasse,2,strassenbahn,"['29', '28']"
212,"Heiligensee, Dorfaue",1,strassenbahn,['29']
213,Hennigsdorferstrasse Ecke Heiligensee,1,strassenbahn,['29']
214,Gabelung,2,strassenbahn,"['29', '28']"
215,Alt-Tegel,2,strassenbahn,"['29', '28']"
216,Bernauerstrasse (Gaswerke),4,strassenbahn,"['29', '41', '25', '28']"
217,Sportplatz (Reinickendorf-West),4,strassenbahn,"['29', '41', '25', '28']"
218,Berlinerstrasse Ecke Scharnweberstrasse,4,strassenbahn,"['29', '68', '25', '28']"
219,Londonerstrasse (Rehberge),4,strassenbahn,"['29', '68', '25', '28']"
220,Seestrasse Ecke Müllerstrasse,4,strassenbahn,"['29', '25', '28']"
221,Seestrasse Ecke Müllerstrasse,4,bus,['A12']
222,Müllerstrasse Ecke Schulstrasse,3,strassenbahn,"['29', '25', '28']"
223,Pankstrasse/Prinzenallee,3,strassenbahn,"['41', '29', '28']"
224,Bhf. Gesundbrunnen,4,strassenbahn,"['36', '24', '29', '28']"
225,Rügenesrstrasse Ecke Brunnenstrasse,2,strassenbahn,"['29', '28']"
226,Siemensstadt (Verwaltungsgebäude),1,strassenbahn,['35']
227,Bhf. Jungfernheide,2,strassenbahn,"['35', '55']"
228,Gotzkowskystrasse/Waldstrasse,1,strassenbahn,['35']
229,Stromstrasse Ecke Turmstrasse,4,strassenbahn,"['35', '2', '25', '21']"
230,Rathenowerstrasse (Kriminalgericht),2,strassenbahn,"['35', '21']"
231,Weddingplatz,3,strassenbahn,"['35', '25', '23']"
232,Nettelbeckplatz,3,strassenbahn,"['35', '68', '23']"
233,Pankower Allee (Schäfersee),2,strassenbahn,"['41', '35']"
234,Residenzstrasse Ecke Hauptstrasse,1,strassenbahn,['35']
235,"Wilhelmsruh, Hauptstrasse",2,strassenbahn,"['36', '35']"
236,"Wilhelmsruh, Hauptstrasse",2,strassenbahn,"['36', '35']"
237,Hauptstrasse (Reinickendorf-Ost),1,strassenbahn,['36']
238,Pankower Allee (Schäfersee) Osloerstrasse Ecke Kolonie-Drontheim,1,strassenbahn,['36']
239,Badstrasse Ecke Pankstrasse,2,strassenbahn,"['36', '23']"
240,Bhf. Gesundbrunnen,4,strassenbahn,"['36', '24', '29', '28']"
241,Rügenerstrasse Ecke Brunnenstrasse,2,strassenbahn,"['36', '41']"
242,"Dahlem, Clayallee",1,strassenbahn,['40']
243,Pacelliallee Ecke Königin-Luise-strasse,1,strassenbahn,['40']
244,U-Bhf. Dahlem-Dorf,2,strassenbahn,['40']
245,U-Bhf. Dahlem-Dorf,2,bus,['A11']
246,Podbielskiallee (Botanischer Garten),1,strassenbahn,['40']
247,Steglitz Rathaus,2,strassenbahn,"['78', '40']"
248,"Steglitz, Birkbuschstrasse Ecke Siemensstrasse",1,strassenbahn,['40']
249,"Tegel, Alt-Tegel",2,strassenbahn,"['41', '25']"
250,Bernauerstrasse (Gaswerke),4,strassenbahn,"['29', '41', '25', '28']"
251,Sportplatz (Reinickendorf-West),4,strassenbahn,"['29', '41', '25', '28']"
252,Scharnweberstrasse Ecke Berlinerstrasse,1,strassenbahn,['41']
253,Teichstrasse,1,strassenbahn,['41']
254,Hauptstrasse Ecke Residenzstrasse,1,strassenbahn,['41']
255,Pankower Allee (Schäfersee),2,strassenbahn,"['41', '35']"
256,Oslowerstrasse Ecke Schwedenstrasse,1,strassenbahn,['41']
257,Pankstrasse/Prinzenallee,3,strassenbahn,"['41', '29', '28']"
258,U-Bhf. Gesundbrunnen,1,strassenbahn,['41']
259,Rügenerstrasse Ecke Brunnenstrasse,2,strassenbahn,"['36', '41']"
260,"Sandkrugbrücke, Lehrter Bahnhof",1,strassenbahn,['44']
261,Rathenowerstrasse Ecke Invalidenstrasse,1,strassenbahn,['44']
262,Stromstrasse Ecke Alt-Moabit,1,strassenbahn,['44']
263,Gotzkowskystrasse Ecke Alt-Moabit,1,strassenbahn,['44']
264,U-Bhf. Ernst-Reuter-Platz,1,strassenbahn,['44']
265,Wilmersdorfer Strasse Ecke Berlinerstrasse,1,strassenbahn,['44']
266,Kantstrasse Ecke Wilmersdorferstrasse,1,strassenbahn,['44']
267,Kurfürstendamm Ecke Wilmersdorferstrasse,3,strassenbahn,"['60', '44', '76E']"
268,Fehrbelliner Platz,5,strassenbahn,"['60', '44', '3', '57']"
269,Fehrbelliner Platz,5,u-bahn,['A II']
270,Berlinerstrasse Ecke Blissestrasse,1,strassenbahn,['44']
271,Hildegardstrasse Ecke Bundesallee,1,strassenbahn,['44']
272,Bundesplatz,5,strassenbahn,"['78', '44', '77']"
273,Bundesplatz,5,bus,"['A2', 'A16']"
274,Friedrich-Wilhelm-Platz,3,strassenbahn,"['44', '77']"
275,Friedrich-Wilhelm-Platz,3,bus,['A17']
276,Tatania-Palast,1,strassenbahn,['44']
277,Bhf. Steglitz,2,strassenbahn,['44']
278,Bhf. Steglitz,2,bus,['A33 (Obus)']
279,Schloßstrasse Ecke Albrechtstrasse,1,strassenbahn,['44']
280,Birkbuschstrasse Ecke Siemensstrasse,1,strassenbahn,['44']
281,"Nordend, Kaiser-Wilhelm-Strasse",1,strassenbahn,['46']
282,Bismarckstrasse Ecke Kaiser-Wilhelm-Strasse,1,strassenbahn,['46']
283,Grabbeallee Ecke Friedrich-Engels-Strasse,1,strassenbahn,['46']
284,Grabbeallee Ecke Wollankstrasse,1,strassenbahn,['46']
285,Breitestrasse Ecke Berlinerstrasse,2,strassenbahn,['46']
286,Breitestrasse Ecke Berlinerstrasse,2,bus,['A45']
287,Kissingenstrasse Ecke Berlinerstrasse,1,strassenbahn,['46']
288,Bhf. Vinetastrasse,1,strassenbahn,['46']
289,Bornholmerstrasse/Wisbyerstrasse,1,strassenbahn,['46']
290,Bhf. Schönhauser Allee,1,strassenbahn,['46']
291,Bhf. Dimitroffstrasse,1,strassenbahn,['46']
292,Kastanienallee Ecke Veteranenstrasse,1,strassenbahn,['46']
293,Nordbahnhof,6,strassenbahn,['46']
294,Nordbahnhof,6,u-bahn,['C I']
295,Nordbahnhof,6,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
296,Oranienburger Tor,5,strassenbahn,"['46', '1', '70']"
297,Oranienburger Tor,5,bus,['A40']
298,Oranienburger Tor,5,u-bahn,['C I']
299,Dorothenstrasse Ecke Friedrichstrasse,1,strassenbahn,['46']
300,Unter den Linen Ecke Friedrichstrasse,1,strassenbahn,['46']
301,Franzstrasse Ecke Oberwallstrasse,1,strassenbahn,['46']
302,Dönhoffplatz,3,strassenbahn,"['46', '73', '74']"
303,Hermannplatz,6,strassenbahn,"['3', '95', '26', '47']"
304,Hermannplatz,6,u-bahn,"['D', 'C I']"
305,"Erkstrasse, Rathaus Neukölln",1,strassenbahn,['47']
306,Karl-Marx-Strasse Station,1,strassenbahn,['47']
307,U-Bhf. Neukölln,3,strassenbahn,"['6', '26', '47']"
308,U-Bhf. Grenzallee,1,strassenbahn,['47']
309,Buschkrug Ecke Bloaschkoallee,1,strassenbahn,['47']
310,Parchimerallee Ecke Rudowerstrasse,1,strassenbahn,['47']
311,Krankenhaus Neukölln,1,strassenbahn,['47']
312,Johannisthaler Chaussee Ecke Rudowerstrasse,1,strassenbahn,['47']
313,"Rudow, Bahnhofstrasse",1,strassenbahn,['47']
314,"Rudow, Stadtgrenze",1,strassenbahn,['47']
315,"Buchholz, Hauptstrasse",2,strassenbahn,"['49', '24']"
316,Ewestrasse Ecke Pasewalkerstrasse,1,strassenbahn,['49']
317,"Galenusstrasse, Pankow, Krankenhaus",1,strassenbahn,['49']
318,S-Bhf. Pankow-Heinersdorf,1,strassenbahn,['49']
319,"Pankow, Kirche",3,strassenbahn,"['49', '24']"
320,"Pankow, Kirche",3,bus,['A7']
321,"S-Bhf. Pankow, Florastrasse",1,strassenbahn,['49']
322,U-Bhf. Vinetastrasse,1,strassenbahn,['49']
323,S-Bhf. Schönhauser Allee,1,strassenbahn,['49']
324,"Eberswalderstrasse, U-Bhf. Dimitroffstrasse",1,strassenbahn,['49']
325,Zionskirchstrasse,1,strassenbahn,['49']
326,Rosenthaler Platz,2,strassenbahn,['49']
327,Rosenthaler Platz,2,u-bahn,['D']
328,Hackescher Markt,3,strassenbahn,"['69', '49', '65']"
329,Große Präsidentenstrasse,1,strassenbahn,['49']
330,Roseneck,3,strassenbahn,"['57', '51']"
331,Roseneck,3,bus,['A17']
332,Bhf. Schmargendorf,1,strassenbahn,['51']
333,Berlinerstrasse Ecke Uhlandstrasse,1,strassenbahn,['51']
334,Kurfürstendamm Ecke Uhlandstrasse,2,strassenbahn,"['76E', '51']"
335,Bhf. Zoo,12,strassenbahn,"['78', '2', '51', '55', '25', '75', '76E', '77', '76', '6']"
336,Bhf. Zoo,12,bus,['A2']
337,"Spandau, Johannesstift",1,strassenbahn,['54']
338,Spandau Stadtpark,1,strassenbahn,['54']
339,Hafenplatz,2,strassenbahn,"['54', '75']"
340,Spandau Markt,2,strassenbahn,"['54', '75']"
341,Bhf. Spandau,2,strassenbahn,['54']
342,Bhf. Spandau,2,bus,['A31']
343,Güterbahnhof Ruhleben,1,strassenbahn,['54']
344,U-Bhf. Ruhleben,1,strassenbahn,['54']
345,Spandauer Bock,1,strassenbahn,['54']
346,Kirschenallee Ecke Spandauer Damm,1,strassenbahn,['54']
347,Königin-Elisabethstrasse Ecke Spandauer Damm,1,strassenbahn,['54']
348,"U-Bhf. Richard-Wagner-Platz, Wintersteinstrasse",1,strassenbahn,['54']
349,"Spandau, Nauener Strasse",1,strassenbahn,['55']
350,Bhf. Spandau-West,1,strassenbahn,['55']
351,"Spandau, Markt",2,strassenbahn,['55']
352,"Spandau, Markt",2,bus,['A13']
353,Industriebahn,1,strassenbahn,['55']
354,Paulsternstrasse Ecke Gartenfelderstrasse,1,strassenbahn,['55']
355,Verwaltungsgebäude,1,strassenbahn,['55']
356,Wernerwerk,2,strassenbahn,['55']
357,Wernerwerk,2,s-bahn,['KBS 100b']
358,Bhf. Jungfernheide,2,strassenbahn,"['35', '55']"
359,Tauroggenerstrasse Ecke Osnabrückerstrasse,1,strassenbahn,['55']
360,Berlinerstrasse Ecke Wilmersdorferstrasse,2,strassenbahn,"['55', '3']"
361,Knie,3,strassenbahn,"['2', '55', '25']"
362,Bhf. Zoo,12,strassenbahn,"['78', '2', '51', '55', '25', '75', '76E', '77', '76', '6']"
363,Bhf. Zoo,12,bus,['A2']
364,Kurfürstendamm v. Marmorhaus,1,strassenbahn,['55']
365,Emser Platz,1,strassenbahn,['57']
366,Fehrbelliner Platz,5,strassenbahn,"['60', '44', '3', '57']"
367,Fehrbelliner Platz,5,u-bahn,['A II']
368,Bhf. Hohenzollerndamm,1,strassenbahn,['57']
369,Elsterplatz,2,strassenbahn,['57']
370,Elsterplatz,2,bus,['A10']
371,Roseneck,3,strassenbahn,"['57', '51']"
372,Roseneck,3,bus,['A17']
373,Königin-Elisabeth-Strasse Ecke Kaiserdamm,1,strassenbahn,['60']
374,Spandauer Damm Ecke Königin-Elisabeth-Strasse,1,strassenbahn,['60']
375,Sophie-Charlotte-Platz,2,strassenbahn,['60']
376,Sophie-Charlotte-Platz,2,u-bahn,['A I']
377,Amtsgerichtsplatz,1,strassenbahn,['60']
378,Stuttgarter Platz,1,strassenbahn,['60']
379,Kurfürstendamm Ecke Wilmersdorferstrasse,3,strassenbahn,"['60', '44', '76E']"
380,Fehrbelliner Platz,5,strassenbahn,"['60', '44', '3', '57']"
381,Fehrbelliner Platz,5,u-bahn,['A II']
382,Bundesallee Ecke Berlinerstrasse,1,strassenbahn,['60']
383,Bayerischer Platz,3,strassenbahn,"['60', '3']"
384,Bayerischer Platz,3,u-bahn,['B I']
385,Rudolf-Wilde-Platz,1,strassenbahn,['60']
386,Hauptstrasse Ecke Dominicusstrasse,3,strassenbahn,"['60', '25', '6']"
387,Sachsendamm Ecke Alboinstrasse,1,strassenbahn,['60']
388,"Lindenhof, Eythstrasse",1,strassenbahn,['60']
389,"Hohenschönhausen, Falkenberger Strasse",1,strassenbahn,['64']
390,Orankestrasse,1,strassenbahn,['64']
391,Weißenseer Weg,1,strassenbahn,['64']
392,Steuerhaus,1,strassenbahn,['64']
393,S-Bhf. Leninallee,1,strassenbahn,['64']
394,Leninallee Ecke Dimitroffstrasse,2,strassenbahn,"['64', '13']"
395,Leninplatz,1,strassenbahn,['64']
396,Kleine Frankfurterstrasse,1,strassenbahn,['64']
397,"Alexanderplatz, Grunestrasse",1,strassenbahn,['64']
398,Bhf. Jannowitzbrücke,2,strassenbahn,"['64', '82']"
399,U-Bhf. Neanderstrasse,3,strassenbahn,"['64', '92', '87']"
400,Spittelmarkt,4,strassenbahn,"['73', '64', '72']"
401,Spittelmarkt,4,u-bahn,['A I']
402,"Dönhoffplatz, Krausenstrasse",3,strassenbahn,"['64', '92', '87']"
403,Hackescher Markt,3,strassenbahn,"['69', '49', '65']"
404,Weinmeisterstrasse,1,strassenbahn,['65']
405,Prenzlauerstrasse Ecke Memhardtstrasse,1,strassenbahn,['65']
406,"Alexanderplatz, Neue Königsstrasse",2,strassenbahn,"['69', '65']"
407,Leninallee Ecke Friedenstrasse,1,strassenbahn,['65']
