,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
1717,"Wilhelmsruh, Schillerstrasse",bus,{'45'},"52.58796525493634, 13.368781651322008",nan,['45'],
1718,Wilhelmsruher Damm,bus,"{'22', '21', '64', '15'}",,,,
1719,Wilhelmsruher Damm Märkisches Viertel,bus,{'62'},"52.59729260630689, 13.366979940127635",nan,['62'],
1720,Wilhelmsruher Damm/Dannenwalder Weg,bus,{'21'},"52.59583314681562, 13.339335420597973",nan,['21'],
1721,Wilhelmstrasse,bus,"{'97', '35'}","52.51664808739734, 13.179091220360934+52.52023948410688, 13.187229515073357",nan,"['97', '94']+ ['35']",
1722,Wilhem-Griesinger-Krankenhaus,bus,{'92E'},,,,
1723,Wilmersdorfer Strasse,bus,"{'54', '62', '87'}",,,,
1724,Wilmersdorfer Strasse,u-bahn,{'7'},,,,
1725,Wilmsstrasse,bus,{'28'},"52.4952693941617, 13.404256096296391",nan,['28'],
1726,Wilsnacker Strasse,bus,"{'24', '70'}",,,,
1727,Windröschenweg,bus,{'93'},,,,
1728,Winfriedstrasse,bus,"{'3', '1'}","52.437562011852606, 13.269450173477841",nan,"['1', '3']",
1729,Winterfeldtplatz,bus,{'50'},"52.4971288467199, 13.354505584700892",nan,['50'],
1730,Wisbyer Strasse,strassenbahn,"{'72', '71', '20', '70'}",,,,
1731,Wismarer Strasse,bus,"{'96', '1'}",,,,
1732,Wittenau (Kremmener Bahn),s-bahn,{'153'},,,,
1733,Wittenau (Nordbahn),s-bahn,{'152'},,,,
1734,Wittenauer Strasse Märkisches Viertel,bus,{'15'},,,,
1735,Wittenbergplatz,bus,"{'85', '60'}","52.50188939146253, 13.342697883756577",nan,"['85', '60']",
1736,Wittenbergplatz,u-bahn,"{'3', '1', '2'}","52.501944444444,13.343055555556",Q692727,"['1', '2', '3']",
1737,Wittstocker Strasse,bus,"{'89', '23'}",,,,
1738,Wolfmarsteig,bus,{'23'},"52.41268952057738, 13.536602630335091",nan,['23'],
1739,Wollankstrasse,s-bahn,"{'152', '153'}",,,,
1740,Wollankstrasse Ecke Kattegatstrasse,bus,{'70'},"52.56387621569074, 13.392068310651014",nan,['70'],
1741,Woltersdorfer Schleuse,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4433344,13.7640061",Q66977223,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],
1742,Wongrowitzer Steig,strassenbahn,"{'82', '83'}","52.4669377,13.5853227",Q66370743,"['83', '82']",
1743,Wrangelstrasse,bus,{'48'},"52.45479114434816, 13.318948641992378",nan,['48'],
1744,Wröhmännerpark,bus,"{'97', '56', '54', '34', '55'}","52.54211748904623, 13.205924363736663",nan,"['55', '54', '97', '34', '56']",
1745,Wuhlheide,s-bahn,{'105'},,,,
1746,Wutzkyallee,u-bahn,{'7'},"52.423333333333,13.475",Q571841,['7'],
1747,Würtzstrasse,strassenbahn,{'49'},,,,
1748,Yorckstrasse,s-bahn,"{'152', '153'}",,,,
1749,Yorckstrasse,u-bahn,{'7'},"52.493056,13.370833",Q12011022,['7'],
1750,Yorckstrasse/Rathaus Kreuzberg,bus,{'28'},"52.49337476342669, 13.385163988079599",nan,['28'],
1751,Zabel-Krüger-Damm,bus,"{'22', '12', '20'}","52.60786185548941, 13.323797129027561",nan,"['22', '12', '12E', '20']",
1752,Zechliner Strasse,strassenbahn,"{'12', '11'}",,,,
1753,Zehlendorf Fischerhüttenstrasse Ecke Potsdamer Strasse,bus,{'48'},,,,
1754,"Zehlendorf-Süd, Sachtlebenstrasse Ecke Lupsteiner Weg",bus,{'10'},"52.409524977970385, 13.251589761003336",nan,['10'],
1755,Zeltinger Platz,bus,"{'12', '15'}","52.63352687203223, 13.290367140035308",nan,"['15', '12', '12E']",
1756,Zentralschule,bus,{'61'},"52.43465069286089, 13.703692212644038",nan,['61'],
1757,Zepernick,s-bahn,{'141'},,,,
1758,"Zepernick, Kirche",bus,{'51'},"52.65490229314837, 13.542260763377884",nan,['51'],
1759,Zepernicker Strasse,bus,{'51'},,,,
1760,Zeppelinstrasse,bus,"{'99', '5', '63', '34'}","52.538451336742675, 13.182353276958082+52.54751662504669, 13.184596008811816",nan,"['63', '99', '5']+ ['34']",
1761,Zeuthen,s-bahn,"{'141', '110'}",,,,
1762,Ziegrastrasse,bus,{'95'},"52.472749919337474, 13.45812135865549",nan,['95'],
1763,Ziekowstrasse,bus,"{'20', '14'}","52.59058818991588, 13.292099427845228",nan,"['20', '14']",
1764,Zimmererweg,bus,{'91'},,,,
1765,Zimmermannstrasse,bus,{'35'},"52.486610959320956, 13.5603667983302",nan,['35'],
1766,Zionskirchplatz,strassenbahn,"{'49', '22', '70'}",,,,
1767,Zionskirchstrasse,strassenbahn,{'46'},,,,
1768,Zitadellenweg,bus,{'55'},"52.537802386366685, 13.217246174628356",nan,['55'],
1769,Zittauer Strasse,bus,{'57'},,,,
1770,Zoo Hardenbergplatz,bus,{'73'},,,,
1771,"Zoo, Hardenbergplatz",bus,"{'54', '23', '62', '90', '66', '92'}",,,,
1772,Zoologischer Garten,s-bahn,{'156'},,,,
1773,Zoologischer Garten,u-bahn,"{'9', '1'}","52.5058669,13.3330236",Q4024764,"['9', '1']",
1774,Zur Haveldüne,bus,{'35'},"52.503143283950536, 13.179718395041126",nan,['35'],
1775,Zur Zitadelle,bus,"{'99', '13', '55'}","52.53857973555156, 13.212956865853485",nan,['55'],
1776,Zweibrücker Strasse,bus,{'63'},,,,
1777,Zwickauer Damm,bus,{'41'},"52.42412841468055, 13.48547693484881",nan,['41'],
1778,Zwickauer Damm,u-bahn,{'7'},"52.423333333333,13.483888888889",Q572096,['7'],
1779,Zwieseler Strasse,bus,{'94'},,,,
