Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
957,Parchimer Allee,bus,['41'],"52.44548755226662, 13.455038476884289",,,
958,Parkfriedhof Neukölln,bus,['91'],"52.428374721547385, 13.435001496921483",nan,A91,nan
959,Parkstrasse/Lynarstrasse,bus,['97'],"52.54896967927501, 13.210244461081333",,,
960,Pasedagplatz,strassenbahn,"['72', '73']","52.5594027,13.4609594",Q65954665,,
961,Pasedagplatz,bus,['55'],"52.55967538566088, 13.46027955028295",,,
962,Paul-Hertz-Siedlung,bus,['65'],"52.53949184159549, 13.298997911914373",,,
963,Paul-Schmidt-Strasse,bus,['96'],"52.45281664031631, 13.37185629162746",,,
964,Paulsternstrasse,bus,"['13'] ; ['72', '10', '55']  ; ['99']","52.54415774195884, 13.247126131065503 ; 52.5381860618671, 13.247807790710944 ; 52.53826033805228, 13.247699638567981",nan,"A13,A10+ A10,A13+ A10,A13+ ['A10', 'A13']",Paulsternstrasse Ecke Gartenfelder Strasse+ Paulsternstrasse Ecke Gartenfelder Strasse+ Paulsternstrasse Ecke Gartenfelder Strasse+ nan
965,Pechsteinstrasse,bus,['82'],"52.385607599725596, 13.424978342938147",,,
966,Perleberger Strasse,bus,['90'],"52.53077396792751, 13.347177821256501",nan,A66,Perleberger Strasse Ecke Birkenstrasse
967,Petershagen Nord,s-bahn,['100'],"52.5291,13.791",Q7178217,['KBS 101'],nan
968,Petzoldweg,bus,['63'],"52.53756027548261, 13.18741779040292",,,
969,Pfaueninselchausee,bus,['6'],"52.41892888936012, 13.153858019084046",,,
970,Pfaueninselchaussee,bus,"['66', '18']","52.418854030922695, 13.153074716476008",nan,['A6'],nan
971,Pflegeheim,bus,['63'],"52.56399684261606, 13.161612636389473",,,
972,Philharmonie,bus,['83'],"52.51017775264524, 13.371497289287014",,,
973,Pichelsdorfer Strasse,bus,"['35', '97', '92']","52.52914294070602, 13.195638801936928",nan,A13,Pichelsdorfer Strasse Ecke Seeburger Strasse
974,Pichelswerder,bus,"['94', '92']","52.51061581127144, 13.208766591094403",,,
975,Pichelswerderstrasse,bus,['56'],"52.53192615135921, 13.213107816914025",,,
976,Pichelsdorfer Strasse,bus,['94'],"52.513090562156265, 13.196785879976623",,,
977,Piesporter Strasse,bus,['55'],"52.560428325050296, 13.476578086985889",,,
978,Pilatusweg,bus,"['76E', '78', '7', '76']","52.42974383666223, 13.392599289729345",,,
979,Pionierpark,strassenbahn,"['26', '82', '85', '21', '25', '19']","52.45798013233545, 13.541980829050775",nan,"82+ ['82', '95', '87', '85']",nan+ nan
980,Pionierstrasse,bus,['63'],"52.551529603690966, 13.185506987271339",nan,A63,Pionierstrasse Ecke Zeppelinstrasse
981,Pirolstrasse,bus,['35'],"52.49453185233631, 13.5550157098903",,,
982,Planetenstrasse,bus,['95'],"52.46858018458293, 13.467275514449154",,,
983,Plantagenstrasse,bus,['17'],"52.454129277142606, 13.328863096808188",,,
984,Platanenstrasse,strassenbahn,['22'],"52.583830874179725, 13.391018053427205",,,
985,Platz der Luftbrücke,bus,"['19', '24', '96', '4']","52.48500811314645, 13.385984513056924",nan,"A77,A76+ A76,A77,A78",nan+ nan
986,Platz der Republik,bus,['83'],"52.517826874349595, 13.370838419623745",,,
987,Platz vor dem Neuen Tor,bus,['57'],"52.52921245715711, 13.378513556812177",nan,A9+ A9+ ['A57'],nan+ nan+ nan
988,Plauener strasse,bus,['48'],"52.539013561031304, 13.511392747727015",,,
989,Plänterwald,s-bahn,"['110', '141', '140', '142', '115']","52.4786,13.4733",Q7205917,"['KBS 103a', 'KBS 103']+ KBS 103,KBS 103a+ KBS 103,KBS 103a, KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a+ ['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']","nan+ Plänterwald railway station+ , Plänterwald railway station+ nan+ Plänterwald railway station+ nan"
990,Plötzensee/Dohnagestell,bus,['89'],"52.541971771342695, 13.335651488876369",,,
991,"Postamt, Museum Dahlem",bus,['68'],"52.4580469214445, 13.291771531599098",nan,A68,"Postamt, Museum Dahlem"
992,Poststadion,bus,['90'],"52.52995230474121, 13.362501420883438",,,
993,Potsdamer Brücke,bus,"['75', '48', '29', '83']","52.50611785444253, 13.36844897032016",,,
994,Potsdamer Chaussee/Tierklinik FU,bus,['3'],"52.43233855640377, 13.235689353082527",,,
995,Potsdamer Strasse Ecke Alt-Lichtenrade ; Potsdamer Strasse,bus,"['82'] ; ['48', '18'] ; ['50'] ; ['53'] ; ['24'] ; ['19']","52.40454235744841, 13.406874987214346 ; 52.43533397209459, 13.258897065769991 ; 52.49437013806739, 13.360973415827122 ; 52.43572428304899, 13.256010235707599 ; 52.50309357193257, 13.365707675920627 ; 52.49786445649416, 13.362022544501414",nan,"A24,A29+ A19+ A53+ A29,A24",Potsdamer Strasse Ecke Lützowstrasse +  Potsdamer Strasse Ecke Bülowstrasse +  Potsdamer Strasse Ecke Fischerhüttenstrasse+ Potsdamer Strasse Ecke Lützowstrasse
996,Goebenstrasse,bus,['19'],"52.49352617261973, 13.366079955859773",,,
997,Potsdamer-/Berliner Strasse,bus,['3'],"52.43505994138846, 13.260427407945306",,,
998,Pottensteiner Weg,bus,['35E'],"52.45047203338445, 13.118603558875344",,,
999,Prager Platz,bus,['50'],"52.49294694854429, 13.332964219632272",nan,A50+ A50+ A50,Prager Platz+ Prager Platz+ Prager Platz
1000,Predigergarten,bus,['54E'],"52.54522357390423, 13.20381543531237",,,
1001,Prellerweg,bus,['25'],"52.459173921008315, 13.34872272991831",,,
1002,Prenzlauer Allee,s-bahn,"['140', '141', '142']","52.544775,13.426116",Q32661483,"['KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106+ ['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']",nan+ nan+ Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station+ nan
1003,Prenzlauer Allee,strassenbahn,"['3', '13', '21', '4', '63']","52.5396522,13.4244789",Q65222180,"['13', '4']+ 4,13+ 13,4+ 4,13+ ['13', '4', '71', '72']",nan+ Prenzlauer Allee/Danziger Straße+ Prenzlauer Allee/Danziger Straße+ Prenzlauer Allee/Danziger Straße+ nan
1004,Prenzlauer Berg,bus,['30'],"52.528675446552235, 13.420247433917137",,,
1005,Prenzlauer Promenade,bus,"['45', '42', '55']","52.5516751737526, 13.430326005865055",nan,A56,nan
1006,Prenzlauer Promendade,bus,['52'],"52.567943008804306, 13.427711692102948",,,
1007,Preußenallee,bus,['94'],"52.508660519056406, 13.259314884478115",nan,['A94'],nan
1008,Preysingstrasse,bus,"['30', '32']","52.42458654829115, 13.356715225064972",,,
1009,Priesterweg,bus,"['25', '76']","52.45852986890037, 13.35495516393709",,,
1010,Prinzenallee,bus,"['89', '71']","52.555831801085816, 13.384254811879966",,,
1011,Priesterweg,bus,['68'],"52.45843974216717, 13.354954808307342",,,
1012,Provinzstrasse/Papierstrasse,bus,['71'],"52.56469816986853, 13.378063262118648",,,
1013,Pulsstraße,bus,['87'],"52.52424293155085, 13.285108387899939",,,
1014,Päwesiner Weg,bus,"['80', '31']","52.53384830430714, 13.177104293289899",,,
1015,Quarzweg,bus,"['78', '52']","52.41825982253402, 13.416965809477466",,,
1016,Quellweg,bus,"['23', '99', '72', '55']","52.536697772409674, 13.267854074442013",,,
1017,Quickborner Strasse Märkisches Viertel,bus,['21'],"52.60613532879739, 13.364225445968884",,,
1018,RFT-Werk,strassenbahn,['83'],"52.436333488813574, 13.582428612664765",nan,"85,83+ ['83', '83E', '85']",nan+ nan
1019,Raabestrasse,bus,['76E'],"52.40983567019471, 13.403812649877562",,,
1020,Rahnsdorf,s-bahn,['105'],"52.4516372,13.6899776",Q800489,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ Berlin-Rahnsdorf station+ Berlin-Rahnsdorf station+ Berlin-Rahnsdorf station+ nan
1021,Rahnsdorf,strassenbahn,['25'],"52.443531694444445,13.685038",Q66361311,['87']+ 87+ 87+ 87+ ['87'],nan+ Rahnsdorf/Waldschänke+ Rahnsdorf/Waldschänke+ Rahnsdorf/Waldschänke+ nan
1022,Rahnsdorfer Strasse,strassenbahn,['83'],"52.4985173,13.613101",Q66364532,83+ ['83'],nan+ nan
1023,Ramlerstrasse,bus,['71'],"52.547125761071456, 13.389174502621508",nan,A71+ A71+ A71,Ramlerstrasse Ecke Brunnenstrasse+ Ramlerstrasse Ecke Brunnenstrasse+ Ramlerstrasse Ecke Brunnenstrasse
1024,Ramlerstraße,bus,['61'],"52.54709649113993, 13.389120648096196",,,
1025,Rammlerstrasse Ecke Brunnenstrasse,bus,['14'],"52.54714446367469, 13.389198744172191",,,
1026,Rathaus Friedenau,bus,"['75', '85']","52.47269171746919, 13.336612389535405",,,
1027,Rathaus Lankwitz,bus,"['81', '2', '32', '83']","52.438619154212184, 13.343972903473205",,,
1028,Rathaus Reinickendorf,bus,"['15', '14', '22E']","52.591657836908254, 13.32633527572607",nan,"A12S+ A12S+ ['A14', 'A12']",Rathaus Reinickendorf Alt-Wittenau+ nan+ nan
1029,Rathaus Schmargendorf,bus,['60'],"52.47740024699706, 13.287874347818141",,,
1030,Rathaus Schöneberg,bus,['85'],"52.48515473887597, 13.345086596743203",nan,"['A4', 'A16']+ ['A16', 'A4']+ A4,A73,A74+ A4,A73,A16,A74+ ['A73', 'A4', 'A16', 'A74']",nan+ nan+ nan+ nan+ nan
1031,Rathaus Spandau,bus,"['54E', '34', '80', '99', '5', '31', '54', '97', '63', '13']","52.534578361518356, 13.199490942441287",nan,"['A34', 'A13']+ ['A31', 'A5', 'A13', 'A35', 'A34']+ A35,A5,A13,A34,A31,A63,AS1+ A35,A5,AS1,A34,A13,A31,A63+ A80,A35,A99,A31,A5,A63,A34,A13,AS1s+ ['A80', 'A5', 'A97', 'A99', 'A13', 'A63', 'S1', 'A34', 'A54', 'A31']",nan+ nan+ Rathaus Spandau+ Rathaus Spandau+ Rathaus Spandau+ nan
1032,Rathaus Tempelhof,bus,['68'],"52.46300094221747, 13.385342238118488",nan,A77+ A77,nan+ nan
1033,Rathaus Tiergarten,bus,"['72', '24', '70']","52.52649085974541, 13.338358982634196",nan,['A16']+ A70+ A70+ A70+ ['A70'],nan+ Rathaus Tiergarten+ Rathaus Tiergarten+ Rathaus Tiergarten+ nan
1034,Rathaus Wannsee,bus,"['66', '18']","52.418440129670444, 13.148872492834737",nan,"['A3']+ ['A6', 'A18', 'A3']+ A6,A18,A3+ A3,A6,A18+ AS4,A18,A3,A6+ ['A3', 'A6', 'A18', 'S4']",nan+ nan+ Rathaus Wannsee+ Rathaus Wannsee+ Rathaus Wannsee+ nan
1035,Rathaus Zehlendorf,bus,"['3', '10', '53', '60', '1']","52.433207520111885, 13.259531923613192",nan,"['A2', 'A3']+ ['A3']+ AS3,A53,A3+ A3,A66,AS3+ A66,AS3s,A1,A3,A53+ ['A3', 'A1', 'S3', 'A53']",nan+ nan+ Rathaus Zehlendorf+ Rathaus Zehlendorf+ Rathaus Zehlendorf+ nan
1036,Rathaus reinickendorf,bus,['21'],"52.58908195832666, 13.32526038867896",,,
1037,Rathaus Wannsee,bus,['6'],"52.418446617551446, 13.14889516380585",,,
1038,Rathausstrasse,bus,['33'],"52.44526622632454, 13.379485318859611",,,
1039,Rathenauplatz,bus,"['69', '10', '65']","52.49476692065044, 13.28558322563665",nan,"A65,A69+ A65+ A65+ ['A19']+ ['A65']",Rathenauplatz+ Rathenauplatz+ Rathenauplatz+ nan+ nan
1040,Rathenaustrasse,strassenbahn,"['26', '82', '25']","52.46177005387409, 13.532428906382645",nan,"['82', '95', '87']",nan
1041,Rathenower Strasse,bus,"['24', '70'] ; ['86', '90'] ; ['72']","52.52678992610955, 13.355251743917872 ; 52.523782229121664, 13.356872612129813 ; 52.532497704454556, 13.350579210490745",nan,"A70+ A24+ A70+ A24+ A24,A99,A70+ A24,A99,A70",Rathenower Strasse Ecke Perleberger Strasse +  Rathenower Strasse Ecke Turmstrasse+ Turmstrasse/Rathenower Strasse+ Rathenower Strasse Ecke Turmstrasse+ Rathenower Strasse Ecke Turmstrasse+ Turmstrasse/Rathenower Strasse
1042,Rauchstrasse,bus,"['97', '56']","52.56158033427233, 13.208497165613881",,,
1043,Ravenestrasse,bus,['70'],"52.54288977008836, 13.369783348776835",,,
1044,Ravensberger Strasse,bus,"['74', '86']","52.496200171947685, 13.30828440958996",,,
1045,Regattatribüne,strassenbahn,['86'],"52.4114287,13.5880881",Q66490561,,
1046,Reginhardstrasse,bus,"['61', '16']","52.55973623829915, 13.369825086746086",,,
1047,Rehwiese,bus,['3'],"52.43414395778535, 13.200119848537689",,,
1048,Reichartstrasse,bus,['73'],"52.472507111480844, 13.366213765413665",,,
1049,Reichssportfeldstrasse,bus,"['94', '92']","52.507517684394834, 13.242104839695287",,,
1050,Reichsstrasse,bus,['54'],"52.523889003718295, 13.249291006923162",,,
1051,Reifenwerk,strassenbahn,['86'],"52.38053763512856, 13.64225580282144",,,
1052,Reimerweg,bus,['97'],"52.52173113162445, 13.155046653249078",,,
1053,Reinhardtstrasse,bus,['57'],"52.523896995167576, 13.387605890999351",,,
1054,Reinickendorf Klemkestrasse/Sommerstrasse,bus,['16'],"52.57478477098419, 13.37354774742704",,,
1055,Reinickendorfer Strasse Ecke Osloerstrasse,bus,['16'],"52.556979887259594, 13.365612917053378",,,
1056,Rennbahn Mariendorf,bus,"['76E', '78', '7', '76']","52.431525822228465, 13.391529971250717",,,
1057,Rennbahnstrasse,bus,['45'],"52.557029825201695, 13.466976894786637",nan,['A45'],nan
1058,Residenzstrasse,bus,"['14', '61', '16']","52.57050931699572, 13.360816126370876",,,
1059,Residenzstrasse/Lindauer Allee,bus,['71'],"52.57334209964466, 13.359015760439032",,,
1060,Reuchlinstrasse,bus,"['24', '70']","52.5278079827492, 13.324842775070394",nan,A70+ A70+ A70,Reuchlinstrasse Ecke Huttenstrasse+ Reuchlinstrasse Ecke Huttenstrasse+ Reuchlinstrasse Ecke Huttenstrasse
1061,Reuterstrasse,bus,['41'],"52.48654240757135, 13.428977740572138",nan,A67+ A67+ A67,Reuterstrasse Ecke Sonnenallee+ Reuterstrasse Ecke Sonnenallee+ Reuterstrasse Ecke Sonnenallee
1062,Reuterstrasse/Pannierstrasse,bus,['95'],"52.486324017927984, 13.429489128613437",,,
1063,Reußstrasse,bus,['56'],"52.560137874398194, 13.208162628463588",,,
1064,Revaler Strasse,bus,['34E'],"52.50859596813223, 13.450866173577014",,,
1065,Rheinbabenallee,bus,['50'],"52.4768706659645, 13.280942393196986",,,
1066,Rhinstrasse,bus,['76E'],"52.39375667241862, 13.397943045761618",,,
1067,Rhodeländerweg,bus,['57'],"52.40713328930192, 13.484808389563007",,,
1068,Richard-Sorge-Strasse,bus,['48'],"52.5252412904796, 13.443763889225046",,,
1069,Richard-Strauß-Strasse,bus,['19'],"52.479965234142696, 13.271554896480897",,,
1070,Richard-Wagner-Platz,bus,"['87', '54', '62', '55']","52.517490990443804, 13.306397097578404",nan,"A62+ A62+ A62,A87,A86,AS1s+ ['A87', 'A86', 'A55', 'A62', 'A54']",Richard-Wagner-Platz+ Richard-Wagner-Platz+ Richard-Wagner-Platz+ nan
1071,Richard-Wagner-Platz/Rathaus,bus,['86'],"52.517500640591805, 13.306545593400893",,,
1072,Richtershorn,strassenbahn,['86'],"52.40105,13.6248473",Q66481215,['86']+ ['86']+ 86+ 86+ 86+ ['86'],nan+ nan+ Richtershorn+ Richtershorn+ Richtershorn+ nan
1073,Riedingerstrasse,bus,['76E'],"52.38669123593835, 13.40074373073594",,,
1074,Ringbahnstrasse/U-Bhf. Tempelhof,bus,['68'],"52.468898689362625, 13.3856094084291",,,
1075,Ringslebenstraße,bus,['91'],"52.41750966777973, 13.438180817613143",,,
1076,Ringstrasse E. Weißwasserweg,bus,['84'],"52.43424611303894, 13.287457696324356",,,
1077,Rittberg-Krankenhaus,bus,['85'],"52.42987951650218, 13.288961460110901",nan,A85+ ['A85'],nan+ nan
1078,Ritterfelddamm/Alt-Kadow,bus,['35'],"52.45430591400899, 13.144340198276218",,,
1079,Roadernallee,bus,['64'],"52.58807301369058, 13.339883340396234",,,
1080,Rober-Koch-Platz,bus,['78'],"52.52825222118926, 13.378675103640411",,,
1081,Robert-Koch-Platz,bus,['30'],"52.527570508835595, 13.37877230286134",nan,"['A40']+ ['O40']+ O40,A57+ O40,A57+ A57,O40+ ['A18', 'O30', 'O40']",nan+ nan+ Robert-Koch-Platz+ Robert-Koch-Platz+ Robert-Koch-Platz+ nan
1082,Roedernallee Ecke Oranienburgerstrasse ; Roedernallee Ecke Lindauer Allee,bus,"['14', '62'] ; ['61']","52.5938491078141, 13.333352969680737 ; 52.57434400434223, 13.34776985634564",,,
1083,Rolandstrasse,bus,['50'],"52.58226868825605, 13.41681073833319",,,
1084,Rosa-Luxemburg-Strasse,bus,['78'],"52.52401426833897, 13.409678350175346",,,
1085,Roseneck,bus,"['17', '19', '60']","52.47580089902253, 13.282411270445099",nan,"['A17']+ ['A29', 'A17']+ A50,A29,AS3,A19+ A19,A50,A29,AS3+ A17,AS3s,A50,A29,A19+ ['A19', 'A50', 'A17', 'A29', 'S3']",nan+ nan+ Roseneck+ Roseneck+ Roseneck+ nan
1086,"Rosenthal, Hauptstrasse",strassenbahn,['22'],"52.5970063,13.3763916",Q65364985,22+ ['22'],nan+ nan
1087,Rosenthaler Platz,bus,"['30', '78']","52.5296729549826, 13.401428926082492",nan,"['O40']+ O40+ O40+ O40+ ['O30', 'A16', 'O40']",nan+ Rosenthaler Platz+ Rosenthaler Platz+ Rosenthaler Platz+ nan
1088,Rosenthaler Platz,strassenbahn,"['17', '49']","52.5301769,13.4016121",Q65093945,"['49']+ ['1', '22', '49', '11']+ 1,49,11,22+ 22,11,1, 49+ 49,1,11,22+ ['82', '49']","nan+ nan+ U Rosenthaler Platz+ U Rosenthaler Platz,+ U Rosenthaler Platz+ nan+ nan"
1089,Rosenthaler Strasse,strassenbahn,['49'],"52.59633,13.432876",Q66192394,49,nan
1090,Rotkopfweg,bus,['93'],"52.43907839109636, 13.409710181360772",,,
1091,Rubensstrasse,bus,['25'],"52.46719629887777, 13.344180031084372",,,
1092,Rubensstrasse/Krankenhaus,bus,['76'],"52.461576724664695, 13.344822999863622",,,
1093,Rudolstädter Strasse,bus,"['50', '21']","52.48843691842731, 13.302136857136794",,,
1094,Rudow Stadtgrenze,bus,['41'],"52.401396246491636, 13.513752704948178",,,
1095,Rudow Stubenrauchstrasse,bus,['52'],"52.42413109104233, 13.48548111318564",,,
1096,Rudower Strasse,bus,['52'],"52.43428237477314, 13.469124205215895",nan,A52+ A52+ A52,Rudower Strasse Ecke Johannisthaler Chaussee+ Rudower Strasse Ecke Johannisthaler Chaussee+ Rudower Strasse Ecke Johannisthaler Chaussee
1097,Ruhlebener Strasse,bus,"['54', '97']","52.5329192480849, 13.198407052546607",,,
1098,Ruhlsdorfer Strasse,strassenbahn,['83'],"52.477881678462985, 13.600743084850743",,,
1099,Rummelsburg,s-bahn,['105'],"52.501244,13.478545",Q15107132,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ Berlin-Rummelsburg railway station+ Berlin-Rummelsburg railway station+ Berlin-Rummelsburg railway station+ nan
1100,Ruppiner Chausee,bus,['14'],"52.62650035610074, 13.227506970105749",,,
1101,Röblingstrasse,bus,"['96', '76']","52.44967530632424, 13.36684354366888",,,
1102,Röblingstrasse/Arnulfstrasse,bus,"['68', '25']","52.456726901348866, 13.35936028961885",,,
1103,Röntgental,s-bahn,['141'],"52.6487,13.5136",Q801386,['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 106+ ['KBS 106'],nan+ nan+ Röntgental station+ Röntgental station+ Röntgental station+ nan
1104,"Rüdersdorf, Berghof",strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.47364542473097, 13.761100477139374",nan,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan
1105,"Rüdersdorf, Heinitzstrasse",strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.47300367314545, 13.776547132457198",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan
1106,"Rüdersdorf, Karl-Marx-Platz",strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.466474025436895, 13.805127733329565",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan
1107,"Rüdersdorf, Post",strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.47029587176764, 13.786537970773646",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan
1108,"Rüdersdorf, Schulstrasse",strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.469978487336554, 13.787024282488423",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan
1109,"Rüdersdorf, Torellplatz",strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.4740761,13.7714228",Q66542827,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan
1110,S-Bhf Köpenick,bus,['68'],"52.458800598626354, 13.57957149967428",,,
1111,S-Bhf. Adlershof,bus,['23'],"52.43542122666862, 13.541382770529728",,,
1112,S-Bhf. Adlershof,strassenbahn,['84'],"52.435251,13.5408489",Q66363728,['84']+ 84+ 84+ 84+ ['84'],nan+ bus and tram stop S Adlershof+ bus and tram stop S Adlershof+ bus and tram stop S Adlershof+ nan
1113,S-Bhf. Altglienicke,bus,['23'],"52.40840519773821, 13.558816171743953",nan,A23+ ['A23'],nan+ nan
1114,S-Bhf. Baumschulenweg,bus,"['47', '66', '65']","52.4674967534767, 13.489379882069517",nan,A47+ A47+ A47+ ['A47'],S-Bhf. Baumschulenweg+ S-Bhf. Baumschulenweg+ S-Bhf. Baumschulenweg+ nan
1115,S-Bhf. Biesdorf,bus,['54'],"52.513432593832405, 13.555387279249894",nan,"['A37']+ ['A37', 'O37']+ O37+ O37+ O37+ ['O37']",nan+ nan+ S-Bhf. Biesdorf+ S-Bhf. Biesdorf+ S-Bhf. Biesdorf+ nan
1116,S-Bhf. Buch,bus,"['31', '51']","52.636831376314575, 13.49252085642661",nan,['51B'],nan
1117,S-Bhf. Friedrichsfelde Ost,bus,"['53', '37', '43']","52.51386336175537, 13.519096048294683",,,
1118,S-Bhf. Friedrichsfelde Ost,strassenbahn,"['17', '19']","52.5132315,13.5190209",Q65953648,,
1119,S-Bhf. Friedrichshagen,strassenbahn,"['25', '84']","52.4564126,13.6253656",Q66360784,"['84', '87']+ 87,84+ 84,87+ 84,87+ ['84', '87']",nan+ S Friedrichshagen+ S Friedrichshagen+ S Friedrichshagen+ nan
1120,S-Bhf. Friedrichshagen (Grenze),strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.4576956,13.6266712",Q66499230,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan
1121,S-Bhf. Greifswald Strasse,strassenbahn,"['73', '75', '74']","52.5407234,13.4382904",Q65548932,,
1122,S-Bhf. Grünau,bus,"['36', '38']","52.41361515857581, 13.573796290663196",nan,"['A36']+ ['A36', 'A38']+ A38,AD/36,AZ+ AD/36,A38,AZ,S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)+ AD,A38,A36+ ['A36', 'AD/38']",nan+ nan+ S-Bhf. Grünau+ S-Bhf. Grünau+ S-Bhf. Grünau+ nan
1123,S-Bhf. Grünau,strassenbahn,['86'],"52.413493,13.5746802",Q62470512,86+ 86+ ['86'],nan+ nan+ nan
1124,S-Bhf. Grünbergallee,bus,"['36', '23']","52.39982232817773, 13.540170966673278",nan,"A36+ ['A23', 'A36']",nan+ nan
1125,S-Bhf. Jannowitzbrücke,bus,"['79', '78', '32']","52.514865856141625, 13.41796028027267",nan,A1P+ ['A18'],nan+ nan
1126,S-Bhf. Kaulsdorf,bus,['27'],"52.512448306454054, 13.589582842781804",,,
1127,S-Bhf. Köpenick,bus,['27'],"52.45882190200453, 13.579564677172508",nan,['A27']+ A27+ A27+ A27+ ['A27'],nan+ S-Bhf. Köpenick+ S-Bhf. Köpenick+ S-Bhf. Köpenick+ nan
1128,S-Bhf. Köpenick,strassenbahn,"['82', '86', '83']","52.4582153,13.5790435",Q66370784,"['83']+ ['82', '83', '86']+ 82,83,86+ 83,86,82+ 83,86,82+ ['82', '86', '83', '83E']",nan+ nan+ S Köpenick+ S Köpenick+ S Köpenick+ nan
1129,S-Bhf. Leninallee,bus,"['54', '48', '56']","52.528513273942636, 13.455602547861579",nan,['O37'],nan
1130,S-Bhf. Leninallee,strassenbahn,"['17', '15', '63', '14', '19', '74']","52.52851097343215, 13.455862308166953","nan, nan","['64']+ ['64'], ['63']+ ['63', '64']",nan+ nan+ nan
1131,S-Bhf. Mahlsdorf,bus,"['44E', '44']","52.51234908870327, 13.61221793610957",nan,"['A44E', 'A44']+ A44E,A44+ A44,A44E+ A44,A44E+ ['A44', 'A44E']",nan+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf+ nan
1132,S-Bhf. Mahlsdorf,strassenbahn,['83'],"52.51221826761895, 13.612190748726157",nan,['83']+ ['83']+ 83+ 83+ 83+ ['83'],nan+ nan+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf+ nan
1133,S-Bhf. Nöldnerplatz,bus,"['35', '43']","52.50326619516546, 13.484293730152238",nan,"A43+ ['A43/R', 'A43']",nan+ nan
1134,S-Bhf. Oberspree,bus,['65'],"52.45293599866134, 13.537614958614363",,,
1135,S-Bhf. Ostkreuz,strassenbahn,['82'],"52.50243021718411, 13.469020052690205",nan,['82']+ 82+ 82+ 82+ ['82'],nan+ S-Bhf. Ostkreuz+ S-Bhf. Ostkreuz+ S-Bhf. Ostkreuz+ nan
