line_id,year,line_name,type,start_stop,length (time),length (km),east_west,frequency (7:30),profile,capacity
196552_west,1965,A68,autobus,Clayallee Ecke Königin-Luise-Strasse<> U-Bhf. Tempelhof,36.0,,west,15.0,,0
196553_west,1965,A69,autobus,Eichkamp<> Moltkebrücke,32.0,,west,20.0,,0
196554_west,1965,A70,autobus,"Wollankstrasse, Sektorengrenze<> Wiebestrasse Ecke Turmstrasse",28.0,,west,10.0,,0
196555_west,1965,A71,autobus,"Wilhelmsruh, Kopenhagenerstrasse<> Vinetaplatz",22.0,,west,15.0,,0
196556_west,1965,A72,autobus,Residenzstrasse Ecke Klemkestrasse<> Gartenfeld,46.0,,west,15.0,,0
196557_west,1965,A73,autobus,"Bhf. Zoo, Hardenbergplatz<> Britz, Buschkrug",35.0,,west,10.0,,0
196558_west,1965,A74,autobus,"Königin-Elisabeth-Strasse/Messedamm<> Lindenhof, Eythstrasse",39.0,,west,15.0,,0
196559_west,1965,A75,autobus,Munsterdamm Ecke Steglitzerdamm<> Hermannplatz,47.0,,west,10.0,,0
196560_west,1965,A76,autobus,Blohmstrasse Ecke Wünsdorferstrasse<> Platz der Luftbrücke,36.0,,west,10.0,,0
196561_west,1965,A77,autobus,"Marienfelde, Daimlerstrasse<> Platz der Luftbrücke",25.0,,west,11.0,,0
196562_west,1965,A78,autobus,Tropfsteinweg Ecke Quarzweg<> Platz der Luftbrücke,26.0,,west,10.0,,0
196563_west,1965,A79,autobus,U-Bhf. Leopoldplatz<> Somerstrasse Ecke Klemkestrasse,16.0,,west,10.0,,0
196564_west,1965,A80,autobus,Breitestrasse Ecke Marktstrasse<> Nennhauserdamm Ecke Brunsbüttelerdamm,16.0,,west,10.0,,0
196565_west,1965,A81,autobus,Bhf. Zoo<> Dardanellenweg Ecke Rixdorferstrasse,44.0,,west,10.0,,0
196566_west,1965,A83,autobus,Nettelbeckplatz<> Belßstrasse Ecke Wichurastrasse,49.0,,west,10.0,,0
196567_west,1965,A84,autobus,Ringstrasse Ecke Pestalozzistrasse<> Gotenstrasse Ecke Torgauerstrasse,33.0,,west,10.0,,0
196568_west,1965,A85,autobus,"Bhf. Zoo, Hardenbergplatz<> Holtheimer Weg Ecke Wormbacher Weg",45.0,,west,10.0,,0
196569_west,1965,A86,autobus,Invalidenstrasse (Sektorengrenze)<> Birkbuschstrasse Ecke Siemensstrasse,51.0,,west,15.0,,0
196570_west,1965,A87,autobus,Richard-Wagner-Platz<> Pulsstrasse Ecke Sophie-Charlotten-Strasse,10.0,,west,20.0,,0
196571_west,1965,A88,autobus,U-Bhf. Kaiserdamm<> Eichkamp (Alte Allee),10.0,,west,20.0,,0
196572_west,1965,A89,autobus,Bornholmer Brücke (Sektorengrenze)<> Mehringplatz,59.0,,west,10.0,,0
196573_west,1965,A90,autobus,"Bhf. Zoo, Hardenbergplatz<> Vinetaplatz",35.0,,west,15.0,,0
196574_west,1965,A91,autobus,U-Bhf. Leinestrasse<> Alt-Buckow Ecke Buckower Damm,19.0,,west,7.5,,0
196575_west,1965,A92,autobus,Machandelweg<> Reimerweg Ecke Heerstrasse,22.0,,west,20.0,,0
196576_west,1965,A93,autobus,"Rudow, Waßmannsdorfer Chaussee Ecke Groß Ziethener Chaussee<> Waßmannsdorfer Chaussee Ecke Groß Ziethener Chaussee",11.0,,west,20.0,,0
196577_west,1965,A95,autobus,Mehringplatz<> Schwarzer Weg Ecke Sonnenallee,25.0,,west,15.0,,0
196578_west,1965,A99,autobus,Brunnenstrasse Ecke Lortzingstrasse<> Germesheimer Platz,48.0,,west,10.0,,0
196579_west,1965,AS1,autobus,Bhf. Zoo<> Hohenzollernring,28.0,,west,15.0,,0
196580_west,1965,AS2,autobus,Bhf. Zoo<> Blohmstrasse Ecke Wünsdorferstrasse,44.0,,west,13.0,,0
196581_west,1965,AS3,autobus,Bhf. Zoo<> Rathaus Zehlendorf,29.0,,west,15.0,,0
196582_west,1965,AS4,autobus,"Bhf. Zoo<> Stölpchensee, Wilhelmplatz",39.0,,west,20.0,,0
196583_west,1965,Kladow<>Wannsee,ferry,Kladow<> Wannsee,19.0,,west,60.0,,0
196584_west,1965,KBS 100,s-bahn,Gesundbrunnen<> Sonnenallee,0.0,,west,0.0,,1100
196585_west,1965,KBS 100a,s-bahn,Gesundbrunnen<> Staaken,0.0,,west,0.0,,1100
196586_west,1965,KBS 100b,s-bahn,Jungfernheide<> Gartenfeld,0.0,,west,0.0,,1100
196587_west,1965,KBS 100c,s-bahn,Heiligensee<> Lichtenrade,0.0,,west,0.0,,1100
196588_west,1965,KBS 100d,s-bahn,Gesundbrunnen<> Lichterfelde Süd,0.0,,west,0.0,,1100
196589_west,1965,KBS 100e,s-bahn,Frohnau<> Wannsee,0.0,,west,0.0,,1100
196590_west,1965,KBS 100f,s-bahn,Zehlendorf<> Düppel-Kleinmachnow,0.0,,west,0.0,,1100
196591_west,1965,KBS 100g,s-bahn,Friedrichstr.<> Spandau West,0.0,,west,0.0,,1100
196592_west,1965,KBS 100h,s-bahn,Friedrichstr.<> Wannsee,0.0,,west,0.0,,1100
196593_west,1965,KBS 100k,s-bahn,Zoologischer Garten<> Köllnische Heide,0.0,,west,0.0,,1100
196594_west,1965,A I,u-bahn,Schlesisches Tor<> Ruhleben,36.0,,west,10.0,Kleinprofil,750
196595_west,1965,A II,u-bahn,Schlesisches Tor<> Krumme Lanke,40.5,,west,10.0,Kleinprofil,750
196596_west,1965,A III,u-bahn,Deutsche Oper (Bismarckstr.)<> Richard-Wagner-Platz,2.0,,west,10.0,Kleinprofil,750
196597_west,1965,B I,u-bahn,Nollendorfplatz<> Innsbrucker Platz,6.0,,west,5.0,Kleinprofil,750
196598_west,1965,B III,u-bahn,Wittenbergplatz<> Uhlandstrasse,3.0,,west,10.0,Kleinprofil,750
196599_west,1965,C I,u-bahn,Tegel<> Britz-Süd,45.0,,west,5.0,Großprofil,1000
1965100_west,1965,C II,u-bahn,Mehringdamm<> Tempelhof (Südring),5.0,,west,5.0,Großprofil,1000
1965101_west,1965,D,u-bahn,Gesundbrunnen<> Leinestr.,19.5,,west,10.0,Großprofil,1000
1965102_west,1965,G,u-bahn,Leopoldplatz<> Spichernstrasse,10.5,,west,3.5,Großprofil,1000
