,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
504,Groß-Ziethener-Chaussee,bus,{'57'},"52.410472559817045, 13.479414283129158",nan,{'57'},
505,Groß-Ziethener-Strasse,bus,"{'79', '82', '78'}",,,,
506,Großbeerenstrasse,bus,"{'77', '76', '24', '19'}",,,,
507,Große Leege Strasse,bus,{'39'},,,,
508,Großer Stern,bus,"{'69', '16'}","52.51471344339627, 13.349987328429489",nan,"['16', '69']+ {'69', '16'}",
509,Grumbkowstrasse,bus,"{'50', '33'}","52.59081479417949, 13.419895078886073",nan,"['33']+ {'50', '33'}",
510,Grunewald,s-bahn,{'3'},"52.4892,13.2614",Q457266,['KBS 156']+ {'156'},
511,Grunewald Roseneck,bus,"{'50', '19'}","52.475832942010044, 13.282326941329416",nan,"['50', '19']+ {'50', '19'}",
512,Grunewaldstrasse,bus,"{'85', '73'}","52.48907804007202, 13.345000249198607",nan,"['85']+ {'73', '85'}",
513,Grätzwalde,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4738933,13.7134019",Q66552987,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf']+ {'S-Bhf. Friedrichshagen <> Rüdersdorf'},
514,Grünau,s-bahn,"{'110', '141'}","52.4122,13.5746",Q111307258+Q324777,"['KBS 141', 'KBS 110']+ {'141', '110'}",
515,Grünbergallee,s-bahn,"{'140', '115'}","52.3992,13.5416",Q5612896,"['KBS 140', 'KBS 115']+ {'115', '140'}",
516,Grünberger Strasse,strassenbahn,{'4'},"52.5122359,13.452609",Q65706239,{'4'},
517,Grüner Weg,bus,"{'25', '41'}","52.42955863550208, 13.453590733350595",nan,"['41', '25']+ {'41', '25'}",
518,Grünhofer Weg,bus,{'80'},"52.534302716812704, 13.18775030784576",nan,"['80', '31']+ {'31'}",
519,Grünsteinweg,bus,{'79'},"52.42629631091223, 13.409327287943531",nan,{'78'},
520,Grünstrasse,strassenbahn,{'85'},"52.44496772124069, 13.574134773392572",nan,"['26', '86', '84', '21', '85', '83']+ {'83', '26'}",
521,Gustav-Müller-Platz,bus,{'84'},"52.483564682706586, 13.361433684488112",nan,['84']+ {'84'},
522,Gutschmidtstrasse,bus,"{'93', '91'}","52.437076827846255, 13.444129425003135",nan,"{'91', '93'}",
523,Gutshof Marienfeld,bus,{'52'},"52.408557224431995, 13.376664128444137",nan,['52']+ {'52'},
524,Gärtnerstrasse,strassenbahn,{'3'},"52.50903,13.4597503",Q65949947,{'3'},
525,Göllweg,bus,{'78'},"52.419168041416384, 13.398459522103638",nan,['76E']+ {'76E'},
526,Görlitzer Bahnhof,u-bahn,{'1'},"52.4992,13.428",Q597759,{'1'},
527,Görschstrasse,bus,{'50'},"52.565677945666025, 13.400726693269364",nan,{'50'},
528,Göttinger Strasse,bus,{'83'},,,,
529,Güntzelstrasse,bus,{'60'},"52.49154575346882, 13.323206588873013",nan,['60']+ {'60'},
530,Güntzelstrasse,u-bahn,{'9'},"52.49194,13.33083",Q571563,['9']+ {'9'},
531,Güterbahn Ruhleben,bus,"{'35', '80', '5'}","52.528463786145274, 13.221054867506954",nan,"['80', '31', '5', '35']+ {'5', '31', '35'}",
532,Habichtstrasse/Strandbad,bus,{'14E'},"52.58584168347821, 13.2325834411171",nan,['14E']+ {'14E'},
533,Habichtswald,bus,{'34E'},"52.47956121753944, 13.142152412425958",nan,['34E'],
534,Hackerscher Markt,strassenbahn,{'20'},"52.5238354,13.402603",Q65094590,['20']+ {'20'},
535,Hackescher Markt,strassenbahn,"{'28', '71', '63', '72', '24', '49'}",,,,
536,Hadubrandstrasse,bus,{'35'},"52.47941019285019, 13.559684179069844",nan,{'35'},
537,Haeckelstrasse,strassenbahn,{'17'},"52.4402944,13.5052638",Q66225573,{'17'},
538,Hagenplatz,bus,"{'17', '19'}","52.483382973651, 13.265818700272884",nan,['17']+ {'17'},
539,Hakenfelde Aalemannufer,bus,{'97'},"52.57317659817781, 13.217773260185606",nan,['97']+ {'97'},
540,Halemweg,u-bahn,{'7'},"52.536666666667,13.286388888889",Q571025,['7']+ {'7'},
541,Hallesches Tor,u-bahn,"{'6', '1'}","52.497777777778,13.391111111111",Q658302,"['1', '6']+ {'1', '6'}",
542,Halskestrasse,bus,"{'2', '81', '33'}","52.449975911659585, 13.34671540590703",nan,['17']+ {'17'},
543,Hamburger Platz,bus,"{'56', '45', '56E'}",,,,
544,Hampsteadstrasse,bus,{'1'},"52.43082935146337, 13.259259141051635",nan,['1']+ {'1'},
545,Hans-Beimler-Strasse,bus,{'32'},"52.52515376382797, 13.419905951093401",nan,['32']+ {'32'},
546,Hans-Beimler-Strasse,strassenbahn,"{'11', '18', '63'}","52.5255473,13.4202755",Q65548984,"['11', '63', '18']+ {'18', '63', '11'}",
547,Hansaplatz,u-bahn,{'9'},"52.517777777778,13.342222222222",Q287552,['9']+ {'9'},
548,Harburger Weg,bus,{'80'},"52.53331049970506, 13.163165096763427",nan,"['80', '31']+ {'31'}",
549,Hardenbergstrasse,bus,{'90'},"52.506154057324025, 13.33242747094564",nan,{'90'},
550,Harriesstrasse,bus,{'23'},,,,
551,Hartlebenstrasse,strassenbahn,{'25'},"52.4566822,13.6324878",Q66363202,['25']+ {'25'},
552,Hartmannsweiler Weg,bus,{'53'},"52.43871188132932, 13.248833836243495",nan,['53']+ {'53'},
553,Haselhorster Damm,bus,"{'13', '55', '10'}","52.54707556922512, 13.236790392928848",nan,"['55', '13', '10']+ {'10', '13', '55'}",
554,Haupthalle,bus,"{'9', '8'}","52.55215743105169, 13.293862366303594",nan,"['9', '8']+ {'8', '9'}",
555,Hauptstrasse,bus,"{'4', '74', '73'}","52.48189961451138, 13.348451031942695",nan,"['4']+ {'73', '4', '74'}",
556,Hauptstrasse,strassenbahn,"{'13', '21', '22'}","52.49911536933863, 13.480658310279543",nan,"['13', '21']+ {'13', '21', '22'}",
557,Hausvogteiplatz,u-bahn,{'A'},"52.513055555556,13.396666666667",Q656523,['A']+ {'A'},
558,Havelblick,bus,{'14E'},"52.60198867886582, 13.210115307087476",nan,['14E']+ {'14E'},
559,"Havelhöhe, Krankenhaus",bus,"{'35', '34'}","52.46269634246782, 13.158668657391756",nan,"['34', '35']+ {'35', '34'}",
560,Havensteinstrasse,bus,{'2'},,,,
561,Haydnstrasse,bus,{'84'},"52.447125268727255, 13.315264231850549",nan,['84']+ {'84'},
562,Heerstrasse,bus,"{'13', '92', '34'}",,,,
563,Heerstrasse Ecke Reimerweg,bus,{'94'},"52.52185290480752, 13.154325747514633",nan,['94'],
564,Heerstrasse/Stadtgrenze,bus,{'97'},"52.52866541956905, 13.122497644636924",nan,['97']+ {'97'},
565,Heidelberger Platz,u-bahn,{'2'},"52.479808333333,13.313236111111",Q21777872,['2']+ {'2'},
566,Heidestrasse,bus,{'83'},,,,
567,Heiligenseestrasse,bus,"{'13', '14'}","52.59796193636089, 13.275098894138587",nan,"['13', '14']+ {'13', '14'}",
568,Heiligenseestrasse/Gabelung,bus,{'20'},"52.59986227773425, 13.251985191364742",nan,['20']+ {'20'},
569,Heilmannring,bus,{'23'},,,,
570,Heinersdorf,strassenbahn,{'71'},"52.5725511,13.4371063",Q65096052,['71']+ {'71'},
571,"Heinersdorf, Kirche",bus,"{'42', '55'}","52.568251990817764, 13.440484539756532",nan,"['42', '31', '55']+ {'55', '42'}",
572,"Heinersdorf, Kirche",strassenbahn,{'71'},"52.5686908,13.4389053",Q65096107,['71']+ {'71'},
573,Heinersdorfer Kirche,bus,{'31'},"52.56799258657149, 13.439665619197102",nan,{'31'},
574,Heinrich-Heine-Strasse,bus,{'78E'},"52.51026161399608, 13.415849068416035",nan,{'78E'},
575,Heinrich-Mann-Platz,bus,{'45'},"52.57297246262195, 13.392146133350426",nan,['45']+ {'45'},
576,Heinrich-Mann-Strasse,bus,{'55'},"52.57112932974108, 13.398022674909079",nan,['55']+ {'55'},
577,Heizkraftwerk,strassenbahn,"{'13', '21', '82'}",,,,
578,Hellersdorf,bus,{'95'},"52.53960892831625, 13.5919553649653",nan,['95']+ {'95'},
579,Hellersdorfer Strasse,bus,{'91'},,,,
580,Henneckestrasse,strassenbahn,"{'18', '18E'}",,,,
581,Hennigsdorfer Strasse,bus,{'14'},"52.62647579067385, 13.227597681966229",nan,{'14'},
582,Henriettenplatz,bus,"{'69', '4', '10', '19'}","52.49701780222877, 13.290339505649852",nan,"['29', '4', '19', '10', '69']+ {'29', '10', '19', '69', '4'}",
583,Herbertstrasse,bus,{'10'},,,,
584,Hermann-Duncker-Strasse,strassenbahn,{'21'},"52.4789566,13.5234316",Q65951921,"['21', '82']+ {'82', '21'}",
585,Hermannplatz,bus,"{'41', '91', '75'}",,,,
586,Hermannplatz,u-bahn,"{'7', '8'}","52.48629,13.42455",Q658929,"['8', '7']+ {'8', '7'}",
587,Hermannstrasse,bus,"{'65', '77'}","52.466431974988886, 13.431932810613912+52.46646251945033, 13.431890719360734",nan,['65']+ {'77'}+ {'65'},
588,Hermsdorfer Damm,bus,"{'12', '15'}","52.599883148643556, 13.281299020234579+52.622436342455615, 13.312864109919186",nan,"['15']+ ['12', '12E']+ {'15'}+ {'12'}",
589,Hermsdorfer Friedhof,bus,{'15'},"52.62649354690516, 13.290747444282744",nan,['15']+ {'15'},
590,Hermsdorfer Strasse,bus,"{'22', '12', '14'}",,,,
591,Herzberg-/Siegfriedstrasse,strassenbahn,{'19'},,,,
592,Herzbergstrasse,bus,"{'56', '30'}",,,,
593,Herzbergstrasse,strassenbahn,"{'12', '15', '17', '20', '29', '3'}",,,,
594,Hessenwinkel,bus,{'61'},"52.430136769038455, 13.730987779637607",nan,['61']+ {'61'},
595,Heubnerweg,bus,{'87'},"52.52334631976074, 13.288644133285885",nan,['87']+ {'87'},
596,Heuenhagen,s-bahn,{'100'},,,,
597,Hildburghauser Strasse,bus,"{'2', '11', '79'}",,,,
598,Hildegardstrasse,bus,{'1'},"52.48185906011362, 13.320391438761659",nan,['1']+ {'1'},
599,Hindenburgdamm,bus,"{'88', '84'}","52.43138305228653, 13.309681949641572+52.45352507850236, 13.315671490206539",nan,['84']+ ['88']+ {'84'}+ {'88'},
600,Hindenburgdamm/Wiesenbaude,bus,{'11'},"52.430495242672045, 13.31180861060395",nan,['11']+ {'11'},
601,Hirschgarten,s-bahn,{'105'},"52.4579,13.6032",Q4892435,['KBS 105']+ {'105'},
602,Hirschgarten,strassenbahn,"{'25', '84'}","52.4518533,13.6006245",Q66360740,"['84', '25']+ {'84', '25'}",
603,Hirtestrasse,strassenbahn,{'86'},"52.46228517510202, 13.582989445330378",nan,['86'],
604,Hirtsieferzeile,bus,{'52'},,,,
605,Ho-Chi-Minh-Strasse,bus,{'56'},"52.5330704220753, 13.4761025820549"",['54'],,
1976578,Ho-Chi-Minh-Strasse,strassenbahn,""52.53300799504899",nan,"['54', '48']+ {'54', '48'}",
606,Ho-Chi-Minh-Strasse,strassenbahn,"{'14', '18', '15', '11', '20', '19', '63', '12', '18E'}",,,,
607,Hochmeisterplatz,bus,{'4'},"52.49468637986547, 13.301254684721862",nan,['4']+ {'4'},
608,Hoeppnerstrasse,bus,{'96'},"52.47246448756941, 13.377940520811295",nan,['96']+ {'96'},
609,Hoevelstrasse,bus,{'62'},"52.44352585442774, 13.502982371335742",nan,['62']+ {'62'},
610,Hohen Neuendorf,s-bahn,{'140'},"52.6684,13.287",Q4500489,{'140'},
611,Hohenschönhauser Strasse,strassenbahn,"{'3', '29', '20'}","52.5359329,13.4729468",Q65553684,"{'3', '20'}",
612,Hohenstaufenstrasse,bus,"{'85', '73'}","52.49444389446449, 13.345941313199432",nan,"['85']+ {'73', '85'}",
613,Hohenzollerndamm,bus,{'65'},"52.476835205459196, 13.28097752710442",nan,"['65', '50']+ {'50', '65'}",
614,Hohenzollernplatz,u-bahn,{'2'},"52.493888888889,13.325",Q571570,['2']+ {'2'},
615,Hohenzollernring,bus,"{'97', '56', '55', '54'}","52.55569430282622, 13.207589665448262",nan,"['55', '97', '56', '54']+ {'55', '97', '56', '54'}",
616,Holländerstrasse,bus,"{'12', '8', '64'}",,,,
617,Holteistrasse,bus,{'30'},"52.50859353995203, 13.466288145839554",nan,['30']+ {'30'},
618,Holteistrasse,strassenbahn,"{'13', '21'}","52.5088235,13.465969",Q65675805,"['13', '21']+ {'13', '21'}",
619,Holzhauser Strasse,bus,{'15'},"52.587596015660594, 13.323924613516958",nan,{'15'},
620,Holzhauser Strasse,u-bahn,{'6'},"52.575833333333,13.296111111111",Q557566,{'6'},
621,Hoppegarten,s-bahn,{'100'},"52.5183,13.6734",Q15197357,{'100'},
622,Hotel,bus,{'361'},"52.386411754827485, 13.510058655526867",nan,['361']+ {'361'},
623,"Hottengrund, Altenheim",bus,{'35E'},,,,
624,Hranitzkystrasse,bus,{'79'},"52.42251302643871, 13.370742695013",nan,"['11', '32']+ {'32', '11'}",
625,Hufelandstrasse,bus,{'57/E'},,,,
626,Hultschiner Damm,bus,{'8'},"52.47711373957008, 13.600598140620137",nan,['8']+ {'8'},
627,Humannplatz,strassenbahn,{'70'},"52.5493627,13.4213646",Q65962652,['70']+ {'70'},
628,Humboldt-Krankenhaus,bus,{'64'},"52.590343791203836, 13.309495015438841",nan,['64']+ {'64'},
629,Humboldthain,s-bahn,{'2'},"52.5451,13.3796",Q481276,"['KBS 153', 'KBS 152']+ {'152', '153'}",
630,Hundekehlestrasse,bus,{'10'},"52.47548162130776, 13.290308772196097",nan,['10']+ {'10'},
631,Huttenstrasse,bus,{'24'},"52.52743600724727, 13.328636640111993",nan,['24']+ {'24'},
632,Huttenstrasse/Turmstrasse,bus,{'89'},"52.52742057228689, 13.328649305337452",nan,['89']+ {'89'},
633,Händelplatz,bus,"{'84', '85'}","52.449992542295014, 13.315419307645962",nan,"['85', '84']+ {'85', '84'}",
634,Hänselstrasse,bus,{'67'},"52.47002488925071, 13.480826366857992",nan,['67']+ {'67'},
635,"Hönow, Dorf",bus,{'44'},"52.54518016764201, 13.638723222029224",nan,['44']+ {'44'},
636,Hönower Strasse,bus,"{'99', '95'}",,,,
637,Hönower Wiesenweg,strassenbahn,"{'13', '21', '82'}","52.484276289226976, 13.505820970561828",nan,"['13', '21', '82']+ {'82', '13'}",
638,Hüttenweg,bus,{'60'},"52.45351715177107, 13.272228537845908",nan,['60']+ {'60'},
639,Hüttigpfad,bus,{'23'},"52.53962429902484, 13.326765783829195",nan,['23']+ {'23'},
640,ICC/Ausstellungshallen,bus,"{'69', '4'}","52.50459502336341, 13.279503842419016",nan,"['69', '4']+ {'69', '4', '66'}",
641,ICC/Omnibusbahnhof,bus,"{'10', '92', '94', '4', '65'}",,,,
642,IFA-Vertrieb,bus,{'96'},"52.50272647424267, 13.505857698408706",nan,['96']+ {'96'},
643,Idastrasse,bus,{'50'},"52.58266489586784, 13.412728238001582",nan,{'50'},
644,Illigstrasse,bus,{'7'},"52.39764788718754, 13.385139222911588",nan,"['30']+ {'82', '30'}",
645,Ilsenburger Strasse,bus,{'89'},"52.525749229554776, 13.30988310299495",nan,{'89'},
646,Im Domstift,bus,{'82'},,,,
647,Im Rosengrund,bus,{'93'},"52.44087911818233, 13.420504830698073",nan,{'93'},
648,Imbrosweg,bus,{'77'},"52.4434814865469, 13.39865333135108",nan,{'77'},
649,Indische Strasse,bus,{'89'},"52.55400429683892, 13.35885680761456",nan,{'89'},
650,Industriestrasse,bus,{'77'},"52.45533837253151, 13.40987433123687",nan,{'77'},
651,Innsbrucker Platz,bus,{'65'},"52.478545508234895, 13.34405868604117",nan,['65']+ {'65'},
652,Innsbrucker Platz,u-bahn,{'4'},"52.4786,13.3439",Q10275871,{'4'},
653,Insulaner/Sternwarte,bus,{'68'},"52.45903385884367, 13.346731480101557",nan,{'68'},
654,Invalidenstrasse,bus,"{'78E', '59', '57/E', '78'}",,,,
655,"Invalidenstrasse, Post",strassenbahn,"{'70', '11', '18', '46'}",,,,
656,"Invaliedenstrasse, Post",strassenbahn,{'22'},,,,
657,Isoldestrasse,bus,"{'E', '3'}",,,,
658,Jacques-Duclos-Strasse,bus,"{'56', '30'}",,,,
659,Jaczostrasse,bus,"{'97', '34'}","52.51421725408393, 13.191015928298432",nan,"['97', '34']+ {'97', '34'}",
660,Jafféstrasse/Deutschlandhalle,bus,{'69'},"52.49962817740136, 13.26898769147191",nan,['69']+ {'69'},
661,Jakob-Kaiser-Platz,bus,"{'55', '99', '21', '62', '72', '65'}","52.5366288023428, 13.293515323121461+52.536739701449115, 13.293604878938678",nan,"['55', '99', '62', '23', '9', '65', '21']+ {'99', '21', '62', '9', '55', '65', '72'}",
662,Jakob-Kaiser-Platz,u-bahn,{'7'},"52.53633333333333,13.29336111111111",Q638526,['7']+ {'7'},
663,Jannowitzbrücke,s-bahn,"{'101', '100', '105', '115', '143', '110'}","52.514822222222,13.41795",Q27955427,"['KBS 105', 'KBS 115', 'KBS 100', 'KBS 143', 'KBS 110']+ {'143', '100', '115', '105', '110'}",
664,Jansenstrasse,bus,{'14'},"52.584686526680464, 13.334842370084557",nan,['14']+ {'14'},
665,Joachim-Firedrich-Strasse,bus,{'19'},,,,
666,Joachim-Friedrich-Strasse,bus,"{'69', '4'}","52.49592833161554, 13.29595292615724+52.49795053611048, 13.296208849846598+52.49798639251364, 13.2962135822083",nan,"['69', '29', '4']+ ['19']+ {'4'}+ {'69', '29'}+ {'19'}",
667,Joachimstaler Strasse,bus,"{'69', '94'}",,,,
668,Joachimstrasse,bus,{'38'},"52.40316589631168, 13.57664158970399",nan,{'38'},
669,Johannes-Diekmann-Strasse,bus,{'7'},"52.63183664861537, 13.33891637728793",nan,['7']+ {'7'},
670,"Johannisthal, Haeckelstrasse",strassenbahn,{'85'},"52.44039533652145, 13.505590429052203",nan,"['85', '17']",
671,Johannisthaler Chaussee,bus,{'47'},"52.45136033294721, 13.488299619950027",nan,['47']+ {'47'},
672,Johannisthaler Chaussee,u-bahn,{'7'},"52.429166666667,13.453333333333",Q638553,{'7'},
673,John-Locke-Strasse,bus,{'79'},"52.392595230763796, 13.398057966921561",nan,['76E']+ {'76E'},
674,John-Schehr-Strasse,bus,{'9'},"52.53535918214356, 13.43910011271603",nan,['9']+ {'9'},
675,Josef-Nawrocki-Strasse,strassenbahn,{'84'},"52.4466984,13.6285669",Q66360920,{'84'},
676,Josef-Orlopp-Strasse,strassenbahn,"{'15', '20'}","52.5236942,13.4996388",Q66015311,"{'20', '15'}",
677,Jugenderholungsheim,bus,{'3'},"52.42617111269117, 13.161450253323418",nan,['3']+ {'3'},
678,Jungfernheide,u-bahn,{'7'},"52.5307879,13.3006301",Q19951075,['7']+ {'7'},
679,Jägerstrasse,bus,"{'8', '27'}","52.48596831477271, 13.574167191759361",nan,"['8', '27']+ {'27', '8'}",
680,Jägerstrasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4727253,13.7302613",Q66551064,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf']+ {'S-Bhf. Friedrichshagen <> Rüdersdorf'},
681,Kadettenweg,bus,{'84'},"52.432433042743625, 13.299187162075915",nan,['84']+ {'84'},
682,Kaiser-Friedrich-Strasse,bus,"{'92', '74', '94'}",,,,
683,Kaiser-Wilhelm-Platz,bus,"{'84', '75', '83', '48'}",,,,
684,Kaiserdamm,u-bahn,{'1'},"52.51,13.2822",Q656409,['1']+ {'1'},
685,Kaisereiche,bus,"{'25', '85', '48', '75'}",,,,
686,Kaisereiche/Schmiljanstrasse,bus,{'17'},"52.469010135703016, 13.33250958104903",nan,['17']+ {'17'},
687,Kaiserin-Augusta-Allee,bus,"{'72', '89'}","52.52572924294773, 13.306185767937748",nan,"['89']+ {'89', '72'}",
688,Kaiserin-Augusta-Strasse,u-bahn,{'6'},"52.460152777778,13.384577777778",Q559226,['6']+ {'6'},
689,Kaiserstrasse,bus,{'76'},"52.445113831328655, 13.374035945478568",nan,{'76'},
690,Kalkberger Strasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4722942,13.7377538",Q66551067,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},
691,Kanalbrücke,strassenbahn,{'84'},"52.42565024524898, 13.545298469936332",nan,['84']+ {'84'},
692,Kantstrasse,bus,"{'69', '60', '1'}",,,,
693,Karl Marx-Allee,bus,{'32'},"52.51796623612338, 13.432923587088723",nan,['32']+ {'32'},
694,Karl-Bonhoeffer-Nervenklinik,bus,"{'62', '14'}","52.57804915259495, 13.332858932266909",nan,"['62', '14']+ {'62', '14'}",
695,Karl-Elsasser-Strasse,bus,"{'25', '73'}","52.45771842683871, 13.4252471484758+52.457913831157164, 13.424894305630426",nan,"['25']+ {'73', '25'}",
696,Karl-Kunger-Strasse,bus,{'64'},"52.491648564897346, 13.44665797007497",nan,['64']+ {'64'},
697,Karl-Liebknecht-Strasse,bus,{'57/E'},,,,
698,Karl-Maron-Strasse,s-bahn,{'101'},"52.53556,13.53556",Q2180548,['KBS 101']+ {'101'},
699,Karl-Marx-Allee,bus,{'40'},"52.51831920404112, 13.430003655626638",nan,['40']+ {'40'},
700,Karl-Marx-Strasse,u-bahn,{'7'},"52.476111111111,13.439166666667",Q519494,['7']+ {'7'},
701,Karlshorst,s-bahn,{'105'},"52.4808,13.5258",Q111327045,['KBS 105']+ {'105'},
702,Karlshorster Strasse,strassenbahn,{'82'},,,,
703,Karolinenstrasse,bus,"{'13', '20'}","52.597959693433545, 13.275023334530093",nan,"['13', '20']+ {'13', '20'}",
704,Karow,s-bahn,"{'143', '141'}","52.615,13.4692",Q800480,"['KBS 141', 'KBS 143']+ {'141', '143'}",
705,Karower Strasse,bus,"{'42', '31'}","52.632657192071434, 13.500197142047304",nan,"{'42', '31'}",
706,Karwendelstrasse,bus,"{'11', '84'}",,,,
707,Kaserne Napoleon,bus,{'62'},"52.561238739799634, 13.32543368870084",nan,['62']+ {'62'},
708,Kaserne Südtor,bus,"{'21', '8', '62'}","52.55685969560147, 13.3084342409763",nan,"['8', '62', '21']+ {'8', '21', '62'}",
709,Kastanienallee,strassenbahn,{'22'},"52.591203008238026, 13.38485912150649",nan,{'22'},
710,Katzbach-/Boelckestrasse,bus,{'4'},"52.485085800545285, 13.37658958301417",nan,['4']+ {'4'},
711,Kaulsdorf,s-bahn,{'100'},"52.5121,13.5904",Q800478,['KBS 100']+ {'100'},
712,"Kaulsdorf, Nord",bus,{'99'},,,,
713,Kaulsdorf-Nord,bus,"{'95', '91'}",,,,
714,Kaulsdorfer Strasse,bus,"{'69', '68'}",,,,
715,Kieler Strasse,bus,{'17'},"52.45900263211566, 13.322779054057017",nan,{'17'},
716,Kienberg,bus,{'38'},"52.3517661544751, 13.549307007329256",nan,{'38'},
717,Kienitzer Strasse,bus,{'91'},"52.476105470646026, 13.426835505238055",nan,"{'4', '91'}",
718,Kirchheimer Damm,bus,{'82'},,,,
719,Kirchstrasse,bus,{'90'},"52.47415366087044, 13.294490182531689+52.52453033982485, 13.349602811171122",nan,['60']+ {'60'}+ {'90'},
720,Kisselnallee,bus,{'63'},"52.55649278406277, 13.188691953356178",nan,['63']+ {'63'},
721,Kissingenplatz,bus,{'52'},"52.56737310947877, 13.422339887399149",nan,{'52'},
722,Kissingenstrasse,bus,{'52'},"52.56794246263401, 13.427626602915375",nan,['52']+ {'52'},
723,Kladow,bus,{'35E'},"52.45156751539905, 13.147837826277277",nan,['35E'],
724,Kladow Hottengrund,bus,{'35'},"52.44607416847932, 13.126300435760513",nan,['35']+ {'35'},
725,"Kladow, Ritterfelddamm",bus,{'34'},"52.45434181256702, 13.144364323200607",nan,['34']+ {'34'},
726,Klausenerplatz,bus,"{'87', '54'}","52.51920997381545, 13.291921994814121",nan,"['87', '54']+ {'54', '87'}",
727,Kleistpark,u-bahn,{'7'},"52.490555555556,13.360277777778",Q571161,['7']+ {'7'},
728,Klement-Gottwald-Allee,bus,"{'55', '45'}","52.55009811835956, 13.459044786589162",nan,"['45', '55']+ {'45', '55'}",
729,Klement-Gottwald-Allee,strassenbahn,"{'70', '29', '20'}",,,,
730,Klingsorstrasse,bus,"{'84', '86', '17', '33', '88', '32'}","52.45309021884074, 13.33121103955973",nan,"['32', '88', '86', '84', '17', '30', '33']+ {'84', '32', '17', '30', '88', '86', '33'}",
731,Klinikum Steglitz,bus,{'88'},"52.44415720118784, 13.321367176792748",nan,['88']+ {'88'},
732,Klinikum Westend,bus,{'54'},"52.5186331579093, 13.276978139965799",nan,['54']+ {'54'},
733,Klosterstrasse,bus,{'80'},"52.51798604342281, 13.412126746747086",nan,"['80', '31']+ {'31'}",
734,Klosterstrasse,u-bahn,{'A'},"52.516111111111,13.412222222222",Q657893,['A']+ {'A'},
735,Knaackstrasse,strassenbahn,{'20'},"52.5334285,13.4208487",Q65225141,"['71', '20', '72']+ {'72', '20', '71'}",
736,Knesebeckstrasse,bus,{'53'},"52.428912094809505, 13.267664971836647",nan,['53']+ {'53'},
737,Kniprodeallee,strassenbahn,{'70'},"52.55328910288231, 13.479535430290078",nan,['70']+ {'70'},
738,Koblanckstrasse,bus,{'3'},,,,
739,Kochstrasse,u-bahn,{'6'},"52.505897222222,13.390611111111",Q201849,['6']+ {'6'},
740,Kohlhasenbrück,bus,{'18'},"52.399386850068794, 13.141401147548066",nan,['18']+ {'18'},
741,Kollostrasse,bus,{'33'},"52.447619832052744, 13.392134381284215",nan,['33']+ {'33'},
742,Kolonie Waldfrieden,bus,{'63'},"52.56289979723415, 13.165640324141387",nan,['63']+ {'63'},
743,Koloniestrasse,bus,"{'89', '61'}","52.556442893073715, 13.37759581883847",nan,"['61', '89']+ {'89', '61'}",
744,Kolonnenstrasse,bus,{'84'},"52.48620930513327, 13.360839456594093",nan,['84']+ {'84'},
745,Konradshöher Strasse,bus,{'13'},"52.59991005182659, 13.252027971230675",nan,{'13'},
746,Konstanzer Strasse,u-bahn,{'7'},"52.494166666667,13.309722222222",Q571019,{'7'},
747,Kormoranweg,bus,{'25'},"52.437654867207655, 13.456577084623888",nan,['25']+ {'25'},
748,Kosleckweg,bus,{'33'},"52.44733571636485, 13.39571835610992",nan,['33']+ {'33'},
749,Kottbusser Damm,u-bahn,{'8'},"52.493055555556,13.421944444444",Q666868,{'8'},
750,Kottbusser Tor,u-bahn,"{'8', '1'}","52.499166666667,13.418055555556",Q819768,"['1', '8']+ {'8', '1'}",
751,Kraftwerk,bus,{'96'},"52.4881374,13.4958685",nan,{'96'},
752,Krahmerstrasse,bus,{'84'},"52.43794764888544, 13.31545324667399",nan,['84']+ {'84'},
753,Krampnitzer Weg,bus,"{'35', '35E'}","52.45227343259078, 13.13842230425098",nan,"['35', '35E']+ {'35'}",
754,"Krankenaus, Köpenick",bus,"{'69', '68'}",,,,
755,Krankenhaus,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4473014,13.761517",Q66977234,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse']+ {'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},
756,Krankenhaus Friedrichshain,strassenbahn,"{'11', '18'}","52.5240828011387, 13.439894998692047",nan,"{'18', '11'}",
757,Krankenhaus Köpenick,bus,{'27'},"52.4388396,13.5920763",nan,['27']+ {'27'},
758,Krankenhaus Moabit,bus,"{'70', '24'}","52.52631363859675, 13.347762408358612",nan,"['24', '70']+ {'24', '70'}",
759,Krankenhaus Oskar-Helene-Heim,bus,{'18'},"52.4491965892725, 13.2695820679902",nan,"['60', '18']+ {'18'}",
760,Kranoldplatz,bus,"{'11', '53', '17', '96'}","52.427774762936416, 13.326473583049795",nan,"['11', '53', '96', '17']+ {'96', '17', '53', '11'}",
761,Krematorium,bus,{'67'},"52.46067580978568, 13.494054512249367",nan,['67']+ {'67'},
