,stop_name,line_count,type,in_lines
821,Bülowstrasse Ecke Potsdamerstrasse,2,bus,['A48']
822,Potsdamerstrasse Ecke Lützowstrasse,1,strassenbahn,['88']
823,Anhalter Bahnhof,4,strassenbahn,['88']
824,Anhalter Bahnhof,4,s-bahn,"['KBS 106', 'KBS 105', 'KBS 104']"
825,U-Bhf. Kochstrasse,1,strassenbahn,['88']
826,Jerusalemerstrasse Ecke Oranienstrasse,1,strassenbahn,['88']
827,U-Bhf. Moritzplatz,1,strassenbahn,['88']
828,U-Bhf. Görlitzer Bahnhof,1,strassenbahn,['88']
829,Spreewaldplatz,2,strassenbahn,"['26', '88']"
830,Wiener Brücke,2,strassenbahn,"['87', '88']"
831,"Treptow, Spreeterrassen",1,strassenbahn,['91']
832,Rathaus,1,strassenbahn,['91']
833,Bulgarischestrasse Ecke Köpenicker Landstrasse,1,strassenbahn,['91']
834,Baumschulenstrasse,2,strassenbahn,"['92', '91']"
835,"Grünauerstrasse, Bhf. Schöneweide",2,strassenbahn,"['92', '91']"
836,Königsheideweg,1,strassenbahn,['91']
837,"Johannisthal, Haeckelstrasse",2,strassenbahn,"['69', '91']"
838,"Treptow, Flutgraben",1,strassenbahn,['92']
839,"Elsenstrasse, S-Bhf. Treptow",1,strassenbahn,['92']
840,Bulgarische Strasse,2,strassenbahn,"['92', '87']"
841,Baumschulenstrasse,2,strassenbahn,"['92', '91']"
842,"Grünauerstrasse, Bhf. Schöneweide",2,strassenbahn,"['92', '91']"
843,Britzer Strasse,1,strassenbahn,['92']
844,Oberspree,2,strassenbahn,['92']
845,Oberspree,2,s-bahn,['KBS 103a']
846,"Oranienplatz, Dresdenerstrasse",1,strassenbahn,['94']
847,Kottbusser Tor,4,strassenbahn,['94']
848,Kottbusser Tor,4,u-bahn,"['D', 'B I', 'A II']"
849,U-Bhf. Kottbusser Damm,1,strassenbahn,['94']
850,Hermannplatz,7,strassenbahn,"['94', '2', '47', '95', '26']"
851,Hermannplatz,7,u-bahn,"['D', 'C I']"
852,Erkstrasse Ecke Sonnenallee,2,strassenbahn,"['94', '95']"
853,Bhf. Sonnenallee,3,strassenbahn,"['15', '94', '95']"
854,Dammweg Ecke Sonnenallee,1,strassenbahn,['94']
855,"Neukölln, Schulenburgpark",1,strassenbahn,['94']
856,Attilaplatz,3,strassenbahn,"['95', '96']"
857,Attilaplatz,3,bus,['A25']
858,Berlinickeplatz,1,strassenbahn,['95']
859,Hoeppnerstrasse Ecke Boelckestrasse,1,strassenbahn,['95']
860,Adolf-Scheidt-Platz,1,strassenbahn,['95']
861,U-Bhf. Flughafen,4,strassenbahn,"['98', '95', '99']"
862,U-Bhf. Flughafen,4,bus,['A4']
863,Gneisenaustrasse/Yorckstrasse,1,strassenbahn,['95']
864,Hallesches Tor,4,strassenbahn,['95']
865,Hallesches Tor,4,u-bahn,"['C I', 'B I', 'A II']"
866,Zossenerstrasse Ecke Blücherstrasse,1,strassenbahn,['95']
867,Baerwaldstrasse Ecke Urbanstrasse,1,strassenbahn,['95']
868,Urban-Krankenhaus,1,strassenbahn,['95']
869,Hermannplatz,7,strassenbahn,"['94', '2', '47', '95', '26']"
870,Hermannplatz,7,u-bahn,"['D', 'C I']"
871,Erkstrasse Ecke Sonnenallee,2,strassenbahn,"['94', '95']"
872,Hertzbergplatz,1,strassenbahn,['95']
873,Bhf. Sonnenallee,3,strassenbahn,"['15', '94', '95']"
874,Schulenburgpark,2,strassenbahn,"['15', '95']"
875,Sonnenallee Ecke Schwarzer Weg,1,strassenbahn,['95']
876,"Baumschulenweg, Sonnenallee",1,strassenbahn,['95']
877,Köpenicker landstrasse,1,strassenbahn,['95']
878,S-Bhf. Schöneweide,1,strassenbahn,['95']
879,Wilhelminenhofstrasse Ecke Edisonstrasse,2,strassenbahn,"['95', '87']"
880,Pionierrepublik,3,strassenbahn,"['82', '95', '87']"
881,"Köpenick, Lindenstrasse Ecke Bahnhofstrasse",1,strassenbahn,['95']
882,Grünstrasse,1,strassenbahn,['95']
883,"Köpenick, Krankenhaus",2,strassenbahn,['95']
884,"Köpenick, Krankenhaus",2,bus,['A27']
885,U-Bhf. Tempelhof,1,strassenbahn,['96']
886,Alt-Tempelhof Ecke Tempelhofer Damm,1,strassenbahn,['96']
887,Kaiserin-Augusta-Strasse Ecke Tempelhoferdamm,1,strassenbahn,['96']
888,Friedrich-Karl-Strasse Ecke Karlstrasse,1,strassenbahn,['96']
889,Attilaplatz,3,strassenbahn,"['95', '96']"
890,Attilaplatz,3,bus,['A25']
891,Bhf. Mariendorf,2,strassenbahn,['96']
892,Bhf. Mariendorf,2,bus,['A33 (Obus)']
893,"Lankwitz, Kirche",3,strassenbahn,['96']
894,"Lankwitz, Kirche",3,bus,"['A32 (Obus)', 'A2']"
895,Bhf. Lichtefelde-Ost,1,strassenbahn,['96']
896,Bismarckstrasse Ecke Wilhelmstrasse,2,strassenbahn,['96']
897,Bismarckstrasse Ecke Wilhelmstrasse,2,bus,['A11']
898,Lindenstrasse Ecke Berlinerstrasse,1,strassenbahn,['96']
899,"Lichterfelde-Süd, Schwelmerstrasse",1,strassenbahn,['96']
900,Machnower Schleuse,1,strassenbahn,['96']
901,Zehlendorfer Damm,1,strassenbahn,['96']
902,Wagenhalle,1,strassenbahn,['96']
903,Kleiststrasse,1,strassenbahn,['96']
904,Hamburger Platz,1,strassenbahn,['96']
905,Stadthaus Teltow,1,strassenbahn,['96']
906,Ruhlsdorfer Platz,1,strassenbahn,['96']
907,"Teltow, Paul-Gerhardt-Strasse",1,strassenbahn,['96']
908,Mehringplatz (Hallesches Tor),1,strassenbahn,['98']
909,Yorckstrasse/Gneisenaustrasse,2,strassenbahn,"['98', '99']"
910,U-Bhf. Flughafen,4,strassenbahn,"['98', '95', '99']"
911,U-Bhf. Flughafen,4,bus,['A4']
912,U-Bhf. Paradestrasse,1,strassenbahn,['98']
913,Bahnhof Tempelhof,1,strassenbahn,['98']
914,Alt-Tempelhof,2,strassenbahn,"['98', '99']"
915,Kaiserin-Augusta-Strasse,2,strassenbahn,"['98', '99']"
916,Friedrich-Karl-Strasse,2,strassenbahn,"['98', '99']"
917,Kaiserstrasse,2,strassenbahn,"['98', '99']"
918,Prühßstrasse,1,strassenbahn,['98']
919,Mariendorfer Damm Ecke Alt-Mariendorf,2,strassenbahn,"['15', '98']"
920,Grossbeerenstrasse Ecke Daimlerstrasse,1,strassenbahn,['98']
921,Daimlerstrasse Ecke Birnhornweg,1,strassenbahn,['98']
922,"Lindenstrasse, Jerusalemer Kirche",1,strassenbahn,['99']
923,Mehringplatz,1,strassenbahn,['99']
924,Yorckstrasse/Gneisenaustrasse,2,strassenbahn,"['98', '99']"
925,U-Bhf. Flughafen,4,strassenbahn,"['98', '95', '99']"
926,U-Bhf. Flughafen,4,bus,['A4']
927,Bhf. Tempelhof,1,strassenbahn,['99']
928,Alt-Tempelhof,2,strassenbahn,"['98', '99']"
929,Kaiserin-Augusta-Strasse,2,strassenbahn,"['98', '99']"
930,Friedrich-Karl-Strasse,2,strassenbahn,"['98', '99']"
931,Kaiserstrasse,2,strassenbahn,"['98', '99']"
932,Alt-Mariendorf,1,strassenbahn,['99']
933,Rennbahn,2,strassenbahn,"['82', '99']"
934,Marienfelder Chaussee,1,strassenbahn,['99']
935,Marienfelder Strasse,1,strassenbahn,['99']
936,Bhf. Lichtenrade,1,strassenbahn,['99']
937,Pankow (Vinetastr.),1,u-bahn,['A I']
938,Schönhauser Allee,7,strassenbahn,"['70', '3']"
939,Schönhauser Allee,7,u-bahn,['A I']
940,Schönhauser Allee,7,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']"
941,Dimitroffstr.,1,u-bahn,['A I']
942,Senefelderplatz,1,u-bahn,['A I']
943,Luxemburgplatz,1,u-bahn,['A I']
944,Alexanderplatz,6,u-bahn,"['D', 'E', 'A I']"
945,Alexanderplatz,6,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']"
946,Klosterstr.,1,u-bahn,['A I']
947,Märkisches Museum,1,u-bahn,['A I']
948,Spittelmarkt,4,strassenbahn,"['74', '82', '64']"
949,Spittelmarkt,4,u-bahn,['A I']
950,Hausvogteiplatz,1,u-bahn,['A I']
951,Stadtmitte (Mohrenstr.),1,u-bahn,['A I']
952,Thälmannplatz,1,u-bahn,['A I']
953,Potsdamer Platz,4,u-bahn,['A I']
954,Potsdamer Platz,4,s-bahn,"['KBS 106', 'KBS 105', 'KBS 104']"
955,Gleisdreieck,3,u-bahn,"['B I', 'A I', 'A II']"
956,Bülowstr.,1,u-bahn,['A I']
957,Nollendorfplatz,6,strassenbahn,['2']
958,Nollendorfplatz,6,u-bahn,"['B II', 'B I', 'A I', 'A II']"
959,Nollendorfplatz,6,bus,['A19']
960,Wittenbergplatz,9,strassenbahn,"['6', '25', '2', '77', '78']"
961,Wittenbergplatz,9,u-bahn,"['B I', 'A I']"
962,Wittenbergplatz,9,bus,"['A19', 'A29']"
963,Zoologischer Garten,4,u-bahn,['A I']
964,Zoologischer Garten,4,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']"
965,Ernst-Reuter-Platz,1,u-bahn,['A I']
966,Deutsches Opernhaus (Bismarckstr.),2,u-bahn,"['A III', 'A I']"
967,Sophie-Charlotte-Platz,1,u-bahn,['A I']
968,Kaiserdamm (Messedamm),1,u-bahn,['A I']
969,Reichskanzlerplatz,3,strassenbahn,['75']
970,Reichskanzlerplatz,3,u-bahn,['A I']
971,Reichskanzlerplatz,3,bus,['A4']
972,Neu-Westend,1,u-bahn,['A I']
973,Olympia-Stadion,1,u-bahn,['A I']
974,Ruhleben,1,u-bahn,['A I']
975,Kottbusser Tor,4,strassenbahn,['94']
976,Kottbusser Tor,4,u-bahn,"['D', 'B I', 'A II']"
977,Prinzenstrasse,1,u-bahn,['A II']
978,Hallesches Tor,4,strassenbahn,['95']
979,Hallesches Tor,4,u-bahn,"['C I', 'B I', 'A II']"
980,Möckernbrücke,2,u-bahn,"['B I', 'A II']"
981,Gleisdreieck,3,u-bahn,"['B I', 'A I', 'A II']"
982,Kurfürstenstrasse,1,u-bahn,['A II']
983,Nollendorfplatz,6,strassenbahn,['2']
984,Nollendorfplatz,6,u-bahn,"['B II', 'B I', 'A I', 'A II']"
985,Nollendorfplatz,6,bus,['A19']
986,Hohenzollernplatz,1,u-bahn,['A II']
987,Fehrbelliner Platz,5,strassenbahn,"['3', '60', '44']"
988,Fehrbelliner Platz,5,u-bahn,['A II']
989,Fehrbelliner Platz,5,bus,['A50']
990,Heidelberger Platz,1,u-bahn,['A II']
991,Rüdesheimer Platz,1,u-bahn,['A II']
992,Breitenbachplatz,4,u-bahn,['A II']
993,Breitenbachplatz,4,bus,"['A1', 'A32 (Obus)', 'A16']"
994,Podbielskiallee,1,u-bahn,['A II']
995,Dahlem-Dorf,1,u-bahn,['A II']
996,Thielplatz,1,u-bahn,['A II']
997,Oskar-Helene-Heim,1,u-bahn,['A II']
998,Onkel Toms Hütte,1,u-bahn,['A II']
999,Krumme Lanke,1,u-bahn,['A II']
1000,Deutsches Opernhaus (Bismarckstr.),2,u-bahn,"['A III', 'A I']"
1001,Richard-Wagner-Platz,1,u-bahn,['A III']
1002,"Moabit, Waldstrasse",1,bus,['A1']
1003,"Heimholtzstrasse, Autobusbahnhof",1,bus,['A1']
1004,Bismarckstrasse Ecke Leibnizstrasse,1,bus,['A1']
1005,Kurfürstendamm Ecke Konstanzer Strasse,1,bus,['A1']
1006,U-Bhf. Fehrbelliner Platz,3,bus,"['A1', 'A21', 'A4']"
1007,Detmolder Strasse Ecke Blissestrasse,1,bus,['A1']
1008,Breitenbachplatz,4,u-bahn,['A II']
1009,Breitenbachplatz,4,bus,"['A1', 'A32 (Obus)', 'A16']"
1010,Botanischer Garten,2,bus,['A1']
1011,Botanischer Garten,2,s-bahn,['KBS 104']
1012,U-Bhf. Oskar-Helene-Heim,5,bus,"['A18', 'A11', 'A3E', 'A3', 'A1']"
1013,Potsdamer Strasse Ecke Clayallee,2,bus,"['A1', 'A18']"
1014,Bhf. Zehlendorf,3,bus,"['A1', 'A3E', 'A10']"
1015,Teltower Damm Ecke Beeskowdamm,1,bus,['A1']
1016,Goerzallee Ecke Wismarerstrasse,1,bus,['A1']
1017,"Lichterfelde, Süd, Lindenstrasse",1,bus,['A1']
1018,"Haselhorst, Kirche",1,bus,['A10']
1019,Gartenfelderstrasse Ecke Paulsternstrasse,3,strassenbahn,['55']
1020,Gartenfelderstrasse Ecke Paulsternstrasse,3,bus,"['A13', 'A10']"
1021,Verwaltungs-Gebäude,1,bus,['A10']
1022,"Rohrdammbrücke (Bhf. Siemensstadt, Fürstenbrunn)",1,bus,['A10']
1023,Spandauer Damm Ecke Königin-Elisabeth-Strasse,1,bus,['A10']
1024,U-Bhf. Kaiserdamm,1,bus,['A10']
1025,Bhf. Witzleben,1,bus,['A10']
1026,Amtsgerichsplatz,1,bus,['A10']
1027,Joachim-Friedrichstrasse Ecke Kurfürstendamm,1,bus,['A10']
1028,Bhf. Halensee,4,bus,"['A19', 'A4', 'A29', 'A10']"
1029,Elsterplatz,2,bus,"['A10', 'A50']"
1030,Am Wilden Eber,1,bus,['A10']
1031,"Königin-Luise-Strasse, Dahlem-Dorf",1,bus,['A10']
1032,U-Bhf. Thielplatz,1,bus,['A10']
1033,Corrensplatz,2,bus,"['A11', 'A10']"
1034,Berlinerstrasse Ecke Thielallee,1,bus,['A10']
1035,Winfriedstrasse Ecke Berlinerstrasse,1,bus,['A10']
1036,Clayallee Ecke Teltower Damm,1,bus,['A10']
1037,Bhf. Zehlendorf,3,bus,"['A1', 'A3E', 'A10']"
1038,Behring-Krankenhaus,1,bus,['A10']
1039,"Zehlendorf, Andreezeile Ecke Sachtlebenstrasse",1,bus,['A10']
1040,Saargemünder Strasse,2,bus,"['A18', 'A11']"
1041,U-Bhf. Oskar-Helene-Heim,5,bus,"['A18', 'A11', 'A3E', 'A3', 'A1']"
1042,Ihnestrasse,1,bus,['A11']
1043,Corrensplatz,2,bus,"['A11', 'A10']"
1044,Unter den Eichen Ecke Habelschwendtallee,1,bus,['A11']
1045,Bhf. Lichterfelde-West,3,strassenbahn,"['77', '78']"
1046,Bhf. Lichterfelde-West,3,bus,['A11']
1047,Ringstrasse Ecke Drakestrasse,1,bus,['A11']
1048,Wiesenbaude,2,strassenbahn,['74']
1049,Wiesenbaude,2,bus,['A11']
1050,Berliner Strasse Ecke Wilhelmstrasse,1,bus,['A11']
1051,Marienstrasse Ecke Wilhelmstrasse,1,bus,['A11']
1052,Bismarckstrasse Ecke Wilhelmstrasse,2,strassenbahn,['96']
1053,Bismarckstrasse Ecke Wilhelmstrasse,2,bus,['A11']
1054,Bhf. Lichterfelde-Ost,2,strassenbahn,['73']
1055,Bhf. Lichterfelde-Ost,2,bus,['A11']
1056,Lange Strasse Ecke Lorenzstrasse,1,bus,['A11']
1057,Hildburghauser Strasse Ecke Sonderhauserstrasse,1,bus,['A11']
1058,Trippsteinstrasse Ecke Sonderhauserstrasse,1,bus,['A11']
1059,U-Bhf. Seestrasse,4,strassenbahn,['3']
1060,U-Bhf. Seestrasse,4,bus,"['A16', 'A12', 'A12S']"
1061,Emmentalerstrasse Ecke Aroserallee,2,bus,"['A12', 'A12S']"
1062,Alt-Reinickendorf Ecke Roedernstrasse,2,bus,"['A12', 'A12S']"
1063,Oranienburgerstrasse Ecke Alt-Wittenau,3,bus,"['A12', 'A12S', 'A14']"
1064,Holzhauserstrasse Ecke Alt-Wittenau,2,bus,"['A12', 'A12S']"
1065,Cyclopstrasse Ecke Hermsdorferstrasse,2,bus,"['A12', 'A12S']"
1066,Waidmannsluster Damm Ecke Oraniendamm,2,bus,"['A12', 'A12S']"
1067,Hermsdorfer Damm Ecke Hohefeldstrasse,2,bus,"['A12', 'A12S']"
1068,Bhf. Frohnau,3,bus,"['A12', 'A15', 'A12S']"
1069,"Frohnau, Invalidensiedlung",1,bus,['A12']
1070,U-Bhf. Seestrasse,4,strassenbahn,['3']
1071,U-Bhf. Seestrasse,4,bus,"['A16', 'A12', 'A12S']"
1072,Emmentalerstrasse Ecke Aroserallee,2,bus,"['A12', 'A12S']"
1073,Alt-Reinickendorf Ecke Roedernstrasse,2,bus,"['A12', 'A12S']"
1074,Oranienburgerstrasse Ecke Alt-Wittenau,3,bus,"['A12', 'A12S', 'A14']"
1075,Holzhauserstrasse Ecke Alt-Wittenau,2,bus,"['A12', 'A12S']"
1076,Cyclopstrasse Ecke Hermsdorferstrasse,2,bus,"['A12', 'A12S']"
1077,Waidmannsluster Damm Ecke Oraniendamm,2,bus,"['A12', 'A12S']"
1078,Hermsdorfer Damm Ecke Hohefeldstrasse,2,bus,"['A12', 'A12S']"
1079,Bhf. Frohnau,3,bus,"['A12', 'A15', 'A12S']"
1080,"Spandau, Weinmeisterhornweg",1,bus,['A13']
1081,Heerstrasse Ecke Wilhelmstrasse,1,bus,['A13']
1082,Adamstrasse Ecke Wilhelmstrasse,1,bus,['A13']
1083,Päwesiner Weg Ecke Seeburgerstrasse,1,bus,['A13']
1084,Rathaus Spandau,6,strassenbahn,['75']
1085,Rathaus Spandau,6,bus,"['A31', 'A5', 'A13', 'A35', 'A34']"
1086,Gartenfelderstrasse Ecke Nonnendammallee,1,bus,['A13']
1087,Gartenfelderstrasse Ecke Paulsternstrasse,3,strassenbahn,['55']
1088,Gartenfelderstrasse Ecke Paulsternstrasse,3,bus,"['A13', 'A10']"
1089,Kabelwerk,1,bus,['A13']
1090,Weg nach Saatwinkel,1,bus,['A13']
1091,Wasserwerk,1,bus,['A13']
1092,Krankenhaus Tegel-Süd,1,bus,['A13']
1093,Berlinerstrasse Ecke Bernauerstrasse,1,bus,['A13']
1094,Alt-Tegel/Gorkistrasse,1,bus,['A13']
1095,Bhf. Tegel,2,bus,"['A13', 'A20']"
1096,Osloerstrasse Ecke Schwedenstrasse,2,strassenbahn,['41']
1097,Osloerstrasse Ecke Schwedenstrasse,2,bus,['A14']
1098,Koloniestrasse Ecke Drontheimerstrasse,1,bus,['A14']
1099,Pankowerallee Ecke Drontheimerstrasse,1,bus,['A14']
1100,"Herbstrasse, Bhf. Schönholz",1,bus,['A14']
1101,Residenzstrasse/Kopenhagenerstrasse,1,bus,['A14']
1102,Roedernallee Ecke Reinickdorferstrasse,1,bus,['A14']
1103,Lindenweg Ecke Roedernallee,1,bus,['A14']
1104,Oranienburgerstrasse Ecke Alt-Wittenau,3,bus,"['A12', 'A12S', 'A14']"
1105,"Holszhauserstrasse, Rathaus Reinickendorf",1,bus,['A14']
1106,Hermsdorferstrasse Ecke Alt-Wittenau,1,bus,['A14']
1107,Ziekowstrasse Ecke Gorkistrasse,1,bus,['A14']
1108,Berlinerstrasse/Alt-Tegel,2,bus,"['A20', 'A14']"
1109,Heiligenseestrasse Ecke Karolinenstrasse,1,bus,['A14']
1110,Bhf. Schulzendorf,1,bus,['A14']
1111,Kaserne,1,bus,['A14']
1112,Bhf. Heiligensee,1,bus,['A14']
1113,"Heiligensee, Hennigsdorferstrasse Ecke Mattenbuder Pfad",1,bus,['A14']
1114,Bhf. Wittenau,1,bus,['A15']
1115,Alt-Wittenau Ecke Holzhauserstrasse,2,bus,"['A21', 'A15']"
1116,Bhf. Eichbornstrasse,2,bus,"['A21', 'A15']"
1117,Borsigwalder Weg Ecke Conradstrasse,1,bus,['A15']
1118,Alt-Tegel,1,bus,['A15']
1119,Hermsdorfer Damm Ecke Karolinenstrasse,1,bus,['A15']
1120,Bhf. Hermsdorf,1,bus,['A15']
1121,Dominikus-Krankenhaus,1,bus,['A15']
1122,Donnersmarckplatz,1,bus,['A15']
1123,Bhf. Frohnau,3,bus,"['A12', 'A15', 'A12S']"
1124,U-Bhf. Seestrasse,4,strassenbahn,['3']
1125,U-Bhf. Seestrasse,4,bus,"['A16', 'A12', 'A12S']"
1126,Seestrasse Ecke Amrumerstrasse,1,bus,['A16']
1127,Augustenburger Platz,2,strassenbahn,['23']
1128,Augustenburger Platz,2,bus,['A16']
1129,Bhf. Pulitzstrasse,1,bus,['A16']
1130,Turmstrasse Ecke Stromstrasse,2,strassenbahn,['35']
1131,Turmstrasse Ecke Stromstrasse,2,bus,['A16']
1132,Hansaplatz,2,bus,"['A25', 'A16']"
1133,Großer Stern,2,bus,"['A24', 'A16']"
1134,Lützowplatz,2,bus,"['A24', 'A16']"
1135,"Nollendorfplatz, Einemstrasse",1,bus,['A16']
1136,Martin-Luther-Strasse Ecke Motzstrasse,1,bus,['A16']
1137,Grunewaldstrasse Ecke Martin-Luther-Strasse,3,strassenbahn,"['6', '25']"
1138,Grunewaldstrasse Ecke Martin-Luther-Strasse,3,bus,['A16']
1139,Rathaus Schöneberg,4,strassenbahn,['6']
1140,Rathaus Schöneberg,4,bus,"['A16', 'A4']"
1141,Rathaus Schöneberg,4,u-bahn,['B II']
1142,Innsbrucker Platz,8,strassenbahn,"['74', '73', '88']"
1143,Innsbrucker Platz,8,bus,"['A48', 'A16', 'A4']"
1144,Innsbrucker Platz,8,s-bahn,"['KBS 100', 'KBS 100a']"
1145,Kufsteinerstrasse Ecke Wexstrasse,1,bus,['A16']
1146,Bundesplatz,5,strassenbahn,"['77', '44', '78']"
1147,Bundesplatz,5,bus,"['A2', 'A16']"
1148,Wiesbadener Strasse Ecke Süd-West-Korso,1,bus,['A16']
1149,Breitenbachplatz,4,u-bahn,['A II']
1150,Breitenbachplatz,4,bus,"['A1', 'A32 (Obus)', 'A16']"
1151,"Englerallee, Breitenbachplatz",1,bus,['A16']
1152,Bhf. Grunewald,1,bus,['A17']
1153,Hagenplatz,2,bus,"['A19', 'A17']"
1154,Roseneck,2,bus,"['A29', 'A17']"
1155,U-Bhf. Rüdesheimer Platz,1,bus,['A17']
1156,Kaisereiche,4,strassenbahn,['73']
1157,Kaisereiche,4,bus,"['A48', 'A25', 'A17']"
1158,Bundesallee,2,strassenbahn,['74']
1159,Bundesallee,2,bus,['A17']
1160,Rathaus Steglitz,8,strassenbahn,"['73', '77', '40', '74', '78']"
1161,Rathaus Steglitz,8,bus,"['A48', 'A32 (Obus)', 'A17']"
1162,Stadtpark Steglitz,4,bus,"['A33 (Obus)', 'A32 (Obus)', 'A2', 'A17']"
1163,Leonorenstrasse,1,bus,['A17']
1164,Stadion Lichterfelde-Ost,1,bus,['A17']
1165,Wilhelmstrasse,1,bus,['A17']
1166,"Lichterfelde, Saaleckplatz",1,bus,['A17']
1167,Saargemünder Strasse,2,bus,"['A18', 'A11']"
1168,U-Bhf. Oskar-Helene-Heim,5,bus,"['A18', 'A11', 'A3E', 'A3', 'A1']"
1169,Sophie-Charlotten-Strasse,1,bus,['A18']
1170,Potsdamer Strasse Ecke Clayallee,2,bus,"['A1', 'A18']"
1171,Spanische Allee Ecke Potsdamer Chaussee,1,bus,['A18']
1172,Quantzstrasse Ecke Potsdamer Chaussee,1,bus,['A18']
1173,"Bahnhofstrasse, Bhf. wannsee",1,bus,['A18']
1174,Rathaus Wannsee,3,bus,"['A6', 'A18', 'A3']"
1175,Stölpchensee,1,bus,['A18']
1176,Kohlhasenbrück,1,bus,['A18']
1177,"Roseneck, Grunewald",2,strassenbahn,['51']
1178,"Roseneck, Grunewald",2,bus,['A19']
1179,Hagenplatz,2,bus,"['A19', 'A17']"
1180,Bhf. Halensee,4,bus,"['A19', 'A4', 'A29', 'A10']"
1181,Joachimtalerstrasse Ecke Kurfürstendamm,1,bus,['A19']
1182,Wilmersdorfer Strasse Ecke Kurfürstendamm,2,bus,"['A19', 'A29']"
1183,Leinbnizstrasse Ecke Kurfürstendamm,1,bus,['A19']
1184,Uhlandstrasse Ecke Kurfürstenstrasse,1,bus,['A19']
1185,Breitscheidplatz,2,bus,"['A19', 'A29']"
1186,Wittenbergplatz,9,strassenbahn,"['6', '25', '2', '77', '78']"
1187,Wittenbergplatz,9,u-bahn,"['B I', 'A I']"
1188,Wittenbergplatz,9,bus,"['A19', 'A29']"
1189,Nollendorfplatz,6,strassenbahn,['2']
1190,Nollendorfplatz,6,u-bahn,"['B II', 'B I', 'A I', 'A II']"
1191,Nollendorfplatz,6,bus,['A19']
1192,Potsdamer Strasse Ecke Bülowstrasse,1,bus,['A19']
1193,Bhf. Yorckstrasse,1,bus,['A19']
1194,Katzbachstrasse,1,bus,['A19']
1195,Yorckstrasse Ecke Mehringdamm,1,bus,['A19']
1196,Dudenstrasse Ecke Mehringdamm,1,bus,['A19']
1197,"Tempelhof, Flughafen",2,bus,"['A19', 'A24']"
1198,Am Knie,2,strassenbahn,['2']
1199,Am Knie,2,bus,['A2']
1200,Bhf. Zoo,10,strassenbahn,"['6', '51', '25', '2', '55', '77', '78', '54']"
1201,Bhf. Zoo,10,bus,"['A2', 'A25']"
1202,Berlinerstrasse,1,bus,['A2']
1203,Bundesplatz,5,strassenbahn,"['77', '44', '78']"
1204,Bundesplatz,5,bus,"['A2', 'A16']"
1205,Schloßstrasse,1,bus,['A2']
1206,Feuerbachstrasse Ecke Bismarckstrasse,1,bus,['A2']
1207,Stadtpark Steglitz,4,bus,"['A33 (Obus)', 'A32 (Obus)', 'A2', 'A17']"
1208,Siemensstrasse Ecke Leonorenstrasse,1,bus,['A2']
1209,"Lankwitz, Kirche",3,strassenbahn,['96']
1210,"Lankwitz, Kirche",3,bus,"['A32 (Obus)', 'A2']"
1211,"Lankwitz, Trippsteinstrasse",1,bus,['A2']
1212,Bhf. Tegel,2,bus,"['A13', 'A20']"
1213,Berlinerstrasse/Alt-Tegel,2,bus,"['A20', 'A14']"
1214,Kettelerpfad,1,bus,['A20']
1215,Freie Scholle,1,bus,['A20']
1216,Bhf. Waidmannslust,1,bus,['A20']
1217,Oraniendamm Ecke Waidmannslusterdamm,1,bus,['A20']
1218,Am Vierrutenberg,1,bus,['A20']
1219,"Lübars, Alt-Lübars",1,bus,['A20']
1220,Wentowsteig Ecke Wilhelmsruher Damm,1,bus,['A21']
1221,Oranienburger Strasse Ecke Holzhauserstrasse,1,bus,['A21']
1222,Alt-Wittenau Ecke Holzhauserstrasse,2,bus,"['A21', 'A15']"
1223,Bhf. Eichbornstrasse,2,bus,"['A21', 'A15']"
1224,Sportplatz Reinickendorf,1,bus,['A21']
1225,Kurt-Schumacher-Platz,4,strassenbahn,"['28', '29']"
1226,Kurt-Schumacher-Platz,4,bus,['A21']
1227,Kurt-Schumacher-Platz,4,u-bahn,['C I']
1228,Saatwinkler Damm,1,bus,['A21']
1229,Bhf. Jungfernheide,3,strassenbahn,"['35', '55']"
1230,Bhf. Jungfernheide,3,bus,['A21']
1231,Luisenplatz,4,strassenbahn,"['3', '55', '54']"
1232,Luisenplatz,4,bus,['A21']
1233,Stuttgarter Platz,2,strassenbahn,['60']
1234,Stuttgarter Platz,2,bus,['A21']
1235,Amtsgericht Charlottenburg,1,bus,['A21']
1236,Kurfürstendamm Ecke Joachim-Friedrich-Strasse,1,bus,['A21']
1237,Bhf. Hohenzollerndamm,2,bus,"['A21', 'A50']"
1238,U-Bhf. Fehrbelliner Platz,3,bus,"['A1', 'A21', 'A4']"
1239,"Hessenwinkel, Lindenstrasse",1,bus,['A22']
1240,S-Bhf. Wilhelmshagen,1,bus,['A22']
1241,Zentralschule,1,bus,['A22']
1242,Paradiesgarten,1,bus,['A22']
1243,S-Bhf. Rahnsdorf,1,bus,['A22']
1244,"Fichtenau, Stadtgrenze",1,bus,['A22']
1245,"Altglienicke, Kirche",2,bus,['A23']
1246,Dankmarsteig,1,bus,['A23']
1247,Wolfmarsteig,1,bus,['A23']
1248,"Altglienicke, Kirche",2,bus,['A23']
1249,"Moabit, Wiebestrasse Strassenbahnhof",1,bus,['A24']
