,stop_name,line_count,type,in_lines
433,U-Bhf. Ernst-Reuter-Platz,10,strassenbahn,"['6', '54', '44', '25', '2', '55']"
434,U-Bhf. Ernst-Reuter-Platz,10,bus,"['A25', 'A2', 'AS1', 'A62']"
435,Bhf. Zoo,14,strassenbahn,"['78', '6', '53', '54', '77', '25', '2', '55']"
436,Bhf. Zoo,14,bus,"['A2', 'AS2', 'A25', 'AS1', 'AS3', 'A62']"
437,Wittenbergplatz,17,strassenbahn,"['78', '6', '53', '54', '77', '25', '2', '55']"
438,Wittenbergplatz,17,bus,"['A69', 'A29', 'A60', 'A19', 'A62']"
439,Wittenbergplatz,17,u-bahn,"['B I', 'A II', 'A I', 'B II']"
440,Rathaus Sch neberg,5,strassenbahn,"['25', '6', '60']"
441,Rathaus Sch neberg,5,bus,"['A4', 'A16']"
442,Hauptstrasse,2,strassenbahn,"['25', '6']"
443,Bhf. Papestrasse,2,strassenbahn,"['6', '60']"
444,Tempelhofer Damm,3,strassenbahn,['6']
445,Tempelhofer Damm,3,bus,"['A25', 'A24']"
446,Gottlieb-Dunkel-Strasse,2,strassenbahn,['6']
447,Gottlieb-Dunkel-Strasse,2,bus,['A25']
448,Britzer Damm,1,strassenbahn,['6']
449,Buschkrug,2,strassenbahn,"['47', '6']"
450,U-Bhf. Grenzallee,3,strassenbahn,"['47', '6']"
451,U-Bhf. Grenzallee,3,bus,['A67']
452,Bhf. Neukölln,1,strassenbahn,['6']
453,Rathaus Neukölln,5,strassenbahn,"['47', '26', '6']"
454,Rathaus Neukölln,5,bus,['A4']
455,Rathaus Neukölln,5,u-bahn,['C I']
456,Elsenstrasse,2,strassenbahn,"['87', '6']"
457,Königin-Elisabeth-Strasse,4,strassenbahn,"['53', '60', '54']"
458,Königin-Elisabeth-Strasse,4,bus,['A65']
459,Spandauer Damm,2,strassenbahn,['60']
460,Spandauer Damm,2,bus,['A10']
461,Klausenerplatz,1,strassenbahn,['60']
462,Schloßstrasse Ecke Spandauer Damm,1,strassenbahn,['60']
463,Kaiser-Friedrich-Strasse,1,strassenbahn,['60']
464,Stuttgarter Platz,2,strassenbahn,['60']
465,Stuttgarter Platz,2,bus,['A21']
466,Kurfürstendamm,8,strassenbahn,"['44', '3', '60']"
467,Kurfürstendamm,8,bus,"['A21', 'A10', 'AS2', 'A60', 'AS3']"
468,Fehrbelliner Platz,6,strassenbahn,"['44', '3', '60']"
469,Fehrbelliner Platz,6,bus,['A50']
470,Fehrbelliner Platz,6,u-bahn,"['A II', 'B II']"
471,Bundesallee Ecke Berliner Strasse,4,strassenbahn,"['77', '3', '60', '78']"
472,Martin-Luther-Strasse,2,strassenbahn,"['3', '60']"
473,Rathaus Sch neberg,5,strassenbahn,"['25', '6', '60']"
474,Rathaus Sch neberg,5,bus,"['A4', 'A16']"
475,Hauptstrasse (Sch neberg),2,strassenbahn,"['66', '60']"
476,Bhf. Papestrasse,2,strassenbahn,"['6', '60']"
477,Bosestrasse,1,strassenbahn,['60']
478,Eythstrasse,1,strassenbahn,['60']
479,"Hohensch nhausen, Gartenstadt",1,strassenbahn,['63']
480,Falkenbergerstrasse Ecke Wartenberger Strasse,1,strassenbahn,['63']
481,Degnerstrasse,2,strassenbahn,"['63', '64']"
482,Weißenseer Weg,3,strassenbahn,"['63', '64']"
483,Weißenseer Weg,3,bus,['O41']
484,Steuerhaus,4,strassenbahn,"['69E', '69', '63', '64']"
485,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
486,Dimitroffstrasse,9,bus,['O41']
487,Leninplatz,5,strassenbahn,"['69', '1', '63', '64']"
488,Leninplatz,5,bus,['O40']
489,"Alexanderplatz, Memhardstrasse",4,strassenbahn,"['22', '11', '63', '69']"
490,"Hackescher Markt, Große Präsidentenstrasse",2,strassenbahn,"['63', '49']"
491,"Hohensch nhausen, Falkenberger Strasse",3,strassenbahn,"['70', '64']"
492,"Hohensch nhausen, Falkenberger Strasse",3,bus,['A39']
493,Degnerstrasse,2,strassenbahn,"['63', '64']"
494,Weißenseer Weg,3,strassenbahn,"['63', '64']"
495,Weißenseer Weg,3,bus,['O41']
496,Steuerhaus,4,strassenbahn,"['69E', '69', '63', '64']"
497,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
498,Dimitroffstrasse,9,bus,['O41']
499,Leninplatz,5,strassenbahn,"['69', '1', '63', '64']"
500,Leninplatz,5,bus,['O40']
501,"Alexanderplatz, Grunestrasse",1,strassenbahn,['64']
502,Jacobystrasse,1,strassenbahn,['64']
503,U-Bhf. Neanderstrasse,1,strassenbahn,['64']
504,Spittelmarkt,5,strassenbahn,"['72', '74', '64']"
505,Spittelmarkt,5,u-bahn,"['A II', 'A I']"
506,D nhoffplatz,1,strassenbahn,['64']
507,Belziger Strasse,1,strassenbahn,['66']
508,Hauptstrasse (Sch neberg),2,strassenbahn,"['66', '60']"
509,Innsbrucker Platz,10,strassenbahn,"['74', '88', '66', '73']"
510,Innsbrucker Platz,10,bus,"['A4', 'A48', 'A65', 'A16']"
511,Innsbrucker Platz,10,s-bahn,"['KBS 100a', 'KBS 100']"
512,Traegerstrasse,1,strassenbahn,['66']
513,Cecilieng rten,1,strassenbahn,['66']
514,Rembrandtstrasse,1,strassenbahn,['66']
515,Canovastrasse (Krankenhaus),1,strassenbahn,['66']
516,Thorwaldsenstrasse,1,strassenbahn,['66']
517,Bergstrasse,3,strassenbahn,['66']
518,Bergstrasse,3,bus,"['A2', 'A68']"
519,"Johannisthal, Haeckelstrasse",2,strassenbahn,"['69E', '69']"
520,Königsweide,2,strassenbahn,"['69E', '69']"
521,Bhf. Schöneweide,5,strassenbahn,"['69E', '87', '92', '69']"
522,Bhf. Schöneweide,5,bus,['A47']
523,Wilhelminenhofstrasse,2,strassenbahn,"['69E', '69']"
524,S-Bhf. Karlshorst,2,strassenbahn,"['69E', '69']"
525,Hochschule f r konomie,2,strassenbahn,"['69E', '69']"
526,Tierpark Berlin,2,strassenbahn,"['69E', '69']"
527,Schlossstrasse Ecke Alt-Friedrichsfelde,5,strassenbahn,"['69E', '69']"
528,Schlossstrasse Ecke Alt-Friedrichsfelde,5,bus,"['A8', 'A43', 'O37']"
529,Bhf. Lichtenberg,4,strassenbahn,"['69E', '69']"
530,Bhf. Lichtenberg,4,bus,"['O30', 'O37']"
531,"BVG-Bf. Lichtenberg, Siegfriedstrasse",2,strassenbahn,"['69E', '69']"
532,Klubhaus VEB Elektrokohle,2,strassenbahn,"['69E', '69']"
533,Roederplatz,4,strassenbahn,"['69E', '3', '69']"
534,Roederplatz,4,bus,['O30']
535,Steuerhaus,4,strassenbahn,"['69E', '69', '63', '64']"
536,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
537,Dimitroffstrasse,9,bus,['O41']
538,Leninplatz,5,strassenbahn,"['69', '1', '63', '64']"
539,Leninplatz,5,bus,['O40']
540,"Alexanderplatz, Memhardstrasse",4,strassenbahn,"['22', '11', '63', '69']"
541,Hackescher Markt,1,strassenbahn,['69']
542,Oranienburger Tor,6,strassenbahn,"['46', '70', '69']"
543,Oranienburger Tor,6,bus,['O40']
544,Oranienburger Tor,6,u-bahn,"['C I', 'C II']"
545,Invalidenstrasse Ecke Chausseestrasse,2,strassenbahn,"['70', '69']"
546,Walter-Ulbricht-Stadion,1,strassenbahn,['69']
547,"Johannisthal, Haeckelstrasse",2,strassenbahn,"['69E', '69']"
548,Königsweide,2,strassenbahn,"['69E', '69']"
549,Bhf. Schöneweide,5,strassenbahn,"['69E', '87', '92', '69']"
550,Bhf. Schöneweide,5,bus,['A47']
551,Wilhelminenhofstrasse,2,strassenbahn,"['69E', '69']"
552,S-Bhf. Karlshorst,2,strassenbahn,"['69E', '69']"
553,Hochschule f r konomie,2,strassenbahn,"['69E', '69']"
554,Tierpark Berlin,2,strassenbahn,"['69E', '69']"
555,Schlossstrasse Ecke Alt-Friedrichsfelde,5,strassenbahn,"['69E', '69']"
556,Schlossstrasse Ecke Alt-Friedrichsfelde,5,bus,"['A8', 'A43', 'O37']"
557,Bhf. Lichtenberg,4,strassenbahn,"['69E', '69']"
558,Bhf. Lichtenberg,4,bus,"['O30', 'O37']"
559,"BVG-Bf. Lichtenberg, Siegfriedstrasse",2,strassenbahn,"['69E', '69']"
560,Klubhaus VEB Elektrokohle,2,strassenbahn,"['69E', '69']"
561,Roederplatz,4,strassenbahn,"['69E', '3', '69']"
562,Roederplatz,4,bus,['O30']
563,Steuerhaus,4,strassenbahn,"['69E', '69', '63', '64']"
564,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
565,Dimitroffstrasse,9,bus,['O41']
566,Kniprodestrasse,3,strassenbahn,"['13', '4', '69E']"
567,"Hohensch nhausen, Falkenberger Strasse",3,strassenbahn,"['70', '64']"
568,"Hohensch nhausen, Falkenberger Strasse",3,bus,['A39']
569,Stadion Buschallee,1,strassenbahn,['70']
570,Buschallee Ecke Klement-Gottwald-Allee,1,strassenbahn,['70']
571,Antonplatz,5,strassenbahn,"['72', '74E', '70', '74', '3']"
572,Prenzlauer Promenade,3,strassenbahn,"['72', '3', '70']"
573,Humannplatz,1,strassenbahn,['70']
574,U-Bhf. Dimitroffstrasse,7,strassenbahn,"['49', '70', '46', '13', '4', '46E', '22']"
575,Brunnenstrasse,3,strassenbahn,"['46', '46E', '70']"
576,Invalidenstrasse Ecke Chausseestrasse,2,strassenbahn,"['70', '69']"
577,Oranienburger Tor,6,strassenbahn,"['46', '70', '69']"
578,Oranienburger Tor,6,bus,['O40']
579,Oranienburger Tor,6,u-bahn,"['C I', 'C II']"
580,"WeidendammBrücke, Bhf. Friedrichstrasse",3,strassenbahn,"['46', '1', '70']"
581,Am Kupfergraben (Haus der Frau),1,strassenbahn,['70']
582,"Heinersdorf, Romain-Rolland-Str.",1,strassenbahn,['71']
583,"Heinersdorf, Kirche",3,strassenbahn,['71']
584,"Heinersdorf, Kirche",3,bus,"['A42', 'A55']"
585,Am Steinberg,3,strassenbahn,['71']
586,Am Steinberg,3,bus,"['A42', 'A45']"
587,Prenzlauer Allee Ecke Wisbyer Strasse,1,strassenbahn,['71']
588,S-Bhf. Prenzlauer Allee,2,strassenbahn,"['71', '72']"
589,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
590,Dimitroffstrasse,9,bus,['O41']
591,SaarBrücker Strasse,2,strassenbahn,"['71', '72']"
592,Prenzlauer Tor,2,strassenbahn,"['71', '72']"
593,"Alexanderplatz, Grunerstrasse",5,strassenbahn,"['72', '82', '74E', '71', '74']"
594,"J denstrasse, Mokenmarkt",1,strassenbahn,['71']
595,"Weißensee, Pasedagplatz",1,strassenbahn,['72']
596,Klement-Gottwald-Allee Ecke Bernkasteler Strasse,4,strassenbahn,"['72', '74']"
597,Klement-Gottwald-Allee Ecke Bernkasteler Strasse,4,bus,"['A46', 'A45']"
598,Antonplatz,5,strassenbahn,"['72', '74E', '70', '74', '3']"
599,Prenzlauer Promenade,3,strassenbahn,"['72', '3', '70']"
600,S-Bhf. Prenzlauer Allee,2,strassenbahn,"['71', '72']"
601,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
602,Dimitroffstrasse,9,bus,['O41']
603,SaarBrücker Strasse,2,strassenbahn,"['71', '72']"
604,Prenzlauer Tor,2,strassenbahn,"['71', '72']"
605,"Alexanderplatz, Grunerstrasse",5,strassenbahn,"['72', '82', '74E', '71', '74']"
606,"J denstrasse, Molkenmarkt",3,strassenbahn,"['74E', '72', '74']"
607,Spittelmarkt,5,strassenbahn,"['72', '74', '64']"
608,Spittelmarkt,5,u-bahn,"['A II', 'A I']"
609,Taubenstrasse,1,strassenbahn,['72']
610,Bhf. Lichterfelde-Ost,3,strassenbahn,"['96', '73']"
611,Bhf. Lichterfelde-Ost,3,bus,['A11']
612,Wiesenbaude,3,strassenbahn,"['74', '73']"
613,Wiesenbaude,3,bus,['A11']
614,Moltkestrasse,2,strassenbahn,"['74', '73']"
615,Händelplatz,4,strassenbahn,"['77', '74', '73', '78']"
616,Schlossstrasse,6,strassenbahn,"['78', '73', '74', '44', '77']"
617,Schlossstrasse,6,bus,['A2']
618,Rathaus Steglitz,9,strassenbahn,"['78', '73', '74', '44', '77']"
619,Rathaus Steglitz,9,bus,"['A17', 'A48', 'A32', 'A68']"
620,Bundesallee,4,strassenbahn,"['74', '73']"
621,Bundesallee,4,bus,"['A17', 'A48']"
622,Kaisereiche,5,strassenbahn,"['88', '74', '73']"
623,Kaisereiche,5,bus,"['A25', 'A48']"
624,Lauterplatz,2,strassenbahn,"['74', '73']"
625,Innsbrucker Platz,10,strassenbahn,"['74', '88', '66', '73']"
626,Innsbrucker Platz,10,bus,"['A4', 'A48', 'A65', 'A16']"
627,Innsbrucker Platz,10,s-bahn,"['KBS 100a', 'KBS 100']"
628,Dominicusstrasse,5,strassenbahn,"['88', '74', '73']"
629,Dominicusstrasse,5,bus,"['A4', 'A48']"
630,Albertstrasse,2,strassenbahn,"['74', '73']"
631,Kaiser-Wilhelm-Platz,5,strassenbahn,"['88', '74', '73']"
632,Kaiser-Wilhelm-Platz,5,bus,"['A4', 'A48']"
633,U-Bhf. Bülowstrasse,4,strassenbahn,"['88', '74', '73']"
634,U-Bhf. Bülowstrasse,4,bus,['A48']
635,Lützowstrasse,5,strassenbahn,"['88', '74', '73']"
636,Lützowstrasse,5,bus,"['A48', 'A29']"
637,Potsdamer Platz,7,strassenbahn,"['74', '73']"
638,Potsdamer Platz,7,u-bahn,"['A II', 'A I']"
639,Potsdamer Platz,7,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']"
640,Finckensteinallee,1,strassenbahn,['74']
641,Wiesenbaude,3,strassenbahn,"['74', '73']"
642,Wiesenbaude,3,bus,['A11']
643,Moltkestrasse,2,strassenbahn,"['74', '73']"
644,Händelplatz,4,strassenbahn,"['77', '74', '73', '78']"
645,Schlossstrasse,6,strassenbahn,"['78', '73', '74', '44', '77']"
646,Schlossstrasse,6,bus,['A2']
647,Rathaus Steglitz,9,strassenbahn,"['78', '73', '74', '44', '77']"
648,Rathaus Steglitz,9,bus,"['A17', 'A48', 'A32', 'A68']"
649,Bundesallee,4,strassenbahn,"['74', '73']"
650,Bundesallee,4,bus,"['A17', 'A48']"
651,Kaisereiche,5,strassenbahn,"['88', '74', '73']"
652,Kaisereiche,5,bus,"['A25', 'A48']"
653,Lauterplatz,2,strassenbahn,"['74', '73']"
654,Innsbrucker Platz,10,strassenbahn,"['74', '88', '66', '73']"
655,Innsbrucker Platz,10,bus,"['A4', 'A48', 'A65', 'A16']"
656,Innsbrucker Platz,10,s-bahn,"['KBS 100a', 'KBS 100']"
657,Dominicusstrasse,5,strassenbahn,"['88', '74', '73']"
658,Dominicusstrasse,5,bus,"['A4', 'A48']"
659,Albertstrasse,2,strassenbahn,"['74', '73']"
660,Kaiser-Wilhelm-Platz,5,strassenbahn,"['88', '74', '73']"
661,Kaiser-Wilhelm-Platz,5,bus,"['A4', 'A48']"
662,U-Bhf. Bülowstrasse,4,strassenbahn,"['88', '74', '73']"
663,U-Bhf. Bülowstrasse,4,bus,['A48']
664,Lützowstrasse,5,strassenbahn,"['88', '74', '73']"
665,Lützowstrasse,5,bus,"['A48', 'A29']"
666,Potsdamer Platz,7,strassenbahn,"['74', '73']"
667,Potsdamer Platz,7,u-bahn,"['A II', 'A I']"
668,Potsdamer Platz,7,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']"
669,"Wie ensee, Pasedagplatz",1,strassenbahn,['74']
670,BVG-Bf. Weißensee,1,strassenbahn,['74']
671,Klement-Gottwald-Allee Ecke Bernkasteler Strasse,4,strassenbahn,"['72', '74']"
672,Klement-Gottwald-Allee Ecke Bernkasteler Strasse,4,bus,"['A46', 'A45']"
673,Antonplatz,5,strassenbahn,"['72', '74E', '70', '74', '3']"
674,S-Bhf. Greifswalder Strasse,2,strassenbahn,"['74E', '74']"
675,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
676,Dimitroffstrasse,9,bus,['O41']
677,Königstor,6,strassenbahn,"['74E', '74']"
678,Königstor,6,bus,"['A57', 'O30', 'A9', 'O40']"
679,"Alexanderplatz, Grunerstrasse",5,strassenbahn,"['72', '82', '74E', '71', '74']"
680,"J denstrasse, Molkenmarkt",3,strassenbahn,"['74E', '72', '74']"
681,Spittelmarkt,5,strassenbahn,"['72', '74', '64']"
682,Spittelmarkt,5,u-bahn,"['A II', 'A I']"
683,Leipziger Platz,1,strassenbahn,['74']
684,Klement-Gottwald-Allee,1,strassenbahn,['74E']
685,Antonplatz,5,strassenbahn,"['72', '74E', '70', '74', '3']"
686,S-Bhf. Greifswalder Strasse,2,strassenbahn,"['74E', '74']"
687,Dimitroffstrasse,9,strassenbahn,"['72', '69', '64', '74E', '71', '74', '63', '69E']"
688,Dimitroffstrasse,9,bus,['O41']
689,Königstor,6,strassenbahn,"['74E', '74']"
690,Königstor,6,bus,"['A57', 'O30', 'A9', 'O40']"
691,"Alexanderplatz, Grunerstrasse",5,strassenbahn,"['72', '82', '74E', '71', '74']"
692,"J denstrasse, Molkenmarkt",3,strassenbahn,"['74E', '72', '74']"
693,"Bhf. Zoo, Kantstrasse",1,strassenbahn,['75']
694,Wilmersdorfer Strasse,7,strassenbahn,"['44', '75', '76']"
695,Wilmersdorfer Strasse,7,bus,"['A66', 'A69', 'A29', 'A19']"
696,Amtsgericht,2,strassenbahn,"['76', '75']"
697,Messedamm,3,strassenbahn,"['76', '75']"
698,Messedamm,3,bus,['A4']
699,Reichskanzlerplatz,5,strassenbahn,"['76', '75']"
700,Reichskanzlerplatz,5,bus,['A4']
701,Reichskanzlerplatz,5,u-bahn,"['B I', 'A I']"
702,Bhf. Heerstrasse,2,strassenbahn,"['76', '75']"
703,Reichssportfeldstrasse,2,strassenbahn,"['76', '75']"
704,St enseeBrücke,1,strassenbahn,['75']
705,Pichelsdorfer Strasse,3,strassenbahn,"['76', '75']"
706,Pichelsdorfer Strasse,3,bus,['A13']
707,"Weverstrasse, Strassenbahnhof",2,strassenbahn,"['76', '75']"
708,Seeburger Strasse,2,strassenbahn,"['76', '75']"
709,Rathaus Spandau,10,strassenbahn,"['76', '75', '55']"
710,Rathaus Spandau,10,bus,"['A13', 'A34', 'A63', 'AS1', 'A35', 'A5', 'A31']"
711,"Spandau, Markt",5,strassenbahn,"['75', '76', '53', '54', '55']"
712,Hafenplatz,7,strassenbahn,"['76', '75', '53', '54']"
713,Hafenplatz,7,bus,"['A34', 'AS1', 'A24']"
714,Hohenzollernring,5,strassenbahn,"['76', '75', '53', '54']"
715,Hohenzollernring,5,bus,['AS1']
716,Hakenfelde,2,strassenbahn,"['75', '53']"
717,"Spandau, Johannesstift",1,strassenbahn,['76']
718,Hohenzollernring,5,strassenbahn,"['76', '75', '53', '54']"
719,Hohenzollernring,5,bus,['AS1']
720,Hafenplatz,7,strassenbahn,"['76', '75', '53', '54']"
721,Hafenplatz,7,bus,"['A34', 'AS1', 'A24']"
722,"Spandau, Markt",5,strassenbahn,"['75', '76', '53', '54', '55']"
723,Rathaus Spandau,10,strassenbahn,"['76', '75', '55']"
724,Rathaus Spandau,10,bus,"['A13', 'A34', 'A63', 'AS1', 'A35', 'A5', 'A31']"
725,Seeburger Strasse,2,strassenbahn,"['76', '75']"
726,"Weverstrasse, Strassenbahnhof",2,strassenbahn,"['76', '75']"
727,Pichelsdorfer Strasse,3,strassenbahn,"['76', '75']"
728,Pichelsdorfer Strasse,3,bus,['A13']
729,Stössenseebrücke,1,strassenbahn,['76']
730,Reichssportfeldstrasse,2,strassenbahn,"['76', '75']"
731,Bhf. Heerstrasse,2,strassenbahn,"['76', '75']"
732,Reichskanzlerplatz,5,strassenbahn,"['76', '75']"
733,Reichskanzlerplatz,5,bus,['A4']
734,Reichskanzlerplatz,5,u-bahn,"['B I', 'A I']"
735,Messedamm,3,strassenbahn,"['76', '75']"
736,Messedamm,3,bus,['A4']
737,Amtsgericht,2,strassenbahn,"['76', '75']"
738,Wilmersdorfer Strasse,7,strassenbahn,"['44', '75', '76']"
739,Wilmersdorfer Strasse,7,bus,"['A66', 'A69', 'A29', 'A19']"
740,Kanststrasse Ecke Joachimsthaler Strasse,1,strassenbahn,['76']
741,Bhf. Zoo,14,strassenbahn,"['78', '6', '53', '54', '77', '25', '2', '55']"
742,Bhf. Zoo,14,bus,"['A2', 'AS2', 'A25', 'AS1', 'AS3', 'A62']"
743,Wittenbergplatz,17,strassenbahn,"['78', '6', '53', '54', '77', '25', '2', '55']"
744,Wittenbergplatz,17,bus,"['A69', 'A29', 'A60', 'A19', 'A62']"
745,Wittenbergplatz,17,u-bahn,"['B I', 'A II', 'A I', 'B II']"
746,Grunewaldstrasse,2,strassenbahn,"['77', '78']"
747,Bundesallee Ecke Berliner Strasse,4,strassenbahn,"['77', '3', '60', '78']"
748,Bundesplatz,8,strassenbahn,"['44', '77', '78']"
749,Bundesplatz,8,bus,"['A2', 'A65', 'A16', 'AS2', 'A25']"
750,Friedrich-Wilhelm-Platz,3,strassenbahn,"['77', '78']"
751,Friedrich-Wilhelm-Platz,3,bus,['A2']
752,Schlossstrasse,6,strassenbahn,"['78', '73', '74', '44', '77']"
753,Schlossstrasse,6,bus,['A2']
754,Rathaus Steglitz,9,strassenbahn,"['78', '73', '74', '44', '77']"
755,Rathaus Steglitz,9,bus,"['A17', 'A48', 'A32', 'A68']"
756,Hindenburgdamm,3,strassenbahn,"['77', '78']"
757,Hindenburgdamm,3,bus,['A48']
758,Händelplatz,4,strassenbahn,"['77', '74', '73', '78']"
759,Bhf. Botanischer Garten,2,strassenbahn,"['77', '78']"
760,Bhf. Lichterfelde-West,3,strassenbahn,"['77', '78']"
761,Bhf. Lichterfelde-West,3,bus,['A11']
762,Rittberg-Krankenhaus,2,strassenbahn,"['77', '78']"
763,Wismarer Strasse,3,strassenbahn,"['77', '96']"
764,Wismarer Strasse,3,bus,['A1']
765,Goerzallee,2,strassenbahn,"['77', '78']"
766,Bhf. Zoo,14,strassenbahn,"['78', '6', '53', '54', '77', '25', '2', '55']"
767,Bhf. Zoo,14,bus,"['A2', 'AS2', 'A25', 'AS1', 'AS3', 'A62']"
768,Wittenbergplatz,17,strassenbahn,"['78', '6', '53', '54', '77', '25', '2', '55']"
769,Wittenbergplatz,17,bus,"['A69', 'A29', 'A60', 'A19', 'A62']"
770,Wittenbergplatz,17,u-bahn,"['B I', 'A II', 'A I', 'B II']"
771,Grunewaldstrasse,2,strassenbahn,"['77', '78']"
772,Bundesallee Ecke Berliner Strasse,4,strassenbahn,"['77', '3', '60', '78']"
773,Bundesplatz,8,strassenbahn,"['44', '77', '78']"
774,Bundesplatz,8,bus,"['A2', 'A65', 'A16', 'AS2', 'A25']"
775,Friedrich-Wilhelm-Platz,3,strassenbahn,"['77', '78']"
776,Friedrich-Wilhelm-Platz,3,bus,['A2']
777,Schlossstrasse,6,strassenbahn,"['78', '73', '74', '44', '77']"
778,Schlossstrasse,6,bus,['A2']
779,Rathaus Steglitz,9,strassenbahn,"['78', '73', '74', '44', '77']"
780,Rathaus Steglitz,9,bus,"['A17', 'A48', 'A32', 'A68']"
781,Hindenburgdamm,3,strassenbahn,"['77', '78']"
782,Hindenburgdamm,3,bus,['A48']
783,Händelplatz,4,strassenbahn,"['77', '74', '73', '78']"
784,Bhf. Botanischer Garten,2,strassenbahn,"['77', '78']"
785,Bhf. Lichterfelde-West,3,strassenbahn,"['77', '78']"
786,Bhf. Lichterfelde-West,3,bus,['A11']
787,Rittberg-Krankenhaus,2,strassenbahn,"['77', '78']"
788,Goerzallee,2,strassenbahn,"['77', '78']"
789,Lichterfelde Süd Lindenstrasse,1,strassenbahn,['78']
790,"Mahlsdorf-Süd, Hubertus",2,strassenbahn,"['82', '86']"
791,S-Bhf. Köpenick,4,strassenbahn,"['82', '83', '86']"
792,S-Bhf. Köpenick,4,bus,['A27']
793,Bahnhofstrasse Ecke Lindenstrasse,3,strassenbahn,"['82', '87']"
794,Bahnhofstrasse Ecke Lindenstrasse,3,bus,['A27']
795,Parkstrasse,2,strassenbahn,"['82', '87']"
796,Wilhelminenhof- Ecke Edisonstrasse,1,strassenbahn,['82']
797,Treskowallee Ecke Ehrlichstrasse,1,strassenbahn,['82']
798,Blockdammweg Ecke Köpenicker Chaussee,1,strassenbahn,['82']
799,Hauptstrasse Ecke Karlshorster Strasse,1,strassenbahn,['82']
800,S-Bhf. Ostkreuz,1,strassenbahn,['82']
801,Stralauer Allee Ecke Markgrafendamm,1,strassenbahn,['82']
802,Warschauer Strasse,2,strassenbahn,['82']
803,Warschauer Strasse,2,bus,['O30']
804,Ostbahnhof,5,strassenbahn,['82']
805,Ostbahnhof,5,bus,['O40']
806,Ostbahnhof,5,s-bahn,"['KBS 101', 'KBS 102', 'KBS 103']"
807,Andreasstrasse,2,strassenbahn,['82']
808,Andreasstrasse,2,bus,['O30']
809,Blumenstrasse/Schicklerstrasse,1,strassenbahn,['82']
810,"Alexanderplatz, Grunerstrasse",5,strassenbahn,"['72', '82', '74E', '71', '74']"
811,Elisabethstrasse,3,strassenbahn,"['82', '22']"
812,Elisabethstrasse,3,bus,['O37']
813,Wendenschloß Ecke Ekhofstrasse,1,strassenbahn,['83']
814,Strassenbahnhof Köpenick,1,strassenbahn,['83']
815,Schüßlerplatz,3,strassenbahn,"['83', '84', '86']"
816,Lindenstrasse Ecke Bahnhofstrasse,3,strassenbahn,"['83', '84', '86']"
817,S-Bhf. Köpenick,4,strassenbahn,"['82', '83', '86']"
818,S-Bhf. Köpenick,4,bus,['A27']
819,Uhlenhorst,2,strassenbahn,"['83', '86']"
820,Mahlsdorf-Süd,1,strassenbahn,['83']
821,Hubertus,1,strassenbahn,['83']
822,Bütower Strasse,1,strassenbahn,['83']
823,S-Bhf. Mahlsdorf,3,strassenbahn,['83']
824,S-Bhf. Mahlsdorf,3,bus,"['A44E', 'A44']"
825,"Altglienicke, Am Falkenberg",1,strassenbahn,['84']
826,Köpenicker Strasse,3,strassenbahn,"['47', '84']"
827,Köpenicker Strasse,3,bus,['A52']
828,Benzolwerk,1,strassenbahn,['84']
829,S-Bhf. Adlershof,1,strassenbahn,['84']
830,Marktplatz,1,strassenbahn,['84']
831,S-Bhf. Spindlersfeld,1,strassenbahn,['84']
832,Köllnischer Platz,2,strassenbahn,"['84', '86']"
833,Schüßlerplatz,3,strassenbahn,"['83', '84', '86']"
834,Lindenstrasse Ecke Bahnhofstrasse,3,strassenbahn,"['83', '84', '86']"
835,Seelenbinderstrasse,1,strassenbahn,['84']
836,Hirschgarten,3,strassenbahn,"['87', '84']"
837,Hirschgarten,3,s-bahn,['KBS 102']
838,Fürstenwalder Damm,1,strassenbahn,['84']
839,S-Bhf. Friedrichshagen,2,strassenbahn,"['87', '84']"
840,Brauerei,1,strassenbahn,['84']
841,"Friedrichshagen, Wasserwerk",1,strassenbahn,['84']
842,Alt-Schmöckwitz,1,strassenbahn,['86']
843,Vetschauer Allee,1,strassenbahn,['86']
844,Richtershorn,1,strassenbahn,['86']
845,Regattahäuser,1,strassenbahn,['86']
846,Bhf. Grünau,1,strassenbahn,['86']
847,Chemische Fabrik,1,strassenbahn,['86']
848,Vollkropfgraben,1,strassenbahn,['86']
849,Köllnischer Platz,2,strassenbahn,"['84', '86']"
850,Schüßlerplatz,3,strassenbahn,"['83', '84', '86']"
851,Lindenstrasse Ecke Bahnhofstrasse,3,strassenbahn,"['83', '84', '86']"
852,S-Bhf. Köpenick,4,strassenbahn,"['82', '83', '86']"
