stop_name,type,line_name,stop_id,location,identifier,neighbourhood,district,east_west,postal_code
Warschauer Str.,s-bahn,KBS 103a,1965655_east,"52.50641667,13.45095556",Q111252298,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 103a,1965656_east,"52.49380000,13.46180000",Q559274,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 103a,1965657_east,"52.47860000,13.47330000",Q7205917,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 103a,1965658_east,"52.46750000,13.48972200",Q324336,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 103a,1965659_east,"52.45500000,13.50944444",Q111323931,Niederschöneweide,Treptow-Köpenick,east,12487
Betriebsbahnhof Schöneweide,s-bahn,KBS 103a,1965660_east,"52.44676000,13.52391000",Q4526101,Niederschöneweide,Treptow-Köpenick,east,12487
Adlershof,s-bahn,KBS 103a,1965661_east,"52.43472222,13.54138889",Q323551,Adlershof,Treptow-Köpenick,east,12489
Altglienicke,s-bahn,KBS 103a,1965662_east,"52.40730000,13.55880000",Q4736651,Altglienicke,Treptow-Köpenick,east,12524
Grünbergallee,s-bahn,KBS 103a,1965663_east,"52.39920000,13.54160000",Q5612896,Altglienicke,Treptow-Köpenick,east,12526
Zentralflughafen Berlin-Schönefeld,s-bahn,KBS 103a,1965664_east,"52.39140000,13.51280000",Q661069,,,east,
Oranienburg,s-bahn,KBS 104,1965665_east,"52.75360000,13.24960000",Q2341669,,,east,
Lehnitz,s-bahn,KBS 104,1965666_east,"52.74110000,13.26350000",Q4258498,,,east,
Borgsdorf,s-bahn,KBS 104,1965667_east,"52.71550000,13.27640000",Q4093486,,,east,
Birkenwerder,s-bahn,KBS 104,1965668_east,"52.68850000,13.28880000",Q2343634,,,east,
Hohen Neuendorf (b Bln),s-bahn,KBS 104,1965669_east,"52.66840000,13.28700000",Q4500489,,,east,
Bergfelde (b Bln),s-bahn,KBS 104,1965670_east,"52.67020000,13.32030000",Q4891640,,,east,
Schönfließ,s-bahn,KBS 104,1965671_east,"52.66480000,13.33970000",Q801423,,,east,
Blankenburg,s-bahn,KBS 104,1965672_east,"52.59150000,13.44350000",Q800469,Blankenburg,Pankow,east,13129
Pankow-Heinersdorf,s-bahn,KBS 104,1965673_east,"52.57806530,13.42950930",Q4892366,Pankow,Pankow,east,13189
Pankow,s-bahn,KBS 104,1965674_east,"52.56670000,13.41110000",Q111273850,Pankow,Pankow,east,13187
Schönhauserallee,s-bahn,KBS 104,1965675_east,"52.54932900,13.41370600",Q111264493,Prenzlauer Berg,Pankow,east,10439
Prenzlauerallee,s-bahn,KBS 104,1965676_east,"52.54477500,13.42611600",Q32661483,Prenzlauer Berg,Pankow,east,10437
Greifswalder Str.,s-bahn,KBS 104,1965677_east,"52.53972222,13.43944444",Q439246,Prenzlauer Berg,Pankow,east,10405
Leninallee,s-bahn,KBS 104,1965678_east,"52.52950000,13.45480000",Q800507,Prenzlauer Berg,Pankow,east,10407
Zentralviehhof,s-bahn,KBS 104,1965679_east,"52.52380000,13.46440000",Q800512,Prenzlauer Berg,Pankow,east,10249
Frankfurterallee,s-bahn,KBS 104,1965680_east,"52.51416667,13.47472222",Q111250033,Friedrichshain,Friedrichshain-Kreuzberg,east,10247
Warschauer Str.,s-bahn,KBS 104,1965681_east,"52.50641667,13.45095556",Q111252298,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Ostbahnhof,s-bahn,KBS 104,1965682_east,"52.51000000,13.43470000",Q111325075,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Hennigsdorf (b Bln),s-bahn,KBS 104d,1965683_east,"52.63800000,13.20570000",Q800909,,,east,
Hennigsdorf Nord,s-bahn,KBS 104d,1965684_east,"52.66000000,13.20330000",Q685717,,,east,
Hohenschöpping,s-bahn,KBS 104d,1965685_east,"52.67000000,13.19450000",Q19274489,,,east,
Velten (Mark),s-bahn,KBS 104d,1965686_east,"52.68500000,13.17222200",Q19274518,,,east,
Blankenburg,s-bahn,KBS 105,1965687_east,"52.59150000,13.44350000",Q800469,Blankenburg,Pankow,east,13129
Pankow-Heinersdorf,s-bahn,KBS 105,1965688_east,"52.57806530,13.42950930",Q4892366,Pankow,Pankow,east,13189
Pankow,s-bahn,KBS 105,1965689_east,"52.56670000,13.41110000",Q111273850,Pankow,Pankow,east,13187
Schönhauserallee,s-bahn,KBS 105,1965690_east,"52.54932900,13.41370600",Q111264493,Prenzlauer Berg,Pankow,east,10439
Prenzlauerallee,s-bahn,KBS 105,1965691_east,"52.54477500,13.42611600",Q32661483,Prenzlauer Berg,Pankow,east,10437
Greifswalder Str.,s-bahn,KBS 105,1965692_east,"52.53972222,13.43944444",Q439246,Prenzlauer Berg,Pankow,east,10405
Leninallee,s-bahn,KBS 105,1965693_east,"52.52950000,13.45480000",Q800507,Prenzlauer Berg,Pankow,east,10407
Zentralviehhof,s-bahn,KBS 105,1965694_east,"52.52380000,13.46440000",Q800512,Prenzlauer Berg,Pankow,east,10249
Frankfurterallee,s-bahn,KBS 105,1965695_east,"52.51416667,13.47472222",Q111250033,Friedrichshain,Friedrichshain-Kreuzberg,east,10247
Ostkreuz,s-bahn,KBS 105,1965696_east,"52.50310000,13.46890000",Q111251530,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 105,1965697_east,"52.49380000,13.46180000",Q559274,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 105,1965698_east,"52.47860000,13.47330000",Q7205917,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 105,1965699_east,"52.46750000,13.48972200",Q324336,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 105,1965700_east,"52.45500000,13.50944444",Q111323931,Niederschöneweide,Treptow-Köpenick,east,12487
Betriebsbahnhof Schöneweide,s-bahn,KBS 105,1965701_east,"52.44676000,13.52391000",Q4526101,Niederschöneweide,Treptow-Köpenick,east,12487
Adlershof,s-bahn,KBS 105,1965702_east,"52.43472222,13.54138889",Q323551,Adlershof,Treptow-Köpenick,east,12489
Grünau,s-bahn,KBS 105,1965703_east,"52.41220000,13.57460000",Q111307258,Grünau,Treptow-Köpenick,east,12527
Eichwalde,s-bahn,KBS 105,1965704_east,"52.37150000,13.61520000",Q19274479,,,east,
Zeuthen,s-bahn,KBS 105,1965705_east,"52.34860000,13.62740000",Q8069824,,,east,
Bernau (b Bln),s-bahn,KBS 106,1965706_east,"52.67630000,13.59310000",Q479789,,,east,
Zepernick (b Bernau),s-bahn,KBS 106,1965707_east,"52.65980000,13.53420000",Q801657,,,east,
Röntgental,s-bahn,KBS 106,1965708_east,"52.64870000,13.51360000",Q801386,,,east,
Buch,s-bahn,KBS 106,1965709_east,"52.63590000,13.49170000",Q4892359,Buch,Pankow,east,13125
Karow,s-bahn,KBS 106,1965710_east,"52.61500000,13.46920000",Q111324168,Karow,Pankow,east,13125
Blankenburg,s-bahn,KBS 106,1965711_east,"52.59150000,13.44350000",Q800469,Blankenburg,Pankow,east,13129
Pankow-Heinersdorf,s-bahn,KBS 106,1965712_east,"52.57806530,13.42950930",Q4892366,Pankow,Pankow,east,13189
Pankow,s-bahn,KBS 106,1965713_east,"52.56670000,13.41110000",Q111273850,Pankow,Pankow,east,13187
Schönhauserallee,s-bahn,KBS 106,1965714_east,"52.54932900,13.41370600",Q111264493,Prenzlauer Berg,Pankow,east,10439
Prenzlauerallee,s-bahn,KBS 106,1965715_east,"52.54477500,13.42611600",Q32661483,Prenzlauer Berg,Pankow,east,10437
Greifswalder Str.,s-bahn,KBS 106,1965716_east,"52.53972222,13.43944444",Q439246,Prenzlauer Berg,Pankow,east,10405
Leninallee,s-bahn,KBS 106,1965717_east,"52.52950000,13.45480000",Q800507,Prenzlauer Berg,Pankow,east,10407
Zentralviehhof,s-bahn,KBS 106,1965718_east,"52.52380000,13.46440000",Q800512,Prenzlauer Berg,Pankow,east,10249
Frankfurterallee,s-bahn,KBS 106,1965719_east,"52.51416667,13.47472222",Q111250033,Friedrichshain,Friedrichshain-Kreuzberg,east,10247
Ostkreuz,s-bahn,KBS 106,1965720_east,"52.50310000,13.46890000",Q111251530,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 106,1965721_east,"52.49380000,13.46180000",Q559274,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 106,1965722_east,"52.47860000,13.47330000",Q7205917,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 106,1965723_east,"52.46750000,13.48972200",Q324336,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 106,1965724_east,"52.45500000,13.50944444",Q111323931,Niederschöneweide,Treptow-Köpenick,east,12487
Oberspree,s-bahn,KBS 106,1965725_east,"52.45250000,13.53820000",Q15192700,Niederschöneweide,Treptow-Köpenick,east,12439
Spindlersfeld,s-bahn,KBS 106,1965726_east,"52.44720000,13.56130000",Q4892371,Köpenick,Treptow-Köpenick,east,12555
Schönhauserallee,s-bahn,KBS 106a,1965727_east,"52.54932900,13.41370600",Q111264493,Prenzlauer Berg,Pankow,east,10439
Prenzlauerallee,s-bahn,KBS 106a,1965728_east,"52.54477500,13.42611600",Q32661483,Prenzlauer Berg,Pankow,east,10437
Greifswalder Str.,s-bahn,KBS 106a,1965729_east,"52.53972222,13.43944444",Q439246,Prenzlauer Berg,Pankow,east,10405
Leninallee,s-bahn,KBS 106a,1965730_east,"52.52950000,13.45480000",Q800507,Prenzlauer Berg,Pankow,east,10407
Zentralviehhof,s-bahn,KBS 106a,1965731_east,"52.52380000,13.46440000",Q800512,Prenzlauer Berg,Pankow,east,10249
Frankfurterallee,s-bahn,KBS 106a,1965732_east,"52.51416667,13.47472222",Q111250033,Friedrichshain,Friedrichshain-Kreuzberg,east,10247
Ostkreuz,s-bahn,KBS 106a,1965733_east,"52.50310000,13.46890000",Q111251530,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 106a,1965734_east,"52.49380000,13.46180000",Q559274,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 106a,1965735_east,"52.47860000,13.47330000",Q7205917,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 106a,1965736_east,"52.46750000,13.48972200",Q324336,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 106a,1965737_east,"52.45500000,13.50944444",Q111323931,Niederschöneweide,Treptow-Köpenick,east,12487
Betriebsbahnhof Schöneweide,s-bahn,KBS 106a,1965738_east,"52.44676000,13.52391000",Q4526101,Niederschöneweide,Treptow-Köpenick,east,12487
Adlershof,s-bahn,KBS 106a,1965739_east,"52.43472222,13.54138889",Q323551,Adlershof,Treptow-Köpenick,east,12489
Altglienicke,s-bahn,KBS 106a,1965740_east,"52.40730000,13.55880000",Q4736651,Altglienicke,Treptow-Köpenick,east,12524
Grünbergallee,s-bahn,KBS 106a,1965741_east,"52.39920000,13.54160000",Q5612896,Altglienicke,Treptow-Köpenick,east,12526
Zentralflughafen Berlin-Schönefeld,s-bahn,KBS 106a,1965742_east,"52.39140000,13.51280000",Q661069,,,east,
HohenSchönhauserstr.,tram,3,196539_east,"52.53593290,13.47294680",Q65553684,Fennpfuhl,Lichtenberg,east,10369
