,stop_id,stop_name,type,in_lines
509,510,Hermsdorfer Damm,bus,"{'A12', 'A15'}"
510,511,Hertzbergplatz,bus,{'A67'}
511,512,Hertzbergplatz,strassenbahn,{'95'}
512,513,"Hessenwinkel, Lindenstrasse",bus,{'A22'}
513,514,Hildburghauser Strasse,bus,{'A11'}
514,515,Hindenburgdamm,bus,{'A48'}
515,516,Hindenburgdamm,strassenbahn,"{'78', '77'}"
516,517,Hirschgarten,s-bahn,{'KBS 102'}
517,518,Hirschgarten,strassenbahn,"{'84', '87'}"
518,519,Hirtestrasse,strassenbahn,{'86'}
519,520,Hochgerichtstrasse,bus,"{'A5', 'A63'}"
520,521,Hochmeisterplatz,bus,{'A4'}
521,522,Hochschule für Ökonomie,strassenbahn,{'69'}
522,523,Hohen-Neuendorf (b Bln),s-bahn,{'KBS 104'}
523,524,"Hohenschönhausen, Falkenberger Strasse",bus,{'A39'}
524,525,"Hohenschönhausen, Falkenberger Strasse",strassenbahn,"{'64', '70'}"
525,526,"Hohenschönhausen, Gartenstadt",strassenbahn,{'63'}
526,527,Hohenschönhauser Strasse,strassenbahn,{'3'}
527,528,Hohenschöpping,s-bahn,{'KBS 105'}
528,529,Hohenstaufenplatz,bus,{'A67'}
529,530,Hohenzollerndamm,bus,{'A50'}
530,531,Hohenzollerndamm,s-bahn,{'KBS 100'}
531,532,Hohenzollernplatz,u-bahn,"{'B II', 'A II'}"
532,533,Hohenzollernring,bus,{'AS1'}
533,534,Hohenzollernring,strassenbahn,"{'54', '53', '76', '75'}"
534,535,Holteistrasse Ecke Boxhagener Strasse,strassenbahn,{'3'}
535,536,Holteistrasse Ecke Boxhagenerstrasse,strassenbahn,{'13'}
536,537,Holzhauser Str.,u-bahn,{'C I'}
537,538,Holzhauser Strasse,bus,"{'A14', 'A12', 'A15'}"
538,539,Hoppegarten (Mark),s-bahn,{'KBS 101'}
539,540,Hottengrund,bus,{'A35'}
540,541,Hultschiner Damm,bus,{'A8'}
541,542,Humannplatz,strassenbahn,{'70'}
542,543,Humboldthain,s-bahn,"{'KBS 106', 'KBS 105', 'KBS 104'}"
543,544,Humboldtstrasse,bus,{'A61'}
544,545,Hundekehlestrasse,bus,{'A10'}
545,546,Händelplatz,strassenbahn,"{'74', '78', '73', '77'}"
546,547,"Hönow, Dorfstrasse",bus,{'A44'}
547,548,Ihnestrasse,bus,{'A11'}
548,549,Imbrosweg,strassenbahn,{'15'}
549,550,Industriestrasse,strassenbahn,"{'26', '15'}"
550,551,Innsbrucker Platz,bus,"{'A16', 'A75', 'A65', 'A4', 'A48'}"
551,552,Innsbrucker Platz,s-bahn,"{'KBS 100', 'KBS 100a'}"
552,553,Innsbrucker Platz,strassenbahn,"{'74', '73', '66'}"
553,554,Innsbrucker Platz (Hauptstr.),u-bahn,{'B III'}
554,555,Invalidenstrasse Ecke Chausseestrasse,strassenbahn,{'1'}
555,556,"J denstrasse, Molkenmarkt",strassenbahn,{'71'}
556,557,Jakob-Kaiser-Platz,bus,{'A72'}
557,558,Jakob-Kaiser-Platz,strassenbahn,{'55'}
558,559,Jannowitzbrücke,s-bahn,"{'KBS 101', 'KBS 103', 'KBS 102'}"
559,560,"Jerusalems-Kirche, Lindenstrasse",bus,{'A67'}
560,561,Joachim-Friedrich-Strasse,bus,{'A29'}
561,562,Joachim-Friedrich-Strasse Ecke Kurfürsten Damm,bus,{'A69'}
562,563,Joachimstaler Strasse,bus,"{'A29', 'A19', 'A60'}"
563,564,Joachimstaler Strasse Ecke Kurfürstendamm,bus,{'A69'}
564,565,Joachimstrasse,bus,{'A38'}
565,566,Johannesstift,strassenbahn,"{'54', '76'}"
566,567,"Johannisthal, Haeckelstrasse",strassenbahn,{'69'}
567,568,Johannisthaler Chaussee,bus,{'A47'}
568,569,Johannisthaler Chaussee,strassenbahn,{'47'}
569,570,John-Foster-Dulles-Allee,bus,{'A24'}
570,571,Jungfernheide,s-bahn,"{'KBS 100', 'KBS 100c', 'KBS 103a'}"
571,572,Jänickestrasse,bus,{'A53'}
572,573,Kaiser-Friedrich-Strasse,bus,{'A74'}
573,574,Kaiser-Wilhelm-Platz,bus,"{'A4', 'A75', 'A48'}"
574,575,Kaiser-Wilhelm-Platz,strassenbahn,"{'74', '2', '73'}"
575,576,Kaiserdamm (Messedamm),u-bahn,"{'A I', 'B I'}"
576,577,Kaisereiche,bus,"{'A25', 'A75', 'A48'}"
577,578,Kaisereiche,strassenbahn,"{'74', '73'}"
578,579,Kaiserin-Augusta-Strasse Ecke Tempelhofer Damm,bus,{'A68'}
579,580,Kaiserstrasse,bus,{'A33'}
580,581,Kaiserstrasse Ecke Lichtenrader Damm,bus,{'A76'}
581,582,Kaiserstrasse Ecke Mariendorfer Damm,bus,{'A77'}
582,583,Kaiserstrasse/Ringstrasse,bus,{'A33'}
583,584,Kali-Chamie,strassenbahn,{'95'}
584,585,Kali-Chemie,strassenbahn,{'92'}
585,586,Kanalstrasse,bus,{'A52'}
586,587,Kantstrasse,bus,{'A21'}
587,588,Karl-Marx-Platz,strassenbahn,"{'26', '47'}"
588,589,Karl-Marx-Str.,u-bahn,{'C I'}
589,590,Karlshorst,s-bahn,{'KBS 102'}
590,591,Karlshorster Strasse,strassenbahn,{'13'}
591,592,Karolinenhof Mitte,strassenbahn,{'86'}
592,593,Karolinenstrasse,bus,{'A20'}
593,594,Karow,s-bahn,{'KBS 106'}
594,595,"Karow, Bahnhofstrasse",bus,{'A42'}
595,596,"Karower Strasse, Alt-Buch",bus,{'A42'}
596,597,Kaserne Südtor,bus,{'A21'}
597,598,Katzbachstrasse,bus,{'A19'}
598,599,Kaulsdorf,s-bahn,{'KBS 101'}
599,600,"Kaulsdorf, Bausdorfstrasse",bus,{'A49'}
600,601,Kinderheim,bus,{'A82P'}
601,602,Kinderheim Ruhleben,bus,{'A31'}
602,603,Kirchstrasse,bus,{'A12'}
603,604,Kirschenallee,strassenbahn,"{'54', '53'}"
604,605,Kisselnallee Ecke Pionierstrasse,bus,{'A63'}
605,606,Kladow,Fähre,{'Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)'}
606,607,Klausenerplatz,bus,{'A74'}
607,608,Klausenerplatz,strassenbahn,"{'54', '53'}"
608,609,Klein Ziethen,bus,{'AZ'}
609,610,"Kleinbahn, Buckower Damm",strassenbahn,{'27'}
610,611,Klement-Gottwald-Allee Ecke Remmbahnstrasse,bus,{'A45'}
611,612,Klement-Gottwald-Allee Ecke Rennbahnstrasse,bus,{'A46'}
612,613,Klement-Gottwald-Allee Ecke Rennbahnstrasse,strassenbahn,"{'74', '72', '74E'}"
613,614,Klement-Gottwalt-Allee,strassenbahn,{'3'}
614,615,"Klingenberg, Blockdammweg",strassenbahn,"{'13', '82'}"
615,616,Klingsorstrasse,bus,{'A33'}
616,617,Klinkeplatz,bus,{'AS1'}
617,618,Klosterstr.,u-bahn,{'A'}
618,619,Klosterstrasse,bus,{'O30'}
619,620,Knesebeckstrasse,bus,{'A53'}
620,621,Kniprodestrasse,strassenbahn,"{'13', '4'}"
621,622,Kniprodestrasse Ecke Ermländische Strasse,bus,{'A57'}
622,623,KoblanckStrasse,bus,{'A51'}
623,624,Kochstr.,u-bahn,{'C I'}
624,625,Kohlhasenbr ck,bus,{'A18'}
625,626,"Kolonie ""Land in Sonne""",bus,{'A39'}
626,627,Kongreßhalle,bus,{'A69'}
627,628,Konstanzer Strasse,bus,{'A50'}
628,629,Konsum Wernsdorf,bus,{'Schmöckwitz<>Ziegenhals (VEB Kraftverkehr Schöneiche-Rüdersdorf)'}
629,630,Konsum Ziegenhals,bus,{'Schmöckwitz<>Ziegenhals (VEB Kraftverkehr Schöneiche-Rüdersdorf)'}
630,631,Kopenhagener Strasse,bus,{'A14'}
631,632,Kopernikusstrasse,strassenbahn,"{'3', '4'}"
632,633,Kosterstrasse,bus,{'O30'}
633,634,Kottbusser Brücke,bus,{'A67'}
634,635,Kottbusser Damm (Schönleinstr.),u-bahn,{'D'}
635,636,Kottbusser Tor,u-bahn,"{'B I', 'B II', 'A II', 'D'}"
636,637,Kraftwerk Klingenberg,strassenbahn,{'13'}
637,638,Kraftwerk Lingenberg,strassenbahn,{'82'}
638,639,Krampnitzer Weg,bus,{'A35'}
639,640,Krankenhaus Havelh he,bus,{'A35'}
640,641,Krankenhaus Havelhöhe,bus,{'A34'}
641,642,Krankenhaus Heckeshorn,bus,{'A51'}
642,643,Krankenhaus Hohengatow,bus,"{'A34', 'A35'}"
643,644,Krankenhaus Köpenick,strassenbahn,{'95'}
644,645,Krankenhaus Moabit,bus,{'A70'}
645,646,Krankenhaus Tegel-Süd,bus,{'A13'}
646,647,Krankenhaus Wannsee,bus,{'A51'}
647,648,Krankenhause Neukölln,strassenbahn,{'47'}
648,649,Kreuzbergstrasse,bus,{'A28'}
649,650,Kronprinzessinen Weg,bus,{'A18'}
650,651,Krumme Lanke,u-bahn,"{'B II', 'A II'}"
651,652,Kurfürstendamm,bus,"{'A74', 'AS3', 'A1', 'A21', 'AS2', 'A10', 'A60'}"
652,653,Kurfürstenstr.,u-bahn,"{'B II', 'B I'}"
653,654,Kurfürstenstrasse,bus,{'A33'}
654,655,Kurfürstenstrasse,u-bahn,{'A II'}
655,656,Kurische Strasse,bus,{'A9'}
656,657,Kurt-Fischer-Platz,bus,{'A7'}
657,658,Kurt-Fischer-Platz,strassenbahn,"{'46', '22'}"
658,659,Kurt-Schumacher-Damme,bus,{'A65'}
659,660,Kurt-Schumacher-Platz,bus,{'A21'}
660,661,Kurt-Schumacher-Platz,u-bahn,{'C I'}
661,662,Köllnische Heide,s-bahn,{'KBS 100a'}
662,663,Köllnischer Platz,strassenbahn,"{'84', '86'}"
663,664,Königin-Elisabeth-Strasse,bus,"{'A65', 'A74'}"
664,665,Königin-Elisabeth-Strasse,strassenbahn,"{'54', '53', '60'}"
665,666,Königin-Luise-Strasse,bus,"{'A10', 'AS3'}"
666,667,Königs Wusterhausen,s-bahn,{'KBS 103'}
667,668,Königstor,bus,"{'O40', 'A57', 'A9'}"
668,669,Königstor,strassenbahn,"{'74', '74E'}"
669,670,Königstrasse,bus,{'A6'}
670,671,Königstrasse/Kronprinzessinnenweg,bus,{'A51'}
671,672,Köpenick,s-bahn,{'KBS 102'}
672,673,"Köpenick, Krankenhaus",bus,{'A27'}
673,674,Köpenicker Landstrasse Ecke Baumschulenstrasse,strassenbahn,{'87'}
674,675,Köpenicker Strasse,bus,"{'A52', 'A28'}"
675,676,Köpenicker Strasse,strassenbahn,"{'84', '47'}"
676,677,Körtingstrasse,bus,{'A77'}
677,678,Körtingstrasse,strassenbahn,{'15'}
678,679,Küstriner Platz,bus,"{'O40', 'O30'}"
679,680,LPG Falkenberg,bus,{'A46'}
680,681,Landgericht,bus,"{'A72', 'A65'}"
681,682,Landsberger Chaussee,strassenbahn,{'3'}
682,683,Lange Strasse,bus,{'A11'}
683,684,Langhans Strasse Ecke Gustav-Adolf-Strasse,bus,{'A45'}
684,685,Langhansstrasse Ecke Gustav-Adolf-Strasse,bus,{'A55'}
685,686,Lankwitz,s-bahn,{'KBS 106'}
686,687,"Lankwitz, Kirche",bus,"{'A2', 'A32'}"
687,688,"Lankwitz, Kirche",strassenbahn,{'96'}
688,689,Lauenburger Platz,bus,{'A75'}
689,690,Lauterplatz,strassenbahn,"{'74', '73'}"
690,691,Lehnitz,s-bahn,{'KBS 104'}
691,692,Lehrter Stadtbahnhof,s-bahn,"{'KBS 101', 'KBS 102'}"
692,693,Leibnizstrasse Ecke Kurfürstendamm,bus,{'A69'}
693,694,Leibnizstrasse Ecke Otto-Suhr-Allee,bus,{'A62'}
694,695,Leinestr.,u-bahn,{'D'}
695,696,Leipziger Strasse Ecke Wilhelmstrasse,strassenbahn,{'74'}
696,697,Leninallee,s-bahn,"{'KBS 106', 'KBS 103a'}"
697,698,Leninallee,strassenbahn,"{'13', '4'}"
698,699,Leninplatz,bus,{'O40'}
699,700,Leninplatz,strassenbahn,"{'64', '63', '1'}"
700,701,LeonorenStrasse,bus,"{'A17', 'A32'}"
701,702,Leonorenstrasse Ecke Albrechstrasse,bus,{'A2'}
702,703,Leopoldplatz,bus,{'A64'}
703,704,Leopoldplatz,u-bahn,{'C I'}
704,705,Lepsiusstrasse,bus,{'A68'}
705,706,Lerbaacher Weg Ecke Tautenbergstrasse,bus,{'A2'}
706,707,Lerchenstrasse,bus,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'}
707,708,"Letteplatz, Strassenbahnhof",bus,{'A71'}
708,709,Leuthingerweg,bus,{'A63'}
709,710,Lichtenberg,s-bahn,{'KBS 101'}
710,711,Lichtenberger Strasse,strassenbahn,"{'74', '70', '72', '74E'}"
711,712,Lichtenrade,s-bahn,{'KBS 105'}
712,713,"Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse",bus,{'AS2'}
713,714,"Lichtenrade, Goethestrasse",bus,{'AS2'}
714,715,Lichtenrader Damm,bus,{'A52'}
715,716,Lichterfelde Ost,s-bahn,{'KBS 106'}
716,717,Lichterfelde Süd,s-bahn,{'KBS 106'}
717,718,Lichterfelde West,s-bahn,{'KBS 104'}
718,719,Lindauer Strasse,bus,"{'A12', 'A71'}"
719,720,Lindauer Strasse Ecke Residenzstrasse,bus,{'A72'}
720,721,Lindenberg,bus,{'AL'}
721,722,Lindenstrasse,bus,{'A1'}
722,723,Lindenstrasse,strassenbahn,"{'96', '78'}"
723,724,Lindenstrasse Ecke Bahnhofstrasse,strassenbahn,"{'84', '83', '95', '86'}"
724,725,Lindenthaler Allee,s-bahn,{'KBS 104'}
725,726,Lindenweg,bus,"{'A14', 'A12'}"
726,727,Loewenhardtdamm,bus,{'A28'}
727,728,Louise-Schroeder-Platz,bus,{'A16'}
728,729,Ludwigkirchstrasse/Pariser Strasse,bus,{'A60'}
729,730,Luise-Schröder-Platz,bus,{'A72'}
730,731,Luisenplatz,bus,"{'A62', 'A21', 'A65', 'AS1'}"
731,732,Luisenplatz,strassenbahn,"{'54', '3', '55', '53'}"
732,733,Lupsteiner Weg,bus,{'A10'}
733,734,Lutherplatz,bus,"{'S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)'}"
734,735,Lutherstrasse,bus,{'A29'}
735,736,Luxemburgplatz,u-bahn,{'A'}
736,737,Luzerner Strasse,bus,{'A53'}
737,738,Lynastrasse,bus,{'AS1'}
738,739,Lynastrasse Ecke Neuendorfer Strasse,strassenbahn,"{'54', '53'}"
