stop_name,type,line_name,stop_id,location,identifier
Schopenhauer-Strasse Ecke Spanischeallee,autobus,A3,1964162_west,,
Borussenstr. Ecke Kronprizessinnenweg,autobus,A3,1964163_west,,
Am Beelitzhof,autobus,A3,1964164_west,,
Bhf. Wannsee,autobus,A3,1964165_west,,
Am Großen Wannsee Ecke Königstr.,autobus,A3,1964166_west,,
Pfaueninsel-Chaussee Ecke Königstr.,autobus,A3,1964167_west,,
Rathaus Wannsee,autobus,A3,1964168_west,,
"Stölpchensee, Wilhelmplatz",autobus,A3,1964169_west,,
"Haselhorst, Kirche",autobus,A10,1964170_west,,
Paulsternstr.,autobus,A10,1964171_west,,
Verwaltungs-Gebäude,autobus,A10,1964172_west,,
Spandauerdamm,autobus,A10,1964173_west,,
U-Bhf. Kaiserdamm,autobus,A10,1964174_west,,
Amtsgericht,autobus,A10,1964175_west,,
Kurfürstendamm Ecke Joachimsthalerstr.,autobus,A10,1964176_west,,
Henriettenplatz,autobus,A10,1964177_west,,
Elsterplatz,autobus,A10,1964178_west,,
Hundekehlestr.,autobus,A10,1964179_west,,
Königin-Luise-Str.,autobus,A10,1964180_west,,
U-Bhf. Thielplatz,autobus,A10,1964181_west,,
Dahlemerweg,autobus,A10,1964182_west,,
Teltowerdamm,autobus,A10,1964183_west,,
Behring-Krankenhaus,autobus,A10,1964184_west,,
Lupsteinerweg,autobus,A10,1964185_west,,
Saargemünderstr.,autobus,A11,1964186_west,,
U-Bhf. Oskar-Helene-Heim,autobus,A11,1964187_west,,
Ihnestr.,autobus,A11,1964188_west,,
Corrensplatz,autobus,A11,1964189_west,,
Unter Den Eichen Ecke Habelschwerdter-Allee,autobus,A11,1964190_west,,
Bhf. Lichterfelde-West,autobus,A11,1964191_west,,
Ringstr.,autobus,A11,1964192_west,,
Wiesenbaude,autobus,A11,1964193_west,,
Ostpreußendamm Ecke Wilhelmstr.,autobus,A11,1964194_west,,
Marienstr.,autobus,A11,1964195_west,,
Morgensternstr. Ecke Wilhelmstr.,autobus,A11,1964196_west,,
Kranoldplatz,autobus,A11,1964197_west,,
Langestr.,autobus,A11,1964198_west,,
