Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
1214,Schweizerhaus,bus,['34'],"52.46116412714743, 13.134423222918468",nan,['34'],nan
1215,Schäferberg,bus,['6'],"52.41562661861071, 13.12630868100336",nan,A6+ A6+ ['A6']+ ['A6'],nan+ nan+ nan+ nan
1216,Schäferstrasse,bus,"['55', '97', '56']","52.55177095081314, 13.209472608896423",,,
1217,Schöneberg Mansteinstrasse,bus,['50'],"52.493366366199716, 13.367079581476846",,,
1218,Schönefelder Chaussee,bus,['23'],"52.409778884134546, 13.526974904149686",nan,A23+ ['23'],nan+ nan
1219,"Schöneiche, Dorfaue",bus,['61'],"52.47886105131975, 13.70053232372426",,,
1220,Schöneweide,s-bahn,"['KBS 141', 'KBS 115', 'KBS 142', 'KBS 110', 'KBS 140']","52.455,13.509444444444",Q111323931,,
1221,Schönfließ,s-bahn,['KBS 140'],"52.6648,13.3397",Q801423,KBS 104+ ['KBS 104']+ ['KBS 140']+ ['140'],nan+ nan+ nan+ nan
1222,Schönhauser Allee,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']","52.549329,13.413706",Q111264493,,
1223,Schönhauser Allee,strassenbahn,"['46'] ; ['3']","52.553771, 13.41389 ; 52.549362, 13.413573",Q65076842 ; Q65088013,,
1224,Schönhauser Allee,u-bahn,['A'],"52.549328888889,13.413706111111",Q47014936,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']+ ['A']",nan+ nan+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)+ nan+ nan+ nan
1225,Schönholz,s-bahn,"['KBS 153', 'KBS 152']","52.5714,13.3814",Q800490,"['KBS 104', 'KBS 105']+ ['KBS 105', 'KBS 104']+ ['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e+ ['KBS 100c', 'KBS 100e']+ ['KBS 154', 'KBS 152']",nan+ nan+ nan+ Berlin-Schönholz station+ Berlin-Schönholz station+ Berlin-Schönholz station+ nan+ nan
1226,Schönleinstrasse,bus,['95'],"52.49003634551687, 13.419686895363094",,,
1227,Schützallee,bus,"['18', '3']","52.4422164542798, 13.265465277148525",,,
1228,Sedanstrasse,bus,['86'],"52.45143021733514, 13.335289250392284",nan,"A33+ A33+ A32,A33",Sedanstrasse Ecke Albrechtstrasse+ Sedanstrasse Ecke Albrechtstrasse+ Sedanstrasse Ecke Albrechtstrasse
1229,Seeburgerstrasse,bus,['34'] ; ['13'],"52.529147066786386, 13.195581718361606 ; 52.526347644869524, 13.181851254649866",,,
1230,Seehofstrasse,bus,['48'],"52.43283190806482, 13.264994537854385",nan,A53+ ['48'],Seehofstrasse Ecke Hampsteadstrasse+ nan
1231,Seekorso,bus,['34'],"52.46787180468717, 13.126497616325192",nan,['A6']+ ['34'],nan+ nan
1232,Seelenbinderstrasse,strassenbahn,['25'],"52.4554632,13.5769303",Q66324934,"['87']+ ['84', '87']+ 84+ 83,84,86,82",nan+ nan+ Bahnhofstraße/Seelenbinderstraße+ Bahnhofstraße/Seelenbinderstraße
1233,Seestrasse,bus,['64'],"52.55049580648446, 13.351890902404168",nan,"A64+ A64+ ['16', '64']",Seestrasse Ecke Müllerstrasse+ nan+ nan
1234,Seestrasse,u-bahn,['6'],"52.55056,13.35194",Q554391,['C'],nan
1235,Seestrasse/Friedhöfe,bus,['89'],"52.54365902910142, 13.33904904591887",nan,['89'],nan
1236,Seidelbastweg,bus,['52'],"52.43168778336494, 13.495277868475402",nan,"['57', '52']",nan
1238,Seidelbastweg/Stubenrauchstrasse,bus,['57'],"52.431701489153845, 13.495287084749902",,,
1239,Seidelstrasse,u-bahn,['6'],"52.571111111111,13.302777777778",Q557582,,
1240,Selerweg,bus,['2'],"52.45453465621795, 13.338862038845688",nan,['2'],nan
1241,Senefelderplatz,u-bahn,['A'],"52.53242,13.412743",Q32661454,"['A']+ ['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']+ ['A']",nan+ nan+ nan+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ nan+ nan+ nan
1242,Senftenberger Ring Märkisches Zentrum,bus,['64'],"52.59979022467802, 13.35569734166884",nan,['64'],nan
1243,Senftenberger Ring-Ost,bus,['22'],"52.604729158368016, 13.36171654974895",,,
1244,Senioren-Zentrum,bus,['22'],"52.60513404639763, 13.35577014027072",,,
1245,Seydlitzstrasse,bus,['96'],"52.431969560197636, 13.338153135906188",nan,['96']+ ['90'],nan+ nan
1246,Sickingen-/Siemensstrasse,bus,['23'],"52.53294810668865, 13.32873707693025",nan,['23'],nan
1247,Sickingenstrasse,bus,['89'],"52.53300351856751, 13.328433177106923",nan,['89'],nan
1248,Siedlung Haselhorst,bus,['55'],"52.54190384370071, 13.235930867444068",,,
1249,Siegfriedstrasse,bus,['30'],"52.52637569944569, 13.499782666552276",,,
1250,Siegfriedstrasse,strassenbahn,"['19', '18', '17']","52.52637,13.499036",Q65684891,,
1251,Siemensdamm,u-bahn,['7'],"52.536666666667,13.273055555556",Q663264,,
1252,Siemensstrasse,bus,"['30', '32'] ; ['86']","52.446947284872806, 13.34242667222804 ; 52.44244114357029, 13.332070210084323",,,
1253,Skarbinastrasse,bus,['79'],"52.393155927101944, 13.41978378646985",,,
1254,Sodenerstrasse,bus,['60'],"52.475879136240415, 13.304558432093165",,,
1255,Soldinerstrasse,bus,"['61', '70']","52.5586951130653, 13.386217859786587",,,
1256,Soltauerstrasse,bus,['22E'],"52.58075934018224, 13.302893814848328",,,
1257,Sonnenallee,bus,"['75', '41', '95'] ; ['47'] ; ['4'] ; ['65']","52.48777166939619, 13.425497440985696 ; 52.460833106151426, 13.481268612494336 ; 52.481708985743545, 13.440136223973962 ; 52.47390641754349, 13.45582209753393",,,
1258,Sonnenallee Ecke Peter-Anders-Strasse,bus,['95'],"52.4634218836755, 13.474897765570992",,,
1259,Sophie-Charlotte-Platz,u-bahn,['1'],"52.510833333333,13.296666666667",Q657879,"['A1']+ ['A I']+ ['A I']+ B I,A I+ A I,B I+ A I+ ['1']+ ['1']",nan+ nan+ nan+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ nan+ nan
1260,Sophie-Charlotte-Strasse,bus,['18'],"52.44597915575293, 13.267817468250367",nan,['A3E']+ ['18'],nan+ nan
1261,Sophie-Charlotten-Strasse,bus,"['87', '54']","52.51887464614109, 13.286651633593438",,,
1262,Spandau Freudstrasse,bus,['99'],"52.55455996843636, 13.149457896629317",,,
1263,Spandau Hakenfelde,bus,['56'],"52.58761803115145, 13.202711479788642",nan,"['56', '55']",nan
1264,Spandau Johannesstift,bus,['54'],"52.5676212367215, 13.191821084054606",nan,['54'],nan
1265,Spandau Seegefelder Weg,bus,['63'],"52.54629010550862, 13.143898499972583",nan,['63'],nan
1266,Spandau Waldkrankenhaus,bus,['63'],"52.56214542863615, 13.158340085815741",,,
1267,Spandau Weinmeisterhornweg,bus,['13'],"52.51101308460907, 13.171633998371306",,,
1268,"Spandau, Markt",bus,"['80', '97', '34', '5', '31', '56']","52.537581553341596, 13.203797305616401",,,
1269,"Spandau, Nervenklinik",bus,['5'],"52.565056141358994, 13.155593063492667",,,
1270,"Spandau, Wasserwerk",bus,['34'],"52.55592684238338, 13.16783600781684",nan,['A34']+ ['A34']+ ['34'],nan+ nan+ nan
1271,Spandauer Damm,bus,['65'] ; ['10'],"52.5102243832269, 13.285222060308415 ; 52.51844641083345, 13.28025693409403",,,
1272,Spandauer-Damm-Brücke,bus,['54'],"52.51856995876081, 13.283165952022499",nan,"['54', '74']",nan
1273,Spandauerstrasse,bus,['9'] ; ['31'],"52.518382611917914, 13.407227879668751 ; 52.535940922541684, 13.156793426342295",,,
1274,Spanische Allee,bus,"['18', '3']","52.42962440562551, 13.2239509421476",,,
1275,Spekteweg,bus,['5'],"52.54158887646953, 13.18330851248049",nan,['5'],nan
1276,Sperberstrasse,bus,['14E'],"52.58734669318774, 13.226065231064382",,,
1277,Sperenbergerstrasse,bus,['7'],"52.401077585711825, 13.38245128618306",,,
1278,Spichernstrasse (Bundesallee),u-bahn,"['9', '2']","52.496388888889,13.330555555556",Q667046,,
1279,Spindlersfeld,s-bahn,['KBS 142'],"52.4472,13.5613",Q4892371,['KBS 100d']+ ['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106+ ['KBS 106']+ ['KBS 142']+ ['142'],nan+ nan+ nan+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ nan+ nan+ nan
1280,Spittelmarkt,bus,['32'],"52.5113056030484, 13.401437968143412",nan,['32'],nan
1281,Spittelmarkt,u-bahn,['A'],"52.511111111111,13.403611111111",Q569489,"['A']+ ['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']+ ['A']",nan+ nan+ nan+ Spittelmarkt station+ Spittelmarkt station+ Spittelmarkt station+ nan+ nan+ nan
1282,Sportzentrum Schöneberg,bus,['65'],"52.47743195582781, 13.356204732513977",nan,"['73', '65', '74']",nan
1283,Spreewaldplatz,bus,['75'],"52.49746662927152, 13.43173832995115",nan,A75+ A75+ ['A75']+ ['A75']+ ['75'],nan+ nan+ nan+ nan+ nan
1284,Springbornstrasse,bus,['66'],"52.438521804678935, 13.492933457124149",nan,['66'],nan
1285,"Springbornstrasse""",bus,['62'],"52.43768872734399, 13.495204924990077",,,
1286,Springpfuhl,s-bahn,['KBS 101'],"52.5272,13.5364",Q320263,,
1287,Staaken Brunsbütteler Damm,bus,['80'],"52.535063506943985, 13.137897494686394",nan,['92'],nan
1288,Staaken Heidebergplan,bus,['31'],"52.541074133887626, 13.147338727333166",nan,['31'],nan
1289,Staakenerstrasse,bus,"['63', '5']","52.536487084911975, 13.190823566060091",,,
1290,Stadion Buschallee,strassenbahn,['70'],"52.5566718,13.4869834",Q65504715,"['70']+ 70+ 70+ 70+ ['70']+ ['99', '70']+ ['70']",nan+ Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße+ nan+ nan+ nan
1291,Stadion Lichterfelde,bus,['86'],"52.43867922703144, 13.325050443019501",nan,A17+ A17+ A17+ ['A17'],Stadion Lichterfelde+ Stadion Lichterfelde+ Stadion Lichterfelde+ nan
1292,Stadion der Weltjugend,strassenbahn,"['11', '63', '18', '24']","52.534334157679154, 13.37834584846041",,,
1293,Stadtberg,bus,"['92', '54']","52.53441142039244, 13.541360189116462",,,
1294,Stadtbezirksgericht,bus,['52'],"52.56642481951921, 13.415233988154364",,,
1295,Stadtmitte,u-bahn,['A'],"52.5122,13.3894",Q660066,"['A', 'C']+ ['C I']+ A+ A+ ['A']+ ['A']+ ['A']",nan+ nan+ nan+ nan+ nan+ nan+ nan
1297,Stadtpark/Cautiusstrasse,bus,['54'],"52.56203611213877, 13.197024428132439",nan,['54'],nan
1298,Stadtrandsiedlung,bus,"['42', '31']","52.62230045046412, 13.491454504367697",nan,A46,Stadtrandsiedlung
1299,Stadtrandstrasse,bus,['99'],"52.553426999619965, 13.153585430700852",nan,A5+ A5+ A5+ ['99'],Stadtrandstrasse Ecke Falkenseer Chaussee+ Stadtrandstrasse Ecke Falkenseer Chaussee+ Stadtrandstrasse Ecke Falkenseer Chaussee+ nan
1300,Stargardtstrasse,bus,['8'],"52.56693957726306, 13.362684522542672",nan,['71'],nan
1301,Stegerwaldstrasse,bus,"['11', '32']","52.42073935358918, 13.369265336797783",,,
1302,Steglitzer Damm,bus,"['75'] ; ['96'] ; ['2', '81']","52.45052862896598, 13.3426942981837 ; 52.44673678811399, 13.360562199949813 ; 52.45106777324894, 13.337963226887936",,,
1303,Steglitzer Damm Ecke Munsterdamm,bus,['75'],"52.45000037204289, 13.346702091676368",nan,A83+ ['A83'],nan+ nan
1304,Steglitzer Kreuz,bus,['33'],"52.460422091533594, 13.328134375906602",nan,['33'],nan
1305,Steinplatz,bus,"['23', '62']","52.50922881774401, 13.325931792420363",nan,"['A62']+ ['23', '62', '90']",nan+ nan
1306,Steinstrasse,bus,"['30', '76E']","52.396084981018134, 13.397716246480913",,,
1307,Steinstücken,bus,['18'],"52.38903904735438, 13.129868489828286",,,
1308,Stephanstrasse,bus,['70'],"52.53450248391817, 13.354561176728058",nan,['70'],nan
1309,Sterndamm,bus,"['47', '66']","52.44658674940087, 13.506534865142585",,,
1310,Sterndamm,strassenbahn,"['26', '25']","52.4539861,13.5095828",Q65950192,"['26', '25']",nan
1311,Stindestrasse,bus,"['30', '32']","52.4481390275755, 13.3401193662823",nan,"A32+ ['30', '32']",nan+ nan
1312,Storkowerstrasse,bus,"['57', '56']","52.53719525158826, 13.449494779730072",,,
1313,Storkowerstrasse,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']","52.5238,13.4644",Q800512,,
1314,Strandbad Heiligensee,bus,['14E'],"52.59969201239688, 13.21329199720467",,,
1315,Strausberg,s-bahn,['KBS 100'],"52.531933,13.836933",Q7622326,"['KBS 101']+ ['KBS 101a', 'KBS 101']+ KBS 101a,KBS 101+ KBS 101,KBS 101c+ KBS 101,KBS 101c+ ['KBS 101c', 'KBS 101']+ ['KBS 100']+ ['100']",nan+ nan+ Strausberg station+ Strausberg station+ Strausberg station+ nan+ nan+ nan
1316,Strausberg Nord,s-bahn,['KBS 100'],"52.5902,13.9084",Q7622324,['KBS 101a']+ KBS 101a+ KBS 101c+ KBS 101c+ ['KBS 101c']+ ['KBS 100']+ ['100'],nan+ Strausberg Nord station+ Strausberg Nord station+ Strausberg Nord station+ nan+ nan+ nan
1317,Strausberg Stadt,s-bahn,['KBS 100'],"52.5766,13.8878",Q7622325,['KBS 101a']+ KBS 101a+ KBS 101c+ KBS 101c+ ['KBS 101c']+ ['KBS 100']+ ['100'],nan+ Strausberg Stadt station+ Strausberg Stadt station+ Strausberg Stadt station+ nan+ nan+ nan
1318,Strausberger Platz,u-bahn,['E'],"52.518055555556,13.430833333333",Q570999,['E']+ ['E']+ ['E']+ E+ E+ E+ ['E']+ ['E']+ ['E'],nan+ nan+ nan+ Strausberger Platz+ Strausberger Platz+ Strausberger Platz+ nan+ nan+ nan
1319,Straße 26,bus,"['42', '31']","52.59703583586274, 13.467277026410347",nan,['31'],nan
1320,Straße 393,bus,['63'],"52.54346134229288, 13.156333109553433",,,
1321,Straße der Befreiung,bus,['53'],"52.50971424641386, 13.51893463931542",,,
1322,Straße nach Saatwinkel,bus,['13'],"52.562001332583385, 13.254645985136678",,,
1323,Straße nach Wartenberg,bus,['41'],"52.56868257933861, 13.520646670971487",,,
1324,Straße zur Badewiese,bus,['35'],"52.47632651600677, 13.1767659312613",nan,['35'],nan
1325,"Straßenbahn-Betriebshof ; Köpenick, Straßenbahn-Betriebshof",strassenbahn,"['15','20'] ; [ '85']","52.520641, 13.499445 ; 52.439913, 13.581782",Q66014798 ; Q66370900,,
1326,Stresowplatz,bus,"['80', '56', '31', '5']","52.53362877636616, 13.206781830760963",,,
1327,Stubenrauchstrasse,bus,"['2', '81']","52.46892999289107, 13.328379104826453",,,
1328,Stößenseebrücke,bus,['94'],"52.5089006270181, 13.217490577232331",nan,"['A94']+ ['94', '92']",nan+ nan
1329,Suarezstrasse/Amtsgericht,bus,['94'],"52.50688774706674, 13.295046872347983",nan,"['94', '66']",nan
1330,Suermondtstrasse,strassenbahn,['70'],"52.549051692659646, 13.501598848581892",nan,"['63']+ ['63', '70']",nan+ nan
1331,Suermondtstrasse ; Oberseestrasse,strassenbahn,['63'],"52.54900466638566, 13.501739100576485 ; 52.546240879650725, 13.49656338595878",; Q65555712,,
1332,Summterstrasse,bus,['8'],"52.47786081005491, 13.613221000132798",nan,['A8'],nan
1333,Sundgauerstrasse,bus,['48'],"52.43833740344266, 13.271376218754437",,,
1334,Sven-Hedin-Strasse,bus,['53'],"52.44044491814346, 13.244750958691851",nan,A53+ ['53'],Sven-Hedin-Strasse Ecke Fischerhüttenstrasse+ nan
1335,Sächsischestrasse,bus,['69'],"52.49969205201753, 13.319017677981881",,,
1336,Säntisstrasse,bus,['7'],"52.41320161792562, 13.378457433742751",nan,"['A78', 'A76']+ ['7']",nan+ nan
1337,Säntisstrasse/Tauernallee,bus,"['76E', '79']","52.4233048593354, 13.396163151610148",,,
1338,Südende,s-bahn,['KBS 153'],"52.4481,13.3536",Q800511,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d+ ['KBS 100d']+ ['KBS 153'],nan+ nan+ nan+ Südende station+ Südende station+ Südende station+ nan+ nan
1339,Südendstrasse,bus,['33'],"52.45590326647349, 13.332602045391685",nan,"['68', '33']",nan
1340,Südstern,u-bahn,['7'],"52.489444444444,13.407777777778",Q656081,['C I']+ ['C I']+ C I+ C I+ C I+ ['7']+ ['7'],nan+ nan+ Südstern+ Südstern+ Südstern+ nan+ nan
1341,Taunusstrasse,bus,['79'],"52.394658788888904, 13.417372886712938",,,
1342,Tegel,s-bahn,['KBS 153'],"52.5886,13.2894",Q800493,['KBS 105']+ ['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c']+ ['KBS 152'],nan+ nan+ nan+ Berlin-Tegel railway station+ Berlin-Tegel railway station+ Berlin-Tegel railway station+ nan+ nan
1343,Tegel,u-bahn,['6'],"52.58944,13.28389",Q656090,"C I,C II+ C I+ C I+ ['6']+ ['6']",Alt-Tegel metro station+ Alt-Tegel metro station+ Alt-Tegel metro station+ nan+ nan
1344,Tegeler Weg/DRK-Krankenhaus,bus,['99'],"52.528992265224346, 13.296547817787753",,,
1345,Tegelort,bus,['20'],"52.5705390073051, 13.231220862666484",nan,A20+ A20+ A20+ ['A20']+ ['20'],Tegelort+ Tegelort+ Tegelort+ nan+ nan
1346,Teichstrasse,bus,['8'],"52.57435884050963, 13.34777330742025",nan,A61+ A61+ A61,Teichstrasse Ecke Lindauer Allee+ Teichstrasse Ecke Lindauer Allee+ Teichstrasse Ecke Lindauer Allee
1347,Teilestrasse,bus,['25'],"52.459532250973275, 13.416011945127432",,,
1348,Teltower Damm,bus,"['53', '10', '48']","52.43504474561002, 13.2604425311939",nan,"A10,A48,A53+ A10,A48,A53+ A10,A53,A48+ ['53', '10', '48']",Teltower Damm Ecke Berliner Strasse+ Teltower Damm Ecke Berliner Strasse+ Teltower Damm Ecke Berliner Strasse+ nan
1349,Teltowerstrasse,bus,"['80', '35', '54', '5', '31']","52.52691807826059, 13.215807069988056",,,
1350,Tempelhof,u-bahn,['6'],"52.47075,13.385361111111",Q3983109,['6']+ ['6'],nan+ nan
1351,Teplitzerstrasse,bus,"['19', '29', '17']","52.47742172086305, 13.280614366373369",,,
1352,Tessenowstrasse,bus,"['64', '22'] ; ['14']","52.58312467969267, 13.34369397778962 ; 52.581468218804446, 13.333934323213498",,,
1353,Theodor-Heuss-Platz,u-bahn,['1'],"52.509722222222,13.273055555556",Q657857,A I+ ['1']+ ['1'],nan+ nan+ nan
1354,Thielplatz,u-bahn,['2'],"52.451111111111,13.282222222222",Q571331,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']+ ['2']",nan+ nan+ nan+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ nan+ nan
1355,Thuner Platz,bus,"['85', '53']","52.42375896990032, 13.296184869051308",,,
1356,Thälmannpark,strassenbahn,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],"52.47892424481545, 13.700128620727503",,,
1357,Thälmannplatz,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],"52.4506321,13.7524501",Q66977540,,
1358,Thälmannplatz,u-bahn,['A'],"52.51167,13.38472",Q658391,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']+ ['A']",nan+ nan+ Mohrenstraße metro station+ Mohrenstraße metro station+ Mohrenstraße metro station+ nan+ nan+ nan
1359,Tiefwerderweg,bus,"['80', '31', '5']","52.52622579438607, 13.207404522142175",nan,"['80', '31', '5']",nan
1360,Tiergarten,s-bahn,['KBS 156'],"52.5144,13.3365",Q572112,"['KBS 101', 'KBS 100c']+ ['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g+ ['KBS 100g', 'KBS 100h']+ ['KBS 157', 'KBS 156']",nan+ nan+ nan+ Berlin-Tiergarten station+ Berlin-Tiergarten station+ Berlin-Tiergarten station+ nan+ nan
1361,Tiergartenstrasse,bus,"['24', '69']","52.50960312444174, 13.351320889801638",,,
1362,Tiergartenstrasse Philharmonie,bus,['48'],"52.51102178046428, 13.370519630861303",nan,['48'],nan
1363,Tierpark,u-bahn,['E'],"52.4964,13.5233",Q570954,['E'],nan
1364,Titlisweg,bus,"['79', '76E', '7']","52.426161091698916, 13.394604025902328",,,
1365,Togostrasse,bus,['89'],"52.548727226874426, 13.348697623450558",,,
1366,Torellplatz,strassenbahn,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],"52.4740761,13.7714228",Q66542827,,
1367,Torgauerstrasse,bus,['84'],"52.4795227196386, 13.360986924063544",,,
1368,Transvaalstrasse,bus,['64'],"52.55037720062858, 13.339088323376581",,,
1369,"Treptow, Eichenstrasse",bus,['47'],"52.49476666624515, 13.45313221364275",nan,['47']+ ['47'],nan+ nan
1370,"Treptow, Rathaus",bus,"['47', '64']","52.48358899866382, 13.480324760498638",,,
1371,Treptower Park,s-bahn,"['KBS 141', 'KBS 115', 'KBS 142', 'KBS 110', 'KBS 140']","52.4938,13.4618",Q559274,,
1372,Treskowstrasse,bus,['44'],"52.511046206606444, 13.609443046363756",,,
1373,Treuenbrietzenerstrasse,bus,['62'],"52.59697943891828, 13.360514604920896",,,
1374,Triftstrasse,bus,"['55', '97', '56'] ; ['22E']","52.545286786567914, 13.208067563624326 ; 52.5868287104656, 13.31626060378331",,,
1375,Turmstrasse,bus,"['1', '16', '70']","52.52639995421508, 13.35171729538701",nan,"A66+ ['1', '16', '70']",Turmstrasse Ecke Wilsnacker Strasse+ nan
1376,Turmstrasse,u-bahn,['9'],"52.52585,13.341352777778",Q571400,G,nan
1377,Töpchiner Weg,bus,['79'],"52.399168263086516, 13.40989608834032",nan,['82'],nan
1378,Türkenstrasse,bus,['12E'],"52.55323092639771, 13.347123821003894",,,
1379,U-Bhf. / S-Bhf Frankfurter Allee,strassenbahn,['12'],"52.5138037,13.4773772",Q65948557,,
1380,U-Bhf. Adenauerplatz,bus,"['9', '19', '29', '69']","52.500003587932994, 13.307029882440569",,,
1381,U-Bhf. Afrikanischestrasse,bus,['64'],"52.56057579527375, 13.334211042952221",,,
1382,U-Bhf. Alt-Mariendorf,bus,"['79', '11', '81', '7', '76E']","52.440202628447636, 13.387296995844753",,,
1383,U-Bhf. Alt-Tempelhof,bus,['65'],"52.46605569958676, 13.385580223225174",nan,"['73', '68', '65']",nan
1384,U-Bhf. Amrumerstrasse,bus,"['16', '64']","52.542160623402594, 13.349499736078657",nan,['A64'],nan
1385,U-Bhf. Berlinerstrasse,bus,['4'],"52.48735794384736, 13.331009160858803",,,
1386,U-Bhf. Blissestrasse,bus,"['1', '60', '86', '4']","52.486416682006514, 13.320424476676541",,,
1387,U-Bhf. Borsigwerke,bus,['13'],"52.58274564980193, 13.289777166884834",,,
1388,U-Bhf. Breitenbachplatz,bus,"['1', '33']","52.46728214655765, 13.309329229574995",nan,"['A1 (Obus)', 'A16']+ ['1', '33']",nan+ nan
1389,U-Bhf. Bundesplatz,bus,"['16', '86']","52.477862484073285, 13.328532721522553",,,
1390,U-Bhf. Dahlem-Dorf,bus,['1'],"52.45807069736877, 13.289706947871178",nan,"['A11']+ A68+ A68+ A68+ ['A68']+ ['A68']+ ['68', '1']",nan+ U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf+ nan+ nan+ nan
1392,U-Bhf. Dimitroffstrasse,strassenbahn,"['13', '22', '4', '21', '49', '70', '46']","52.5401928,13.4113979",Q65088313,,
1393,U-Bhf. Ernst-Reuter-Platz,bus,"['62', '54']","52.51164603099566, 13.322290858670174",,,
1394,U-Bhf. Ernst-Reuther-Platz,bus,['23'],"52.51150267804278, 13.322633697709716",,,
1395,U-Bhf. Fehrbelliner Platz,bus,"['1', '50', '4']","52.490390927187676, 13.31417745809863",,,
1398,U-Bhf. Friedrich-Wilhelm-Platz,bus,"['2', '81', '86', '17', '25']","52.47130766098046, 13.328385018588687",,,
1399,U-Bhf. Friedrichsfelde,bus,"['35', '112', '54', '53', '43']","52.50624112361932, 13.512853060220209",,,
1400,U-Bhf. Gesundbrunnen,bus,"['61', '99']","52.54861944950301, 13.387947488953557",,,
1401,U-Bhf. Gneisenaustrasse,bus,['24'],"52.491226587637556, 13.396327911797728",nan,"['A24', 'A28']+ A89+ ['A89']+ ['24']",nan+ nan+ nan+ nan
1402,U-Bhf. Gneisenaustrasse/Zossenerstrasse,bus,['28'],"52.491588352868234, 13.394450821620072",,,
1403,U-Bhf. Grenzallee,bus,['41'],"52.46369510254238, 13.444231731166557",nan,A67+ A67+ A67+ ['A77'],U-Bhf. Grenzallee+ U-Bhf. Grenzallee+ U-Bhf. Grenzallee+ nan
1404,U-Bhf. Görlitzer Bhf.,bus,['75'],"52.499261603467374, 13.427938041332432",nan,['75'],nan
1405,U-Bhf. Güntzelstrasse,bus,['50'],"52.49083931327762, 13.33088532083388",,,
1406,U-Bhf. Hallesches Tor,bus,"['24', '41', '95']","52.497910015148264, 13.391307667735301",,,
1407,U-Bhf. Hansaplatz,bus,"['23', '16']","52.51815899892448, 13.341596502400384",,,
1408,U-Bhf. Heidelberger Platz,bus,['60'],"52.48006162214815, 13.312159920359697",nan,A60+ A60+ A60+ ['A60']+ ['60'],U-Bhf. Heidelberger Platz+ U-Bhf. Heidelberger Platz+ U-Bhf. Heidelberger Platz+ nan+ nan
1409,U-Bhf. Hohenzollernplatz,bus,['60'],"52.49379659973151, 13.323970282884028",nan,['60'],nan
1410,U-Bhf. Holzhauserstrasse,bus,"['22E', '13']","52.57629487461772, 13.29476274492589",,,
1411,U-Bhf. Innsbrucker Platz,bus,"['85', '16', '75', '48']","52.47854726935916, 13.343828571364293",,,
1412,U-Bhf. Jakob-Kaiser-Platz,bus,"['9', '23', '62', '21']","52.5366288023428, 13.293515323121461",,,
1413,U-Bhf. Johannisthaler Ch.,bus,['52'],"52.4294376574813, 13.453342288959018",,,
1414,U-Bhf. Kaiserdamm,bus,['10'],"52.50999451351762, 13.28180313022396",nan,"['A10']+ A65,A10+ A65,A10+ A10,A88+ ['A10']+ ['10']",nan+ U-Bhf. Kaiserdamm+ U-Bhf. Kaiserdamm+ U-Bhf. Kaiserdamm+ nan+ nan
1415,U-Bhf. Karl-Marx-Strasse,bus,['4'],"52.476103832656094, 13.439462912520211",nan,['A4']+ ['4'],nan+ nan
1416,U-Bhf. Kleistpark,bus,"['84', '75', '48']","52.490870570920535, 13.360584287813918",,,
1417,U-Bhf. Kochstrasse/Friedrichstrasse,bus,['75'],"52.506473260691784, 13.390526623502058",nan,['75'],nan
1418,U-Bhf. Konstanzerstrasse,bus,['1'],"52.49433736599178, 13.309351310646537",,,
1419,U-Bhf. Kottbusser Damm,bus,['41'],"52.49276489731471, 13.422245830499508",,,
