line_id,stop_order,stop_id
197615,9,19761056
197615,10,1976196
197615,11,19761640
197615,12,19761586
197615,13,1976225
197615,14,1976932
197615,15,19761644
197615,16,1976953
197615,17,19761603
197615,18,19761151
197615,19,1976490
197615,20,19761645
197615,21,1976528
197615,22,19761594
197615,23,19761610
197615,24,19761137
197616,0,1976827
197616,1,1976411
197616,2,1976682
197616,3,19761131
197616,4,1976330
197616,5,1976170
197616,6,1976637
197616,7,19761635
197616,8,19761291
197616,9,19761449
197616,10,19761408
197616,11,1976635
197616,12,19761303
197616,13,1976310
197616,14,1976104
197617,0,19761564
197617,1,19761491
197617,2,19761642
197617,3,197626
197617,4,1976183
197617,5,1976845
197617,6,1976139
197617,7,19761400
197617,8,19761466
197617,9,1976992
197617,10,197617
197617,11,1976859
197617,12,19761188
197617,13,1976842
197617,14,1976626
197617,15,19761671
197617,16,1976948
197618,0,19761513
197618,1,1976375
197618,2,1976602
197618,3,19761366
197618,4,1976733
197618,5,1976446
197618,6,197649
197618,7,1976498
197618,8,19761781
197618,9,1976410
197618,10,1976306
197618,11,19761068
197618,12,19761765
197618,13,197682
197618,14,197635
197619,0,19761178
197619,1,19761728
197619,2,19761360
197619,3,19761725
197619,4,19761064
197619,5,197651
197619,6,19761201
197619,7,1976223
197619,8,19761619
197619,9,19761588
197619,10,1976738
197619,11,1976592
197619,12,1976690
197619,13,19761053
197619,14,1976837
197619,15,1976910
197619,16,1976186
197619,17,1976722
197619,18,197688
197619,19,1976805
197619,20,19761710
197619,21,19761263
197619,22,1976150
197619,23,1976380
197620,0,1976328
197620,1,19761561
197620,2,19761160
197620,3,1976519
197620,4,1976104
197620,5,1976854
197620,6,1976402
197620,7,1976648
197620,8,1976582
197620,9,1976785
197620,10,1976670
197620,11,1976612
197620,12,19761720
197620,13,19761131
197620,14,1976682
197620,15,1976544
197620,16,1976827
197621,0,19761256
197621,1,19761039
197621,2,19761136
197621,3,1976813
197621,4,19761093
197621,5,19761091
197621,6,19761310
197621,7,19761608
197621,8,19761317
197621,9,19761561
197621,10,1976237
197621,11,19761067
197621,12,1976169
197621,13,197673
197622,0,19761576
197622,1,19761748
197622,2,19761418
197622,3,1976223
197622,4,1976970
197622,5,19761545
197622,6,19761190
197622,7,197651
197623,0,1976374
197623,1,19761297
197623,2,19761286
197623,3,19761751
197623,4,19761374
197623,5,197659
197623,6,1976720
197623,7,1976486
197623,8,19761658
197623,9,19765
197623,10,19761284
197624,0,19761786
197624,1,1976694
197624,2,19761470
197624,3,19761562
197624,4,1976572
197624,5,1976503
197624,6,1976663
197624,7,19761749
197624,8,19761405
197624,9,1976165
197624,10,1976671
197624,11,1976422
197624,12,1976590
197624,13,1976690
197624,14,1976815
197624,15,1976603
197624,16,1976489
197624,17,19761177
197624,18,19761035
197624,19,19761412
197625,0,1976972
197625,1,1976664
197625,2,19761229
197625,3,1976503
197625,4,19761197
197625,5,19761637
197625,6,1976790
197625,7,19761737
197625,8,19761206
197625,9,197640
197625,10,1976704
197625,11,19761533
197625,12,1976918
197625,13,1976922
197625,14,19761152
197625,15,1976107
197625,16,1976526
197625,17,19761572
197625,18,19761568
197625,19,1976285
197625,20,19761137
197626,0,1976228
197626,1,1976434
197626,2,1976781
197626,3,1976541
197626,4,1976256
197626,5,19761609
197626,6,1976231
197626,7,1976504
197626,8,1976725
197626,9,1976501
197626,10,1976474
197626,11,19761699
197626,12,19761519
197626,13,1976108
197626,14,19761274
197626,15,19761167
197626,16,19761158
197626,17,1976113
197626,18,1976509
197626,19,19761261
197626,20,1976416
197626,21,1976715
197626,22,19761564
197627,0,19761475
197627,1,1976173
197627,2,19761720
197627,3,19761204
197627,4,19761131
197627,5,197654
197627,6,1976120
197627,7,1976467
197627,8,1976631
197627,9,1976258
197627,10,19761292
197627,11,1976577
197627,12,1976996
197627,13,19761182
197628,0,19761475
197628,1,1976173
197628,2,19761720
197628,3,19761204
197628,4,19761131
197628,5,19761696
197628,6,197654
197628,7,1976270
197628,8,1976120
197628,9,1976544
197628,10,19761702
197628,11,1976827
197629,0,19761299
197629,1,1976283
197629,2,1976710
197629,3,1976464
197629,4,19761300
197629,5,1976892
197629,6,19761701
197629,7,1976789
197629,8,1976997
197629,9,1976995
197629,10,197643
197630,0,19761629
197630,1,1976204
197630,2,19761704
197630,3,1976903
197630,4,1976324
197630,5,1976796
197630,6,19761764
197630,7,19761594
197630,8,19761569
197630,9,19761628
197630,10,19761656
197630,11,1976465
197630,12,19761736
197630,13,19761611
197630,14,19761584
197630,15,19761070
197630,16,1976938
197630,17,1976829
197630,18,19761621
197630,19,1976370
197630,20,19761344
197631,0,1976535
197631,1,19761521
197631,2,1976407
197631,3,1976182
197631,4,1976808
197631,5,1976610
197631,6,1976697
197631,7,1976846
197631,8,19764
197631,9,19761056
197631,10,1976196
197631,11,19761639
197631,12,19761586
197631,13,19761644
197631,14,197693
197631,15,1976811
197631,16,1976918
197631,17,1976765
197631,18,19761146
197631,19,1976107
197631,20,1976432
197631,21,1976893
197631,22,197655
197631,23,197624
197631,24,19761595
197631,25,19761069
197632,0,1976326
197632,1,1976920
197632,2,19761200
197632,3,19761154
197632,4,1976284
197632,5,19761739
197632,6,197699
197632,7,19761585
197632,8,1976969
197632,9,19761147
197632,10,19761441
197632,11,19761214
197632,12,19761680
197632,13,1976825
197632,14,197667
197632,15,1976793
197632,16,19761678
197633,0,1976189
197633,1,19761384
197633,2,19761160
197633,3,197697
197633,4,1976868
197633,5,19761061
197633,6,1976640
197633,7,1976854
197633,8,1976623
197633,9,1976400
197633,10,1976212
197633,11,19761321
197634,0,19761076
197634,1,1976406
197634,2,19761682
197634,3,1976647
197634,4,19761316
197634,5,1976684
197634,6,19761060
197634,7,1976622
197634,8,19761329
197634,9,19761001
197634,10,1976852
197634,11,1976103
197634,12,1976260
197634,13,1976309
197634,14,19761161
197634,15,19761591
197634,16,19761257
197634,17,19761066
197634,18,19761250
197635,0,19761612
197635,1,197617
197635,2,1976224
197635,3,1976759
197635,4,1976183
197635,5,19761477
197635,6,19761414
197635,7,1976859
197635,8,1976267
197635,9,1976842
197635,10,1976998
197635,11,1976929
197635,12,1976135
197635,13,1976347
197635,14,19761165
197635,15,1976949
197635,16,1976625
197635,17,1976989
197635,18,19761041
197635,19,19761340
197635,20,1976673
197635,21,19761472
197635,22,1976875
197635,23,197634
197635,24,1976872
197636,0,1976242
197636,1,19761289
197636,2,1976735
197636,3,1976358
197636,4,197630
197636,5,19761485
197636,6,1976191
197636,7,1976605
197636,8,197679
197636,9,19761083
197637,0,19761617
197637,1,1976418
197637,2,1976555
197637,3,19761516
197637,4,19761531
197637,5,1976515
197637,6,19761489
197637,7,19761435
197637,8,19761194
197637,9,1976238
197637,10,1976351
197637,11,1976542
197637,12,19761011
197637,13,19761175
197637,14,1976332
197637,15,1976574
197637,16,1976239
197637,17,19761439
197637,18,1976339
197637,19,1976557
197637,20,19761452
197638,0,1976569
197638,1,197665
197638,2,1976856
197638,3,1976723
197638,4,19761076
197638,5,19761298
197638,6,19761364
197638,7,19761627
197638,8,1976695
197638,9,1976430
197638,10,19761634
197639,0,19761612
197639,1,1976215
197639,2,1976759
197639,3,1976183
197639,4,19761477
197639,5,19761414
197639,6,1976859
197639,7,1976265
197639,8,19761188
197639,9,1976842
197639,10,1976998
197639,11,1976928
197639,12,1976135
197639,13,1976348
197639,14,19761165
197639,15,1976934
197639,16,1976428
197639,17,1976763
197639,18,1976949
197639,19,197691
197639,20,19761462
197639,21,1976652
197639,22,1976945
197640,0,1976531
197640,1,1976814
197640,2,1976262
197640,3,19761092
197640,4,19761090
197640,5,19761309
197640,6,19761607
197641,0,19761558
197641,1,1976188
197641,2,1976522
197641,3,1976861
197641,4,19761622
197641,5,19761468
197641,6,1976385
197641,7,19761506
197641,8,1976759
197641,9,1976183
197641,10,1976566
197641,11,1976884
197641,12,1976251
197641,13,1976109
197641,14,1976810
197641,15,1976475
197641,16,19761202
197641,17,19761643
197641,18,1976345
197641,19,1976773
197641,20,1976782
197641,21,1976941
197642,0,197648
197642,1,1976369
197642,2,1976286
197642,3,1976975
197642,4,19761320
197642,5,19761593
197643,0,19761436
197643,1,19761777
197643,2,19761759
197643,3,1976271
197643,4,19761431
197643,5,19761194
197643,6,1976238
197643,7,19761390
197643,8,19761698
197643,9,19762
197643,10,1976594
197643,11,1976686
197643,12,1976460
197643,13,19761331
197643,14,19761697
197643,15,1976461
197643,16,1976459
197643,17,1976523
197643,18,1976219
197643,19,1976393
197643,20,1976587
197643,21,1976753
197643,22,19761370
197643,23,19761394
197643,24,1976483
197644,0,19761233
197644,1,19761320
197644,2,19761075
197644,3,197694
197645,0,197628
197645,1,1976523
197645,2,19761795
197645,3,1976556
197646,0,19761133
197646,1,1976314
197646,2,19761044
197646,3,197681
197646,4,19761566
197646,5,1976887
197646,6,19761306
197647,0,19761617
197647,1,1976419
197647,2,1976555
197647,3,19761516
197647,4,19761126
197647,5,19762
197647,6,19761733
197647,7,197676
197647,8,1976462
197647,9,19761331
197647,10,19761697
197647,11,19761789
197647,12,1976461
197647,13,19761071
197647,14,1976458
197647,15,1976523
197647,16,197666
197647,17,19761487
197647,18,1976219
197647,19,1976393
197647,20,1976587
197647,21,1976387
197647,22,19761247
197647,23,1976787
197647,24,1976752
197648,0,1976751
197648,1,19761326
197648,2,1976520
197648,3,1976787
197648,4,19761155
197648,5,197657
197649,0,1976391
197649,1,1976171
197649,2,19761297
197649,3,1976205
197649,4,1976455
197649,5,19761295
197650,0,1976171
197650,1,1976391
197651,0,19761290
197651,1,1976174
197651,2,1976839
197651,3,1976672
197651,4,1976956
197651,5,1976281
197652,0,19761295
197652,1,1976700
197652,2,1976337
197652,3,19761674
197652,4,1976206
197652,5,19761673
197652,6,1976743
197652,7,1976971
197652,8,1976308
197653,0,19761685
197653,1,1976890
197653,2,1976371
197653,3,1976101
197653,4,1976372
197654,0,19761017
197654,1,19761600
197654,2,19761631
197654,3,1976958
197654,4,1976441
197654,5,1976967
197654,6,1976804
197654,7,1976610
197654,8,1976697
197654,9,1976636
197654,10,19761563
197654,11,19761556
197654,12,19761554
197654,13,1976705
197654,14,1976585
197654,15,1976713
197654,16,1976739
197654,17,19761137
197654,18,1976433
197654,19,1976617
197654,20,1976744
197654,21,19761581
197654,22,1976362
197654,23,19761420
197654,24,19761028
197655,0,1976328
197655,1,19761561
197655,2,19761160
197655,3,1976513
197655,4,1976104
197655,5,1976854
197655,6,1976158
197655,7,1976402
197655,8,1976540
197655,9,19761321
197656,0,19761265
197656,1,19761616
197656,2,19761793
197656,3,1976331
197656,4,1976900
197656,5,1976541
197656,6,19761105
197656,7,1976194
197656,8,1976689
197656,9,19761012
197656,10,1976517
197656,11,19761322
197656,12,1976361
197656,13,19761230
197656,14,1976613
197656,15,19761387
197656,16,19761584
197656,17,19761069
197656,18,19761596
197656,19,197624
197656,20,197655
197656,21,1976893
197656,22,19761020
197656,23,1976480
197656,24,19761571
197657,0,1976240
197657,1,1976735
197657,2,1976358
197657,3,197630
197657,4,1976190
197657,5,1976604
197657,6,19761162
197657,7,19761083
197658,0,1976264
197658,1,19761457
197658,2,1976174
197658,3,19761290
197658,4,197681
197658,5,19761566
197658,6,1976571
197658,7,19761306
197659,0,1976668
197659,1,1976145
197659,2,197661
197659,3,19761530
197659,4,1976510
197659,5,197677
197659,6,1976729
197659,7,1976897
197659,8,19761304
197660,0,19761304
197660,1,197677
197660,2,197690
197660,3,1976669
197660,4,197677
197660,5,19761304
197661,0,19761727
197661,1,1976329
197661,2,1976608
197661,3,19761092
197661,4,19761090
197661,5,19761309
197661,6,19761162
197661,7,197679
197661,8,1976567
197661,9,1976756
197661,10,1976867
197661,11,19761226
197661,12,19761369
197662,0,19761037
197662,1,1976813
197662,2,19761093
197662,3,19761091
197662,4,19761310
197662,5,19761608
197662,6,19761317
197662,7,19761561
197662,8,1976237
197662,9,19761067
197662,10,1976169
197662,11,197673
197663,0,1976172
197663,1,1976824
197663,2,1976702
197663,3,19761287
197663,4,19761541
197663,5,19761319
197663,6,19761540
197664,0,19761237
197664,1,19761302
197664,2,1976633
197664,3,1976472
197664,4,19761140
197664,5,1976550
197664,6,1976282
197665,0,19761767
197665,1,19761148
197665,2,19761515
197665,3,1976148
197665,4,19761393
197665,5,19761499
197665,6,1976295
197665,7,1976321
197665,8,19761758
197665,9,19761612
197665,10,19761622
197665,11,19761642
197665,12,1976715
197665,13,1976226
197665,14,19761577
197665,15,1976316
197665,16,197613
197665,17,1976713
197665,18,19761582
197665,19,1976491
197665,20,1976261
197665,21,19761587
197665,22,1976919
197665,23,19761146
197665,24,19761534
197666,0,1976243
197666,1,19761259
197666,2,19761311
197666,3,19761091
197666,4,19761310
197666,5,19761608
197666,6,19761317
197666,7,19761561
197666,8,19761258
197666,9,1976558
197667,0,19761617
197667,1,1976418
197667,2,1976555
197667,3,19761516
197667,4,19761531
197667,5,1976515
197667,6,19761489
197667,7,19761435
197667,8,19761194
197667,9,1976447
197667,10,19761453
197667,11,1976297
197667,12,19761392
197667,13,19761442
197667,14,1976965
197667,15,1976376
197667,16,19761407
197667,17,19761000
197667,18,197671
197667,19,1976377
197667,20,19761014
197668,0,19761253
197668,1,1976814
197668,2,1976262
197668,3,1976315
197668,4,19761607
197669,0,1976533
197669,1,19761234
197669,2,1976642
197669,3,1976144
197669,4,1976397
197669,5,1976835
197669,6,1976289
197669,7,19761263
197669,8,1976150
197669,9,19761563
197669,10,1976355
197669,11,19761649
197669,12,19761009
197669,13,1976252
197669,14,19761156
197669,15,1976840
197669,16,19761641
197669,17,1976953
197669,18,1976346
197669,19,19761740
197669,20,19761150
197669,21,1976931
197669,22,19761373
197670,0,1976242
197670,1,19761289
197670,2,197612
197670,3,19761774
197670,4,19761775
197671,0,19760
197671,1,19761103
197671,2,1976448
197671,3,1976507
197671,4,19761163
197671,5,19761607
197672,0,19761266
197672,1,19761398
197672,2,1976331
197672,3,19761267
197672,4,1976900
197672,5,1976904
197672,6,1976434
197672,7,19761578
197672,8,1976818
197672,9,1976248
197672,10,1976249
197672,11,19761176
197672,12,1976875
197672,13,1976741
197672,14,1976246
197672,15,1976989
197672,16,1976549
197672,17,197639
197672,18,197611
197672,19,1976129
197672,20,1976947
197673,0,1976300
197673,1,1976839
197673,2,19761290
197673,3,19761566
197673,4,1976963
197674,0,19761033
197674,1,197692
197674,2,1976798
197674,3,19761670
197674,4,197698
197674,5,1976398
197674,6,19761585
197674,7,19761500
197674,8,1976578
197674,9,19761149
197674,10,19761515
197674,11,19761200
197674,12,1976920
197674,13,1976768
197674,14,1976295
197674,15,19761078
197674,16,1976912
197674,17,19761527
197674,18,1976492
197674,19,1976321
197674,20,19761080
197674,21,1976950
197674,22,1976985
197674,23,1976794
197674,24,1976878
197675,0,1976103
197675,1,19761302
197675,2,1976634
197675,3,1976471
197675,4,1976609
197675,5,19761457
197675,6,1976264
197675,7,19761457
197675,8,1976350
197675,9,19761288
197675,10,197681
197675,11,1976684
197676,0,19761430
197676,1,19761459
197676,2,1976645
197676,3,1976914
197676,4,19761759
197676,5,1976987
197676,6,19761194
197676,7,1976238
197676,8,19761516
197676,9,1976419
197676,10,19761617
197676,11,19761217
197676,12,1976761
197676,13,1976821
197676,14,19761440
197676,15,19761426
197676,16,1976754
197676,17,1976910
197676,18,19761735
197676,19,19761239
197676,20,1976850
197676,21,19761562
197676,22,1976693
197676,23,19761786
197677,0,19761786
197677,1,1976364
197677,2,1976273
197677,3,1976910
197677,4,1976754
197677,5,1976445
197677,6,1976749
197677,7,19761349
197677,8,19761617
197677,9,19761194
197677,10,1976988
197677,11,19761759
197677,12,19761157
197677,13,1976915
197677,14,1976762
197678,0,1976396
197678,1,1976329
197678,2,19761092
197678,3,19761309
197678,4,19761607
197678,5,19761162
197678,6,1976605
197678,7,19761109
197678,8,1976756
197678,9,19761129
197679,0,19761786
197679,1,1976693
197679,2,1976364
197679,3,1976850
197679,4,19761239
197679,5,1976910
197679,6,19761509
197679,7,1976838
197679,8,19761053
197679,9,1976690
197679,10,1976864
197679,11,19761177
197679,12,19761410
197679,13,19761113
197679,14,1976452
197679,15,1976579
197679,16,197669
197679,17,19761783
197679,18,19761790
197679,19,1976217
197679,20,1976271
197679,21,19761759
197679,22,1976916
197679,23,1976645
197679,24,19761429
197680,0,19761043
197680,1,1976567
197680,2,19761313
197680,3,1976511
197680,4,19761302
197680,5,1976103
197681,0,19761617
197681,1,1976419
197681,2,1976766
197681,3,1976412
197681,4,19761128
197681,5,19761489
197681,6,1976278
197681,7,19761435
197681,8,1976271
197681,9,19761759
197681,10,19761544
197681,11,1976913
197681,12,19761371
197681,13,1976645
197681,14,19761232
197681,15,19761208
197681,16,1976964
197681,17,19761429
197682,0,1976103
197682,1,1976653
197682,2,197665
197682,3,197620
197682,4,1976305
197682,5,1976279
197682,6,1976168
197682,7,19761220
197682,8,19761066
197682,9,19761139
197682,10,19761337
197683,0,19761784
197683,1,19761646
197683,2,19761029
197683,3,19761398
197683,4,1976830
197683,5,197646
197683,6,19761615
197683,7,1976902
197683,8,1976463
197683,9,19761236
197683,10,1976524
197683,11,19761615
197683,12,197646
197683,13,1976830
197683,14,19761398
197683,15,19761029
197683,16,19761646
197683,17,19761784
197684,0,19761679
197684,1,1976797
197684,2,197672
197684,3,19761705
197684,4,19761120
197684,5,19761198
197684,6,1976417
197684,7,19761335
197684,8,19761348
197684,9,1976485
197685,0,19761746
197685,1,1976225
197685,2,1976698
197685,3,1976721
197685,4,1976803
197685,5,1976885
197685,6,1976909
197685,7,19761575
197685,8,1976554
197685,9,19761556
197685,10,1976198
197685,11,19761574
197685,12,1976176
197685,13,19761416
197685,14,1976747
197685,15,1976143
197685,16,19761191
197685,17,1976352
197685,18,19761255
197685,19,1976819
197685,20,19761604
197685,21,1976791
197685,22,1976147
197685,23,19761200
197686,0,1976453
197686,1,19761666
197686,2,1976156
197686,3,1976236
197686,4,19761657
197686,5,1976545
197686,6,19761185
197686,7,19761567
197686,8,19761099
197686,9,1976368
197686,10,19761606
197686,11,19761212
197686,12,19761097
197686,13,1976353
197686,14,19761227
197686,15,1976102
197686,16,19761251
197686,17,1976468
197686,18,19761389
197686,19,1976658
197686,20,1976421
197686,21,1976816
197686,22,19761339
197686,23,19761620
197687,0,19761730
197687,1,19761543
197687,2,1976469
197687,3,19761064
197687,4,19761252
197687,5,197651
197687,6,1976724
197687,7,1976888
197687,8,1976112
197687,9,19761588
197687,10,1976737
197687,11,1976738
197687,12,19761454
197687,13,1976590
197687,14,1976690
197687,15,19761054
197687,16,1976836
197687,17,19761350
197687,18,1976910
197687,19,19761735
197687,20,19761239
197687,21,1976850
197687,22,19761562
197687,23,19761470
197687,24,19761786
197688,0,19761432
197688,1,19761031
197688,2,19761122
197688,3,1976774
197688,4,1976259
197688,5,1976487
197688,6,19761368
197688,7,1976750
197688,8,19761132
197688,9,1976376
197688,10,19761791
197688,11,1976106
197688,12,1976389
197688,13,1976378
197688,14,19761435
197688,15,19761194
197688,16,1976447
197688,17,19761453
197688,18,19761119
197688,19,19761776
197688,20,19761367
197688,21,1976323
197688,22,19761486
197688,23,19761433
197689,0,1976454
197689,1,19761686
197689,2,19761497
197689,3,19761047
197689,4,1976635
197689,5,19761303
197689,6,1976310
197689,7,1976857
197689,8,1976570
197689,9,19761160
197689,10,19761592
197689,11,1976558
197689,12,19761067
197689,13,19761456
197690,0,1976800
197690,1,19761319
197690,2,19761541
197690,3,19761319
197690,4,19761715
197691,0,19761402
197691,1,1976268
197691,2,1976340
197691,3,19761729
197691,4,1976298
197691,5,19761248
197691,6,19761523
197691,7,1976888
197691,8,1976656
197691,9,1976500
197691,10,1976646
197691,11,19761005
197691,12,197610
197691,13,19761396
197691,14,19761553
197691,15,19761590
197691,16,19761599
197691,17,19761647
197691,18,19761098
197691,19,19761567
197691,20,1976545
197691,21,19761657
197691,22,1976156
197691,23,19761664
197692,0,1976800
197692,1,19761319
197692,2,19761312
197692,3,19761287
197692,4,1976127
197692,5,1976172
197692,6,19761307
197692,7,19761048
197693,0,19761690
197693,1,19761006
197693,2,197610
197693,3,1976164
197693,4,19761111
197693,5,1976690
197693,6,19761437
197693,7,1976966
197693,8,19761203
197693,9,1976642
197693,10,1976961
197693,11,1976252
197693,12,1976680
197693,13,1976583
197693,14,19761446
197693,15,1976499
197693,16,197615
197693,17,1976154
197693,18,19761552
197693,19,1976616
197693,20,1976137
197693,21,19761601
197693,22,19761419
197693,23,1976516
197693,24,19761027
197694,0,1976800
197694,1,19761319
197694,2,19761312
197694,3,19761287
197694,4,1976172
197694,5,19761474
197694,6,1976898
197694,7,19761448
197695,0,19761786
197695,1,1976698
197695,2,19761652
197695,3,19761333
197695,4,19761356
197695,5,1976850
197695,6,19761735
197695,7,1976712
197695,8,19761496
197695,9,1976802
197695,10,1976303
197695,11,1976966
197695,12,1976115
197695,13,19761681
197695,14,197662
197695,15,197678
197695,16,19761536
197695,17,19761676
197695,18,1976825
197695,19,197667
197695,20,19761121
197695,21,19761198
197695,22,1976277
197695,23,19761731
197695,24,19761493
197696,0,19761661
197696,1,1976172
197696,2,1976795
197696,3,1976667
197696,4,19761312
197696,5,19761541
197696,6,19761319
197697,0,19761283
197697,1,1976892
197697,2,19761351
197697,3,19761086
197697,4,1976788
197697,5,19761328
197698,0,1976292
197698,1,19761525
197698,2,19761560
197698,3,19761144
197698,4,1976210
197698,5,1976861
197698,6,19761612
197698,7,1976215
197698,8,19761506
197698,9,1976141
197698,10,1976184
197698,11,1976992
197698,12,19761166
197698,13,19761274
197698,14,197616
197698,15,1976108
197698,16,1976420
197698,17,197619
197698,18,19761580
197698,19,19761196
197698,20,19761552
197698,21,19761243
197698,22,19761630
197699,0,1976342
197699,1,19761672
197699,2,1976687
197699,3,1976966
197699,4,19761203
197699,5,1976610
197699,6,1976697
197699,7,1976846
197699,8,19764
197699,9,19761055
197699,10,19761502
197699,11,19761651
197699,12,1976698
197699,13,19761586
197699,14,1976721
197699,15,1976225
197699,16,1976132
197699,17,1976918
197699,18,19761533
197699,19,1976529
197699,20,19761347
197699,21,1976777
197699,22,1976357
197699,23,1976778
1976100,0,1976484
1976100,1,19761341
1976100,2,1976193
1976100,3,19761038
1976100,4,19761036
1976100,5,1976814
1976100,6,19761092
1976100,7,19761090
1976100,8,19761309
1976100,9,19761607
1976101,0,19761550
1976101,1,1976832
1976101,2,19761225
1976101,3,19761130
1976101,4,19761538
1976101,5,19761503
1976101,6,1976296
1976101,7,1976213
1976101,8,1976246
1976101,9,1976990
1976101,10,19761040
1976101,11,19761041
1976101,12,19761340
1976101,13,1976873
1976102,0,19761754
1976102,1,1976349
1976102,2,19761327
1976102,3,19761074
1976102,4,1976116
1976102,5,1976234
1976102,6,19761742
1976102,7,19761015
1976102,8,19761209
1976102,9,19761007
1976102,10,197675
1976102,11,1976849
1976102,12,19761473
1976102,13,19761206
1976102,14,1976180
1976102,15,19761548
1976102,16,19761737
1976102,17,1976790
1976102,18,19761638
1976102,19,19761197
1976102,20,19761085
1976102,21,1976503
1976102,22,19761229
1976102,23,1976664
1976102,24,1976973
1976103,0,1976373
1976103,1,19761497
1976103,2,19761455
1976103,3,1976769
1976103,4,1976757
1976103,5,197697
1976103,6,19761741
1976103,7,1976655
1976103,8,19761561
1976103,9,1976237
1976103,10,19761067
1976103,11,1976169
1976103,12,197673
1976104,0,19761664
1976104,1,19761184
1976104,2,19761567
1976104,3,1976116
1976104,4,19761074
1976104,5,19761169
1976104,6,19761417
1976104,7,1976775
1976104,8,19761171
1976104,9,1976863
1976104,10,19761097
1976104,11,19761461
1976104,12,1976353
1976104,13,19761228
1976104,14,19761726
1976105,0,1976607
1976105,1,1976606
1976105,2,197680
1976105,3,19761741
1976105,4,19761314
1976105,5,1976312
1976105,6,1976767
1976105,7,19761717
1976105,8,19761592
1976105,9,1976559
1976105,10,19761067
1976105,11,197673
1976106,0,197645
1976106,1,1976888
1976106,2,19761095
1976106,3,1976905
1976106,4,19761598
1976106,5,19761015
1976106,6,19761694
1976106,7,1976849
1976106,8,19761207
1976106,9,19761490
1976106,10,19761637
1976106,11,19761197
1976106,12,1976503
1976106,13,19761714
1976106,14,1976717
1976106,15,19761509
1976106,16,1976836
1976106,17,19761053
1976106,18,1976690
1976106,19,1976864
1976106,20,19761051
1976106,21,19761177
1976106,22,19761113
1976106,23,1976452
1976106,24,1976450
1976107,0,19761110
1976107,1,1976255
1976107,2,19761741
1976107,3,19761314
1976107,4,1976312
1976107,5,1976767
1976107,6,19761717
1976107,7,19761592
1976107,8,1976558
1976108,0,19761785
1976108,1,1976933
1976108,2,19761644
1976108,3,1976954
1976108,4,1976991
1976108,5,1976641
1976108,6,1976122
1976108,7,1976536
1976108,8,1976705
1976108,9,1976583
1976108,10,19761446
1976108,11,1976499
1976108,12,19761215
1976108,13,197615
1976108,14,1976154
1976108,15,19761552
1976108,16,19761046
1976108,17,1976899
1976108,18,1976501
1976108,19,1976726
1976108,20,1976504
1976108,21,1976231
1976108,22,19761555
1976108,23,1976227
1976109,0,19761110
1976109,1,1976255
1976109,2,1976868
1976109,3,197697
1976109,4,19761294
1976109,5,1976311
1976109,6,1976980
1976109,7,19761592
1976109,8,1976558
1976109,9,19761067
1976109,10,19761456
1976110,0,1976276
1976110,1,19761437
1976110,2,19761440
1976110,3,19761426
1976110,4,19761354
1976110,5,19761626
1976110,6,19761019
1976110,7,1976712
1976110,8,1976984
1976110,9,19764
1976110,10,19761210
1976110,11,1976780
1976110,12,19761554
1976110,13,1976801
1976110,14,1976705
1976110,15,1976583
1976110,16,19761446
1976110,17,1976499
1976110,18,197615
1976110,19,1976359
1976110,20,197614
1976110,21,1976891
1976111,0,1976157
1976111,1,1976255
1976111,2,1976868
1976111,3,197697
1976111,4,19761294
1976111,5,1976311
1976111,6,1976980
1976111,7,1976857
1976111,8,1976159
1976111,9,19761303
1976111,10,1976635
1976111,11,1976580
1976111,12,1976373
1976112,0,19761467
1976112,1,19761465
1976112,2,1976183
1976112,3,1976139
1976112,4,1976384
1976112,5,1976715
1976112,6,19761187
1976112,7,19761577
1976112,8,197613
1976112,9,1976713
1976112,10,19761582
1976112,11,1976491
1976112,12,1976261
1976112,13,19761587
1976112,14,1976919
1976112,15,19761146
1976112,16,1976107
1976112,17,19761583
1976112,18,1976893
1976112,19,19761596
1976112,20,19761
1976112,21,19761570
1976112,22,19761447
1976112,23,19761421
1976112,24,1976613
1976113,0,1976157
1976113,1,1976255
1976113,2,1976868
1976113,3,197697
1976113,4,19761294
1976113,5,1976311
1976113,6,1976980
1976113,7,19761592
1976113,8,1976558
1976114,0,19761642
1976114,1,197625
1976114,2,1976185
1976114,3,19761262
1976114,4,1976142
1976114,5,19761167
1976114,6,19761273
1976114,7,1976109
1976114,8,1976719
1976114,9,1976527
1976114,10,1976942
1976114,11,19761551
1976114,12,1976832
1976114,13,19761225
1976114,14,19761130
1976114,15,19761537
1976114,16,19761504
1976114,17,1976247
1976114,18,1976493
1976114,19,1976521
1976114,20,19761472
1976114,21,1976497
1976114,22,19761471
1976114,23,1976871
1976115,0,19761550
1976115,1,1976832
1976115,2,19761225
1976115,3,19761130
1976115,4,19761537
1976115,5,19761504
1976115,6,1976551
1976115,7,1976247
1976115,8,19761180
1976115,9,1976493
1976115,10,1976125
1976115,11,19761472
1976115,12,19761235
1976115,13,1976706
1976115,14,19761242
1976115,15,1976870
1976116,0,19761025
1976116,1,19761012
1976116,2,19761026
1976116,3,19761602
1976116,4,1976137
1976116,5,1976367
1976116,6,1976501
1976116,7,1976345
1976116,8,1976676
1976116,9,197637
1976116,10,19761550
1976116,11,1976527
1976116,12,1976833
1976116,13,19761719
1976116,14,1976296
1976116,15,1976946
1976117,0,1976100
