Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
661,Mansteinstrasse Ecke Yorckstrasse,bus,['A50'],"52.4933426283317, 13.367147711313105",,,
662,Marchlewskistr.,u-bahn,['E'],"52.516794444444,13.444991666667",Q551768,['E']+ E+ E+ E+ ['E'],nan+ Weberwiese+ Weberwiese+ Weberwiese+ nan
663,Mariannenplatz,bus,['A28'],"52.50228674193422, 13.42408622658593",nan,A28+ A28+ A28+ ['A28']+ ['28'],Mariannenplatz+ Mariannenplatz+ Mariannenplatz+ nan+ nan
664,Mariendorf,s-bahn,['KBS 152'],"52.4478,13.3609",Q800497,['KBS 105a']+ ['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c'],nan+ nan+ nan+ Attilastraße station+ Attilastraße station+ Attilastraße station+ nan
665,Mariendorfer Damm Ecke Kaiserstrasse,bus,['A33'],"52.44555363764078, 13.385783004808394",nan,AS2s+ ['A33'],nan+ nan
666,Mariendorfer Weg Ecke Britzer Damm,bus,['A91'],"52.464683082004356, 13.432915443588715",,,
667,Marienfelde,s-bahn,['KBS 152'],"52.4242,13.3747",Q800485,['KBS 105a']+ ['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c'],nan+ nan+ nan+ Marienfelde station+ Marienfelde station+ Marienfelde station+ nan
668,"Marienfelde, Bahnstrasse Ecke Marienfelder Allee",bus,['A32'],"52.42488748540186, 13.373068643851791",,,
669,"Marienfelde, Daimlerstrasse",bus,['A77'],"52.42310029473227, 13.382719145401357",,,
670,"Marienfelde, Stadtrand-Siedlung",bus,['A52'],"52.402439963596265, 13.35280954190421",,,
671,Marienfelder Chaussee Ecke Quarzweg,bus,['A78'],"52.41826123448547, 13.416876238913156",,,
672,Marienstrasse Ecke Königsbergerstrasse,bus,['A11'],"52.42958863028136, 13.321319796385126",,,
673,Martin-Luther-Friedhof,bus,['A20'],"52.598400543805816, 13.298350500981082",nan,A20+ A20+ A20+ ['A20'],Martin-Luther-Friedhof+ Martin-Luther-Friedhof+ Martin-Luther-Friedhof+ nan
674,Martin-Luther-Strasse Ecke Hohenstaufenstrasse,bus,['A50'],"52.494473157147276, 13.345858810541014",nan,['A50'],nan
675,Marx-Engels-Platz,bus,['57'],"52.51617617310524, 13.400937413635054",nan,"A9,A57+ A57,A9+ A9,A57",Marx-Engels-Platz+ Marx-Engels-Platz+ Marx-Engels-Platz
676,Marx-Engels-Platz,s-bahn,"['KBS 105', 'KBS 110', 'KBS 100', 'KBS 115']","52.5226,13.4022",Q689312,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 102,KBS 101,KBS 103,KBS 103a+ ['KBS 103', 'KBS 102', 'KBS 101', 'KBS 103a']+ ['110', '100', '105', '115']",nan+ nan+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station+ nan+ nan
677,Marzahner Chaussee,bus,"['53', '37']","52.53978688562053, 13.53943029431785",nan,O37+ O37,nan+ nan
678,"Marzahner Chaussee, Springpfuhl",bus,['43'],"52.52561231977731, 13.533687321893124",,,
679,Mattenbuder Pfad,bus,['A14'],"52.61707523041324, 13.220592455088175",,,
680,Mehringdamm,u-bahn,"['7', '6']","52.493888888889,13.388333333333",Q657905,"['C II', 'C I']+ ['C I', 'C II']+ C I,C II+ C II,C I+ C I,C II+ ['7', '6']",nan+ nan+ Mehringdamm+ Mehringdamm+ Mehringdamm+ nan
681,Mehringdamm Ecke Gneisenaustrasse,bus,['A19'],"52.49294262719779, 13.387697510363818",nan,['A28'],nan
682,Mehringdamm Ecke Yorckstrasse,bus,['A28'],"52.492833951710935, 13.387517189860588",,,
683,Melchiorstrasse,bus,['18'],"52.507363640945584, 13.421511817837857",,,
684,Mertensstrasse,bus,['A97'],"52.565332528373894, 13.209365455782565",nan,"['97', '56']",nan
685,Messedamm Ecke Halenseestrasse,bus,['A65'],"52.50360101364283, 13.278982549046914",nan,AS4,nan
686,Messedamm Ecke Masurenallee,bus,"['A94', 'A4', 'A92']","52.50644249962144, 13.28029447678361",nan,['A94'],nan
687,Metzer Strasse Ecke Pichelsdorferstrasse,bus,['A97'],"52.52505313824352, 13.197178187384461",,,
688,Mitschurinweg,bus,['D/38'],"52.31985269747132, 13.57429849376093",nan,['38'],nan
689,Mittelbruchzeile,bus,['A79'],"52.56732845059774, 13.372813943321887",,,
690,"Moabit, Waldstrasse Ecke Turmstrasse",bus,['A1'],"52.52718533455642, 13.33055251486945",nan,['A1 (Obus)']+ A1+ ['A1'],nan+ nan+ nan
691,Modersohnstrasse,bus,['34'],"52.50191344103973, 13.457846352975722",nan,['34'],nan
692,Mollstrasse,strassenbahn,['75'],"52.52609176825713, 13.417554489914771",nan,"['73', '75', '74']",nan
693,Mollstrasse Ecke Hans-Beimler-Strasse,strassenbahn,['74'],"52.5255473,13.4202755",Q65548984,['74'],nan
694,Moltkestrasse,bus,['A85'],"52.440415619244135, 13.316289793677031",nan,A85+ ['85'],nan+ nan
695,"Morgensternstrasse Ecke Königsbergerstrasse",bus,['A17'],"52.42817589507605, 13.325153471103432",,,
696,Moritzplatz,bus,['A67'],"52.50387355112676, 13.409983330065609",nan,A67+ A67+ A67+ ['A67'],Moritzplatz+ Moritzplatz+ Moritzplatz+ nan
697,Moritzplatz,u-bahn,['8'],"52.503611111111,13.410833333333",Q374225,['D']+ ['D']+ ['D']+ D+ D+ D+ ['8'],nan+ nan+ nan+ Moritzplatz station+ Moritzplatz station+ Moritzplatz station+ nan
698,Moritzstrasse Ecke Altstädter Ring,bus,['A54'],"52.53860731838488, 13.200757771756816",,,
699,Munsterdamm Ecke Steglitzer Damm,bus,['A75'],"52.45003044948948, 13.346702868396282",nan,A75+ A75+ ['A75'],nan+ nan+ nan
700,Märkisches Museum,u-bahn,['A'],"52.511944444444,13.408888888889",Q657871,"['A']+ ['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']",nan+ nan+ nan+ Märkisches Museum station+ Märkisches Museum station+ Märkisches Museum station+ nan+ nan
701,Märkisches Zentrum,bus,"['A22', 'A64']","52.59979022467802, 13.35569734166884",,,
702,Möckernbrücke,u-bahn,"['7', '1']","52.499166666667,13.382777777778",Q704716,"['B I', 'B II']+ ['B I', 'A II']+ B I,B II+ A II,B II,B I+ A II+ ['1', '7']",nan+ nan+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station+ nan
703,Müggelheim,Fähre,['295'],"52.429531265153656, 13.68907896626167",,,
704,Müggelheim,bus,"['27', '27E']","52.41018331064196, 13.665897531850348",nan,['27']+ A27+ A27+ ['A27'],nan+ nan+ nan+ nan
705,Müggelhort,Fähre,['294'],"52.433128133685045, 13.675872395181948",,,
706,Müggelseedamm,strassenbahn,['87'],"52.4498638,13.661534",Q66361484,['87']+ ['87']+ ['25'],nan+ nan+ nan
707,Müggelturm,bus,"['27', '27E']","52.4294010043802, 13.61606552866164",nan,['27'],nan
708,Mühlenstrasse Ecke Florastrasse,bus,['50'],"52.56538942967303, 13.406558045840182",nan,['A50'],nan
709,Müllerstrasse Ecke Petersallee,bus,['A64'],"52.55870654240446, 13.337411889151134",,,
710,Nauener Strasse Ecke Brunsbütteler Damm,bus,"['A31', 'A80']","52.53407399830358, 13.18166330888111",nan,A80+ ['A80'],nan+ nan
711,Nennhauser Damm Ecke Brunsbütteler Damm,bus,['A80'],"52.5324795309336, 13.141571708880917",nan,A80+ ['A80'],nan+ nan
712,Nervenklinik,bus,['A5'],"52.565056141358994, 13.155593063492667",nan,A5+ ['A5'],nan+ nan
713,Nettelbeckplatz,bus,"['A83', 'A99']","52.54464511696315, 13.370154535054418",nan,"A64+ A99,A83+ ['A99', 'A83']+ ['99', '12', '70', '72', '83']",Nettelbeckplatz+ nan+ nan+ nan
714,Neu-Westend,u-bahn,['1'],"52.515555555556,13.261111111111",Q656431,['A1']+ ['A I']+ ['A I']+ B I+ B I+ ['1'],nan+ nan+ nan+ Neu-Westend+ Neu-Westend+ nan
715,Neuenhagen (b Bln),s-bahn,['KBS 100'],"52.5208,13.7003",Q7001614,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101']+ ['100'],nan+ nan+ Neuenhagen station+ Neuenhagen station+ Neuenhagen station+ nan+ nan
716,Neukölln,s-bahn,"['KBS 151', 'KBS 150']","52.469166666667,13.441666666667",Q111325412,"['KBS 100a', 'KBS 100']+ ['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k+ ['KBS 100k', 'KBS 100']",nan+ nan+ nan+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln+ nan
717,Neukölln,u-bahn,['7'],"52.469444,13.442222",Q21272767,['7'],nan
718,"Niederschönhausen, Rolandstrasse",bus,['50'],"52.58358272730836, 13.421109439678144",nan,['A50'],nan
719,Nikolassee,s-bahn,"['KBS 154', 'KBS 156']","52.4317,13.1933",Q637052,"['KBS 101', 'KBS 104a']+ ['KBS 104', 'KBS 102']+ ['KBS 102', 'KBS 104']+ KBS 102,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e+ ['KBS 100h', 'KBS 100e']",nan+ nan+ nan+ Berlin-Nikolassee station+ Berlin-Nikolassee station+ Berlin-Nikolassee station+ nan
720,"Nikolassee, Alemannenstrasse",bus,['A53'],"52.42669870533291, 13.191370810886667",nan,['A53'],nan
721,Nikolskoer Weg Ecke Königstrasse,bus,['A6'],"52.414023223741864, 13.10923933566183",,,
722,Nollendorfplatz,bus,"['A19', 'A16']","52.49968843634292, 13.353086438468269",nan,"['A16']+ ['A19']+ A19+ A19+ A16,A19+ ['A16', 'A19']",nan+ nan+ Nollendorfplatz+ Nollendorfplatz+ Nollendorfplatz+ nan
723,Nollendorfplatz,u-bahn,"['4', '2', '1']","52.499166666667,13.353888888889",Q571039,"['A', 'B1']+ ['A I', 'B I', 'B II']+ ['B II', 'B I', 'A I', 'A II']+ B I,B II,A I,A II,B III+ A I,B I,A II,B II,B III+ A I,A II,B I+ ['1', '4', '2']",nan+ nan+ nan+ Nollendorfplatz metro station+ Nollendorfplatz metro station+ Nollendorfplatz metro station+ nan
724,Nordend,bus,['7'],"52.59006569360479, 13.401740566033476",nan,"A7+ A7+ A7,A7E+ ['A7', 'A7E']+ ['7']",Nordend+ Nordend+ Nordend+ nan+ nan
725,Nordend,strassenbahn,['46'],"52.5902104,13.4027524",Q65032696,"['199', '47']+ 46+ 46+ 46+ ['46']+ ['46']",nan+ Nordend+ Nordend+ Nordend+ nan+ nan
726,Nordendstrasse,strassenbahn,['22'],"52.588534,13.3882952",Q65428345,['22']+ 22+ 22+ 22+ ['22']+ ['22'],nan+ Nordendstraße+ Nordendstraße+ Nordendstraße+ nan+ nan
727,Nöldnerplatz,s-bahn,['KBS 100'],"52.5038,13.4853",Q4892447,['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101']+ ['100'],nan+ Nöldnerplatz station+ Nöldnerplatz station+ Nöldnerplatz station+ nan+ nan
728,Oberfeldstrasse,bus,"['35', '8']","52.50917456097708, 13.553299967800196",nan,"['35', '8']",nan
729,Oberhofer Platz,bus,"['A17', 'A53']","52.42410259117963, 13.328170432694991",nan,"['A17']+ A17+ A17+ A17+ ['A53', 'A17']+ ['17']",nan+ Oberhofer Platz+ Oberhofer Platz+ Oberhofer Platz+ nan+ nan
730,Oberlandstrasse Ecke Germaniastrasse,bus,['A65'],"52.4634624867915, 13.402082629697773",nan,A65+ ['A65'],nan+ nan
731,Oberseestrasse,strassenbahn,['63'],"52.546290375437586, 13.496608358175184",nan,['63'],nan
732,Oberspree,bus,['65'],"52.45375171599733, 13.548485333062546",nan,['65'],nan
733,Oberspree,s-bahn,['KBS 142'],"52.4525,13.5382",Q15192700,['KBS 100d']+ ['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106+ ['KBS 106']+ ['142'],nan+ nan+ nan+ Oberspree station+ Oberspree station+ Oberspree station+ nan+ nan
734,Obus- Betriebshof,bus,['30'],"52.52032432696463, 13.499405664504195",,,
735,Oderberger Strasse Ecke Eberswalderstrasse,strassenbahn,['13'],"52.54061076763243, 13.404559930731686",nan,13+ ['13'],nan+ nan
736,Olivaer Platz,bus,"['A19', 'A29', 'A69']","52.50060275704949, 13.313110622018645",nan,"A29,A66,A19+ A19,A29+ A19,A29+ ['A29', 'A69', 'A19']+ ['69', '1']",Olivaer Platz Ecke Kurfürstendamm+ Olivaer Platz Ecke Kurfürstendamm+ Olivaer Platz Ecke Kurfürstendamm+ nan+ nan
737,Olympia-Stadion,u-bahn,['1'],"52.517222222222,13.25",Q656441,['A I']+ ['A I']+ B I+ B I+ ['1'],nan+ nan+ Olympia-Stadion station+ Olympia-Stadion station+ nan
738,Olympiastadion,s-bahn,['KBS 157'],"52.511,13.2416",Q800506,KBS 101+ KBS 100g+ ['KBS 100g'],nan+ nan+ nan
739,Omnibus Betriebshof,strassenbahn,['3'],"52.5442346,13.4687215",Q65939077,,
740,Omnibusbahnhof,bus,['A66'],"52.5063904873412, 13.281046332189074",,,
741,Onkel Toms Hütte,u-bahn,['2'],"52.450277777778,13.253333333333",Q389214,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station+ nan
742,Oranienburg,s-bahn,['KBS 140'],"52.7536,13.2496",Q2341669,['KBS 104']+ ['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 104+ ['KBS 104']+ ['140'],nan+ nan+ nan+ Oranienburg station+ Oranienburg station+ Oranienburg station+ nan+ nan
743,Oranienburger Strasse Ecke Eichborndamm,bus,['A21'],"52.59549417383574, 13.332977441612183",nan,['A21'],nan
744,Oranienburger Tor,bus,"['59', '57']","52.52716314203455, 13.38710905184874",nan,"['A40']+ ['A9', 'O40']+ O40+ O40,A9+ A9,O40,A59+ ['A57', 'O40']+ ['30', '57']","nan+ nan+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ nan+ nan"
745,Oranienburger Tor,strassenbahn,"['71', '63', '70', '69', '73', '46']","52.5256031,13.3872745",Q65095375,"['75']+ ['46', '1', '70']+ ['46', '11', '70', '69', '1']+ 70,69,46+ 46,70,11,1+ 11,1,70,46,69+ ['71', '69', '46', '70']+ ['73', '46', '70', '63', '71', '22']",nan+ nan+ nan+ U Oranienburger Tor+ U Oranienburger Tor+ U Oranienburger Tor+ nan+ nan
746,Oranienburgerstrasse,strassenbahn,['22'],"52.52634950691999, 13.387210259750876",,,
747,Oranienburgerstrasse Ecke Eichborndamm,bus,['A62'],"52.595482650398, 13.333000152483027",,,
748,Oraniendamm Ecke Waidmannsluster,bus,['A20'],"52.60786033478019, 13.323799153131834",,,
749,Oranienplatz,bus,['A29'],"52.50232370505019, 13.415510129463975",nan,"A67+ A67+ A67,A29+ ['A29', 'A67']+ ['41', '29']",Oranienplatz+ Oranienplatz+ Oranienplatz+ nan+ nan
750,Oskar-Helene-Heim,u-bahn,['2'],"52.450277777778,13.269722222222",Q681336,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station+ nan
751,Osloer Strasse Ecke Koloniestrasse,bus,['A16'],"52.55640961337782, 13.377455066122844",,,
752,Osloer Strasse Ecke Prinzenstrasse,bus,['A71'],"52.555883614865664, 13.384242937829042",,,
753,Osloerstrasse Ecke Schwedenstrasse,bus,['A79'],"52.556656015402865, 13.373862995391455",nan,['A14']+ A79+ ['A79'],nan+ nan+ nan
754,Osnabrückerstrasse Ecke Tauroggenerstrasse,bus,['A55'],"52.52583431510053, 13.301951162931593",nan,['A55'],nan
755,Ostbahnhof,bus,"['40', '30', '32']","52.50976670730252, 13.43372198235041",nan,"['O40']+ O40+ Flughafen Schönefeld <> Strausberger Platz,O40+ O40+ ['O30', 'O40']+ ['30', '32']",nan+ Ostbahnhof+ Ostbahnhof+ Ostbahnhof+ nan+ nan
756,Ostbahnhof,s-bahn,"['KBS 105', 'KBS 110', 'KBS 143', 'KBS 100', 'KBS 115']","52.51,13.4347",Q111325075,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104+ ['KBS 104', 'KBS 103', 'KBS 102', 'KBS 103a', 'KBS 101']+ ['110', '100', '105', '115']",nan+ nan+ S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof+ nan+ nan
757,Ostkreuz,s-bahn,"['KBS 105', 'KBS 141', 'KBS 142', 'KBS 100', 'KBS 140']","52.5031,13.4689",Q111251530,"['KBS 101', 'KBS 100', 'KBS 100c']+ ['KBS 102', 'KBS 101', 'KBS 103', 'KBS 100']+ ['KBS 100', 'KBS 103', 'KBS 103a', 'KBS 100c', 'KBS 102', 'KBS 101', 'KBS 100b']+ KBS 103,KBS 100,KBS 102,KBS 100c,KBS 103a,KBS 100b,KBS 101+ KBS 103a,KBS 106,KBS 101,KBS 103,KBS 102+ KBS 106a,KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104,KBS 106+ ['KBS 105', 'KBS 102', 'KBS 106a', 'KBS 106', 'KBS 101']+ ['141', '140', '142', '100', '105']",nan+ nan+ nan+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz+ nan+ nan
758,Ostpreußendamm Ecke Königsberstrasse,bus,['A53'],"52.43082349697322, 13.317486979621526",,,
759,Ostpreußendamm Ecke Wismarerstrasse,bus,['A85'],"52.41788159560598, 13.305221220107752",nan,"['96', '85']",nan
760,Ostseeplatz,bus,['56'],"52.54690788206193, 13.440959321705915",,,
761,Ostseestrasse,bus,"['42', '31']","52.54785805575692, 13.438529960954577",nan,"['A42']+ ['31', '42']",nan+ nan
762,Otto-Grotewohl-Strasse,bus,['9'],"52.51648503643047, 13.380749190010452",nan,['A9'],nan
763,Otto-Suhr-Allee Ecke Cauerstrasse,bus,['A1'],"52.51468031353641, 13.315233438719382",,,
764,Pacelli/Thielallee,bus,['A1'],"52.4582178770838, 13.287112137316631",,,
765,Pankow,s-bahn,"['KBS 141', 'KBS 142', 'KBS 140', 'KBS 143']","52.5667,13.4111",Q111273850,"['KBS 106', 'KBS 100b']+ KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106+ ['KBS 104', 'KBS 105', 'KBS 106']+ ['140', '141', '142']",nan+ S-Bahnhof Pankow+ S-Bahnhof Pankow+ S-Bahnhof Pankow+ nan+ nan
766,Pankow (Vinetastr.),u-bahn,['A'],"52.559166666667,13.413333333333",Q570906,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']",nan+ nan+ Vinetastraße metro station+ Vinetastraße metro station+ Vinetastraße metro station+ nan
767,"Pankow, Achtermannstrasse",bus,['52'],"52.57784197996129, 13.423357739901034",,,
768,"Pankow, Kirche",bus,"['45', '55', '58']","52.57124680898358, 13.410670715665145",nan,"['A7']+ A55,A45+ A55,A45+ A45,A55,A58+ ['A58', 'A45']+ ['45', '7', '33']","nan+ Pankow, Kirche+ Pankow, Kirche+ Pankow, Kirche+ nan+ nan"
769,"Pankow, Kirche",strassenbahn,"['22', '49', '46']","52.5706452,13.4103115",Q65055066,"['49', '24', '46']+ ['22', '49', '46']+ 46E,49,46,22+ 49,22+ 46,49,22+ ['49', '22', '46']+ ['22', '49', '46']",nan+ nan+ Pankow Kirche+ Pankow Kirche+ Pankow Kirche+ nan+ nan
770,"Pankow, Rathaus",bus,"['45', '55', '7', '58']","52.56953908840178, 13.404186437171612",nan,"['A7']+ ['A7']+ A55,A45,A7+ A55,A45,A7+ A7,A45,A55,A58,A7E+ ['A7', 'A50', 'A7E']+ ['45', '7', '33', '55']","nan+ nan+ Pankow, Rathaus+ Pankow, Rathaus+ Pankow, Rathaus+ nan+ nan"
771,"Pankow, Rathaus",strassenbahn,"['22', '46']","52.5694816,13.4038045",Q65055060,"['24', '23', '46']+ 46E,46,22+ 46+ ['22']+ ['22', '46']",nan+ Rathaus Pankow+ Rathaus Pankow+ nan+ nan
772,Pankow-Heinersdorf,s-bahn,"['KBS 141', 'KBS 142', 'KBS 140', 'KBS 143']","52.5780653,13.4295093",Q4892366,"['KBS 103']+ ['KBS 106']+ ['KBS 106', 'KBS 100b']+ KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106+ ['KBS 104', 'KBS 105', 'KBS 106']+ ['140', '141', '142']",nan+ nan+ nan+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station+ nan+ nan
773,Pankower Allee Ecke Residenzstrasse,bus,['A72'],"52.56382049696226, 13.364270686762953",,,
774,Pankower Allee Ecke Provinzstrasse,bus,['A14'],"52.5646878270483, 13.378063149237262",,,
775,Pankower Allee Ecke Residenzstrasse,bus,"['A79', 'A61']","52.56383591570264, 13.364287664704229",nan,"A72+ A72,A61+ ['A72', 'A61']",nan+ nan+ nan
776,Pankstrasse Ecke Badstrasse,bus,"['A61', 'A70', 'A14']","52.55227404292705, 13.381387201509149",nan,"A61+ ['A64', 'A14', 'A71', 'A61']",nan+ nan
777,Papestr.,s-bahn,"['KBS 151', 'KBS 150', 'KBS 153', 'KBS 152']","52.4756,13.3644",Q111323139,"['KBS 100', 'KBS 103', 'KBS 105a']+ ['KBS 100a', 'KBS 106', 'KBS 105b', 'KBS 100']+ ['KBS 106', 'KBS 100', 'KBS 100a', 'KBS 105']+ KBS 106,KBS 105,KBS 100,KBS 100a+ KBS 100,KBS 100a,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100,KBS 100k+ ['KBS 100k', 'KBS 100c', 'KBS 100', 'KBS 100d']",nan+ nan+ nan+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz+ nan
778,Paradestr.,u-bahn,['6'],"52.478055555556,13.386111111111",Q557543,C II+ C II+ C II+ ['6'],Paradestraße metro station+ Paradestraße metro station+ Paradestraße metro station+ nan
779,Parchimer Allee,u-bahn,['7'],"52.444722222222,13.449444444444",Q571855,C I+ ['7'],nan+ nan
780,Pasedagplatz,bus,['55'],"52.55967538566088, 13.46027955028295",nan,['55'],nan
781,Pasedagplatz,strassenbahn,['99'],"52.5594027,13.4609594",Q65954665,"['72', '73']",nan
782,Paulsternstrasse Ecke Gartenfelderstrasse,bus,"['A55', 'A13']","52.544121961729175, 13.247010457215051",nan,"A72+ ['A72', 'A55']",nan+ nan
783,Paulsternstrasse Ecke Nonnendammallee,bus,"['A10', 'A99']","52.53818291159043, 13.24773288055646",,,
784,Paulsternstrasse Ecke Nonnendammallee- Gartenfeld,bus,['A72'],"52.544142877552005, 13.247098918881873",,,
785,Pechsteinstrasse Ecke Wittelsbacherstrasse,bus,['A82'],"52.3856003598332, 13.425095290722926",,,
786,Petershagen Nord,s-bahn,['KBS 100'],"52.5291,13.791",Q7178217,['KBS 101']+ ['100'],nan+ nan
787,Pfaueninselchaussee Ecke Königstrasse,bus,['A6'],"52.41883989599949, 13.153008281938446",nan,['A6'],nan
788,"Philharmonie, Tiergartenstrasse",bus,['A48'],"52.510896228371735, 13.369565371330399",nan,A48+ ['A48'],nan+ nan
789,Pichelsberg,s-bahn,['KBS 157'],"52.5103,13.2271",Q800488,"['KBS 100c']+ ['KBS 101', 'KBS 103']+ ['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g+ ['KBS 100g']",nan+ nan+ nan+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station+ nan
790,Pichelsdorfer Strasse Ecke Heerstrasse,bus,"['A97', 'A92']","52.51304433612493, 13.196882088282605",,,
791,Pichelsdorfer Strasse Ecke Weißenburgerstrasse,bus,['A35'],"52.522958125313195, 13.19769347393154",,,
792,Pichelsdorferstrasse Ecke Heerstrasse,bus,['A94'],"52.5131147119314, 13.196918559430642",nan,"['A97', 'A94']",nan
793,Piesporter Strasse,bus,['55'],"52.560428325050296, 13.476578086985889",nan,['55'],nan
794,Pionierpark,strassenbahn,"['82'] ; ['85', '95', '87', '19']","52.46662288590602, 13.521257686609333 ; 52.45798013233545, 13.541980829050775",nan,"82+ ['82', '95', '87', '85']+ ['26', '82', '85', '21', '25', '19']",nan+ nan+ nan
795,Pirnaer Strasse Ecke Großziethener Chaussee,bus,['A93'],"52.411889770836744, 13.483697219760376",,,
796,Pirolstrasse,bus,['35'],"52.49453185233631, 13.5550157098903",nan,['35'],nan
797,Platz vor dem Neuen Tor,bus,['57'],"52.52921245715711, 13.378513556812177",nan,A9+ A9+ ['A57']+ ['57'],nan+ nan+ nan+ nan
798,Plänterwald,s-bahn,"['KBS 110', 'KBS 141', 'KBS 142', 'KBS 140', 'KBS 115']","52.4786,13.4733","Q7205917","['KBS 103a', 'KBS 103']+ KBS 103,KBS 103a+ KBS 103,KBS 103a, KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a+ ['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']+ ['110', '141', '140', '142', '115']","nan+ Plänterwald railway station+ , Plänterwald railway station+ nan+ Plänterwald railway station+ nan+ nan"
799,Plötzensee,bus,['A23'],"52.54273203272043, 13.323541051936482",,,
800,Podbielskiallee,u-bahn,['2'],"52.464444444444,13.296388888889",Q571324,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Podbielskiallee+ Podbielskiallee+ Podbielskiallee+ nan
801,Poststadion,bus,['A90'],"52.52995230474121, 13.362501420883438",nan,['90'],nan
802,Potsdamer Strasse Ecke Bülowstrasse,bus,['A19'],"52.497900834061184, 13.362004472211375",nan,['A19']+ A19,nan+ Potsdamer Strasse Ecke Bülowstrasse
803,Potsdamer Strasse Ecke Clayallee,bus,"['A60', 'A1', 'A18']","52.43504800046437, 13.260425575475969",nan,"['A1', 'A18']+ A18,A1+ A1,A18+ A1+ ['A1']",nan+  Potsdamer Strasse Ecke Clayallee + Potsdamer Strasse Ecke Clayallee+ nan+ nan
804,Potsdamer Strasse Ecke Fischerhüttenstrasse,bus,['A48'],"52.43579469577881, 13.256081625321812",nan,['A48']+ A53+ A48+ A48+ ['A48'],nan+ Potsdamer Strasse Ecke Fischerhüttenstrasse+ nan+ nan+ nan
805,Potsdamer Strasse Ecke Lützowstrasse ; Askanischer Platz,bus,['A24'] ; ['A24'],"52.50306013367635, 13.365710527592352 ; 52.50447796179715, 13.38228227112231",,,
806,Potsdamer Strasse Ecke Schöneberger Ufer,bus,['A29'],"52.50581655910509, 13.368252341285233",nan,A24+ ['A24'],nan+ nan
807,Potsdamerstrasse Ecke Alt-Lichtenrade,bus,['A82'],"52.40451718178554, 13.406863489776676",,,
808,Potsdamerstrasse Ecke Pallastrasse,bus,['A50'],"52.49433996562869, 13.361047600974974",,,
