Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
890,Wannsee,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)'],"52.421928022812146, 13.175815964118582",,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),
891,Wannsee,s-bahn,"['KBS 104', 'KBS 102']","52.4214,13.1792",Q111325896,"['KBS 104b', 'KBS 102', 'KBS 104']+ KBS 102,KBS 104b,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee
892,Warschaerstrasse Ecke Boxhagenerstrasse,strassenbahn,['13'],"52.51415126546135, 13.453415294159813",,,
893,Warschauer Brücke,strassenbahn,"['3', '4']","52.506746741445006, 13.449684491939852",,"3,4",
894,Warschauer Brücke,u-bahn,['B II'],"52.5051,13.4491",Q18380174,"['B I']+ B I,B II",Warschauer Straße metro station
895,Warschauer Str.,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.506416666667,13.450955555556",Q111252298,"['KBS 100c', 'KBS 100b', 'KBS 102', 'KBS 101', 'KBS 103']+ KBS 103,KBS 102,KBS 100c,KBS 100b,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße
896,Osthafen,strassenbahn,['82'],"52.50034973030204, 13.455418826382552",,,
897,Wartenbergerstrasse Ecke Falkenbergerstrasse,bus,['A39'],"52.565301581726644, 13.512584903878562",,,
898,Wasserwerk,bus,['A13'],"52.57559434763526, 13.265051965662359",,['A13'],
899,Wedding,s-bahn,['KBS 100'],"52.5425,13.3661",Q638604,"['KBS 100', 'KBS 103a']+ KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",Berlin-Wedding station+ Berlin-Wedding station+ Berlin-Wedding station
900,Weddingplatz,strassenbahn,"['35', '25', '23']","52.54152535588228, 13.369198549039789",,"['25', '23', '2']+ 25,2,35+ 2",Weddingplatz+ Weddingplatz
901,Weg nach Saatwinkel,bus,['A13'],"52.56198891016255, 13.254628464556555",,['A13'],
903,Weidenweg Ecke Bersarinstrasse,strassenbahn,"['13', '65', '4']","52.5184726506845, 13.452953128176693",,,
904,Weinmeisterstr.,u-bahn,['D'],"52.525833333333,13.403888888889",Q661876,['D']+ D,Weinmeisterstraße metro station
905,Weinmeisterstrasse,strassenbahn,['65'],"52.5253215,13.4035047",Q65094293,,
906,"Weißensee, Buschallee",strassenbahn,['70'],"52.553902934807, 13.467551967040292",,,
907,"Weißensee, Lindenallee",bus,['A45'],"52.550728390696705, 13.461950622649299",,,
908,"Weißensee, Rennbahnstrasse Ecke Parkstrasse",strassenbahn,['72'],"52.558956439159395, 13.462042583727074",,['72'],
909,Weißenseer Weg,strassenbahn,['64'],"52.532258,13.476705",Q65942700,"['63', '64']+ 64,63+ 63,64",
910,Weißenseer Weg Ecke Landsbergerstrasse,bus,['A41'],"52.53305514649425, 13.476108495324048",,,
911,Wendenschloß Ecke Ekhofstrasse,strassenbahn,['83'],"52.41633000736971, 13.589690772826726",,['83']+ 83+ 83+ 83,Wendenschloß Ecke Ekhofstrasse+ Wendenschloß Ecke Ekhofstrasse+ Wendenschloß Ecke Ekhofstrasse
912,Wendenschloßstrasse Ecke Müggelheimerstrasse,strassenbahn,['95'],"52.4429928,13.5812285",Q66095671,,
913,Werftstrasse Ecke Alt-Moabit,strassenbahn,['2'],"52.527226031588214, 13.330495129392713",,,
914,Wernerwerk,s-bahn,['KBS 100b'],"52.534863,13.27599",Q96077001,"['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",Berlin Wernerwerk station+ Berlin Wernerwerk station+ Berlin Wernerwerk station
915,Wernerwerk,strassenbahn,['55'],"52.53552540037026, 13.275770067588141",,['35'],
916,Westend,s-bahn,['KBS 100'],"52.5181,13.2844",Q323214,"['KBS 100', 'KBS 100a']+ KBS 100c,KBS 100+ KBS 100+ KBS 100",Berlin-Westend station+ Berlin-Westend station+ Berlin-Westend station
917,"Westend, Königin-Elisabeth-Strasse",bus,['A10'],"52.518416777757736, 13.280170814829948",,,
918,Westkreuz,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103', 'KBS 100']","52.5011,13.2839",Q678125,"['KBS 100', 'KBS 102', 'KBS 101', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 100,KBS 102,KBS 100c,KBS 101+ KBS 101,KBS 102,KBS 100+ KBS 100h,KBS 100,KBS 100g",Berlin Westkreuz station+ Berlin Westkreuz station+ Berlin Westkreuz station
919,Wiener Brücke,strassenbahn,['88'],"52.49588477409083, 13.43650068505988",,"['87', '88']+ 87,88+ 92,87+ 87,95",Wiener Brücke+ Wiener Brücke+ Wiener Brücke
920,Wiesenbaude,bus,['A11'],"52.430495242672045, 13.31180861060395",,"['A11']+ A11+ A11+ A11,A84,A53",Wiesenbaude+ Wiesenbaude+ Wiesenbaude
921,Wiesenbaude,strassenbahn,['74'],"52.43330952304924, 13.307272184416341",,"['74']+ 74,73+ 73,74",Wiesenbaude+ Wiesenbaude
922,"Wiesenbaude, Giesendorferstrasse",strassenbahn,['73'],"52.43129460045176, 13.309610313200116",,['73'],
923,Wildau,s-bahn,['KBS 103'],"52.32,13.634",Q8000974,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,Wildau railway station+ Wildau railway station+ Wildau railway station
924,Wilder Eber,bus,['A10'],"52.47049616964302, 13.289623891934786",,,
925,Wilhelm-Borgmann Brücke,strassenbahn,['26'],"52.456505625708786, 13.427170708592074",,,
926,Wilhelminenhofstrasse Ecke Edisonstrasse,strassenbahn,"['69', '95']","52.4619496,13.5139049",Q65951882,"['95', '87']+ 87+ 87,82",Wilhelminenhofstraße/Edisonstraße+ 
927,Wilhelmshagen,s-bahn,['KBS 102'],"52.4386,13.7222",Q800494,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,Berlin Wilhelmshagen station+ Berlin Wilhelmshagen station+ Berlin Wilhelmshagen station
928,Wilhelmsruh,s-bahn,['KBS 104'],"52.5814,13.3631",Q800495,['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station
929,"Wilhelmsruh, Fontanestrasse",bus,['A45'],"52.58985938767378, 13.361193570257216",,"['A55', 'A45']+ A55,A45+ A55,A45+ A45,A55","+ Wilhelmsruh, Fontanestrasse+ Wilhelmsruh, Fontanestrasse+ Wilhelmsruh, Fontanestrasse"
930,"Wilhelmsruh, Hauptstrasse",strassenbahn,"['36', '35']","52.59724375258745, 13.375518833120681",,,
931,Wilhelmstrasse/Oberhoferweg,strassenbahn,['96'],"52.427777552625784, 13.326624753321346",,,
932,Wilmersdorf,s-bahn,"['KBS 100a', 'KBS 100']","52.477658333333,13.328525",Q464094,"['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",Berlin Bundesplatz station+ Berlin Bundesplatz station+ Berlin Bundesplatz station
933,Wilmersdorfer Strasse Ecke Berlinerstrasse,strassenbahn,['44'],"52.51810404338167, 13.30449191797482",,['44'],
934,Wilmersdorferstrasse Ecke Kurfürsten Damm,strassenbahn,"['76', '76E']","52.50000734428624, 13.307123939972875",,,
935,Wittenau (Kremmener Bahn),s-bahn,['KBS 105'],"52.597013,13.334329",Q111264319,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau
936,Wittenau (Nordbahn),s-bahn,['KBS 104'],"52.597013,13.334329",Q111264319,['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau
937,"Wittenau, Heilanstalt",strassenbahn,['68'],"52.58284634558199, 13.33436306449741",,,
938,"Wittenau, Nordbahn",strassenbahn,['68'],"52.597716052663074, 13.331731491819776",,,
939,Wittenbergplatz,strassenbahn,"['76', '77', '76E']","52.50185025953713, 13.343098350806866",,"['6', '25', '2', '77', '78']+ 77,78,54,25,55,6,2,53+ 2,55,77,78",Wittenbergplatz+ Wittenbergplatz
940,Wittenbergplatz,u-bahn,"['A I', 'B II', 'A II']","52.501944444444,13.343055555556",Q692727,"['B I', 'A I']+ B II,A I,B I,A II+ A II,A I,B II,B I+ A I,B III,A II",Wittenbergplatz metro station+ Wittenbergplatz metro station+ Wittenbergplatz metro station
941,Witzleben,s-bahn,['KBS 100'],"52.5078,13.2836",Q321266,"['KBS 100', 'KBS 100a']+ KBS 100c,KBS 100+ KBS 100+ KBS 100",Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station
942,Wollankstrasse,s-bahn,"['KBS 105', 'KBS 104']","52.5651525,13.3923627",Q800515,"['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",Berlin Wollankstraße station+ Berlin Wollankstraße station+ Berlin Wollankstraße station
943,Wuhlheide,s-bahn,['KBS 102'],"52.4689,13.5533",Q800514,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,Berlin Wuhlheide station+ Berlin Wuhlheide station+ Berlin Wuhlheide station
944,Yorckstr.,s-bahn,"['KBS 106', 'KBS 105b']","52.491777777778,13.372141666667",Q21776729,"['KBS 106', 'KBS 105']+ KBS 106,KBS 105+ KBS 105,KBS 106+ KBS 100d,KBS 100c",Yorckstraße station+ Yorckstraße station+ Yorckstraße station
945,Yorckstrasse/Gneisenaustrasse,strassenbahn,['99'],"52.492962048633196, 13.387727495303821",,"['98', '99']+ 98",Yorckstrasse/Gneisenaustrasse
946,Zehlendorf,s-bahn,"['KBS 104', 'KBS 104a']","52.4309,13.2584",Q737962,"['KBS 104', 'KBS 104a']+ KBS 104a,KBS 104+ KBS 104,KBS 104a+ KBS 100f,KBS 100e",Berlin-Zehlendorf station+ Berlin-Zehlendorf station+ Berlin-Zehlendorf station
947,Zehlendorf West,s-bahn,['KBS 104'],"52.4375,13.2325",Q315891,['KBS 104'],
948,Zentralviehhof,s-bahn,['KBS 100'],"52.5238,13.4644",Q800512,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106+ KBS 106a,KBS 104,KBS 106",Berlin Storkower Straße station+ Berlin Storkower Straße station+ Berlin Storkower Straße station
949,Zepernick (Kr Niederbarnim),s-bahn,['KBS 106'],"52.6598,13.5342",Q801657,['KBS 106']+ KBS 106,Zepernick station
950,Zeuthen,s-bahn,['KBS 103'],"52.3486,13.6274",Q8069824,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,Zeuthen railway station+ Zeuthen railway station+ Zeuthen railway station
951,Zionskirchplatz,strassenbahn,"['70', '46']","52.5344603,13.4055497",Q65093880,,
952,Zionskirchstrasse,strassenbahn,['49'],"52.53410664596866, 13.404963978167501",,"['70', '22', '49', '46']",
953,Zoologischer Garten,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.507222222222,13.3325",Q111326238,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",S-Bahnhof Berlin Zoologischer Garten+ S-Bahnhof Berlin Zoologischer Garten+ S-Bahnhof Berlin Zoologischer Garten
954,Zoologischer Garten,u-bahn,['A I'],"52.5058669,13.3330236",Q4024764,"['A I']+ B I,A I+ A I,B I+ A I,G",Zoologischer Garten metro station+ Zoologischer Garten metro station+ Zoologischer Garten metro station
955,Zossenerstrasse Ecke Gneisenaustrasse,strassenbahn,['3'],"52.49155139459289, 13.39446910449039",,,
956,Zur Haveldüne (Weinmeisterhöhe),bus,['A34'],"52.503157809701875, 13.179763143912808",,,
957,Schlesischer Bhf./Ostbahnhof,strassenbahn,['82'],"52.51002134469979, 13.433172290332577"
