,stop_id,stop_name,type,location,in_lines,identifier
265,1956265,Dominicusstrasse Ecke Hauptstrasse,bus,"52.48180071652041, 13.348377997983935","['A48', 'A4']",nan
266,1956266,Dominicusstrasse Ecke Hauptstrasse,strassenbahn,"52.48178458875194, 13.348361062077318","['88', '73', '25']",nan
267,1956267,Dominikus-Krankenhaus,bus,"52.626196524368744, 13.294495665499268",['A15'],nan
268,1956268,Donnersmarckplatz,bus,"52.62982465046043, 13.28047497184123",['A15'],nan
269,1956269,Drakestrasse Ecke Unter den Eichen,bus,"52.44573233334527, 13.293697221399606",['A48'],nan
270,1956270,Dreilinden,s-bahn,"52.40334210617422, 13.175963626814108",['KBS 104b'],Q96473908
271,1956271,Dudenstrasse Ecke Katzbachstrasse,bus,"52.48507657537121, 13.376576066981372",['A28'],nan
272,1956272,Dudenstrasse Ecke Mehringdamm,bus,"52.4849438868393, 13.386026708341968",['A19'],nan
273,1956273,"Dönhoffplatz, Krausenstrasse",strassenbahn,"52.510082685363386, 13.398911668058874","['82', '64']",nan
274,1956274,Düppel-Kleinmachnow,s-bahn,"52.421388888889,13.226666666667",['KBS 104a'],Q44763529
275,1956275,"Eberswalderstrasse, U-Bhf. Dimitroffstrasse",strassenbahn,"52.5401928,13.4113979","['22', '49', '46']",Q65088313
276,1956276,Edisonstrasse Ecke Wilhelminenhofstrasse,strassenbahn,"52.4619496,13.5139049",['82'],Q65951882
277,1956277,Egelpfuhlstrasse Ecke Brunsbütteler Damm,bus,"52.533514698600456, 13.169417212078342",['A31'],nan
278,1956278,Eichborndamm Ecke Scharnweberstrasse,strassenbahn,"52.56794261660899, 13.3119260816067","['41', '25']",nan
279,1956279,"Eichborndamm, Sportplatz Reinickendorf",strassenbahn,"52.56784752553447, 13.311804701580398",['29'],nan
280,1956280,Eichbornstr.,s-bahn,"52.5776,13.3169",['KBS 105'],Q800500
281,1956281,"Eichenborndamm, Sportplatz Reinickendorf",strassenbahn,"52.567917831991906, 13.311954450797398",['28'],nan
282,1956282,Eichholzbahn,bus,"52.53745641909849, 13.149835716602464",['A31'],nan
283,1956283,Eichkamp,s-bahn,"52.4987,13.2702","['KBS 101', 'KBS 103']",Q800504
284,1956284,Eichwalde,s-bahn,"52.3715,13.6152",['KBS 103'],Q19274479
285,1956285,Eisenacherstrasse Ecke Hauptstrasse,strassenbahn,"52.48459360671036, 13.35306002871114",['73'],nan
286,1956286,Eisenacherstrasse Ecke Hauptstrasse,strassenbahn,"52.4845984441846, 13.353073553684412",['88'],nan
287,1956287,Elisabethstrasse,bus,"52.53409533705918, 13.55949915809485",['O37'],nan
288,1956288,Elisabethstrasse,strassenbahn,"52.51764985236767, 13.418046139104245",['22'],Q65364041
289,1956289,Elsenstrasse Ecke Am Treptower Park,strassenbahn,"52.49175632207382, 13.457757874335021",['87'],nan
290,1956290,Elsenstrasse Ecke Heidelbergerstrasse,strassenbahn,"52.48685029508912, 13.45118006834624",['6'],nan
291,1956291,"Elsenstrasse, S-Bhf. Treptow",strassenbahn,"52.49392050526826, 13.460637127431074",['92'],nan
292,1956292,Elsterplatz,bus,"52.47977982878401, 13.285507613099716","['A10', 'A50']",nan
293,1956293,Emmentalerstrasse Ecke Aroserallee,bus,"52.567564056567846, 13.351342420019115","['A12', 'A12S']",nan
294,1956294,"Emser Platz, Pfalzburgerstrasse",bus,"52.49294890954554, 13.321749965916931",['A50'],nan
295,1956295,"Englerallee, Breitenbachplatz",bus,"52.465841806408555, 13.30615348093324",['A16'],nan
296,1956296,Erkner,s-bahn,"52.4296,13.7513",['KBS 102'],Q14434071
297,1956297,Erkstrasse Ecke Sonnenallee,strassenbahn,"52.48169987618706, 13.440143697235596","['94', '95']",nan
298,1956298,"Erkstrasse, Rathaus Neukölln",strassenbahn,"52.48088289227713, 13.435445948459439",['47'],nan
299,1956299,Ernst-Reuter-Platz,u-bahn,"52.511944444444,13.322222222222",['A I'],Q658361
300,1956300,Eweststrasse,strassenbahn,"52.594079233661624, 13.432171197739503",['49'],nan
301,1956301,"Falkenberg, Schule",bus,"52.56880573894071, 13.549528314980424",['A46'],nan
302,1956302,Falkenberger Chaussee,bus,"52.565816857333125, 13.511913714753",['A39'],nan
303,1956303,Falkenbergerstrasse Ecke Wartenberger Strasse,strassenbahn,"52.55036672097044, 13.509915032138812",['63'],nan
304,1956304,Falkenhöhe,bus,"52.400507029940435, 13.538229483128243",['A36'],nan
305,1956305,Falkenplatz,strassenbahn,"52.585285954271406, 13.227452060134016",['28'],nan
306,1956306,Falkensee,s-bahn,"52.559722,13.088889",['KBS 103'],Q5431918
307,1956307,Fehrbelliner Platz,bus,"52.49040638965375, 13.314204217177087",['A50'],nan
308,1956308,Fehrbelliner Platz,strassenbahn,"52.49032472677901, 13.314317300484289","['3', '60', '44']",nan
309,1956309,Fehrbelliner Platz,u-bahn,"52.490277777778,13.314444444444",['A II'],Q663245
310,1956310,Fehrbelliner Tor,strassenbahn,"52.55534910528559, 13.198621894913103",['54'],nan
311,1956311,Fennbrücke,strassenbahn,"52.53789913636452, 13.361535518846207","['23', '2']",nan
312,1956312,Feuerbachstr.,s-bahn,"52.463611111111,13.332777777778",['KBS 104'],Q800501
313,1956313,Feuerbachstrasse Ecke Bismarckstrasse,bus,"52.464513435475055, 13.338927866545799",['A2'],nan
314,1956314,Feuerbachstrasse Ecke Knausstrasse,strassenbahn,"52.4645176561027, 13.338945240453217",['88'],nan
315,1956315,"Fichtenau, Stadtgrenze",bus,"52.45479242349705, 13.701499962608066",['A22'],nan
316,1956316,Finowstrasse Ecke Sonnenallee,bus,"52.48107312004714, 13.441395678745941",['A4'],nan
317,1956317,Flinsbergerplatz,bus,"52.48363157821334, 13.29263347325828",['A50'],nan
318,1956318,"Florastrasse, S-Bhf. Pankow",bus,"52.566793710626044, 13.410032511165026","['A55', 'A45']",nan
319,1956319,Flughafen,u-bahn,"52.485556, 13.385833",['C II'],Q557582
320,1956320,Flugplatz,bus,"52.46661352386276, 13.164648960485769",['A35'],nan
321,1956321,Frankfurter Tor/Stalinallee,strassenbahn,"52.5153903,13.4540172","['13', '4']",Q65706246
322,1956322,Französische Str.,u-bahn,"52.514722222222,13.389166666667",['C I'],Q571479
323,1956323,Frauenklinik,strassenbahn,"52.463949908172545, 13.427509548910932",['15'],nan
324,1956324,Fredersdorf (b Bln),s-bahn,"52.5265,13.7625",['KBS 101'],Q15197387
325,1956325,Freie Scholle,bus,"52.599851537868666, 13.301736158422598",['A20'],nan
326,1956326,Freienwalderstrasse Ecke Orankestrasse,strassenbahn,"52.5443517,13.4929992",['63'],Q65555700
327,1956327,Friedenau,s-bahn,"52.47,13.341",['KBS 104'],Q800471
328,1956328,Friedenstrasse,bus,"52.417223782342035, 13.138950169993388",['A6'],nan
329,1956329,Friedrich-Junge-Strasse,bus,"52.49382897072681, 13.471572865851856",['A82P'],nan
330,1956330,Friedrich-Karl-Strasse,strassenbahn,"52.455797262882406, 13.383934284553103","['98', '99']",nan
331,1956331,Friedrich-Wilhelm-Platz,strassenbahn,"52.47132415928576, 13.328417218543715","['77', '44', '78']",nan
332,1956332,Friedrichsfelde (Tierpark),u-bahn,"52.506111111111,13.512777777778",['E'],Q429781
333,1956333,Friedrichsfelde Ost,s-bahn,"52.5141,13.5198",['KBS 101'],Q800473
334,1956334,"Friedrichsfelde, Schloßstrasse",bus,"52.50970330922865, 13.519045879792072",['A37'],nan
335,1956335,Friedrichshagen,s-bahn,"52.4574,13.6233",['KBS 102'],Q800474
336,1956336,"Friedrichshagen, Wasserwerk",strassenbahn,"52.4560563,13.6419956",['84'],Q66362601
337,1956337,Friedrichstr.,s-bahn,"52.52027777777778,13.386944444444444","['KBS 105', 'KBS 104', 'KBS 106', 'KBS 102', 'KBS 101', 'KBS 103']",Q111219456
338,1956338,Friesenstrasse Ecke Columbiadamm,bus,"52.483955843943605, 13.394382269747895","['A24', 'A4']",nan
339,1956339,Fritz-Reuter-Allee Ecke Parchimerallee,bus,"52.44564578764053, 13.449948721190864",['A25'],nan
340,1956340,Frohnau,s-bahn,"52.6325,13.2902",['KBS 104'],Q800472
341,1956341,"Frohnau, Invalidensiedlung",bus,"52.65584641928224, 13.29035792910375",['A12'],nan
342,1956342,Gabelung,strassenbahn,"52.599887444177305, 13.25203703437107","['28', '29']",nan
343,1956343,"Galenusstrasse, Pankow, Krankenhaus",strassenbahn,"52.5818183,13.4287678",['49'],Q66195410
344,1956344,Gartenfeld,s-bahn,"52.54695,13.24882",['KBS 100d'],Q96080469
345,1956345,Gartenfelderstrasse Ecke Nonnendammallee,bus,"52.53933030097356, 13.232239626278965",['A13'],nan
346,1956346,Gartenfelderstrasse Ecke Paulsternstrasse,bus,"52.54415086230652, 13.247076804185845","['A13', 'A10']",nan
347,1956347,Gartenfelderstrasse Ecke Paulsternstrasse,strassenbahn,"52.54413344873405, 13.247080226892141",['55'],nan
348,1956348,"Gartenstadt, Staaken, Heidelbergplan",bus,"52.541199833983136, 13.1468428723857",['A31'],nan
349,1956349,"Gatow, Flugplatz",bus,"52.47170253033803, 13.123057426760603",['A34'],nan
350,1956350,"Gatow, Kirche",bus,"52.48684680676539, 13.18215147844503","['A35', 'A34']",nan
351,1956351,Gehsener Strasse,bus,"52.46321577871702, 13.58365868698432",['A27'],nan
352,1956352,"Geißenweide, Elisabethstrasse",bus,"52.53416191228728, 13.561380969716343",['A37'],nan
353,1956353,Genslerstrasse,bus,"52.534226679073065, 13.4967918058346",['A41'],nan
354,1956354,Germaniastrasse Ecke Gottlieb-Dunkel-Strasse,strassenbahn,"52.46053987437175, 13.418058888486561","['15', '26']",nan
355,1956355,Germersheimer Platz,bus,"52.54433253766927, 13.187336363919895",['A35'],nan
356,1956356,Gesundbrunnen,s-bahn,"52.548611111111,13.389444444444","['KBS 100', 'KBS 105', 'KBS 103a', 'KBS 100c', 'KBS 104', 'KBS 106']",Q111239092
357,1956357,Gesundbrunnen,u-bahn,"52.548611,13.389444",['D'],Q3761416
358,1956358,Giebelsee,s-bahn,"52.5291,13.791",['KBS 101'],Q7178217
359,1956359,"Gipsstrasse, U-Bhf. Weinmeisterstrasse",strassenbahn,"52.5253215,13.4035047",['1'],Q65094293
360,1956360,Gleisdreieck,u-bahn,"52.49952,13.37409","['B I', 'A I', 'A II']",Q678372
361,1956361,Glewitzerstrasse,bus,"52.49387671144271, 13.561907737951769",['A8'],nan
362,1956362,"Glienicke, Elsässerstrasse",bus,"52.633385044072064, 13.345111730588611",['AN'],nan
363,1956363,"Glienicke, Kirche",bus,"52.63062737184449, 13.312861916755343",['A7'],nan
364,1956364,"Glienicke, Pilz",bus,"52.639037149237545, 13.364327759051822",['A7'],nan
365,1956365,Glienicker Brücke,bus,"52.413474089031965, 13.091235881924467",['A6'],nan
366,1956366,Glogauer Strasse,strassenbahn,"52.493437003779434, 13.43739124697587",['26'],nan
367,1956367,Gneisenaustr.,u-bahn,"52.491388888889,13.395555555556",['C I'],Q668618
368,1956368,Gneisenaustrasse/Yorckstrasse,strassenbahn,"52.492963715746406, 13.387720175188994",['95'],nan
369,1956369,Goebenstrasse Ecke Bülowstrasse,strassenbahn,"52.49367856128188, 13.365670601708574",['2'],nan
370,1956370,Goerzallee Ecke Wismarer Strasse,strassenbahn,"52.42193877862271, 13.298495448017045",['77'],nan
371,1956371,Goerzallee Ecke Wismarerstrasse,bus,"52.42193975704034, 13.29849525230179",['A1'],nan
372,1956372,Golfplatz,bus,"52.415837593448295, 13.128194256851318",['A6'],nan
373,1956373,Gottlieb-Dunkel-Strasse Ecke Germaniastrasse,bus,"52.46056887553805, 13.417975404195007",['A25'],nan
374,1956374,Gottlieb-Dunkel-Strasse Ecke Germaniastrasse,strassenbahn,"52.46057706686739, 13.417997050677094",['6'],nan
375,1956375,Gotzkowskybrücke Ecke Alt-Moabit,bus,"52.52378497716608, 13.329592570734203",['A25'],nan
376,1956376,Gotzkowskystrasse Ecke Alt-Moabit,strassenbahn,"52.5237772942417, 13.329787285101991",['44'],nan
377,1956377,Gotzkowskystrasse Ecke Turmstrasse,bus,"52.52721970192428, 13.330570000205638",['A24'],nan
378,1956378,Gotzkowskystrasse Ecke Turmstrasse,strassenbahn,"52.52723347192614, 13.330503468404352","['3', '2']",nan
379,1956379,Gotzkowskystrasse Ecke turmstrasse,strassenbahn,"52.527219088204575, 13.330516261373727",['35'],nan
380,1956380,Gradestrasse,strassenbahn,"52.45261828426318, 13.438552708749976",['27'],nan
381,1956381,Gradestrasse (51) Ecke Tempelhofer Weg,bus,"52.452533085780615, 13.43301993500373",['A25'],nan
382,1956382,Graf-Roedern-Allee Ecke Alt-Reinickendorf,strassenbahn,"52.575826791074604, 13.347823169310754",['35'],nan
383,1956383,Graf-Roedernallee Ecke Reinickendorferstrasse,strassenbahn,"52.57584985636525, 13.347862354343286",['41'],nan
384,1956384,Grazer Damm Ecke Prellerweg,bus,"52.459057935646065, 13.348604369406305",['A25'],nan
385,1956385,Greifswalder Str.,s-bahn,"52.539722222222,13.439444444444","['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']",Q439246
386,1956386,Greifswalder Strasse,bus,"52.53002871375482, 13.62681794411932",['A44E'],nan
387,1956387,Greifswalder Strasse,strassenbahn,"52.5364975,13.4334045","['13', '4']",Q65548960
388,1956388,Grenzallee,u-bahn,"52.463333333333,13.443888888889",['C I'],Q571836
389,1956389,Griebnitzsee,s-bahn,"52.3944,13.1272",['KBS 102'],Q315133
390,1956390,Grossbeerenstrasse Ecke Daimlerstrasse,strassenbahn,"52.42636680081003, 13.37431638254586",['98'],nan
391,1956391,"Groß-Glienicke, Gutshof",bus,"52.477548281200235, 13.12051364935305",['A34'],nan
392,1956392,Große Präsidentenstrasse,strassenbahn,"52.52326345734971, 13.401134586268517","['49', '63']",nan
393,1956393,Großer Stern,bus,"52.514524715463295, 13.349933192922938","['A24', 'A16']",nan
394,1956394,Großgörschenstr.,s-bahn,"52.4922745,13.3678588",['KBS 104'],Q21776726
395,1956395,Grunewald,s-bahn,"52.4892,13.2614",['KBS 102'],Q457266
396,1956396,Grunewaldstrasse Ecke Martin-Luther-Strasse,bus,"52.489052179432406, 13.345015381967391",['A16'],nan
397,1956397,Grunewaldstrasse Ecke Martin-Luther-Strasse,strassenbahn,"52.489114608736564, 13.344981706170403","['6', '25']",","
398,1956398,Grünau,Fähre,"52.41748994875358, 13.582453633911928",['Wendenschloß<>Grünau'],nan
399,1956399,Grünau,s-bahn,"52.4122,13.5746","['KBS 100a', 'KBS 103']",Q111307258
400,1956400,"Grünauerstrasse, Bhf. Schöneweide",strassenbahn,"52.45604414856236, 13.510449640756448","['92', '91']",nan
401,1956401,Grünberger Strasse,strassenbahn,"52.5122359,13.452609",['4'],Q65706239
402,1956402,Grüner Weg Ecke Buschkrugallee,bus,"52.44277699347086, 13.45626759453103",['A25'],nan
403,1956403,Grünstrasse,strassenbahn,"52.44496664892706, 13.57413386885382",['95'],nan
404,1956404,Grüntalerstrasse Ecke Osloer Strasse,strassenbahn,"52.555331,13.3909979",['3'],Q65807452
405,1956405,Gustav-Adolf-Strasse Ecke Prenzlauer Promenade,strassenbahn,"52.551688022464916, 13.430349300575484",['72'],nan
406,1956406,Gustav-Adolf-Strasse Ecke Rennbahnstrasse,bus,"52.562178269666816, 13.454275093038184",['A42'],nan
407,1956407,Gutshof Marienfelde,bus,"52.41088450558385, 13.373192649319066",['A52'],nan
408,1956408,Görlitzer Bahnhof (Oranienstr.),u-bahn,"52.4992,13.428",['B I'],Q597759
409,1956409,Güterbahnhof Springpfuhl,bus,"52.52561231977731, 13.533687321893124",['A43'],nan
410,1956410,Hackescher Markt,strassenbahn,"52.522700593509725, 13.401605863643521","['49', '69']",Q65094590
411,1956411,Hackescher Markt,strassenbahn,"52.52386243784762, 13.402614038025424",['63'],nan
412,1956412,Hafenplatz,bus,"52.54215888169655, 13.206044861619935",['A34'],nan
413,1956413,Hafenplatz,strassenbahn,"52.542292547760184, 13.206201126048732","['75', '54']",nan
414,1956414,Hagenplatz,bus,"52.483382973651, 13.265818700272884","['A19', 'A17']",nan
415,1956415,Hakenfelde,strassenbahn,"52.57886009874865, 13.210057800310379",['75'],nan
416,1956416,Halensee,s-bahn,"52.4961,13.2906","['KBS 100', 'KBS 100a']",Q800476
417,1956417,Halenseestrasse Ecke Kurfürstendamm,bus,"52.494939726732675, 13.285466139009724",['A4'],nan
418,1956418,Hallesches Tor,strassenbahn,"52.49761471032374, 13.38904657659308",['95'],nan
419,1956419,Hallesches Tor,u-bahn,"52.497777777778,13.391111111111","['C I', 'B I', 'A II']",Q658302
420,1956420,Hannoversche Strasse,strassenbahn,"52.52716496126181, 13.387046759579254",['11'],nan
421,1956421,Hansaplatz,bus,"52.5179343319099, 13.342038193257153","['A25', 'A16']",nan
422,1956422,"Haselhorst, Kirche",bus,"52.5468281751583, 13.237065889883622",['A10'],nan
423,1956423,Hauptstrasse,strassenbahn,"52.48184785648144, 13.34836694193233",['6'],nan
424,1956424,Hauptstrasse Ecke Dominicusstrasse,strassenbahn,"52.48179322469747, 13.348385662518401",['60'],nan
425,1956425,Hauptstrasse Ecke Dominicusstrasse,strassenbahn,"52.48185447998682, 13.34839211499204",['66'],nan
426,1956426,Hauptstrasse Ecke Edelweißstrasse,bus,"52.586379262142074, 13.36752938856218","['A55', 'A45']",nan
427,1956427,Hausvogteiplatz,u-bahn,"52.513055555556,13.396666666667",['A I'],Q656523
428,1956428,Heerstr.,s-bahn,"52.5086,13.2586","['KBS 101', 'KBS 103']",Q800502
429,1956429,Heerstrasse Ecke Pichelsdorferstrasse,bus,"52.51303188952818, 13.196865381046361","['A35', 'A34']",nan
430,1956430,Heerstrasse Ecke Wilhelmstrasse,bus,"52.51662457723462, 13.179022303033726",['A13'],nan
431,1956431,"Hegemeisterweg, Rennbahn",strassenbahn,"52.4741663,13.5204016","['69', '82']",Q65951916
432,1956432,Heidelberger Platz,u-bahn,"52.479808333333,13.313236111111",['A II'],Q21777872
433,1956433,Heilanstalt,strassenbahn,"52.58284634558199, 13.33436306449741",['68'],nan
434,1956434,Heiligensee,s-bahn,"52.6247,13.2292",['KBS 105'],Q800475
435,1956435,"Heiligensee, Dorfaue",strassenbahn,"52.606510891749345, 13.210444640210534",['29'],nan
436,1956436,"Heiligensee, Hennigsdorferstrasse Ecke Mattenbuder Pfad",bus,"52.61696001333966, 13.22053830566762",['A14'],nan
437,1956437,Heiligenseestrasse Ecke Karolinenstrasse,bus,"52.5979470528879, 13.275036672101873",['A14'],nan
438,1956438,"Heimholtzstrasse, Autobusbahnhof",bus,"52.52150833390987, 13.324513693545313",['A1'],nan
439,1956439,"Heinersdorf, Kirche",bus,"52.56826376476754, 13.440601903603064","['A55', 'A42']",nan
440,1956440,"Heinersdorf, Kirche",strassenbahn,"52.5686908,13.4389053",['71'],Q65096107
441,1956441,"Heinersdorf, Romain-Rolland-Str.",strassenbahn,"52.5725511,13.4371063",['71'],Q65096052
442,1956442,Heinrich-Mann-Platz,bus,"52.57297246262195, 13.392146133350426",['A45'],nan
443,1956443,Hennigsdorf (b Bln),s-bahn,"52.638,13.2057",['KBS 105'],Q800909
444,1956444,Hennigsdorferstrasse Ecke Heiligensee,strassenbahn,"52.610995069028775, 13.216547112858846",['29'],nan
445,1956445,"Herbstrasse, Bhf. Schönholz",bus,"52.57156679071471, 13.37987849268627",['A14'],nan
446,1956446,Hermannplatz,strassenbahn,"52.487085572732276, 13.424752445258537","['94', '2', '47', '95', '26']",nan
447,1956447,Hermannplatz,u-bahn,"52.48629,13.42455","['D', 'C I']",Q658929
448,1956448,Hermannstr.,s-bahn,"52.4675,13.431111111111","['KBS 100', 'KBS 100a']",Q111263802
449,1956449,Hermannstrasse Ecke Hertastrasse,strassenbahn,"52.464683821768375, 13.432895770730918","['15', '26']",nan
450,1956450,Hermsdorf,s-bahn,"52.6178,13.3069",['KBS 104'],Q263189
451,1956451,Hermsdorfer Damm Ecke Hohefeldstrasse,bus,"52.620540768055236, 13.305942509128208","['A12', 'A12S']",nan
452,1956452,Hermsdorfer Damm Ecke Karolinenstrasse,bus,"52.596782782505926, 13.276626902280602",['A15'],nan
453,1956453,Hermsdorferstrasse Ecke Alt-Wittenau,bus,"52.593597362933814, 13.32127606815509",['A14'],nan
454,1956454,Hertzbergplatz,strassenbahn,"52.4773735457893, 13.448843811492495",['95'],nan
455,1956455,"Hessenwinkel, Lindenstrasse",bus,"52.42653518647879, 13.728458969026482",['A22'],nan
456,1956456,Hildburghauser Strasse Ecke Sonderhauserstrasse,bus,"52.41595186598356, 13.341732660124851",['A11'],nan
457,1956457,Hildegardstrasse Ecke Bundesallee,bus,"52.48166617205108, 13.329413382898865",['A25'],nan
458,1956458,Hildegardstrasse Ecke Bundesallee,strassenbahn,"52.48165880537118, 13.329435201187513",['44'],nan
459,1956459,Hindenburgdamm Ecke Schloßstrasse,bus,"52.4534980325969, 13.315600039325448",['A48'],nan
460,1956460,Hindenburgdamm Ecke Schloßstrasse,strassenbahn,"52.45350181384508, 13.315623434662008","['74', '73', '78', '77']",nan
461,1956461,Hirschgarten,s-bahn,"52.4579,13.6032",['KBS 102'],Q4892435
462,1956462,"Hirschgarten, Fürstenwalder Damm",strassenbahn,"52.4518533,13.6006245",['84'],Q66360740
463,1956463,Hirschgartenm Fürstenwalderdamm,strassenbahn,"52.4518533,13.6006245",['87'],Q66360740
464,1956464,Hochgerichtstrasse Ecke Seegefelderstrasse,bus,"52.53829981817958, 13.183413413138643",['A5'],nan
465,1956465,Hochmeisterplatz,bus,"52.49468637986547, 13.301254684721862",['A4'],nan
466,1956466,Hoeppnerstrasse Ecke Boelckestrasse,strassenbahn,"52.472423965861076, 13.377880937631122",['95'],nan
467,1956467,Hohen-Neuendorf (b Bln),s-bahn,"52.6684,13.287",['KBS 104'],Q4500489
468,1956468,"Hohenschönhausen, Falkenberger Strasse",bus,"52.550229554941964, 13.509585042301534",['A39'],nan
469,1956469,"Hohenschönhausen, Falkenberger Strasse",strassenbahn,"52.5508672,13.5094994","['70', '64']",Q65555882
470,1956470,"Hohenschönhausen, Gartenstadt",strassenbahn,"52.5508672,13.5094994",['63'],Q65555882
471,1956471,Hohenschönhauser Strasse,strassenbahn,"52.5359329,13.4729468",['3'],Q65553684
472,1956472,Hohenschöpping,s-bahn,"52.67,13.1945",['KBS 105'],Q19274489
473,1956473,Hohenzollerndamm,s-bahn,"52.4885,13.3004","['KBS 100', 'KBS 100a']",Q800503
474,1956474,Hohenzollernplatz,u-bahn,"52.493888888889,13.325",['A II'],Q571570
475,1956475,Hohenzollernring Ecke streitstrasse,strassenbahn,"52.555723356381655, 13.207565635560826",['75'],nan
476,1956476,"Holszhauserstrasse, Rathaus Reinickendorf",bus,"52.58866002637413, 13.324907108580643",['A14'],nan
477,1956477,Holteistrasse,strassenbahn,"52.5088235,13.465969",['13'],Q65675805
478,1956478,Holzhauserstrasse Ecke Alt-Wittenau,bus,"52.5918852691518, 13.326446441068011","['A12', 'A12S']",nan
479,1956479,Hoppegarten (Mark),s-bahn,"52.5183,13.6734",['KBS 101'],Q15197357
480,1956480,Hubertussportplatz,bus,"52.48558020529857, 13.284213603833559",['A29'],nan
481,1956481,Hultschiner Damm,bus,"52.47711373957008, 13.600598140620137",['A8'],nan
482,1956482,Humboldthain,s-bahn,"52.5451,13.3796","['KBS 106', 'KBS 105', 'KBS 104']",Q481276
483,1956483,Händelplatz,strassenbahn,"52.450279094879285, 13.315466784727654","['77', '78']",nan
484,1956484,"Hönow, Dorfstrasse",bus,"52.54884927869554, 13.63648687804691",['A44'],nan
485,1956485,Hönowerstrasse Ecke Greifswalder Strasse,bus,"52.530040800451005, 13.626846072179225",['A44'],nan
486,1956486,Ihnestrasse,bus,"52.44831039409289, 13.276355065531465",['A11'],nan
487,1956487,Imbrosweg,strassenbahn,"52.443541863050356, 13.398564688322455",['15'],nan
488,1956488,Industriebahn,bus,"52.618604307482244, 13.390395775797886",['A7'],nan
489,1956489,Industriestrasse,strassenbahn,"52.455350229930445, 13.409794385645863",['15'],nan
490,1956490,Innsbrucker Platz,bus,"52.478545508234895, 13.34405868604117","['A48', 'A16', 'A4']",nan
491,1956491,Innsbrucker Platz,s-bahn,"52.4786,13.3439","['KBS 100', 'KBS 100a']",Q111263876
492,1956492,Innsbrucker Platz,strassenbahn,"52.47804266204959, 13.343446877940893","['74', '73', '88']",nan
493,1956493,Innsbrucker Platz,strassenbahn,"52.47851767561872, 13.344017066649423",['66'],nan
494,1956494,Innsbrucker Platz (Hauptstr.),u-bahn,"52.4786,13.3439",['B II'],Q10275871
495,1956495,Invalidenstrasse Ecke Brunnenstrasse,strassenbahn,"52.5324542,13.3974236",['70'],Q65691740
496,1956496,Invalidenstrasse Ecke Chausseestrasse,bus,"52.530584371359055, 13.383078391497033",['A9'],nan
497,1956497,Invalidenstrasse Ecke Chausseestrasse,strassenbahn,"52.5304158,13.3827302","['1', '46', '11', '70']",Q65552697
498,1956498,Jannowitzbrücke,s-bahn,"52.514822222222,13.41795","['KBS 102', 'KBS 101'], ['KBS 103']","Q27955427, Q27955427"
499,1956499,Jannowitzbrücke,u-bahn,"52.515656,13.418185",['D'],Q27955418
500,1956500,Jerusalemerstrasse Ecke Oranienstrasse,strassenbahn,"52.50708720031073, 13.398253391849371",['88'],nan
501,1956501,Joachim-Friedrich-Strasse Ecke Kurfürstendamm,bus,"52.49797143420066, 13.296225635820692",['A29'],nan
502,1956502,Joachim-Friedrichstrasse Ecke Kurfürstendamm,bus,"52.49796817826004, 13.296225269333464",['A10'],nan
503,1956503,Joachimthalerstrasse Ecke Kurfürstendamm,bus,"52.503861587707846, 13.331325108026789",['A19'],nan
504,1956504,"Johannisthal, Haeckelstrasse",strassenbahn,"52.4402944,13.5052638","['69', '91']",Q66225573
505,1956505,Johannisthaler Chaussee Ecke Rudower Strasse,bus,"52.434347637532014, 13.469038766571366",['A52'],nan
506,1956506,Johannisthaler Chaussee Ecke Rudowerstrasse,strassenbahn,"52.43434486015572, 13.469069460026562",['47'],nan
507,1956507,Jungfernheide,s-bahn,"52.53035,13.299433333333","['KBS 100', 'KBS 103a', 'KBS 100d']",Q110977325
508,1956508,Jänickestrasse,bus,"52.427213941734294, 13.271659447787256",['A3E'],nan
509,1956509,"Jüdenstrasse, Berliner Rathaus",strassenbahn,"52.51752981496212, 13.41012157203756",['71'],nan
510,1956510,Kabelwerk,bus,"52.54877901870861, 13.247911091031332",['A13'],nan
511,1956511,Kaiser-Friedrich-Strasse Ecke Kantstrasse,strassenbahn,"52.506770000763346, 13.302336386579878","['75', '60']",nan
512,1956512,Kaiser-Wilhelm-Platz,bus,"52.486329247981715, 13.35655627172785","['A48', 'A4']",nan
513,1956513,Kaiser-Wilhelm-Platz,strassenbahn,"52.486331659025346, 13.356584679052645",['25'],nan
514,1956514,Kaiserdamm (Messedamm),u-bahn,"52.51,13.2822",['A I'],Q656409
515,1956515,Kaisereiche,bus,"52.46896806014468, 13.332614886077709","['A48', 'A25', 'A17']",nan
516,1956516,Kaisereiche,strassenbahn,"52.468942127334586, 13.332672961457298",['73'],nan
517,1956517,Kaisereiche Ecke Rheinstrasse,strassenbahn,"52.468990950159686, 13.332592813586178",['88'],nan
518,1956518,Kaiserin-Augusta-Strasse,strassenbahn,"52.4593658645353, 13.384489423034925","['98', '99']",nan
519,1956519,Kaiserin-Augusta-Strasse Ecke Tempelhoferdamm,strassenbahn,"52.45936644511665, 13.384489178200493",['96'],nan
520,1956520,Kaiserstrasse,strassenbahn,"52.44556344693812, 13.385808423835684","['98', '99']",nan
521,1956521,Kaiserstrasse/Ringstrasse,bus,"52.44449600134536, 13.372233806361567",['A33 (Obus)'],nan
