,stop_name,line_count,type,in_lines
451,Alexanderplatz,12,s-bahn,"['KBS 101', 'KBS 100c']"
452,Alexanderplatz,12,u-bahn,"['E', 'A', 'D']"
453,Königstrasse,7,bus,"['17', '9']"
454,Königstrasse,7,strassenbahn,"['72', '64', '73', '65', '60']"
455,Spandauer Strasse,6,strassenbahn,"['72', '64', '62', '73', '65', '60']"
456,Molkenmarkt,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
457,Stralauer Strasse,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
458,Rathaus,5,strassenbahn,"['72', '64', '73', '65', '60']"
459,"Lichtenberg, Scheffelstrasse",1,strassenbahn,['65']
460,Eldenaer Strasse,1,strassenbahn,['65']
461,Forkenbeckplatz,1,strassenbahn,['65']
462,Weidenweg,1,strassenbahn,['65']
463,Baltenplatz,2,strassenbahn,"['65', '4']"
464,Petersburger Strasse,3,strassenbahn,"['65', '4']"
465,Petersburger Strasse,3,u-bahn,['E']
466,Petersburger Strasse Ecke Landsberger Allee,1,strassenbahn,['65']
467,Landsberger Allee,5,strassenbahn,"['64', '65', '69']"
468,Landsberger Allee,5,s-bahn,['KBS 100']
469,Alexanderplatz,12,bus,"['1', '9']"
470,Alexanderplatz,12,strassenbahn,"['72', '64', '73', '65', '60']"
471,Alexanderplatz,12,s-bahn,"['KBS 101', 'KBS 100c']"
472,Alexanderplatz,12,u-bahn,"['E', 'A', 'D']"
473,Königstrasse,7,bus,"['17', '9']"
474,Königstrasse,7,strassenbahn,"['72', '64', '73', '65', '60']"
475,Spandauer Strasse,6,strassenbahn,"['72', '64', '62', '73', '65', '60']"
476,Molkenmarkt,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
477,Stralauer Strasse,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
478,Rathaus,5,strassenbahn,"['72', '64', '73', '65', '60']"
479,"Wittenau, Nordbahnhof",1,strassenbahn,['68']
480,Oranienburger Strasse,1,strassenbahn,['68']
481,"Reinickendorf, Berliner Strasse",1,strassenbahn,['68']
482,Berliner Strasse Ecke Humboldtstrasse,1,strassenbahn,['68']
483,Berliner Strasse Ecke Scharnweberstrasse,1,strassenbahn,['68']
484,Müllerstrasse,4,strassenbahn,"['25', '28', '128', '68']"
485,Müllerstrasse Ecke Seestrasse,4,strassenbahn,"['25', '28', '128', '68']"
486,Togostrasse,2,strassenbahn,"['25', '68']"
487,Landsberger Allee Ecke Elbinger Strasse,2,strassenbahn,"['64', '69']"
488,Bhf. Landsberger Allee,1,strassenbahn,['69']
489,Landsberger Allee,5,strassenbahn,"['64', '65', '69']"
490,Landsberger Allee,5,s-bahn,['KBS 100']
491,"Lichtenberg, Röderplatz",2,strassenbahn,"['69', '8']"
492,Herzbergstrasse,1,strassenbahn,['69']
493,Siegfriedstrasse,1,strassenbahn,['69']
494,Bhf. Lichtenberg,2,strassenbahn,['69']
495,Bhf. Lichtenberg,2,u-bahn,['E']
496,Frankfurter Allee,4,bus,['1']
497,Frankfurter Allee,4,strassenbahn,['69']
498,Frankfurter Allee,4,s-bahn,['KBS 100']
499,Frankfurter Allee,4,u-bahn,['E']
500,Alt-Friedrichsfelde,2,bus,"['H', '1']"
501,Alt-Friedrichsfelde,2,strassenbahn,['69']
502,Schloßstrasse,2,bus,['5']
503,Schloßstrasse,2,strassenbahn,['69']
504,"Karlshorst, Treskowallee",1,strassenbahn,['69']
505,Treskowallee Ecke Warmbader Strasse,1,strassenbahn,['69']
506,Karlshorster Chaussee,1,strassenbahn,['69']
507,"Oberschöneweide, Edisonstrass Ecke Wilhelminenhofstrasse",1,strassenbahn,['69']
508,"Weißensee, Rennbahnstrasse",2,strassenbahn,"['72', '60']"
509,Berliner Allee,2,strassenbahn,"['72', '60']"
510,"Berliner Allee, Antonplatz",2,strassenbahn,"['72', '60']"
511,Langhansstrasse,1,strassenbahn,['72']
512,Gustav-Adolf-Strasse Ecke Prenzlauer Allee,1,strassenbahn,['72']
513,Prenzlauer Allee,3,strassenbahn,"['72', '73']"
514,Prenzlauer Allee,3,s-bahn,['KBS 100']
515,Bhf. Prenzlauer Allee,2,strassenbahn,"['72', '73']"
516,Prenzlauer Allee Ecke Danziger Strasse,2,strassenbahn,"['72', '73']"
517,Prenzlauer Strasse,3,strassenbahn,"['72', '60', '73']"
518,Alexanderplatz,12,bus,"['1', '9']"
519,Alexanderplatz,12,strassenbahn,"['72', '64', '73', '65', '60']"
520,Alexanderplatz,12,s-bahn,"['KBS 101', 'KBS 100c']"
521,Alexanderplatz,12,u-bahn,"['E', 'A', 'D']"
522,Königstrasse,7,bus,"['17', '9']"
523,Königstrasse,7,strassenbahn,"['72', '64', '73', '65', '60']"
524,Spandauer Strasse,6,strassenbahn,"['72', '64', '62', '73', '65', '60']"
525,Molkenmarkt,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
526,Stralauer Strasse,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
527,Rathaus,5,strassenbahn,"['72', '64', '73', '65', '60']"
528,Heinersdorf,1,strassenbahn,['73']
529,Prenzlauer Promenade,1,strassenbahn,['73']
530,Prenzlauer Promenade Ecke Gustav-Adolf-Strasse,1,strassenbahn,['73']
531,Prenzlauer Allee,3,strassenbahn,"['72', '73']"
532,Prenzlauer Allee,3,s-bahn,['KBS 100']
533,Bhf. Prenzlauer Allee,2,strassenbahn,"['72', '73']"
534,Prenzlauer Allee Ecke Danziger Strasse,2,strassenbahn,"['72', '73']"
535,Prenzlauer Strasse,3,strassenbahn,"['72', '60', '73']"
536,Alexanderplatz,12,bus,"['1', '9']"
537,Alexanderplatz,12,strassenbahn,"['72', '64', '73', '65', '60']"
538,Alexanderplatz,12,s-bahn,"['KBS 101', 'KBS 100c']"
539,Alexanderplatz,12,u-bahn,"['E', 'A', 'D']"
540,Königstrasse,7,bus,"['17', '9']"
541,Königstrasse,7,strassenbahn,"['72', '64', '73', '65', '60']"
542,Spandauer Strasse,6,strassenbahn,"['72', '64', '62', '73', '65', '60']"
543,Molkenmarkt,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
544,Stralauer Strasse,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
545,Rathaus,5,strassenbahn,"['72', '64', '73', '65', '60']"
546,"Lichterfelde, Händelplatz",1,strassenbahn,['74']
547,Hindenburgdamm,2,strassenbahn,"['74', '77']"
548,"Steglitz, Schloßstrasse",2,strassenbahn,"['74', '77']"
549,"Steglitz, Rethaus",1,strassenbahn,['74']
550,"Friedenau, Rheinstrasse",2,strassenbahn,"['74', '77']"
551,Innsbrucker Platz,3,strassenbahn,['74']
552,Innsbrucker Platz,3,s-bahn,['KBS 100']
553,Innsbrucker Platz,3,u-bahn,['B1']
554,"Schöneberg, Hauptstrasse",1,strassenbahn,['74']
555,Hauptstrasse Ecke Mühlenstrasse,1,strassenbahn,['74']
556,Postdamer Strasse,1,strassenbahn,['74']
557,Potsdamer Strasse Ecke Pallasstrasse,1,strassenbahn,['74']
558,Potsdamer Strasse Ecke Kurfürstenstrasse,1,strassenbahn,['74']
559,Potsdamer Platz,7,strassenbahn,"['21', '74', '1']"
560,Potsdamer Platz,7,s-bahn,"['KBS 105a', 'KBS 103', 'KBS 104a']"
561,Potsdamer Platz,7,u-bahn,['A']
562,Leipziger Strasse,1,strassenbahn,['74']
563,Leipziger Strasse Ecke Friedrichstrasse,1,strassenbahn,['74']
564,Dönhoffplatz,3,bus,['1']
565,Dönhoffplatz,3,strassenbahn,"['87', '74']"
566,Spittelmarkt,3,strassenbahn,"['87', '74']"
567,Spittelmarkt,3,u-bahn,['A']
568,Hakenfelde,1,strassenbahn,['75']
569,Niederneuendorfer Allee,1,strassenbahn,['75']
570,Streitstrasse,1,strassenbahn,['75']
571,Neuendorfer Strasse,1,strassenbahn,['75']
572,Hafenplatz,2,strassenbahn,"['54', '75']"
573,Oranienburger Tor,2,strassenbahn,['75']
574,Oranienburger Tor,2,u-bahn,['C']
575,"Spandau, Markt",1,strassenbahn,['75']
576,Carl-Schurz-Strasse,2,strassenbahn,"['54', '75']"
577,Klosterstrasse,2,strassenbahn,['75']
578,Klosterstrasse,2,u-bahn,['A']
579,Pichelsdorfer Strasse,1,strassenbahn,['75']
580,Alt-Pichelsdorf,1,strassenbahn,['75']
581,Freybrücke,1,strassenbahn,['75']
582,Heerstrasse,1,strassenbahn,['75']
583,Bhf. Heerstrasse,1,strassenbahn,['75']
584,Reichskanzlerplatz,2,strassenbahn,['75']
585,Reichskanzlerplatz,2,u-bahn,['A1']
586,Kaiserdamm,2,strassenbahn,['75']
587,Kaiserdamm,2,u-bahn,['A1']
588,Masurenallee,1,strassenbahn,['75']
589,Neue Kantstrasse,1,strassenbahn,['75']
590,Kantstrasse,2,strassenbahn,"['75', '77', '62']"
591,Bhf. Charlottenburg,2,strassenbahn,"['75', '62']"
592,Wilmersdorfer Strass,1,strassenbahn,['75']
593,Wilmersdorfer Strasse Ecke Kurfürstendamm,3,strassenbahn,"['75', '3', '62']"
594,Halensee,2,strassenbahn,['75']
595,Halensee,2,s-bahn,['KBS 100']
596,"Grunewald, Hubertusallee",1,strassenbahn,['75']
597,Joachimstaler Strasse,2,strassenbahn,"['77', '76']"
598,Kurfürstendamm,1,strassenbahn,['76']
599,Kurfürstendamm Ecke Wilmersdorfer Strasse,1,strassenbahn,['76']
600,Bhf. Halensee,1,strassenbahn,['76']
601,Hubertusallee,1,strassenbahn,['76']
602,Roseneck,1,strassenbahn,['76']
603,Hagenstrasse,1,strassenbahn,['76']
604,Hundekehle,1,strassenbahn,['76']
605,"Lichterfelde-Süde, Goerzallee Ecke Appenzeller Strasse",1,strassenbahn,['77']
606,Luzerner Strasse,1,strassenbahn,['77']
607,Carstennstrasse,1,strassenbahn,['77']
608,Ringstrasse,1,strassenbahn,['77']
609,"Lichterfelde-West, Drakestrasse",1,strassenbahn,['77']
610,Händelplatz,1,strassenbahn,['77']
611,Hindenburgdamm,2,strassenbahn,"['74', '77']"
612,"Steglitz, Schloßstrasse",2,strassenbahn,"['74', '77']"
613,"Steglitz, Rathaus",2,bus,['5']
614,"Steglitz, Rathaus",2,strassenbahn,['77']
615,"Friedenau, Rheinstrasse",2,strassenbahn,"['74', '77']"
616,"Friedenau, Friedrich-Wilhelm-Platz",1,strassenbahn,['77']
617,Kaiserallee Ecke Berliner Strasse,1,strassenbahn,['77']
618,Kaiserallee Ecke Spichernstrasse,1,strassenbahn,['77']
619,Joachimstaler Strasse,2,strassenbahn,"['77', '76']"
620,Joachimstaler Strasse Ecke Kurfürstendamm,1,strassenbahn,['77']
621,Kantstrasse,1,strassenbahn,"['75', '77', '62']"
622,Molkenmarkt,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
623,Stralauer Strasse,6,strassenbahn,"['72', '82', '64', '73', '65', '60']"
624,Schicklerstrasse,1,strassenbahn,['82']
625,Alexanderstrasse,2,bus,['1']
626,Alexanderstrasse,2,strassenbahn,['82']
627,Jannowitzbrücke,4,strassenbahn,['82']
628,Jannowitzbrücke,4,s-bahn,"['KBS 101', 'KBS 100c']"
629,Jannowitzbrücke,4,u-bahn,['D']
630,Holzmarktstrasse,1,strassenbahn,['82']
631,Breslauer Strasse,1,strassenbahn,['82']
632,Am Schlesischen Bahnhof,2,bus,['1']
633,Am Schlesischen Bahnhof,2,strassenbahn,['82']
634,Mühlenstrasse,2,strassenbahn,"['6', '82']"
635,Stralauer Allee,1,strassenbahn,['82']
636,Markgrafendamm,1,strassenbahn,['82']
637,"Köpenick, Marienhain über Wendenschloßstrasse",1,strassenbahn,['83']
638,Wendenschloßstrasse Ecke Müggelheimer Strasse,1,strassenbahn,['83']
639,Müggelheimer Strasse,2,strassenbahn,"['83', '95']"
640,Dammbrücke,2,strassenbahn,"['83', '95']"
641,Bahnhofstrasse,2,strassenbahn,"['83', '99']"
642,Bahnhofstrasse Ecke Lindenstrasse,1,strassenbahn,['83']
643,Bhf. Köpenick,1,strassenbahn,['83']
644,Mahlsdorfer Strasse,1,strassenbahn,['83']
645,Mahlsdorfer Strasse Ecke Kohlisstrasse,1,strassenbahn,['83']
646,Hultschiner Damm,1,strassenbahn,['83']
647,Hönower Strasse,2,bus,['H']
648,Hönower Strasse,2,strassenbahn,['83']
649,Treskowstrasse,1,strassenbahn,['83']
650,Bhf. Mahlsdorf,1,strassenbahn,['83']
651,Bhf. Grünau,1,strassenbahn,['86']
652,Friedrichstrasse,3,strassenbahn,"['87', '86', '1']"
653,Sportpromenade,1,strassenbahn,['86']
654,Vetschauer Allee,1,strassenbahn,['86']
655,Berliner Strasse,12,bus,['5']
656,Berliner Strasse,12,strassenbahn,"['86', '47', '64', '28', '54', '41', '91', '87', '3', '95']"
657,Schmöckwitz,1,strassenbahn,['86']
658,Dönhoffplatz,3,bus,['1']
659,Dönhoffplatz,3,strassenbahn,"['87', '74']"
660,Spittelmarkt,3,strassenbahn,"['87', '74']"
661,Spittelmarkt,3,u-bahn,['A']
662,Wallstrasse,1,strassenbahn,['87']
663,Neanderstrasse,2,strassenbahn,['87']
664,Neanderstrasse,2,u-bahn,['D']
665,Neanderstrasse Ecke Köpenicker Strasse,1,strassenbahn,['87']
666,Köpenicker Strasse,1,strassenbahn,['87']
667,Schlesisches Tor,2,strassenbahn,['87']
668,Schlesisches Tor,2,u-bahn,['B']
669,"Treptow, Elsenstrasse",2,strassenbahn,"['87', '6']"
670,Am Treptower Park,1,strassenbahn,['87']
671,Köpenicker Landstrasse,3,strassenbahn,"['87', '91', '95']"
672,Berliner Strasse,12,bus,['5']
673,Berliner Strasse,12,strassenbahn,"['86', '47', '64', '28', '54', '41', '91', '87', '3', '95']"
674,Bhf. Baumschulenweg,2,strassenbahn,"['87', '95']"
675,"Oberschöneweide, Nalepastrasse",2,strassenbahn,"['87', '95']"
676,Wilhelminenhofstrasse,2,strassenbahn,"['87', '95']"
677,Ostendstrasse,2,strassenbahn,"['87', '95']"
678,Weißkopfstrasse,2,strassenbahn,"['87', '95']"
679,An der Wuhlheide,2,strassenbahn,"['87', '95']"
680,"Köpenick, Lindenstrasse",2,strassenbahn,"['87', '95']"
681,Lindenstrasse Ecke Bahnhofstrasse,2,strassenbahn,"['87', '95']"
682,Liebknechtstrasse,1,strassenbahn,['87']
683,Bellevuestrasse,1,strassenbahn,['87']
684,Berliner Strasse,12,bus,['5']
685,Berliner Strasse,12,strassenbahn,"['86', '47', '64', '28', '54', '41', '91', '87', '3', '95']"
686,Müggelseedamm,1,strassenbahn,['87']
687,Friedrichstrasse,3,strassenbahn,"['87', '86', '1']"
688,Bhf. Friedrichshagen,1,strassenbahn,['87']
689,Fürstenwalder Damm,1,strassenbahn,['87']
690,Rahnsdorf,1,strassenbahn,['87']
691,"Treptow, Rathaus",1,strassenbahn,['91']
692,Bulgarische Strasse,1,strassenbahn,['91']
693,Köpenicker Landstrasse,3,strassenbahn,"['87', '91', '95']"
694,Köpenicker Landstrasse Ecke Baumschulenstrasse,1,strassenbahn,['91']
695,Berliner Strasse,12,bus,['5']
696,Berliner Strasse,12,strassenbahn,"['86', '47', '64', '28', '54', '41', '91', '87', '3', '95']"
697,Bahnhof Schöneweide,1,strassenbahn,['91']
698,Grünauer Strasse,1,strassenbahn,['91']
699,Bahnstrasse,1,strassenbahn,['91']
700,Sternendamm,1,strassenbahn,['91']
701,Johannisthal,1,strassenbahn,['91']
702,Hermannplatz,3,strassenbahn,['95']
703,Hermannplatz,3,u-bahn,"['D', 'C']"
704,Sonnenallee,3,strassenbahn,['95']
705,Sonnenallee,3,s-bahn,['KBS 100']
706,Sonnenallee Ecke Erkstrasse,1,strassenbahn,['95']
707,Sonnenallee,3,strassenbahn,['95']
708,Sonnenallee,3,s-bahn,['KBS 100']
709,Baumschulenstrasse,1,strassenbahn,['95']
710,Bhf. Baumschulenweg,2,strassenbahn,"['87', '95']"
711,Köpenicker Landstrasse,3,strassenbahn,"['87', '91', '95']"
712,Berliner Strasse,12,bus,['5']
713,Berliner Strasse,12,strassenbahn,"['86', '47', '64', '28', '54', '41', '91', '87', '3', '95']"
714,Bhf. Schöneweide,1,strassenbahn,['95']
715,"Oberschöneweide, Nalepastrasse",2,strassenbahn,"['87', '95']"
716,Wilhelminenhofstrasse,2,strassenbahn,"['87', '95']"
717,Ostendstrasse,2,strassenbahn,"['87', '95']"
718,Weißkopfstrasse,2,strassenbahn,"['87', '95']"
719,An der Wuhlheide,2,strassenbahn,"['87', '95']"
720,"Köpenick, Lindenstrasse",2,strassenbahn,"['87', '95']"
721,Lindenstrasse Ecke Bahnhofstrasse,2,strassenbahn,"['87', '95']"
722,Dammbrücke,2,strassenbahn,"['83', '95']"
723,Müggelheimer Strasse,2,strassenbahn,"['83', '95']"
724,"Köpenick, Krankenhaus",2,bus,['27']
725,"Köpenick, Krankenhaus",2,strassenbahn,['95']
726,Machnower Schleuse,1,strassenbahn,['96']
727,Stahnsdorf,1,strassenbahn,['96']
728,Hauptstrasse,2,strassenbahn,"['96', '13']"
729,Potsdamer Strasse,1,strassenbahn,['96']
730,"Teltow, Hindenburgplatz",1,strassenbahn,['96']
731,Schützenplatz,1,strassenbahn,['96']
732,Lichterfelder Strasse,1,strassenbahn,['96']
733,"Lichterfelde, Berliner Strasse",1,strassenbahn,['96']
734,Bismarckstrasse,2,strassenbahn,"['47', '96']"
735,Kranoldplatz,1,strassenbahn,['96']
736,Lankwitzer Strasse,1,strassenbahn,['96']
737,"Lankwitz, Kaiser-Wilhelm-Strasse",1,strassenbahn,['96']
738,Attilastrasse,1,strassenbahn,['96']
739,Bhf. Mariendorf,1,strassenbahn,['96']
740,Attilaplatz,2,strassenbahn,"['96', '99']"
741,Friedrich-Karl-Strasse -Berliner Strasse -Bhf. Tempelhof,1,strassenbahn,['96']
742,Baerwaldstrasse Ecke Gneisenaustrasse,1,strassenbahn,['99']
743,Franz-Mehring-Strasse Ecke Gneisenaustrasse,1,strassenbahn,['99']
744,Franz-Mehring-Strasse,3,bus,['1']
745,Franz-Mehring-Strasse,3,strassenbahn,['99']
746,Franz-Mehring-Strasse,3,u-bahn,['C']
747,"Tempelhof, Berliner Strasse",1,strassenbahn,['99']
748,Bhf. Tempelhof,1,strassenbahn,['99']
749,Berliner Strasse Ecke Dorfstrasse,1,strassenbahn,['99']
750,Friedrich-Karl-strasse,1,strassenbahn,['99']
751,Attilaplatz,2,strassenbahn,"['96', '99']"
752,"Mariendorf, Zastrowstrasse",1,strassenbahn,['99']
753,Chausseestrasse,3,strassenbahn,"['1', '27', '99']"
754,Lichtenrader Chaussee,1,strassenbahn,['99']
755,Goltzstrasse,2,strassenbahn,"['3', '99']"
756,Bahnhofstrasse,2,strassenbahn,"['83', '99']"
757,Bhf. Lichtenrade,1,strassenbahn,['99']
758,Nordend,2,strassenbahn,"['199', '47']"
759,Kaiser-Wilhelm-Strasse,2,strassenbahn,"['199', '47']"
760,"Niederschönhausen, Bismarckstrasse",1,strassenbahn,['199']
761,Bismarckplatz,3,strassenbahn,"['199', '47', '23']"
762,Grabbeallee,3,strassenbahn,"['199', '47', '23']"
763,"Pankow, Wollankstrasse",1,strassenbahn,['199']
764,Wollankstrasse Ecke Brehmestrasse,1,strassenbahn,['199']
765,Prinzenallee,2,strassenbahn,"['199', '23']"
766,Badstrasse,2,strassenbahn,"['199', '24']"
767,Badstrasse Ecke Pankstrasse,2,strassenbahn,"['199', '24']"
768,Brunnenstrasse,8,strassenbahn,"['199', '28', '128', '41', '24', '141']"
769,Ramlerstrasse,6,strassenbahn,"['199', '28', '128', '41', '24', '141']"
770,Gesundbrunnen,6,s-bahn,"['KBS 104', 'KBS 105', 'KBS 100', 'KBS 103']"
771,Gesundbrunnen,6,u-bahn,['D']
772,Schönhauser Allee,3,strassenbahn,"['49', '47']"
773,Schönhauser Allee,3,s-bahn,['KBS 100']
774,Prenzlauer Allee,3,strassenbahn,"['72', '73']"
775,Prenzlauer Allee,3,s-bahn,['KBS 100']
776,Greifswalder Str.,1,s-bahn,['KBS 100']
777,Landsberger Allee,5,strassenbahn,"['64', '65', '69']"
778,Landsberger Allee,5,s-bahn,['KBS 100']
779,Frankfurter Allee,4,bus,['1']
780,Frankfurter Allee,4,strassenbahn,['69']
781,Frankfurter Allee,4,s-bahn,['KBS 100']
782,Frankfurter Allee,4,u-bahn,['E']
783,Ostkreuz,3,s-bahn,"['KBS 101', 'KBS 100', 'KBS 100c']"
784,Treptower Park,2,s-bahn,"['KBS 100', 'KBS 100c']"
785,Sonnenallee,3,strassenbahn,['95']
786,Sonnenallee,3,s-bahn,['KBS 100']
787,Neukölln,2,s-bahn,"['KBS 100a', 'KBS 100']"
788,Hermannstr.,2,s-bahn,"['KBS 100a', 'KBS 100']"
789,Tempelhof,1,s-bahn,['KBS 100']
790,Papestr.,3,s-bahn,"['KBS 100', 'KBS 103', 'KBS 105a']"
791,Schöneberg,2,s-bahn,"['KBS 100', 'KBS 104a']"
792,Innsbrucker Platz,3,strassenbahn,['74']
793,Innsbrucker Platz,3,s-bahn,['KBS 100']
794,Innsbrucker Platz,3,u-bahn,['B1']
795,Wilmersdorf,1,s-bahn,['KBS 100']
796,Schmargendorf,1,s-bahn,['KBS 100']
797,Hohenzollerndamm,2,strassenbahn,['62']
798,Hohenzollerndamm,2,s-bahn,['KBS 100']
799,Halensee,2,strassenbahn,['75']
800,Halensee,2,s-bahn,['KBS 100']
801,Westkreuz,3,s-bahn,"['KBS 101', 'KBS 100', 'KBS 100c']"
802,Witzleben,1,s-bahn,['KBS 100']
803,Westend,1,s-bahn,['KBS 100']
804,Jungfernheide,2,s-bahn,"['KBS 100b', 'KBS 100']"
805,Beusselstr.,1,s-bahn,['KBS 100']
806,Putlitzstr.,1,s-bahn,['KBS 100']
807,Wedding,1,s-bahn,['KBS 100']
808,Gesundbrunnen,6,s-bahn,"['KBS 104', 'KBS 105', 'KBS 100', 'KBS 103']"
809,Gesundbrunnen,6,u-bahn,['D']
810,Hermannstr.,2,s-bahn,"['KBS 100a', 'KBS 100']"
811,Neukölln,2,s-bahn,"['KBS 100a', 'KBS 100']"
812,Köllnische Heide,1,s-bahn,['KBS 100a']
813,Baumschulenweg,2,s-bahn,"['KBS 100a', 'KBS 100c']"
814,Schöneweide,3,s-bahn,"['KBS 100d', 'KBS 100a', 'KBS 100c']"
815,Betriebsbahnhof Schöneweide,2,s-bahn,"['KBS 100a', 'KBS 100c']"
816,Adlershof,2,s-bahn,"['KBS 100a', 'KBS 100c']"
817,Grünau,2,s-bahn,"['KBS 100a', 'KBS 100c']"
818,Jungfernheide,2,s-bahn,"['KBS 100b', 'KBS 100']"
819,Wernerwerk,1,s-bahn,['KBS 100b']
820,Siemensstadt,1,s-bahn,['KBS 100b']
821,Gartenfeld,1,s-bahn,['KBS 100b']
822,Spandau,1,s-bahn,['KBS 100c']
823,Pichelsberg,1,s-bahn,['KBS 100c']
824,Reichssportfeld,1,s-bahn,['KBS 100c']
825,Heerstr.,1,s-bahn,['KBS 100c']
826,Eichkamp,1,s-bahn,['KBS 100c']
827,Westkreuz,3,s-bahn,"['KBS 101', 'KBS 100', 'KBS 100c']"
828,Charlottenburg,2,s-bahn,"['KBS 101', 'KBS 100c']"
829,Savignyplatz,2,s-bahn,"['KBS 101', 'KBS 100c']"
830,Zoologischer Garten,2,s-bahn,"['KBS 101', 'KBS 100c']"
831,Tiergarten,2,s-bahn,"['KBS 101', 'KBS 100c']"
832,Bellevue,2,s-bahn,"['KBS 101', 'KBS 100c']"
833,Lehrter Stadtbahnhof,2,s-bahn,"['KBS 101', 'KBS 100c']"
834,Friedrichstr.,3,s-bahn,"['KBS 101', 'KBS 100c', 'KBS 104a']"
835,Börse,2,s-bahn,"['KBS 101', 'KBS 100c']"
836,Alexanderplatz,12,bus,"['1', '9']"
837,Alexanderplatz,12,strassenbahn,"['72', '64', '73', '65', '60']"
838,Alexanderplatz,12,s-bahn,"['KBS 101', 'KBS 100c']"
839,Alexanderplatz,12,u-bahn,"['E', 'A', 'D']"
840,Jannowitzbrücke,4,strassenbahn,['82']
841,Jannowitzbrücke,4,s-bahn,"['KBS 101', 'KBS 100c']"
842,Jannowitzbrücke,4,u-bahn,['D']
843,Schlesischer Bahnhof,3,bus,['1']
844,Schlesischer Bahnhof,3,s-bahn,"['KBS 101', 'KBS 100c']"
845,Warschauer Str.,2,s-bahn,"['KBS 101', 'KBS 100c']"
846,Ostkreuz,3,s-bahn,"['KBS 101', 'KBS 100', 'KBS 100c']"
847,Treptower Park,2,s-bahn,"['KBS 100', 'KBS 100c']"
848,Baumschulenweg,2,s-bahn,"['KBS 100a', 'KBS 100c']"
849,Schöneweide,3,s-bahn,"['KBS 100d', 'KBS 100a', 'KBS 100c']"
850,Betriebsbahnhof Schöneweide,2,s-bahn,"['KBS 100a', 'KBS 100c']"
851,Adlershof,2,s-bahn,"['KBS 100a', 'KBS 100c']"
852,Grünau,2,s-bahn,"['KBS 100a', 'KBS 100c']"
853,Schöneweide,3,s-bahn,"['KBS 100d', 'KBS 100a', 'KBS 100c']"
854,Oberspree,1,s-bahn,['KBS 100d']
855,Spindlersfeld,1,s-bahn,['KBS 100d']
856,Bernau,1,s-bahn,['KBS 103']
857,Zepernick,1,s-bahn,['KBS 103']
858,Röntgental,1,s-bahn,['KBS 103']
859,Buch,1,s-bahn,['KBS 103']
860,Karow,1,s-bahn,['KBS 103']
861,Blankenburg,1,s-bahn,['KBS 103']
862,Pankow-Heinersdorf,1,s-bahn,['KBS 103']
863,Pankow-Schönhausen,1,s-bahn,['KBS 103']
864,Bornholmer Str.,3,s-bahn,"['KBS 104', 'KBS 105', 'KBS 103']"
865,Gesundbrunnen,6,s-bahn,"['KBS 104', 'KBS 105', 'KBS 100', 'KBS 103']"
866,Gesundbrunnen,6,u-bahn,['D']
867,Humboldthain,3,s-bahn,"['KBS 104', 'KBS 105', 'KBS 103']"
868,Stettiner Bahnhof,3,s-bahn,"['KBS 104', 'KBS 105', 'KBS 103']"
869,Potsdamer Platz,7,strassenbahn,"['21', '74', '1']"
870,Potsdamer Platz,7,s-bahn,"['KBS 105a', 'KBS 103', 'KBS 104a']"
871,Potsdamer Platz,7,u-bahn,['A']
872,Anhalter Bahnhof,4,strassenbahn,['1']
873,Anhalter Bahnhof,4,s-bahn,"['KBS 105a', 'KBS 103', 'KBS 104a']"
874,Yorckstr.,2,s-bahn,"['KBS 105a', 'KBS 103']"
875,Papestr.,3,s-bahn,"['KBS 100', 'KBS 103', 'KBS 105a']"
876,Priesterweg,2,s-bahn,"['KBS 105a', 'KBS 103']"
877,Südende,1,s-bahn,['KBS 103']
878,Lankwitz,1,s-bahn,['KBS 103']
879,Lichterfelde Ost,1,s-bahn,['KBS 103']
880,Lichterfelde Süd,1,s-bahn,['KBS 103']
881,Oranienburg,1,s-bahn,['KBS 104']
882,Lehnitz,1,s-bahn,['KBS 104']
883,Borgsdorf,1,s-bahn,['KBS 104']
884,Birkenwerder,1,s-bahn,['KBS 104']
885,Hohen-Neuendorf,1,s-bahn,['KBS 104']
886,Frohnau,1,s-bahn,['KBS 104']
887,Hermsdorf,1,s-bahn,['KBS 104']
888,Waidmannslust,1,s-bahn,['KBS 104']
889,Wittenau,2,s-bahn,"['KBS 104', 'KBS 105']"
890,Wilhelmsruh,1,s-bahn,['KBS 104']
891,Schönholz,2,s-bahn,"['KBS 104', 'KBS 105']"
892,Wollankstr.,2,s-bahn,"['KBS 104', 'KBS 105']"
893,Bornholmer Str.,3,s-bahn,"['KBS 104', 'KBS 105', 'KBS 103']"
894,Gesundbrunnen,6,s-bahn,"['KBS 104', 'KBS 105', 'KBS 100', 'KBS 103']"
895,Gesundbrunnen,6,u-bahn,['D']
