,stop_name,line_count,type,in_lines
429,U-Bhf. Kurfürstendamm,4,bus,"{'69', '29', '9', '19'}"
430,Breitscheidplatz,4,bus,"{'69', '9', '60', '19'}"
431,Marburger Strasse,2,bus,"{'73', '19'}"
432,U-Bhf. Wittenbergplatz,3,bus,"{'73', '29', '19'}"
433,Martin-Luther-Strasse,3,bus,"{'19', '50', '16'}"
434,U-Bhf. Nollendorfplatz,2,bus,"{'19', '16'}"
435,Potsdamer Strasse,8,bus,"{'50', '18', '19', '24', '53', '79', '82', '48'}"
436,Goebenstrasse,4,bus,"{'84', '83', '48', '19'}"
437,U-Bhf. Yorckstrasse,1,bus,{'19'}
438,Großbeerenstrasse,4,bus,"{'24', '76', '77', '19'}"
439,U-Bhf. Mehringdamm,2,bus,"{'28', '19'}"
440,U-Bhf. Platz der Luftbrücke,1,bus,{'19'}
441,Platz der Luftbrücke,4,bus,"{'96', '4', '19'}"
442,Platz der Luftbrücke,4,u-bahn,{'6'}
443,"Köpenick, Krankenhaus",3,strassenbahn,"{'21', '26', '19'}"
444,Wendenschloßstrasse,3,strassenbahn,"{'26', '19'}"
445,Wendenschloßstrasse,3,bus,{'68'}
446,Freiheit,2,strassenbahn,{'19'}
447,Freiheit,2,bus,{'56'}
448,Institut für Lehrerbildung,4,strassenbahn,"{'26', '21', '25', '19'}"
449,Erich-Weinert-Klubhaus,3,strassenbahn,"{'26', '25', '19'}"
450,Pionierpark,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
451,Rathenaustrasse,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
452,Edisonstrasse,1,strassenbahn,{'19'}
453,Bhf. Karlshorst,3,strassenbahn,"{'17', '19'}"
454,Bhf. Karlshorst,3,bus,{'96'}
455,U-Bhf. Tierpark,6,strassenbahn,"{'17', '19'}"
456,U-Bhf. Tierpark,6,bus,"{'94', '96', '53'}"
457,Straße der Befreiung,5,strassenbahn,"{'17', '19'}"
458,Straße der Befreiung,5,bus,"{'54', '43', '53'}"
459,S-Bhf. Friedrichsfelde Ost,5,strassenbahn,"{'17', '19'}"
460,S-Bhf. Friedrichsfelde Ost,5,bus,"{'54', '43', '53'}"
461,Allee der Kosmonauten,3,strassenbahn,"{'17', '19'}"
462,Allee der Kosmonauten,3,bus,{'53'}
463,Siegfriedstrasse,6,strassenbahn,"{'18', '17', '19'}"
464,Siegfriedstrasse,6,bus,"{'91', '30', '93'}"
465,Ho-Chi-Minh-Strasse,9,strassenbahn,"{'12', '63', '11', '18', '19', '20', '15'}"
466,Ho-Chi-Minh-Strasse,9,bus,"{'54', '48'}"
467,Franz-Jacob-Strasse,4,strassenbahn,"{'18', '17', '15', '19'}"
468,S-Bhf. Leninallee,8,strassenbahn,"{'11', '18', '19', '17', '63', '15'}"
469,S-Bhf. Leninallee,8,bus,"{'54', '48'}"
470,Dimitroffstrasse,14,strassenbahn,"{'63', '11', '18', '71', '19', '24', '72', '20', '15'}"
471,Dimitroffstrasse,14,bus,"{'57', '54', '30', '48'}"
472,Dimitroffstrasse,14,u-bahn,{'A'}
473,Artur-Becker-Strasse,6,strassenbahn,"{'4', '13', '21', '19'}"
474,Artur-Becker-Strasse,6,bus,"{'54', '30'}"
475,U-Bhf. Friedrich-Wilhelm-Platz,5,bus,"{'2', '25', '17', '81', '86'}"
476,Stubenrauchstrasse,2,bus,"{'2', '81'}"
477,U-Bhf. Walther-Schreiber-Platz,7,bus,"{'76', '2', '17', '81', '85', '86', '48'}"
478,Alsen-/Fregestrasse,2,bus,"{'76', '2'}"
479,Bismarckstrasse,12,bus,"{'76', '21', '1', '32', '68', '2', '17', '30', '81', '33'}"
480,Bismarckstrasse,12,u-bahn,"{'7', '1'}"
481,Lauenburger Platz,1,bus,{'2'}
482,Bergstrasse,4,bus,"{'68', '2', '81', '83'}"
483,Selerweg,1,bus,{'2'}
484,Steglitzer Damm,4,bus,"{'96', '2', '81', '83'}"
485,Munsterdamm,3,bus,"{'33', '2', '81'}"
486,Albrechtstrasse,8,bus,"{'96', '84', '68', '2', '17', '81', '30', '83'}"
487,Leonorenstrasse,5,bus,"{'32', '2', '17', '81', '30'}"
488,Rathaus Lankwitz,3,bus,"{'2', '81', '32'}"
489,"Lankwitz, Kirche",5,bus,"{'32', '2', '30', '81', '83'}"
490,Hildburghauser Strasse,3,bus,"{'30', '2', '11'}"
491,Waldsassener Strasse,1,bus,{'2'}
492,"Marienfelde, Waldsassener Strasse",1,bus,{'2'}
493,Tegelort,1,bus,{'20'}
494,Falkenplatz,2,bus,"{'14E', '20'}"
495,Heiligenseestrasse/Gabelung,1,bus,{'20'}
496,Schulzendorfer Weg,1,bus,{'20'}
497,Karolinenstrasse,2,bus,"{'13', '20'}"
498,Gabrielenstrasse,1,bus,{'20'}
499,Alt-Tegel/U-Bhf. Tegel,2,bus,"{'20', '15'}"
500,Gorkistrasse,1,bus,{'20'}
501,Ziekowstrasse,2,bus,"{'20', '14'}"
502,Freie Scholle,1,bus,{'20'}
503,Dianaplatz,1,bus,{'20'}
504,Oraniendamm,1,bus,{'20'}
505,Zabel-Krüger-Damm,3,bus,"{'22', '12', '20'}"
506,Am Vierrutenberg,1,bus,{'20'}
507,Lübars Alt-Lübars,1,bus,{'20'}
508,Bhf. Lichtenberg,6,strassenbahn,"{'20', '15'}"
509,Bhf. Lichtenberg,6,bus,"{'8', '54', '30'}"
510,Bhf. Lichtenberg,6,u-bahn,{'E'}
511,Straßenbahn-Betriebshof,2,strassenbahn,"{'20', '15'}"
512,Josef-Orlopp-Strasse,2,strassenbahn,"{'20', '15'}"
513,Herzbergstrasse,6,strassenbahn,"{'12', '3', '17', '20', '15'}"
514,Herzbergstrasse,6,bus,{'30'}
515,Ho-Chi-Minh-Strasse,9,strassenbahn,"{'12', '63', '11', '18', '19', '20', '15'}"
516,Ho-Chi-Minh-Strasse,9,bus,"{'54', '48'}"
517,Leninallee,16,strassenbahn,"{'12', '21', '13', '3', '4', '20'}"
518,Leninallee,16,bus,"{'56', '54', '53', '30', '48'}"
519,Leninallee,16,s-bahn,"{'141', '140', '143', '142'}"
520,Hohenschönhauser Strasse,2,strassenbahn,"{'3', '20'}"
521,Omnibus-Betriebshof,2,strassenbahn,"{'3', '20'}"
522,Lichtenberger Strasse,5,strassenbahn,"{'24', '3', '20', '72'}"
523,Lichtenberger Strasse,5,bus,{'45'}
524,Antonplatz,5,strassenbahn,"{'3', '24', '70', '20', '72'}"
525,Roelckestrasse,2,strassenbahn,"{'3', '20'}"
526,Wisbyer Strasse,4,strassenbahn,"{'72', '71', '20', '70'}"
527,S-Bhf. Prenzlauer Allee,3,strassenbahn,"{'72', '20', '71'}"
528,Dimitroffstrasse,14,strassenbahn,"{'63', '11', '18', '71', '19', '24', '72', '20', '15'}"
529,Dimitroffstrasse,14,bus,"{'57', '54', '30', '48'}"
530,Dimitroffstrasse,14,u-bahn,{'A'}
531,Knaackstrasse,3,strassenbahn,"{'72', '20', '71'}"
532,Wilhelm-Pieck-Strasse,3,strassenbahn,"{'72', '20', '71'}"
533,U-Bhf. Rosa-Luxemburg-Platz,10,strassenbahn,"{'63', '11', '18', '71', '24', '72', '20', '15'}"
534,U-Bhf. Rosa-Luxemburg-Platz,10,bus,"{'30', '40'}"
535,Hackerscher Markt,1,strassenbahn,{'20'}
536,Quickborner Strasse Märkisches Viertel,1,bus,{'21'}
537,Wilhelmsruher Damm,4,bus,"{'22', '21', '64', '15'}"
538,Schorfheidestrasse,1,bus,{'21'}
539,Wilhelmsruher Damm/Dannenwalder Weg,1,bus,{'21'}
540,Oranienburger Strasse,5,bus,"{'21', '12', '62', '57', '15'}"
541,Alt-Wittenau,3,bus,"{'21', '62', '14'}"
542,Rathaus Reinickendorf,2,bus,"{'21', '15'}"
543,Breitenbachstrasse,2,bus,"{'21', '15'}"
544,U-Bhf. Scharnweber Strasse,1,bus,{'21'}
545,U-Bhf. Kurt-Schumacher-Platz,3,bus,"{'8', '21', '62'}"
546,Kaserne Südtor,3,bus,"{'8', '21', '62'}"
547,U-Bhf. Jakob-Kaiser-Platz,3,bus,"{'9', '21', '62'}"
548,Jakob-Kaiser-Platz,8,bus,"{'99', '21', '62', '9', '55', '65', '72'}"
549,Jakob-Kaiser-Platz,8,u-bahn,{'7'}
550,Olbersstrasse/DRK-Krankenhaus,3,bus,"{'21', '62', '72'}"
551,Landgericht,3,bus,"{'21', '62', '72'}"
552,Luisenplatz,5,bus,"{'54', '21', '62', '9', '87'}"
553,Bismarckstrasse,12,bus,"{'76', '21', '1', '32', '68', '2', '17', '30', '81', '33'}"
554,Bismarckstrasse,12,u-bahn,"{'7', '1'}"
555,Kantstrasse,5,bus,"{'21', '1', '9', '60', '69'}"
556,Amtsgericht Charlottenburg,1,bus,{'21'}
557,Kurfürstendamm,3,bus,"{'10', '21', '1'}"
558,Westfälische Strasse,1,bus,{'21'}
559,Rudolstädter Strasse,2,bus,"{'50', '21'}"
560,Berliner Strasse,9,bus,"{'21', '1', '50', '11', '10', '48'}"
561,Berliner Strasse,9,strassenbahn,{'63'}
562,Berliner Strasse,9,u-bahn,"{'7', '9'}"
563,"Fehrbelliner Platz""",1,bus,{'21'}
564,Eberswalder Strasse,3,strassenbahn,"{'13', '21', '4'}"
565,U-Bhf. Dimitroffstrasse,7,strassenbahn,"{'49', '21', '13', '22', '46', '70', '4'}"
566,Prenzlauer Allee,14,strassenbahn,"{'21', '18', '13', '3', '4', '63', '15'}"
567,Prenzlauer Allee,14,bus,"{'30', '40'}"
568,Prenzlauer Allee,14,s-bahn,"{'141', '140', '143', '142'}"
569,Greifswalder Strasse,11,strassenbahn,"{'13', '21', '4'}"
570,Greifswalder Strasse,11,bus,"{'44', '56', '95'}"
571,Greifswalder Strasse,11,s-bahn,"{'141', '140', '143', '142'}"
572,Bötzowstrasse,3,strassenbahn,"{'13', '21', '4'}"
573,Artur-Becker-Strasse,6,strassenbahn,"{'4', '13', '21', '19'}"
574,Artur-Becker-Strasse,6,bus,"{'54', '30'}"
575,Leninallee,16,strassenbahn,"{'12', '21', '13', '3', '4', '20'}"
576,Leninallee,16,bus,"{'56', '54', '53', '30', '48'}"
577,Leninallee,16,s-bahn,"{'141', '140', '143', '142'}"
578,Besarinplatz,2,strassenbahn,"{'13', '21'}"
579,Frankfurter Tor,4,strassenbahn,"{'13', '21', '4'}"
580,Frankfurter Tor,4,u-bahn,{'E'}
581,Holteistrasse,3,strassenbahn,"{'13', '21'}"
582,Holteistrasse,3,bus,{'30'}
583,Hauptstrasse,6,strassenbahn,"{'13', '21', '22'}"
584,Hauptstrasse,6,bus,"{'73', '4', '74'}"
585,VEB Chemiehandel,2,strassenbahn,"{'13', '21'}"
586,Kraftwerk,4,strassenbahn,"{'82', '13', '21'}"
587,Kraftwerk,4,bus,{'96'}
588,Blockdammweg,1,strassenbahn,{'21'}
589,Hermann-Duncker-Strasse,2,strassenbahn,"{'82', '21'}"
590,Wilhelminenhofstrasse,5,strassenbahn,"{'21', '26', '25', '82', '17'}"
591,Rathenaustrasse,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
592,Pionierpark,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
593,Institut für Lehrerbildung,4,strassenbahn,"{'26', '21', '25', '19'}"
594,Schloßplatz,3,strassenbahn,"{'21', '84'}"
595,Schloßplatz,3,bus,{'68'}
596,"Köpenick, Krankenhaus",3,strassenbahn,"{'21', '26', '19'}"
597,U-Bhf. Osloer Strasse,6,bus,"{'14', '16', '22', '89', '8', '61'}"
598,Ritterlandweg,2,bus,"{'22', '8'}"
599,Pankower Allee,6,bus,"{'14', '16', '22', '8', '61', '72'}"
600,Emmentaler Strasse,5,bus,"{'12', '14', '22', '61', '72'}"
601,Lindauer Allee,5,bus,"{'64', '62', '22', '61', '72'}"
602,Aroser Allee,3,bus,"{'22', '8', '14'}"
603,Roedernallee/Paracelsus-Bad,1,bus,{'22'}
604,Tessenowstrasse,3,bus,"{'22', '64', '14'}"
605,Am Nordgraben,2,bus,"{'22', '12'}"
606,Dannenwalder Weg,2,bus,"{'22', '64'}"
607,Wilhelmsruher Damm,4,bus,"{'22', '21', '64', '15'}"
608,Gemeinde-Zentrum,1,bus,{'22'}
609,Märkisches Zentrum,1,bus,{'22'}
610,Wesendorfer Strasse,1,bus,{'22'}
611,Senftenberger Ring-Ost,1,bus,{'22'}
612,Senioren-Zentrum,1,bus,{'22'}
613,Calauer Strasse,2,bus,"{'22', '64'}"
614,Eichhorster Weg,2,bus,"{'22', '64'}"
615,Lübarser Strasse,2,bus,"{'22', '15'}"
616,Hermsdorfer Strasse,3,bus,"{'22', '12', '14'}"
617,Zabel-Krüger-Damm,3,bus,"{'22', '12', '20'}"
618,Waidmannslust Titiseestrasse,1,bus,{'22'}
619,"Rosenthal, Quickborner Strasse",1,strassenbahn,{'22'}
620,Hauptstrasse,6,strassenbahn,"{'13', '21', '22'}"
621,Hauptstrasse,6,bus,"{'73', '4', '74'}"
622,Siedlung,1,strassenbahn,{'22'}
623,Kastanienallee,1,strassenbahn,{'22'}
624,Nordendstrasse,1,strassenbahn,{'22'}
625,Uhlandstrasse,5,strassenbahn,{'22'}
626,Uhlandstrasse,5,bus,"{'69', '50', '60', '66'}"
627,Platanenstrasse,1,strassenbahn,{'22'}
628,Skladanowskystrasse,1,strassenbahn,{'22'}
629,Kurt-Fischer-Platz,2,strassenbahn,{'22'}
630,Kurt-Fischer-Platz,2,bus,{'33'}
631,Bürgerpark,6,strassenbahn,"{'22', '46'}"
632,Bürgerpark,6,bus,"{'55', '50', '33', '7'}"
633,"Pankow, Rathaus",3,strassenbahn,"{'22', '46'}"
634,"Pankow, Rathaus",3,bus,{'45'}
635,"Pankow, Kirche",5,strassenbahn,"{'49', '22', '46'}"
636,"Pankow, Kirche",5,bus,"{'7', '33'}"
637,S-Bhf. Pankow,7,strassenbahn,"{'49', '22', '46'}"
638,S-Bhf. Pankow,7,bus,"{'45', '55', '33', '7'}"
639,U-Bhf. Pankow,8,strassenbahn,"{'49', '22', '46'}"
640,U-Bhf. Pankow,8,bus,"{'50', '7', '52', '55', '33'}"
641,Bornholmer Strasse,5,strassenbahn,"{'49', '22', '3', '46'}"
642,Bornholmer Strasse,5,bus,{'89'}
643,Björnsonstrasse,3,strassenbahn,"{'22', '3'}"
644,Björnsonstrasse,3,bus,{'33'}
645,U- und S-Bhf. Schönhauser Allee,1,strassenbahn,{'22'}
646,U-Bhf. Dimitroffstrasse,7,strassenbahn,"{'49', '21', '13', '22', '46', '70', '4'}"
647,Zionskirchplatz,3,strassenbahn,"{'49', '22', '70'}"
648,Brunnenstrasse,6,strassenbahn,"{'22', '46', '70'}"
649,Brunnenstrasse,6,bus,"{'99', '78', '78E'}"
650,"Invaliedenstrasse, Post",1,strassenbahn,{'22'}
651,Oranienburger Tor,9,strassenbahn,"{'71', '22', '46', '70', '63'}"
652,Oranienburger Tor,9,bus,"{'59', '57', '30', '40'}"
653,Bhf. Friedrichstrasse,6,strassenbahn,"{'22', '46', '70'}"
654,Bhf. Friedrichstrasse,6,bus,"{'78', '59', '57'}"
655,Am Kupfergraben,4,strassenbahn,"{'22', '71', '46', '70'}"
656,Falkenhöhe,1,bus,{'23'}
657,S-Bhf. Grünbergallee,2,bus,"{'23', '36'}"
658,S-Bhf. Altglienicke,1,bus,{'23'}
659,Normannenstrasse,2,bus,"{'23', '37'}"
660,Wolfmarsteig,1,bus,{'23'}
661,Schönefelder Chaussee,1,bus,{'23'}
662,"Altglienicke, Kirche",2,bus,{'23'}
663,"Altglienicke, Kirche",2,strassenbahn,{'84'}
664,Glienicker Weg,1,bus,{'23'}
665,VEB Berlin-Chemie,1,bus,{'23'}
666,Dörpfeldstrasse,1,bus,{'23'}
667,S-Bhf. Adlershof,2,bus,{'23'}
668,S-Bhf. Adlershof,2,strassenbahn,{'84'}
669,Rudower Chaussee,1,bus,{'23'}
670,"Zoo, Hardenbergplatz",6,bus,"{'54', '23', '62', '90', '66', '92'}"
671,Jebensstrasse/Amerikahaus,1,bus,{'23'}
672,Steinplatz,3,bus,"{'23', '62', '90'}"
673,U-Bhf. Ernst-Reuther-Platz,1,bus,{'23'}
674,U-Bhf. Hansaplatz,2,bus,"{'23', '16'}"
675,Gotzkowskystrasse,1,bus,{'23'}
676,Hutten-/Turmstrasse,1,bus,{'23'}
677,Wittstocker Strasse,2,bus,"{'89', '23'}"
678,Sickingen-/Siemensstrasse,1,bus,{'23'}
679,Seestrasse,3,bus,"{'23', '64'}"
680,Seestrasse,3,u-bahn,{'6'}
681,Hüttigpfad,1,bus,{'23'}
682,Friedrich-Olbricht-Damm,1,bus,{'23'}
683,Heckerdamm,1,bus,{'23'}
684,Kurt-Schumacher-Damm,1,bus,{'23'}
685,U-Bhf. Halemweg,1,bus,{'23'}
686,Goebelplatz,1,bus,{'23'}
687,Quellweg,2,bus,"{'23', '55'}"
688,U-Bhf. Rohrdamm,5,bus,"{'99', '10', '23', '55', '72'}"
689,Saatwinkler Damm Mäkeritzwiesen,1,bus,{'23'}
690,Moabit Wiebestrasse,2,bus,"{'24', '70'}"
691,Huttenstrasse,1,bus,{'24'}
692,Reuchlinstrasse,1,bus,{'24'}
693,Waldstrasse/Beusselstrasse,3,bus,"{'24', '72', '70'}"
694,Rathaus Tiergarten,3,bus,"{'24', '72', '70'}"
695,U-Bhf. Turmstrasse,4,bus,"{'24', '72', '90', '70'}"
696,Krankenhaus Moabit,2,bus,"{'24', '70'}"
697,Wilsnacker Strasse,2,bus,"{'24', '70'}"
698,Rathenower Strasse,5,bus,"{'99', '24', '90', '70', '72'}"
699,Alt-Moabit,4,bus,"{'24', '1', '90', '16'}"
700,Schloß Bellevue,1,bus,{'24'}
701,Tiergartenstrasse,2,bus,"{'24', '69'}"
702,Lützowplatz,5,bus,"{'29', '16', '9', '24', '69'}"
703,Magdeburger Platz,1,bus,{'24'}
704,Potsdamer Strasse,8,bus,"{'50', '18', '19', '24', '53', '79', '82', '48'}"
705,Askanischer Platz,2,bus,"{'24', '29'}"
706,Großbeerenstrasse,4,bus,"{'24', '76', '77', '19'}"
707,U-Bhf. Hallesches Tor,3,bus,"{'24', '41', '95'}"
708,U-Bhf. Gneisenaustrasse,1,bus,{'24'}
709,Columbiadamm,1,bus,{'24'}
710,"Platz der Luftbrücke""",1,bus,{'24'}
711,Pasedagplatz,3,strassenbahn,"{'24', '72'}"
712,Pasedagplatz,3,bus,{'55'}
713,Lichtenberger Strasse,5,strassenbahn,"{'24', '3', '20', '72'}"
714,Lichtenberger Strasse,5,bus,{'45'}
715,Antonplatz,5,strassenbahn,"{'3', '24', '70', '20', '72'}"
716,S-Bhf. Greifswalder Strasse,1,strassenbahn,{'24'}
717,Dimitroffstrasse,14,strassenbahn,"{'63', '11', '18', '71', '19', '24', '72', '20', '15'}"
718,Dimitroffstrasse,14,bus,"{'57', '54', '30', '48'}"
719,Dimitroffstrasse,14,u-bahn,{'A'}
720,Mollstrasse,7,strassenbahn,"{'11', '18', '24', '63', '15'}"
721,Mollstrasse,7,bus,"{'57', '9'}"
722,U-Bhf. Rosa-Luxemburg-Platz,10,strassenbahn,"{'63', '11', '18', '71', '24', '72', '20', '15'}"
723,U-Bhf. Rosa-Luxemburg-Platz,10,bus,"{'30', '40'}"
724,Hackescher Markt,5,strassenbahn,"{'49', '71', '24', '63', '72'}"
725,Orianienburger Tor,1,strassenbahn,{'24'}
726,Stadion der Weltjugend,5,strassenbahn,"{'18', '24', '63', '11'}"
727,Stadion der Weltjugend,5,bus,{'59'}
728,Britz-Süd,2,bus,{'25'}
729,Britz-Süd,2,u-bahn,{'7'}
730,Fritz-Erler-Allee,2,bus,"{'52', '25'}"
731,Kormoranweg,1,bus,{'25'}
732,Grüner Weg,2,bus,"{'41', '25'}"
733,Buschkrugallee,1,bus,{'25'}
734,U-Bhf. Parchimer Allee,1,bus,{'25'}
735,Britzer Damm,2,bus,"{'73', '25'}"
736,Gradestrasse,2,bus,"{'73', '25'}"
737,Karl-Elsasser-Strasse,2,bus,"{'73', '25'}"
738,Gottlieb-Dunkel-Strasse,2,bus,"{'73', '25'}"
739,Teilestrasse,2,bus,"{'73', '25'}"
740,Wenckebachstrasse,1,bus,{'25'}
741,U-Bhf. Ullsteinstrasse,1,bus,{'25'}
742,Attilaplatz,3,bus,"{'68', '96', '25'}"
743,Alboinstrasse,5,bus,"{'74', '73', '68', '25', '65'}"
744,Röblingstrasse/Arnulfstrasse,2,bus,"{'68', '25'}"
745,Priesterweg,5,bus,"{'68', '76', '25'}"
746,Priesterweg,5,s-bahn,"{'152', '153'}"
747,Prellerweg,1,bus,{'25'}
748,Auguste-Viktoria-Krankenhaus,1,bus,{'25'}
749,Grazer Platz,2,bus,"{'83', '25'}"
750,Rubensstrasse,1,bus,{'25'}
751,Friedenauer Brücke,2,bus,"{'84', '25'}"
752,Kaisereiche,2,bus,"{'85', '25'}"
753,U-Bhf. Friedrich-Wilhelm-Platz,5,bus,"{'2', '25', '17', '81', '86'}"
754,Sterndamm,4,strassenbahn,"{'26', '25'}"
755,Sterndamm,4,bus,"{'66', '47'}"
756,Bhf. Schöneweide,12,strassenbahn,"{'26', '17', '25'}"
757,Bhf. Schöneweide,12,bus,"{'62', '67', '65', '66', '47'}"
758,Bhf. Schöneweide,12,s-bahn,"{'141', '115', '140', '110'}"
759,Wilhelminenhofstrasse,5,strassenbahn,"{'21', '26', '25', '82', '17'}"
760,Rathenaustrasse,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
761,Pionierpark,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
762,Erich-Weinert-Klubhaus,3,strassenbahn,"{'26', '25', '19'}"
763,Institut für Lehrerbildung,4,strassenbahn,"{'26', '21', '25', '19'}"
764,Seelenbinderstrasse,3,strassenbahn,"{'82', '25'}"
765,Seelenbinderstrasse,3,bus,{'27'}
766,Brandenburgplatz,2,strassenbahn,"{'84', '25'}"
767,Hirschgarten,3,strassenbahn,"{'84', '25'}"
768,Hirschgarten,3,s-bahn,{'105'}
769,Bölschestrasse,2,strassenbahn,"{'84', '25'}"
770,S-Bhf. Friedrichshagen,3,strassenbahn,"{'S-Bhf. Friedrichshagen <> Rüdersdorf', '84', '25'}"
771,Hartlebenstrasse,1,strassenbahn,{'25'}
772,Fürstenwalder Damm,1,strassenbahn,{'25'}
773,Müggelseedamm,1,strassenbahn,{'25'}
774,Freibad Müggelsee,1,strassenbahn,{'25'}
775,Rahnsdorf,2,strassenbahn,{'25'}
776,Rahnsdorf,2,s-bahn,{'105'}
777,Sterndamm,4,strassenbahn,"{'26', '25'}"
778,Sterndamm,4,bus,"{'66', '47'}"
779,Bhf. Schöneweide,12,strassenbahn,"{'26', '17', '25'}"
780,Bhf. Schöneweide,12,bus,"{'62', '67', '65', '66', '47'}"
781,Bhf. Schöneweide,12,s-bahn,"{'141', '115', '140', '110'}"
782,Wilhelminenhofstrasse,5,strassenbahn,"{'21', '26', '25', '82', '17'}"
783,Rathenaustrasse,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
784,Pionierpark,5,strassenbahn,"{'21', '26', '25', '19', '82'}"
785,Erich-Weinert-Klubhaus,3,strassenbahn,"{'26', '25', '19'}"
786,Institut für Lehrerbildung,4,strassenbahn,"{'26', '21', '25', '19'}"
787,Grünstrasse,2,strassenbahn,"{'83', '26'}"
788,Wendenschloßstrasse,3,strassenbahn,"{'26', '19'}"
789,Wendenschloßstrasse,3,bus,{'68'}
790,"Köpenick, Krankenhaus",3,strassenbahn,"{'21', '26', '19'}"
791,S-Bhf. Kaulsdorf,2,bus,"{'27', '95'}"
792,Alt-Kaulsdorf,1,bus,{'27'}
793,Chemnitzer Strasse,1,bus,{'27'}
794,Jägerstrasse,3,bus,"{'27', '8'}"
795,Jägerstrasse,3,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'}
796,Gehsener Strasse,1,bus,{'27'}
797,S-Bhf. Köpenick,4,bus,"{'27', '68'}"
798,S-Bhf. Köpenick,4,strassenbahn,"{'82', '83'}"
799,Seelenbinderstrasse,3,strassenbahn,"{'82', '25'}"
800,Seelenbinderstrasse,3,bus,{'27'}
801,Lindenstrasse,6,bus,"{'27', '68', '41', '29'}"
802,Lindenstrasse,6,strassenbahn,"{'84', '83'}"
803,Müggelheimer Strasse,1,bus,{'27'}
804,Krankenhaus Köpenick,1,bus,{'27'}
805,Chausseehaus,1,bus,{'27'}
806,Rübezahl,1,bus,{'27'}
807,Müggelseeperle,1,bus,{'27'}
808,"Müggelheim, Dorf",1,bus,{'27'}
809,Alt-Müggelheim,1,bus,{'27'}
810,U-Bhf. Tempelhof,2,bus,"{'68', '28'}"
811,Boelckestrasse,1,bus,{'28'}
812,Werner-Voß-Damm,1,bus,{'28'}
813,Loewenhardtdamm,1,bus,{'28'}
814,Dudenstrasse,1,bus,{'28'}
815,Kreuzbergstrasse,1,bus,{'28'}
816,Yorckstrasse/Rathaus Kreuzberg,1,bus,{'28'}
817,U-Bhf. Mehringdamm,2,bus,"{'28', '19'}"
818,U-Bhf. Gneisenaustrasse/Zossener Strasse,1,bus,{'28'}
819,U-Bhf. Südstern,1,bus,{'28'}
820,Urbanstrasse,1,bus,{'28'}
821,Geibelstrasse,1,bus,{'28'}
822,Wilmsstrasse,1,bus,{'28'}
823,U-Bhf. Prinzenstrasse/Gitschiner Strasse,1,bus,{'28'}
824,U-Bhf. Kottbusser Tor,2,bus,"{'41', '28'}"
825,Oranienstrasse,1,bus,{'28'}
826,Mariannenplatz,1,bus,{'28'}
827,Köpenicker Strasse,5,bus,"{'8', '57', '37', '28'}"
828,U-Bhf. Schlesisches Tor,1,bus,{'28'}
829,Falckensteinstrasse,1,bus,{'28'}
830,Schlesische Strasse Ecke Heckmannufer,1,bus,{'28'}
831,"Grunewald, Roseneck",1,bus,{'29'}
832,Teplitzer Strasse,3,bus,"{'29', '17', '19'}"
833,Franzensbader Strasse/Sportplatz,1,bus,{'29'}
834,Bismarckplatz,1,bus,{'29'}
835,Kurfürstendamm/Rathenauplatz,2,bus,"{'29', '19'}"
836,Henriettenplatz,5,bus,"{'29', '10', '19', '69', '4'}"
837,Joachim-Friedrich-Strasse,3,bus,"{'69', '4', '29'}"
838,Lehniner Platz,3,bus,"{'69', '29', '19'}"
839,U-Bhf. Adenauerplatz,4,bus,"{'69', '29', '9', '19'}"
840,Olivaer Platz/Leibnizstrasse,3,bus,"{'29', '9', '19'}"
841,Bleibtreustrasse,3,bus,"{'29', '9', '19'}"
842,U-Bhf. Uhlandstr,1,bus,{'29'}
843,U-Bhf. Kurfürstendamm,4,bus,"{'69', '29', '9', '19'}"
844,U-Bhf. Wittenbergplatz,3,bus,"{'73', '29', '19'}"
845,An der Urania,1,bus,{'29'}
846,Kurfürstenstrasse,2,bus,"{'33', '29'}"
847,Lützowplatz,5,bus,"{'29', '16', '9', '24', '69'}"
848,Kluckstrasse,1,bus,{'29'}
849,Potsdamer Brücke,3,bus,"{'83', '48', '29'}"
850,Askanischer Platz,2,bus,"{'24', '29'}"
851,Friedrichstrasse/U-Bhf. Kochstrasse,1,bus,{'29'}
852,Lindenstrasse,6,bus,"{'27', '68', '41', '29'}"
853,Lindenstrasse,6,strassenbahn,"{'84', '83'}"
854,Alte Jakobstrasse,3,bus,"{'41', '95', '29'}"
855,Alexandrinenstrasse,2,bus,"{'41', '29'}"
856,U-Bhf. Moritz-Platz,1,bus,{'29'}
857,Oranienplatz,2,bus,"{'41', '29'}"
858,Düppel-Süd,1,bus,{'3'}
859,Machnower Strasse,2,bus,"{'3', '53'}"
860,Rathaus Zehlendorf,4,bus,"{'3', '10', '1', '53'}"
861,Potsdamer-/Berliner Strasse,1,bus,{'3'}
