Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
708,Machnowerstrasse Ecke Königsweg,bus,['A18'],"52.39761381021893, 13.143659401544761",,,
709,Magdalenenstr.,u-bahn,['E'],"52.5125,13.486388888889",Q473901,['E']+ E+ E+ E,nan+ Magdalenenstraße+ Magdalenenstraße+ Magdalenenstraße
710,Magistratsweg,bus,['A31'],"52.5331201414446, 13.158067208455051",nan,A31+ A31+ A31,Magistratsweg Ecke Brunsbütteler Damm+ Magistratsweg Ecke Brunsbütteler Damm+ Magistratsweg Ecke Brunsbütteler Damm
711,Magistratsweg Ecke Brunsbütteler Damm,bus,['A80'],"52.53308685678349, 13.157955808881047",nan,['A31']+ ['A31']+ A80,nan+ nan+ nan
712,Mahlsdorf,s-bahn,['KBS 101'],"52.5121,13.6106",Q800484,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101,nan+ nan+ Mahlsdorf railway station+ Mahlsdorf railway station+ Mahlsdorf railway station
713,Mahlsdorf-Süd,strassenbahn,['83'],"52.4741663,13.5991443",Q66368466,83+ 83+ 83,Mahlsdorf-Süd+ Mahlsdorf-Süd+ Mahlsdorf-Süd
714,"Mahlsdorf-Süd, Hubertus",strassenbahn,"['82', '86']","52.4741663,13.5991443",Q66368466,"['83', '86']+ ['83', '86']+ 82,86+ 86,82+ 86,82",nan+ nan+ Mahlsdorf-Süd+ Mahlsdorf-Süd+ Mahlsdorf-Süd
715,"Malchow, Dorfstrasse",bus,"['AL', 'A46']","52.580462270708544, 13.482797576255583",nan,"['A46', 'AL']+ A46,AL+ AL,A46+ AL,A46","nan+ Malchow, Dorfstrasse+ Malchow, Dorfstrasse+ Malchow, Dorfstrasse"
716,Malchower Weg,bus,['A46'],"52.56152031238405, 13.500485897507804",nan,['A46']+ A46+ A46+ A46,nan+ Malchower Weg Ecke Falkenberger Chaussee+ Malchower Weg Ecke Falkenberger Chaussee+ Malchower Weg Ecke Falkenberger Chaussee
717,Malteserstrasse Ecke Paul-Schneider-Strasse,bus,['A83'],"52.433325866040605, 13.353018739558587",nan,A83,nan
718,Marchbrücke,bus,['A90'],"52.51698975726307, 13.324322614794799",,,
719,Marchlewskistr.,u-bahn,['E'],"52.516794444444,13.444991666667",Q551768,['E']+ E+ E+ E,nan+ Weberwiese+ Weberwiese+ Weberwiese
720,Mariannenplatz,bus,['A28'],"52.50228674193422, 13.42408622658593",nan,A28+ A28+ A28,Mariannenplatz+ Mariannenplatz+ Mariannenplatz
721,Mariendorf,s-bahn,['KBS 100c'],"52.4478,13.3609",Q800497,['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ nan+ Attilastraße station+ Attilastraße station+ Attilastraße station
722,Mariendorfer Damm Ecke Kaiserstrasse,bus,['A33'],"52.44555363764078, 13.385783004808394",nan,AS2s,nan
723,Mariendorfer Damm Ecke Säntisstrasse,bus,['A76'],"52.42334653301465, 13.396159554677919",,,
724,Mariendorfer Weg Ecke Hermannstrasse,bus,['A91'],"52.464691587412624, 13.432890775281324",nan,A91,nan
725,Marienfelde,s-bahn,['KBS 100c'],"52.4242,13.3747",Q800485,['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ nan+ Marienfelde station+ Marienfelde station+ Marienfelde station
726,"Marienfelde, Bahnstrasse",bus,['A32'],"52.42054400657969, 13.376229163452807",,,
727,"Marienfelde, Stadtrandsiedlung",bus,['A52'],"52.40262127667971, 13.353307994567768",nan,A52,nan
728,"Marienfelder Allee Ecke Großbeerenstrasse ; Marienfelde, Daimlerstrasse Ecke Hollabergweg",bus,['A77'] ; ['A77'],"52.4263452728506, 13.374408499741786 ; 52.42164622937841, 13.385502360239334",,,
729,Marienfelder Allee Ecke Hildburghauserstrasse,bus,['A32'],"52.41228381707576, 13.362218851310404",,,
730,Marienfelder Chaussee Ecke Quarz Weg,bus,['A78'],"52.41824584355165, 13.416860708148521",,,
731,Marienfelder Strasse Ecke Halker Zeile,bus,['A82'],"52.394474220567425, 13.40151946321272",,,
732,Markgrafendamm,bus,['82P'],"52.49919969372071, 13.465742293248686",nan,['A82P']+ A82P+ A82P+ 82P,nan+ Markgrafendamm+ Markgrafendamm+ Markgrafendamm
733,Markusstrasse,strassenbahn,['4'],"52.51349888586354, 13.42412751020309",,,
734,Martin-Luther-Friedhof,bus,['A20'],"52.598400543805816, 13.298350500981082",nan,A20+ A20+ A20,Martin-Luther-Friedhof+ Martin-Luther-Friedhof+ Martin-Luther-Friedhof
735,Martin-Luther-Strasse,bus,['A74'],"52.48902651655725, 13.345005241127383",nan,A74,nan
736,Martin-Luther-Strasse Ecke Grunewaldstrasse,bus,['A89'],"52.4891017368616, 13.34492200742072",nan,A74+ A89,nan+ nan
737,Martin-Luther-Strasse Ecke Hohenstaufenstrasse,bus,['A50'],"52.494473157147276, 13.345858810541014",,,
738,Marx-Engels-Platz,s-bahn,"['KBS 103', 'KBS 102', 'KBS 101', 'KBS 103a']","52.5226,13.4022",Q689312,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 102,KBS 101,KBS 103,KBS 103a",nan+ nan+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station
739,"Marzahn, Berliner Chaussee",bus,['A43'],"52.54286481407268, 13.550124906736844",nan,A43+ A43+ A43,"Marzahn, Berliner Chaussee Ecke Rraoul-Wallenberg-Strasse+ Marzahn, Berliner Chaussee Ecke Rraoul-Wallenberg-Strasse+ Marzahn, Berliner Chaussee Ecke Rraoul-Wallenberg-Strasse"
740,Marzahner Chaussee Ecke Berliner Chaussee,bus,['O37'],"52.538907625210705, 13.533833208740669",,,
741,"Marzahner Chaussee, Schule",bus,['A43'],"52.51726622059543, 13.528324340612743",,,
742,Mattenbuder Pfad Chaussee Ecke Hennigsdorfer Strasse,bus,['A14'],"52.61697542594992, 13.22054523598869",nan,A14,nan
743,Mehringdamm,bus,['A19'],"52.49293917608851, 13.38772030059097",nan,"A28,A19+ A19,A28+ A28,A89,A19",Mehringdamm Ecke Gneisenaustrasse+ Mehringdamm Ecke Gneisenaustrasse+ Mehringdamm Ecke Gneisenaustrasse
744,Mehringdamm,u-bahn,"['7', '6']","52.493888888889,13.388333333333",Q657905,"['C II', 'C I']+ ['C I', 'C II']+ C I,C II+ C II,C I+ C I,C II",nan+ nan+ Mehringdamm+ Mehringdamm+ Mehringdamm
745,Mehringplatz,bus,"['A95', 'A89', 'A67']","52.49827538316731, 13.391909269891793",nan,A89,nan
746,Mertensstrasse Ecke Streitstrasse,bus,['A97'],"52.56532661904467, 13.209295526061815",,,
747,Messedamm,bus,"['A4', 'A65', 'S4']","52.50446814877144, 13.279412101845791",nan,"A4+ A4+ A4,A65",Messedamm+ Messedamm+ Messedamm
748,Messedamm Ecke Masurenallee,bus,['A94'],"52.50644249962144, 13.28029447678361",,,
749,Mimosenweg,bus,['A52'],"52.42675928719203, 13.506179808906213",nan,A52+ A52+ A52,Mimosenweg Ecke Kanalstrasse+ Mimosenweg Ecke Kanalstrasse+ Mimosenweg Ecke Kanalstrasse
750,Mittelbruchzeile Ecke Reginhardstrasse,bus,['A79'],"52.56748246817976, 13.372810537809281",,,
751,"Moabit, Waldstrasse Ecke Turmstrasse",bus,['A1'],"52.52718533455642, 13.33055251486945",nan,['A1 (Obus)']+ A1,nan+ nan
752,Mollstrasse Ecke Hans-Beimler-Strasse,strassenbahn,['74'],"52.5255473,13.4202755",Q65548984,,
753,Moltkebrücke,bus,['A69'],"52.52163755334746, 13.369229265511832",nan,A69,nan
754,Moltkestrasse Ecke Bahnhofstrasse,bus,['A76'],"52.38669666052287, 13.403243178742247",,,
755,Morgensternstrasse Ecke Wilhelmstrasse,bus,['A17'],"52.42808959398118, 13.325491157001045",nan,"A11,A17+ A11,A17",nan+ nan
756,Moritzplatz,bus,['A67'],"52.50387355112676, 13.409983330065609",nan,A67+ A67+ A67,Moritzplatz+ Moritzplatz+ Moritzplatz
757,Moritzplatz,u-bahn,['8'],"52.503611111111,13.410833333333",Q374225,['D']+ ['D']+ D+ D+ D,nan+ nan+ Moritzplatz station+ Moritzplatz station+ Moritzplatz station
758,Motzstrasse Ecke Martin-Luther-Strasse,bus,['A73'],"52.4971261766764, 13.346101855814512",,,
759,Mozartstrasse Ecke Wolziger Zeile,bus,['A82'],"52.3819507004478, 13.397655626161212",,,
760,Munsterdamm Ecke Bergstrasse,bus,['A68'],"52.45910800993387, 13.34873117331109",nan,A68,nan
761,Munsterdamm Ecke Steglitzer Damm,bus,['A75'],"52.45003044948948, 13.346702868396282",nan,A75+ A75,nan+ nan
762,Märkisches Museum,u-bahn,['A'],"52.511944444444,13.408888888889",Q657871,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ Märkisches Museum station+ Märkisches Museum station+ Märkisches Museum station
763,Möckernbrücke,u-bahn,"['1', '7']","52.499166666667,13.382777777778",Q704716,"['B I', 'B II']+ ['B I', 'A II']+ B I,B II+ A II,B II,B I+ A II",nan+ nan+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station
764,Müggelheim,bus,['A27'],"52.41018331064196, 13.665897531850348",nan,A27+ A27,nan+ nan
765,Müggelseeperle,bus,['A27'],"52.42170168937569, 13.640893083169368",nan,A27+ A27,nan+ nan
766,Mühlenstrasse,strassenbahn,['4'],"52.508543937506005, 13.43489757970717",nan,"['4', '3']+ 4,3",nan+ Mühlenstrasse
767,Mühlenstrasse Ecke Florastrasse,bus,['A50'],"52.56538942967303, 13.406558045840182",,,
768,Müllerstrasse Ecke Luxemburger Strasse,bus,['A64'],"52.5464267245096, 13.359156830973307",,,
769,Münchenerstrasse Ecke Bambergerstrasse,bus,['A82'],"52.386840075836254, 13.414235550790872",,,
770,Nauener Platz,bus,['A72'],"52.551552618214714, 13.36737072883247",nan,A72+ A72,nan+ nan
771,Nauener Strasse,bus,['A31'],"52.5340443007014, 13.18167584141312",nan,A31+ A31+ A31,Nauener Strasse & Brunsbütteler Damm+ Nauener Strasse & Brunsbütteler Damm+ Nauener Strasse & Brunsbütteler Damm
772,Nauener Strasse Ecke Brunsbütteler Damm,bus,['A80'],"52.53407399830358, 13.18166330888111",nan,A80,nan
773,Nennhauser Damm Ecke Brunsbütteler Damm,bus,['A80'],"52.5324795309336, 13.141571708880917",nan,A80,nan
774,Nervenklinik,bus,['A5'],"52.565056141358994, 13.155593063492667",nan,A5,nan
775,Nettelbeckplatz,bus,"['A99', 'A83']","52.54464511696315, 13.370154535054418",nan,"A64+ A99,A83",Nettelbeckplatz+ nan
776,Neu-Lindenberg,bus,['AL'],"52.600885625411856, 13.554794085696633",nan,AL+ AL+ AL,Neu-Lindenberg+ Neu-Lindenberg+ Neu-Lindenberg
777,Neu-Westend,u-bahn,['1'],"52.515555555556,13.261111111111",Q656431,['A I']+ ['A I']+ B I+ B I,nan+ nan+ Neu-Westend+ Neu-Westend
778,Neuenhagen (b Bln),s-bahn,['KBS 101'],"52.5208,13.7003",Q7001614,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101,nan+ nan+ Neuenhagen station+ Neuenhagen station+ Neuenhagen station
779,Neukölln,s-bahn,"['KBS 100k', 'KBS 100']","52.469166666667,13.441666666667",Q111325412,"['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ nan+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln
780,Neukölln,u-bahn,['7'],"52.469444,13.442222",Q21272767,,
781,"Niederschönhausen, Rolandstrasse",bus,['A50'],"52.58358272730836, 13.421109439678144",,,
782,Nikolassee,s-bahn,"['KBS 100h', 'KBS 100e']","52.4317,13.1933",Q637052,"['KBS 104', 'KBS 102']+ ['KBS 102', 'KBS 104']+ KBS 102,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",nan+ nan+ Berlin-Nikolassee station+ Berlin-Nikolassee station+ Berlin-Nikolassee station
783,"Nikolassee, Alemannenstrasse",bus,['A53'],"52.42669870533291, 13.191370810886667",,,
784,Nikolskoer Weg,bus,['A6'],"52.41405938531216, 13.109270752484141",nan,['A6']+ A6+ A6+ A6,nan+ Nikolskoer Weg Ecke Königstrasse+ Nikolskoer Weg Ecke Königstrasse+ Nikolskoer Weg Ecke Königstrasse
785,Nollendorfplatz,bus,"['A16', 'A19']","52.49968843634292, 13.353086438468269",nan,"['A16']+ ['A19']+ A19+ A19+ A16,A19",nan+ nan+ Nollendorfplatz+ Nollendorfplatz+ Nollendorfplatz
786,Nollendorfplatz,u-bahn,"['1', '4', '2']","52.499166666667,13.353888888889",Q571039,"['A I', 'B I', 'B II']+ ['B II', 'B I', 'A I', 'A II']+ B I,B II,A I,A II,B III+ A I,B I,A II,B II,B III+ A I,A II,B I",nan+ nan+ Nollendorfplatz metro station+ Nollendorfplatz metro station+ Nollendorfplatz metro station
787,Nordend,bus,"['A7', 'A7E']","52.59006569360479, 13.401740566033476",nan,"A7+ A7+ A7,A7E",Nordend+ Nordend+ Nordend
788,Nordend,strassenbahn,['46'],"52.5902104,13.4027524",Q65032696,46+ 46+ 46,Nordend+ Nordend+ Nordend
789,Nordendstrasse,strassenbahn,['22'],"52.588534,13.3882952",Q65428345,['22']+ 22+ 22+ 22,nan+ Nordendstraße+ Nordendstraße+ Nordendstraße
790,Nöldnerplatz,s-bahn,['KBS 101'],"52.5038,13.4853",Q4892447,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,nan+ Nöldnerplatz station+ Nöldnerplatz station+ Nöldnerplatz station
791,Nürnberger Strasse Ecke Kurfürstenstrasse,bus,['A69'],"52.50513952189661, 13.34119156469812",nan,A69+ A69,nan+ nan
792,Oberhofer Platz,bus,"['A53', 'A17']","52.42410259117963, 13.328170432694991",nan,['A17']+ A17+ A17+ A17,nan+ Oberhofer Platz+ Oberhofer Platz+ Oberhofer Platz
793,Oberlandstrasse Ecke Germaniastrasse,bus,['A65'],"52.4634624867915, 13.402082629697773",nan,A65,nan
794,Oberspree,s-bahn,['KBS 106'],"52.4525,13.5382",Q15192700,['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106,nan+ nan+ Oberspree station+ Oberspree station+ Oberspree station
795,"Oberspree, Bruno-Bürgel-Weg",strassenbahn,['92'],"52.452777014581045, 13.537124836409932",nan,92+ 92,nan+ nan
796,Obus-Bf. Siegfriedstrasse,bus,['O30'],"52.520558278471135, 13.49943441740371",nan,O30,nan
797,Oderberger Strasse Ecke Eberswalderstrasse,strassenbahn,['13'],"52.54061076763243, 13.404559930731686",nan,13,nan
798,Olbersstrasse Ecke Tegeler Weg,bus,['A62'],"52.529310281714686, 13.296319631796775",,,
799,Olivaer Platz,bus,"['A29', 'A69', 'A19']","52.50060275704949, 13.313110622018645",nan,"A29,A66,A19+ A19,A29+ A19,A29",Olivaer Platz Ecke Kurfürstendamm+ Olivaer Platz Ecke Kurfürstendamm+ Olivaer Platz Ecke Kurfürstendamm
800,Olympia-Stadion,u-bahn,['1'],"52.517222222222,13.25",Q656441,['A I']+ ['A I']+ B I+ B I,nan+ nan+ Olympia-Stadion station+ Olympia-Stadion station
801,Olympiastadion,s-bahn,['KBS 100g'],"52.511,13.2416",Q800506,KBS 101+ KBS 100g,nan+ nan
802,"Omnibusbahnhof, Neue Kantstrasse",bus,['S4'],"52.5063904873412, 13.281046332189074",,,
803,Onkel Toms Hütte,u-bahn,['2'],"52.450277777778,13.253333333333",Q389214,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station
804,Oranienburg,s-bahn,['KBS 104'],"52.7536,13.2496",Q2341669,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 104,nan+ nan+ Oranienburg station+ Oranienburg station+ Oranienburg station
805,Oranienburger Strasse Ecke Wilhelmsruher Damm,bus,['A21'],"52.595500195951075, 13.332986520018668",nan,A21,nan
806,Oranienburger Tor,bus,"['A57', 'O40']","52.52716314203455, 13.38710905184874",nan,"['A40']+ ['A9', 'O40']+ O40+ O40,A9+ A9,O40,A59","nan+ nan+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse"
807,Oranienburger Tor,strassenbahn,"['71', '69', '46', '70']","52.5256031,13.3872745",Q65095375,"['46', '1', '70']+ ['46', '11', '70', '69', '1']+ 70,69,46+ 46,70,11,1+ 11,1,70,46,69",nan+ nan+ U Oranienburger Tor+ U Oranienburger Tor+ U Oranienburger Tor
808,Oranienburgerstrasse Ecke Wilhelmsruher Damm,bus,['A21E'],"52.59547688533438, 13.33301680827866",,,
809,Oraniendamm Ecke Zabel-Krüger-Damm,bus,['A20'],"52.60786095340787, 13.323810166873162",nan,A20,nan
810,Oranienplatz,bus,"['A29', 'A67']","52.50232370505019, 13.415510129463975",nan,"A67+ A67+ A67,A29",Oranienplatz+ Oranienplatz+ Oranienplatz
811,Oranienstrasse Ecke Adalbertstrasse,bus,['A28'],"52.50129319342642, 13.419255151851743",,,
812,Oranienstrasse Ecke Lindenstrasse,bus,['A67'],"52.5070918668965, 13.398272727549445",,,
813,Oskar-Helene-Heim,u-bahn,['2'],"52.450277777778,13.269722222222",Q681336,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station
814,Osloer Strasse Ecke Drontheimerstrasse,bus,['A16'],"52.55646343300562, 13.377196086691646",,,
815,Osloer Strasse Ecke Prinzenallee,bus,"['A70', 'A71']","52.555934421287596, 13.384340190401195",,,
816,Osloer Strasse Ecke Schwedenstrasse,bus,"['A89', 'A61']","52.55669669760979, 13.373827693395064","nan, nan","A61, A89","nan, nan"
817,Osloerstrasse Ecke Schwedenstrasse,bus,['A79'],"52.556656015402865, 13.373862995391455",nan,['A14']+ A79,nan+ nan
818,Osnabrückerstrasse Ecke Tauroggenerstrasse,bus,['A55'],"52.52583431510053, 13.301951162931593",,,
819,Ossietzkyplatz,bus,['A50'],"52.58150700684141, 13.404249587640239",nan,['A7']+ ['A7']+ A7,nan+ nan+ Ossietzkyplatz
820,Ossietzkyplatz,strassenbahn,['46'],"52.58100580136794, 13.404014807678767",nan,"['46']+ ['46']+ 46E,46+ 46+ 46",nan+ nan+ Ossietzkyplatz+ Ossietzkyplatz+ Ossietzkyplatz
821,Ostbahnhof,bus,"['O30', 'O40']","52.50976670730252, 13.43372198235041",nan,"['O40']+ O40+ Flughafen Schönefeld <> Strausberger Platz,O40+ O40",nan+ Ostbahnhof+ Ostbahnhof+ Ostbahnhof
822,Ostbahnhof,s-bahn,"['KBS 104', 'KBS 103', 'KBS 102', 'KBS 103a', 'KBS 101']","52.51,13.4347",Q111325075,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",nan+ nan+ S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof
823,Ostbahnhof,strassenbahn,"['82', '4']","52.509107635417394, 13.43550619008533",nan,"['82']+ 82+ 82,1+ 1,82",nan+ Ostbahnhof+ Ostbahnhof+ Ostbahnhof
824,Ostkreuz,s-bahn,"['KBS 105', 'KBS 102', 'KBS 106a', 'KBS 106', 'KBS 101']","52.5031,13.4689",Q111251530,"['KBS 102', 'KBS 101', 'KBS 103', 'KBS 100']+ ['KBS 100', 'KBS 103', 'KBS 103a', 'KBS 100c', 'KBS 102', 'KBS 101', 'KBS 100b']+ KBS 103,KBS 100,KBS 102,KBS 100c,KBS 103a,KBS 100b,KBS 101+ KBS 103a,KBS 106,KBS 101,KBS 103,KBS 102+ KBS 106a,KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104,KBS 106",nan+ nan+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz
825,Ostpreußendamm Ecke Dorstenerstrasse,bus,['A85'],"52.41274953927068, 13.300517753048418",nan,A85,nan
826,Ostpreußendamm Ecke Königsbergerstrasse,bus,['A53'],"52.430811463953006, 13.317486998378902",,,
827,Ostpreußendamm Ecke Wilhelmstrasse,bus,"['A11', 'A17']","52.43080142626057, 13.317503639070004","nan, nan, nan","A53, A11, A17","nan, nan, nan"
828,Ostseestrasse,bus,['A42'],"52.54785805575692, 13.438529960954577",,,
829,Ostseestrasse vor Prenzlauer Promenade,bus,['A54'],"52.550707841256525, 13.431200231240016",,,
830,Otto-Grotewohl-Strasse,bus,['A9'],"52.51648503643047, 13.380749190010452",,,
831,Otto-Suhr-Allee Ecke Cauer Strasse,bus,['A1'],"52.51463990616225, 13.315222709882928",nan,A1,nan
832,Pacelli/Theilallee,bus,['A1'],"52.45824694622199, 13.287066614446184",nan,A1,nan
833,Pankow,s-bahn,"['KBS 104', 'KBS 105', 'KBS 106']","52.5667,13.4111",Q111273850,"['KBS 106', 'KBS 100b']+ KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106",nan+ S-Bahnhof Pankow+ S-Bahnhof Pankow+ S-Bahnhof Pankow
834,Pankow (Vinetastr.),u-bahn,['A'],"52.559166666667,13.413333333333",Q570906,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ Vinetastraße metro station+ Vinetastraße metro station+ Vinetastraße metro station
835,"Pankow, Kirche",bus,"['A58', 'A45']","52.57124680898358, 13.410670715665145",nan,"['A7']+ A55,A45+ A55,A45+ A45,A55,A58","nan+ Pankow, Kirche+ Pankow, Kirche+ Pankow, Kirche"
836,"Pankow, Kirche",strassenbahn,"['49', '22', '46']","52.5706452,13.4103115",Q65055066,"['49', '24', '46']+ ['22', '49', '46']+ 46E,49,46,22+ 49,22+ 46,49,22",nan+ nan+ Pankow Kirche+ Pankow Kirche+ Pankow Kirche
837,"Pankow, Rathaus",bus,"['A7', 'A50', 'A7E']","52.56953908840178, 13.404186437171612",nan,"['A7']+ ['A7']+ A55,A45,A7+ A55,A45,A7+ A7,A45,A55,A58,A7E","nan+ nan+ Pankow, Rathaus+ Pankow, Rathaus+ Pankow, Rathaus"
838,"Pankow, Rathaus",strassenbahn,['22'],"52.5694816,13.4038045",Q65055060,"['24', '23', '46']+ 46E,46,22+ 46",nan+ Rathaus Pankow+ Rathaus Pankow
839,Pankow-Heinersdorf,s-bahn,"['KBS 104', 'KBS 105', 'KBS 106']","52.5780653,13.4295093",Q4892366,"['KBS 106']+ ['KBS 106', 'KBS 100b']+ KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106",nan+ nan+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station
840,Pankower Allee Ecke Markstrasse,bus,['A79'],"52.56383532579568, 13.364279461310751",nan,A79,nan
841,Pankower Allee Ecke Provinzstrasse,bus,['A14'],"52.56468752332841, 13.37804357118055",,,
842,Pankower Allee Ecke Residenzstrasse,bus,"['A72', 'A61']","52.56383591570264, 13.364287664704229",nan,"A72+ A72,A61",nan+ nan
843,Pankstrasse Ecke Badstrasse,bus,"['A64', 'A14', 'A71', 'A61']","52.55227404292705, 13.381387201509149",nan,A61,nan
844,Papestr.,s-bahn,"['KBS 100k', 'KBS 100c', 'KBS 100', 'KBS 100d']","52.4756,13.3644",Q111323139,"['KBS 100a', 'KBS 106', 'KBS 105b', 'KBS 100']+ ['KBS 106', 'KBS 100', 'KBS 100a', 'KBS 105']+ KBS 106,KBS 105,KBS 100,KBS 100a+ KBS 100,KBS 100a,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100,KBS 100k",nan+ nan+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz
845,Paplitzerstrasse Ecke Horstwalderstrasse,bus,['A82'],"52.382083312174, 13.407766258765188",,,
846,Parachimer Allee Ecke Buschkrug Allee,bus,['A41'],"52.44546599625642, 13.455091249565658",,,
847,Paradestr.,u-bahn,['6'],"52.478055555556,13.386111111111",Q557543,C II+ C II+ C II,Paradestraße metro station+ Paradestraße metro station+ Paradestraße metro station
848,Parchimer Allee,u-bahn,['7'],"52.444722222222,13.449444444444",Q571855,C I,nan
849,Parchimer Allee Ecke Buschkrugallee,bus,['A67'],"52.44548592417653, 13.45503659969242",,,
850,Paulsternstrasse,bus,"['A10', 'A13']","52.54415774195884, 13.247126131065503",nan,"A13,A10+ A10,A13+ A10,A13",Paulsternstrasse Ecke Gartenfelder Strasse+ Paulsternstrasse Ecke Gartenfelder Strasse+ Paulsternstrasse Ecke Gartenfelder Strasse
851,Paulsternstrasse Ecke Gartenfelderstrasse,bus,"['A72', 'A55']","52.544121961729175, 13.247010457215051",nan,A72,nan
852,Paulsternstrasse Ecke Nonnendamm Allee,bus,['A99'],"52.53814656080913, 13.24775541718677",nan,A99,nan
853,Petershagen Nord,s-bahn,['KBS 101'],"52.5291,13.791",Q7178217,,
854,Pfaueninsel-Chaussee,bus,['A18'],"52.41883762088876, 13.153039190703318",nan,"A6,A18,A3+ A6,A18+ A18,A6",Pfaueninsel-Chaussee Ecke Königsstrasse+ Pfaueninsel-Chaussee Ecke Königsstrasse+ Pfaueninsel-Chaussee Ecke Königsstrasse
855,Pfaueninsel-Chaussee Ecke Königstrasse,bus,['A3'],"52.41888024334639, 13.152988428835997",nan,A3+ A3,nan+ nan
856,Pfaueninselchaussee Ecke Königstrasse,bus,['A6'],"52.41883989599949, 13.153008281938446",,,
857,"Philharmonie, Tiergartenstrasse",bus,['A48'],"52.510896228371735, 13.369565371330399",nan,A48,nan
858,Pichelsberg,s-bahn,['KBS 100g'],"52.5103,13.2271",Q800488,"['KBS 101', 'KBS 103']+ ['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g",nan+ nan+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station
859,Pichelsdorferstrasse Ecke Heerstrasse,bus,"['A97', 'A94']","52.5131147119314, 13.196918559430642",,,
860,Pionierpark,strassenbahn,"['82', '95', '87', '85']","52.46662288590602, 13.521257686609333",nan,82,nan
861,Pirnaer Strasse Ecke Groß-Ziethen Chaussee,bus,['A93'],"52.41183492781805, 13.483450512255171",,,
862,Platz der Luftbrücke,u-bahn,['6'],"52.485555555556,13.385833333333",Q553146,,
863,Platz vor dem Neuen Tor,bus,['A57'],"52.52921245715711, 13.378513556812177",nan,A9+ A9,nan+ nan
864,Plänterwald,s-bahn,"['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']","52.4786,13.4733","Q7205917","['KBS 103a', 'KBS 103']+ KBS 103,KBS 103a+ KBS 103,KBS 103a, KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a","nan+ Plänterwald railway station+ , Plänterwald railway station+ nan+ Plänterwald railway station"
865,Podbielskiallee,u-bahn,['2'],"52.464444444444,13.296388888889",Q571324,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Podbielskiallee+ Podbielskiallee+ Podbielskiallee
