line_name,type,stops,frequency (7:30),length (time),Length (km),year,east_west,info
32,autobus,Hans-Beimler-Str. - Am Friedrichshain - Leninplatz - Karl Marx-Allee - Ostbahnhof - S-Bhf. Jannowitzbrücke - Fischerinsel - Friedrichstr. - Otto-Grotewohl-Str.,6,25,,1989,east,
33,autobus,"Grumbkowstr. - Kurt-Fischer-Platz - Bürgerpark - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow",20,17,,1989,east,
35,autobus,"Biesdorf-Süd, Köpenickerstr. - Hadubrandstr. - Zimmermannstr. - Grabensprung - Elsterwerdaerplatz - Oberfeldstr. - Werner-Lamberz-Str. - U-Bhf. Friedrichsfelde - Lincolnstr. - Weitlingstr. - S-Bhf. Nöldnerplatz",20,32,,1989,east,
36,autobus,"S-Bhf. Grünau - Gartenstadtweg - Bohnsdorf, Kirche - S-Bhf. Grünbergallee - S-Bhf. Schönefeld - Schönefeld, Dorfstr.",10,18,,1989,east,
37,autobus,S-Bhf. Grünau - Germanenstr. - Normannenstr. - Köpenickerstr. - Rudowerstr.,30,12,,1989,east,
38,autobus,"S-Bhf. Grünau - Joachimstr. - Eichbuschplatz - Waltersdorferstr. - Bohnsdorf, Waldstr. - Waltersdorf - Kienberg - Diepensee",60,25,,1989,east,
39,autobus,"Wartenberg, Siedlung - Lindenbergerstr. - Falkenbergerchaussee - Gehrenseestr. - Wollenbergerstr. - Marzahnerstr. - Große Leegestr. - Degnerstr.",20,21,,1989,east,
40,autobus,Robert-Koch-Platz - Oranienburger Tor - Rosenthalerplatz - U-Bhf. Rosa-Luxemburg-Platz - Prenzlauerallee - Am Friedrichshain - Leninplatz - Karl-Marx-Allee - Franz-Mehring-Platz - Ostbahnhof,8,20,,1989,east,
41,autobus,"Neu-Lindenberg - Lindenberg, Dorf - Malchow, Dorf - Feldtmannstr. - Rennbahnstr. - Falkenbergerstr. - Liebermannstr. - Straße Nach Wartenberg - Falkenberg, Schule - Stadtrandsiedlung - S-Bhf. Ahrensfelde - Ahrensfelde, Lindenbergerstr.",30,39,,1989,east,
42,autobus,"Buch, Zepernickerstr. - Karowerstr. - Stadtrandsiedlung - Alt-Karow - Straße 26 - Alt-Blankenburg - Heinersdorf, Kirche - Am Steinberg - Ostseestr.",12,30,,1989,east,
43,autobus,S-Bhf. Marzahn - Murtzaner Ring - Boschpolerstr. - S-Bhf. Springpfuhl - Kröverstr. - S-Bhf. Friedrichsfelde Ost - Straße Der Befreiung - U-Bhf. Friedrichsfelde - Weitlingstr. - S-Bhf. Nöldnerplatz,10,29,,1989,east,
44,autobus,"Hönow, Dorf - Thälmannstr. - Greifswalderstr. - Am Rosenhag - S-Bhf. Mahlsdorf",60,16,,1989,east,
