,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
213,Bundesplatz,bus,['16'],"52.478678991134835, 13.32860278411238+52.47869393029977, 13.328448766668432",nan,"['A16']+ ['A2', 'A16']+ A25,A2,AS2,A16,A65+ AS2,A25,A65,A16,A2+ A2,AS2s,A25,A16,A81,A86,A65+ A85+ ['A2', 'A25', 'A86', 'A85', 'A81', 'A16', 'A65']",nan+ nan+ Bundesplatz+ Bundesplatz+ Bundesplatz+ nan+ nan
214,Buschallee,strassenbahn,"['72', '75', '74', '73']","52.5537598,13.4691966",Q65546661,"['72', '74', '73']",nan
215,Buschkrugallee,bus,['25'],,,,
216,BÃ¤kestrasse,bus,['84'],,,,
217,Bölschestrasse,strassenbahn,['25'],,,,
218,Bötzow-Bahn,bus,['63'],,,,
219,Bötzowstrasse,bus,['30'],,,,
220,Bülowstrasse,bus,"['84', '75', '48', '83']",,,,
221,Bürgerpark,bus,"['50', '33']",,,,
222,BürgerwÃ¤ldchen,strassenbahn,['83'],,,,
223,Bürknersfelde,bus,"['54', '43']","52.538889807153126, 13.534159376784622+52.549540493749184, 13.586689708671303",nan,"['O41', 'O37', 'A43']+ A43,O37+ A43+ ['A43', 'O37']",nan+ nan+ nan+ nan
224,Calandrellistrasse (Stadtbad),bus,['32'],,,,
225,Calandrellistrasse/Stadtbad,bus,"['81', '83']",,,,
226,"Calandrellistrasse/Stadtbad, Rathaus",bus,['30'],,,,
227,Calauer Strasse,bus,['64'],,,,
228,Cardinalstrasse,strassenbahn,['26'],,,,
229,Carl-Schurz-Strasse,bus,"['99', '34', '56', '55']",,,,
230,Cauerstrasse/Leibnizstrasse,bus,['86'],,,,
231,Cauerstraße,bus,['54E'],,,,
232,Cecilienstrasse -Mozartstrasse,bus,['82'],,,,
233,Charlottenburg Königin-Elisabeth-Strasse,bus,['74'],,,,
234,Charlottenstrasse,bus,"['66', '57', '18', '56']",,,,
235,Chausseestrasse,strassenbahn,['17'],"52.53061984499073, 13.383042789757935",nan,"82+ ['82', '70']",nan+ nan
236,Chemie Handel,bus,['37'],,,,
237,Chemie-Handel,bus,['48'],,,,
238,Chemnitzer Strasse,bus,['27'],"52.5051288553116, 13.581585054064426",nan,['A27']+ A27,nan+ Chemnitzer Strasse Ecke Alt-Kaulsdorf
239,Clayallee,bus,['3'],"52.46042333572993, 13.274946148765821",nan,"A68,A1+ A1",Clayallee Ecke Königin-Luise-Strasse+ Clayallee Ecke Königin-Luise-Strasse
240,Columbiadamm,bus,['24'],"52.48398171737193, 13.394418749054523",nan,A24+ A24+ A4,Columbiadamm Ecke Friesenstrasse+ Columbiadamm Ecke Friesenstrasse+ Columbiadamm Ecke Friesenstrasse
241,Corinthstrasse,bus,['34'],,,,
242,Corrensplatz,bus,"['10', '11']","52.446014012041694, 13.284264679815902",nan,"['A11', 'A10']+ A11+ A11+ A11+ ['A11']",nan+ Corrensplatz+ Corrensplatz+ Corrensplatz+ nan
243,Crailsheimer Strasse,bus,['96'],,,,
244,Cunostrasse,bus,['50'],"52.485632143913, 13.296298367587678",nan,A50+ A50,Cunostrasse Ecke Hohenzollerndamm+ Cunostrasse Ecke Hohenzollerndamm
245,Cyclopstrasse,bus,['12'],"52.60208376924525, 13.32483857919441",nan,"A12,A12S+ A12+ A12,A12S+ ['A12']",Cyclopstrasse & Hermsdorfer Strasse+ Cyclopstrasse & Hermsdorfer Strasse+ Cyclopstrasse & Hermsdorfer Strasse+ nan
246,Dachdeckerweg,bus,['91'],,,,
247,Dahlem Clayallee E. Königin-Luise-Strasse,bus,['68'],,,,
248,Dahlem Waldfriedhof,bus,['11'],,,,
249,Dahlemer Weg,bus,"['53', '48']","52.44179805042347, 13.282699371472702",nan,"A10,A48,A53+ A10,A48,A53+ A10,A53,A48",Dahlemer Weg Ecke Berliner Strasse+ Dahlemer Weg Ecke Berliner Strasse+ Dahlemer Weg Ecke Berliner Strasse
250,Daimlerstrasse,bus,"['77', '7', '11']","52.42310029473227, 13.382719145401357",nan,A77+ A77,nan+ nan
251,Dallgower Strasse,bus,['5'],,,,
252,Dannenwalder Weg,bus,['64'],,,,
253,Degnerstrasse,bus,['53'],,,,
254,Degnerstrasse,strassenbahn,['14'],"52.54488036635163, 13.493949954029993",nan,"63,64+ 64,63+ 63,64+ ['63', '64']",Degnerstrasse+ Degnerstrasse+ Degnerstrasse+ nan
255,Delmer Steig,bus,['78'],,,,
256,Dernburgstrasse,bus,"['94', '10', '66']",,,,
257,Deutsche Staatsoper,bus,['57'],"52.51738792599121, 13.39467182238642",nan,"['A57', 'A9']",nan
258,Dianaplatz,bus,['20'],,,,
259,Dianastrasse,bus,['12'],,,,
260,Diepensee,bus,['38'],"52.300569220227956, 13.588920019126693",nan,AD+ ['AD/38'],nan+ nan
261,Dimitroffstrasse,bus,['30'],"52.52644944679887, 13.447574773361476",nan,"['O41']+ O41+ A9+ A9,A57",nan+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Landsberger Allee
262,Dimitroffstrasse,strassenbahn,"['17', '73', '75', '72', '15', '63', '19', '71', '74']","52.5264303512303, 13.447596791543624+52.53617065447549, 13.433035147691381+52.53918901477695, 13.42424530247013",nan,"63,69E,69,64+ 71,72+ 74,74E+ 64,63+ 72,71+ 74E,74+ 69E,72,64,74E,63,71,69+ 69E,72,64,74E,63,71,69+ 69E,72,64,74E,63,71,69",Dimitroffstrasse Ecke Landsberger Allee +  Dimitroffstrasse Ecke Prenzlauer Strasse +  Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Prenzlauer Strasse+ Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Prenzlauer Strasse
263,Dimitroffstrasse,u-bahn,['A'],,,,
264,Dohlengrund,bus,"['35', '8']","52.49817919031105, 13.56339788185001",nan,"['A8', 'A8E']",nan
265,Dolomitenstrasse,bus,['50'],,,,
266,Dominicusstrasse,bus,['48'],"52.481845594274056, 13.348295976204904",nan,"A4,A48+ A4,A48",Dominicusstrasse Ecke Hauptstrasse+ Dominicusstrasse Ecke Hauptstrasse
267,Donnersmarckplatz,bus,"['15', '12']","52.62982465046043, 13.28047497184123",nan,"['A15']+ A12,A15+ A15,A12+ A12,A15+ ['A12', 'A15']",nan+ Donnersmarckplatz+ Donnersmarckplatz+ Donnersmarckplatz+ nan
268,Dorfaue,strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.478869891771325, 13.700379205739726",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan
269,"Dorfaue, Osdorfer Strasse",bus,['96'],,,,
270,Dovebrücke,bus,['90'],,,,
271,Drakestrasse,bus,"['53', '85', '48', '11']","52.445733691746746, 13.293722374035292",nan,A48+ A48+ A48,Drakestrasse Ecke Unter den Eichen+ Drakestrasse Ecke Unter den Eichen+ Drakestrasse Ecke Unter den Eichen
272,Drontheimer Strasse,bus,"['89', '14']",,,,
273,Dryotzer Strasse,bus,['63'],,,,
274,Dudenstrasse,bus,['28'],"52.485078406979376, 13.376567552300232",nan,A28+ A28+ A28,Dudenstrasse Ecke Katzbachstrasse+ Dudenstrasse Ecke Katzbachstrasse+ Dudenstrasse Ecke Katzbachstrasse
275,Düppel-Süd,bus,['3'],,,,
276,Düppelstrasse,bus,['84'],,,,
277,Eberswalder Strasse,strassenbahn,"['4', '21', '13']",,,,
278,Edelweißstrasse,bus,"['45', '55']","52.58637603770021, 13.367525194816494",nan,['A58'],nan
279,Edisonstrasse,strassenbahn,"['19', '82']","52.4619496,13.5139049",Q65951882,"95+ 85,95+ ['95', '85']",nan+ nan+ nan
280,Efeuweg,bus,"['41', '52']","52.42961975739112, 13.47788675809725",nan,A52+ A52+ A52,Efeuweg Ecke Neuköllner Strasse+ Efeuweg Ecke Neuköllner Strasse+ Efeuweg Ecke Neuköllner Strasse
281,Egelpfuhlstrasse,bus,"['80', '31']","52.53353984351533, 13.169416926784528",nan,"A31+ A31+ A31,A80",Egelpfuhlstrasse Ecke Brunsbüttler Damm+ Egelpfuhlstrasse Ecke Brunsbüttler Damm+ Egelpfuhlstrasse Ecke Brunsbüttler Damm
282,Ehrlichstrasse,strassenbahn,['82'],,,,
283,Eichborndamm,bus,['12'],,,,
284,"Eichborndamm, Tor 5",bus,['15'],,,,
285,Eichbuschplatz,bus,['38'],"52.39366126137233, 13.582046308470128",nan,A38+ A38+ A38,Eichbuschplatz+ Eichbuschplatz+ Eichbuschplatz
286,Eichendamm,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45567448233044, 13.730971293129528",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan+ nan
287,Eichholzbahn,bus,['31'],"52.53745641909849, 13.149835716602464",nan,['A31'],nan
288,Eichhorster Weg,bus,"['15', '64']",,,,
289,Eichkamp Dauerwaldweg,bus,['69'],,,,
290,Eichwalde,s-bahn,"['110', '141']","52.3715,13.6152",Q19274479,"['KBS 103']+ KBS 103+ KBS 103+ KBS 103+ ['KBS 103', 'KBS 105']",nan+ Eichwalde station+ Eichwalde station+ Eichwalde station+ nan
291,Eisenacher Strasse,bus,"['50', '77', '33']",,,,
292,"Eiswald-/Emmerichstrasse, Hochschule",bus,['30'],,,,
293,Eiswaldstrasse,bus,['32'],,,,
294,Elisabeth-Friedhof,bus,['70'],,,,
295,Elisabethstrasse,bus,['54'],"52.53409533705918, 13.55949915809485",nan,['O37']+ O37+ O37+ O37+ ['O37'],nan+ Elisabethstrasse Ecke Oberfeldstrasse+ Elisabethstrasse Ecke Oberfeldstrasse+ Elisabethstrasse Ecke Oberfeldstrasse+ nan
296,Elsflether Weg,bus,"['80', '31']",,,,
297,Elsterplatz,bus,"['60', '10']","52.47977982878401, 13.285507613099716",nan,"['A10']+ ['A10', 'A50']+ A10,A50+ A10,A50+ A10,A50+ ['S3', 'A10']",nan+ nan+ Elsterplatz+ Elsterplatz+ Elsterplatz+ nan
298,Emmentaler Strasse,bus,"['14', '71', '61']","52.5675354709663, 13.351240165364471+52.570420696850896, 13.360956869321077",nan,"A12,A12S+ A71+ A12+ A71+ A12,A12S,A71+ A12,A12S,A71",Emmentaler Strasse Ecke Aroser Allee +  Emmentaler Strasse Ecke Residenzstraße+ Emmentaler Strasse Ecke Aroser Allee+ Emmentaler Strasse Ecke Residenzstraße+ Emmentaler Strasse Ecke Aroser Allee+ Emmentaler Strasse Ecke Residenzstraße
299,Emser Platz,bus,['50'],"52.492072890007414, 13.319251387534207",nan,A50+ A50+ A50,Emser Platz+ Emser Platz+ Emser Platz
300,Endestrasse,bus,['18'],"52.41965961978957, 13.160396994674473",nan,A6+ A6,Endestrasse Ecke Königstrasse+ Endestrasse Ecke Königstrasse
301,Entlastungsstrasse,bus,['69'],,,,
302,Erekweg,bus,"['31', '42']",,,,
303,Eresburgstrasse -Alboinplatz,bus,['74'],,,,
304,Erkner,s-bahn,['105'],"52.4296,13.7513",Q14434071,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ Erkner railway station+ Erkner railway station+ Erkner railway station+ nan
305,Erkstrasse,bus,['41'],"52.48167227551806, 13.440052048368255",nan,A67+ A67+ A67,Erkstrasse Ecke Sonnenallee+ Erkstrasse Ecke Sonnenallee+ Erkstrasse Ecke Sonnenallee
306,Erkstrasse/U-Bhf. Rathaus Neukölln,bus,['4'],,,,
307,Erkstrasse/Wildenbruchstrasse,bus,['95'],,,,
308,Ernst-Reuter-Platz,bus,"['54E', '55']","52.511591823135106, 13.322571528312595",nan,"A2+ A90,A86+ ['A86', 'A55', 'S1', 'A90', 'A54']",nan+ nan+ nan
309,Eschachstrasse/Ziekowstrasse,bus,['15'],,,,
310,Eschersheimer Strasse,bus,['77'],,,,
311,Exerzierstraße,bus,['61'],,,,
312,F.-Junge-Strasse,bus,['34'],,,,
313,Falckensteinstrasse,bus,['28'],,,,
314,Falkenberger Chaussee,bus,['39'],"52.565816857333125, 13.511913714753+52.5706254674252, 13.534226375399161",nan,['A39']+ ['A39']+ A39+ A39+ A39,nan+ nan+ Falkenberger Chaussee Ecke Falkenberger Chaussee+ Falkenberger Chaussee Ecke Falkenberger Chaussee+ Falkenberger Chaussee Ecke Falkenberger Chaussee
315,Falkenberger Strasse,bus,['39'],"52.55648662489534, 13.486621227706236",nan,A46,Falkenberger Strasse Ecke Hansastrasse
316,Falkenberger Strasse,strassenbahn,"['14', '74', '70']",,,,
317,Falkenhöhe,bus,['23'],"52.400507029940435, 13.538229483128243",nan,['A36']+ ['A36']+ A23+ ['A23'],nan+ nan+ nan+ nan
318,Falkenplatz,bus,['20'],"52.58490937545724, 13.227619925618022",nan,"A20+ A20+ A20+ ['A14E', 'A20']",Falkenplatz+ Falkenplatz+ Falkenplatz+ nan
319,Falkenseer Chaussee,bus,"['63', '99', '5']","52.54750354783305, 13.184668062763297",nan,"A63,A5+ A5+ A5+ ['A5']",Falkenseer Chaussee Ecke Zeppelinstrasse+ Falkenseer Chaussee Ecke Zeppelinstrasse+ Falkenseer Chaussee Ecke Zeppelinstrasse+ nan
320,Falkenseer Chaussee/Stadtrandstrasse,bus,['5'],,,,
321,Falkenseer Damm,bus,['63'],,,,
322,Falkenseer Platz,bus,['63'],"52.54045617500718, 13.203419756102146",nan,['A97'],nan
323,Fasanenstrasse,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45303125634222, 13.744280675634114",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan+ nan
324,Fehrbelliner Platz,bus,"['89', '21']","52.49040638965375, 13.314204217177087",nan,"['A50']+ A50+ A74,A50+ A86,A74+ ['S3', 'A86', 'A74']",nan+ Fehrbelliner Platz+ Fehrbelliner Platz+ Fehrbelliner Platz+ nan
325,Fennstrasse,bus,['16'],,,,
326,Feuerbachstrasse,bus,['75'],,,,
327,Filandastrasse,bus,['33'],,,,
328,Finckensteinallee,bus,"['85', '84']",,,,
329,Finnensiedlung,bus,['35'],,,,
330,Fischerhüttenstrasse,bus,['18'],,,,
331,Flankenschanze,bus,['63'],,,,
332,Flughafen Berlin-Schönefeld,bus,"['36', '36E']",,,,
333,Flughafen Berlin-Tegel,bus,"['9', '8']",,,,
334,"Flugplatz, Haupteingang",bus,"['35', '34']",,,,
335,Flugsteig 15,bus,"['9', '8']",,,,
336,Flugsteig 8,bus,"['9', '8']",,,,
337,Fontanestrasse,bus,['55'],"52.58985938767378, 13.361193570257216",nan,A58+ ['A58'],nan+ nan
338,Forckenbeckstrasse,bus,['50'],"52.482221394934605, 13.290044081376928",nan,A50+ A50+ A50,Forckenbeckstrasse Ecke Hohenzollerndamm+ Forckenbeckstrasse Ecke Hohenzollerndamm+ Forckenbeckstrasse Ecke Hohenzollerndamm
339,Forststrasse,bus,['53'],,,,
340,Frankfurter Allee,s-bahn,"['140', '141', '142']","52.514166666667,13.474722222222",Q111250033,"KBS 106a,KBS 104,KBS 106+ ['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']",nan+ nan
341,Frankfurter Allee,strassenbahn,['3'],,,,
342,Frankfurter Allee,u-bahn,['E'],"52.513638888889,13.475694444444",Q3752007,['E'],nan
343,Frankfurter Tor,strassenbahn,"['4', '21', '13']","52.511228472896995, 13.500207327717217+52.5153903,13.4540172",Q65706246+nan,"['14']+ 4,13+ ['13', '4']",nan+ nan+ nan
344,Frankfurter Tor,u-bahn,['E'],"52.515833333333,13.454166666667",Q568627,E+ E+ ['E'],nan+ nan+ nan
345,Franklinstrasse,bus,"['1', '90']",,,,
346,Franz-Körner-Strasse,bus,['91'],,,,
347,Franz-Mehring-Platz,bus,['30'],,,,
348,Franzensbader Strasse/Sportplatz,bus,['29'],,,,
349,Französische Strasse,bus,['79'],"52.51479530644954, 13.389211606710221",nan,A59+ ['A59'],nan+ nan
350,Fredersdorf (b Bln),s-bahn,['100'],"52.5265,13.7625",Q15197387,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101'],nan+ nan+ Fredersdorf station+ Fredersdorf station+ Fredersdorf station+ nan
351,Freie Scholle,bus,['20'],"52.599851537868666, 13.301736158422598",nan,['A20']+ A20+ A20+ A20+ ['A20'],nan+ Freie Scholle+ Freie Scholle+ Freie Scholle+ nan
352,Freiheit,strassenbahn,['19'],"52.53269778633445, 13.207518439639045",nan,"54,53",nan
353,Freiheit 42/43,bus,['56'],,,,
354,Freybrücke,bus,['92'],,,,
355,Friedenauer Brücke,bus,['25'],,,,
356,Friedenauer Brücke Sachsendamm,bus,['84'],,,,
357,Friedenstrasse,bus,['6'],"52.417223782342035, 13.138950169993388",nan,['A6']+ A6+ A6+ A6+ ['A6'],nan+ Friedenstrasse Ecke Königstrasse+ Friedenstrasse Ecke Königstrasse+ Friedenstrasse Ecke Königstrasse+ nan
358,Friedhaus Ruhleben,bus,"['31', '5']",,,,
359,Friedhof Ruhleben,bus,"['35', '54', '80', '56']","52.527735865422024, 13.231788317801291",nan,"A31,A5+ A5,A31+ A5,A31",Friedhof Ruhleben+ Friedhof Ruhleben+ Friedhof Ruhleben
360,Friedrich-Karl-Strasse,bus,"['68', '61']",,,,
361,Friedrich-Olbricht-Damm,bus,['23'],,,,
362,Friedrich-Wilhelm-Strasse,bus,['96'],,,,
363,Friedrichsfelde,u-bahn,['E'],"52.506111111111,13.512777777778",Q429781,['E']+ ['E'],nan+ nan
364,Friedrichsfelde Ost,s-bahn,['100'],"52.5141,13.5198",Q800473,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101'],nan+ nan+ Berlin-Friedrichsfelde Ost station+ Berlin-Friedrichsfelde Ost station+ Berlin-Friedrichsfelde Ost station+ nan
365,Friedrichshagen,s-bahn,['105'],"52.4574,13.6233",Q800474,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ Berlin-Friedrichshagen station+ Berlin-Friedrichshagen station+ Berlin-Friedrichshagen station+ nan
366,Friedrichsrodaer Strasse,bus,['32'],,,,
367,Friedrichstrasse,bus,"['9', '32']","52.51718498081941, 13.388821428784585",nan,"A9,A57",nan
368,Friedrichstrasse,s-bahn,"['110', '100', '105', '115']",,,,
369,Friedrichstrasse/U-Bhf. Kochstrasse,bus,['29'],,,,
370,Friesenstraße,bus,['4'],,,,
371,Fritz-Erler-Allee,bus,"['25', '52']",,,,
372,Frohnau Invalidensiedlung,bus,['15'],,,,
373,Fronhofer-/Wrangelstrasse,bus,['86'],,,,
374,Fronhoferstrasse,bus,['84'],,,,
375,Fronhoferstrasse/Wrangelstrasse,bus,['88'],,,,
376,Fuldastrasse,bus,['95'],"52.483802510465225, 13.435884392882318",nan,A67+ A67+ A67,Fuldastrasse Ecke Sonnenallee+ Fuldastrasse Ecke Sonnenallee+ Fuldastrasse Ecke Sonnenallee
377,Funkturm/Omnibusbahnhof,bus,"['94', '92', '4']",,,,
378,Funkturm/Omnibushf.,bus,['10'],,,,
379,FÃ¤hrstrasse,bus,['14'],,,,
380,Földerichstrasse,bus,['92'],,,,
381,Fürstenbrunner Weg,bus,['54E'],"52.518378845111386, 13.280184750778325",nan,AS1+ AS1+ AS1s,Fürstenbrunner Weg Ecke Spandauer Damm+ Fürstenbrunner Weg Ecke Spandauer Damm+ Fürstenbrunner Weg Ecke Spandauer Damm
382,Gabrielenstrasse,bus,"['15', '20']",,,,
383,Galenstrasse,bus,"['63', '5']",,,,
384,Galenusstrasse,bus,['52'],,,,
385,Gardeschützenweg,bus,"['85', '11']",,,,
386,Gartenfeld,bus,['72'],"52.54719055045343, 13.247793329242997",nan,A72+ ['A72'],nan+ nan
387,Gartenfelder Strasse,bus,"['72', '10', '99', '55']",,,,
388,Gartenplatz,bus,['61'],"52.53887149101001, 13.383411331672582",nan,A64,Gartenplatz
389,Gartenstadt,strassenbahn,['63'],,,,
390,Gartenstadtweg,bus,['36'],"52.412313913821045, 13.56660267841369",nan,AD/36+ AD/36+ A36+ ['A36'],Gartenstadtweg+ Gartenstadtweg+ Gartenstadtweg+ nan
391,Gartenstrasse,bus,['90'],"52.393046080600556, 13.525019920565521",nan,A36+ ['A36'],nan+ nan
392,Garystrasse,bus,['11'],,,,
393,Gatow Kirche,bus,['35'],,,,
394,"Gatow, Kirche",bus,['34'],"52.48684680676539, 13.18215147844503",nan,"['A34']+ ['A35', 'A34']+ A35,A34+ A34,A35+ A34,A35+ ['A34', 'A35']","nan+ nan+ Gatow, Kirche+ Gatow, Kirche+ Gatow, Kirche+ nan"
395,Gatower Strasse,bus,"['97', '94', '34']","52.489436255649245, 13.180387588417426",nan,"A35+ A35+ A34, A35",Gatower Strasse Ecke Alt-Gatow+ Gatower Strasse Ecke Alt-Gatow+ Gatower Strasse Ecke Alt-Gatow
396,"Gatower Strasse ""Biberburg""",bus,"['35', '34']",,,,
397,Gatower Strasse/Heerstrasse,bus,['35'],,,,
398,Geflügelsteig,bus,['57'],,,,
399,Gehsener Strasse,bus,['27'],"52.46321577871702, 13.58365868698432",nan,['A27']+ A27,nan+ Gehsener Strasse Ecke Mahlsdorfer Strasse
400,Geibelstrasse,bus,['28'],,,,
401,Geibelstrasse/Urban-Krankenhaus,bus,['95'],,,,
402,Gellnitzstrasse,strassenbahn,['25'],,,,
403,Gemeindefriedhof,bus,['61'],,,,
404,Gemeindezentrum,bus,['62'],,,,
405,Genfenbergstrasse,bus,['97'],,,,
406,Genslerstrasse,bus,['54'],"52.534226679073065, 13.4967918058346",nan,['A41'],nan
407,Gensletstrasse,bus,['48'],,,,
408,Germaniapromenade,bus,['91'],,,,
409,Germaniastrasse,bus,['25'],,,,
410,Gersdorfstrasse,bus,['33'],,,,
411,Gesundbrunnen Rügener Strasse,bus,['14'],,,,
412,Geygerstrasse,bus,['95'],,,,
413,Gitschiner Strasse,bus,['41'],,,,
414,Glienicke Gutshof,bus,['34'],,,,
415,"Glienicke, Kirche",bus,['7'],"52.63062737184449, 13.312861916755343",nan,"['A7']+ AN,A7+ A7+ A7+ ['A7']","nan+ Glienicke, Kirche+ Glienicke, Kirche+ Glienicke, Kirche+ nan"
416,Glienicker Brücke,bus,['6'],"52.413474089031965, 13.091235881924467",nan,['A6']+ A6+ A6+ A6+ ['A6'],nan+ Glienicker Brücke+ Glienicker Brücke+ Glienicker Brücke+ nan
417,Glienicker Weg,bus,['23'],,,,
418,Glienweg,bus,['63'],,,,
419,Glitschiner Strasse,bus,['95'],,,,
420,Goebelplatz,bus,['23'],"52.53812718171093, 13.27991414794248",nan,"A65+ A65+ A65+ ['A88', 'A65']",Goebelplatz+ Goebelplatz+ Goebelplatz+ nan
421,Goebenstrasse,bus,"['84', '75', '48', '83']",,,,
422,Goerzallee,bus,"['53', '1', '85']",,,,
423,Goethestrasse,bus,"['76E', '76']","52.455522709275314, 13.725374316281378",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),nan
424,Goethestrasse,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.455545765090996, 13.726377148130858",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan+ nan
425,Goldenes Horn,bus,['93'],,,,
426,Goltenstrasse,bus,['65'],,,,
427,Goltzstrasse -Groß-Ziethener-Strasse,bus,['82'],,,,
428,Gorkistrasse,bus,"['15', '20']","52.59059426195262, 13.292011153010927",nan,A15+ A15,nan+ nan
429,Gotenstrasse,bus,"['73', '74']",,,,
430,Gotthardstrasse,bus,['64'],,,,
431,Gottlieb-Dunkel-Strasse,bus,"['73', '25', '77']","52.46047500564911, 13.417979057824004",nan,A25,Gottlieb-Dunkel-Strasse Ecke Tempelhofer Weg
432,Gotzkowskystrasse,bus,"['23', '24', '72', '70']","52.527187214573765, 13.330550930001301",nan,A24,nan
433,Gotzstrasse,bus,['76'],,,,
434,Gradestrasse,bus,"['73', '25']",,,,
435,Gradestraße/Blaschkoallee,bus,['91'],,,,
436,Grammestrasse,bus,['10'],,,,
437,Granitzstrasse,bus,['52'],,,,
438,Granzallee,bus,['41'],,,,
439,Grazer Platz,bus,['25'],"52.467636991817486, 13.347565807885369",nan,"A25+ A25+ A83,A25+ ['A25', 'A83']",Grazer Platz+ Grazer Platz+ Grazer Platz+ nan
440,Grazer Platz -Canovastrasse/Krankenhaus,bus,['83'],,,,
441,Greifswalder Strasse,bus,"['56', '44']","52.53002871375482, 13.62681794411932",nan,"['A44E']+ A44E,A44+ A44,A44E+ A44,A44E+ ['A44']",nan+ Greifswalder Strasse Ecke Hönower Strasse+ Greifswalder Strasse Ecke Hönower Strasse+ Greifswalder Strasse Ecke Hönower Strasse+ nan
442,Greifswalder Strasse,s-bahn,"['140', '141', '142']",,,,
443,Greifswalder Strasse,strassenbahn,"['4', '13']","52.5364975,13.4334045",Q65548960,"['13', '4']+ 4,13+ 13,4+ 4,13+ ['13', '4']",nan+ Greifswalder Straße/Danziger Straße+ Greifswalder Straße/Danziger Straße+ Greifswalder Straße/Danziger Straße+ nan
444,Greinerstrasse/Dederingstrasse,bus,['81'],,,,
445,Grenadierstrasse,bus,"['80', '31', '5']","52.530981925368565, 13.205371761701368",nan,"A31,A5+ A5,A31+ A31",Grenadierstrasse Ecke Grunewaldstrasse+ Grenadierstrasse Ecke Grunewaldstrasse+ Grenadierstrasse Ecke Grunewaldstrasse
446,Grenzallee,bus,"['95', '65']",,,,
447,Griefswalder Strasse,strassenbahn,['21'],,,,
448,Grimmelshausenstrasse,bus,['35E'],,,,
449,Grimmstrasse,bus,"['82', '76']",,,,
450,Gritznerstrasse,bus,['33'],"52.46438146098689, 13.316483335491945",nan,A32,nan
451,Groß-Glienicker Weg,bus,"['35', '34E', '34']",,,,
452,Groß-Ziethener-Chaussee,bus,['57'],,,,
453,Großbeerenstrasse,bus,"['19', '24', '77', '76']",,,,
454,Großer Stern,bus,"['69', '16']","52.514524715463295, 13.349933192922938",nan,"['A16']+ ['A24', 'A16']+ A69+ A69,A16+ ['A69', 'A16']",nan+ nan+ nan+ nan+ nan
455,Grumbkowstrasse,bus,['33'],,,,
456,"Grundewald, Fontanestrasse",bus,['17'],,,,
457,Grunewald Roseneck,bus,['50'],,,,
458,"Grunewald, Roseneck",bus,['29'],,,,
459,Grunewaldstrasse,bus,"['73', '85', '16']","52.48907804007202, 13.345000249198607",nan,A73+ A73,nan+ nan
460,Grünau,s-bahn,"['110', '141']","52.4122,13.5746",Q111307258,"['KBS 100a', 'KBS 103']+ ['KBS 100a', 'KBS 103']+ KBS 103,KBS 100a+ KBS 103,KBS 100a,KBS 106+ KBS 103+ ['KBS 103', 'KBS 105']",nan+ nan+ S-Bahnhof Grünau+ S-Bahnhof Grünau+ S-Bahnhof Grünau+ nan
461,Grünbbergallee,s-bahn,['115'],,,,
