stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from,neighbourhood,district,east_west,postal_code
Edelweißstr.,autobus,55,1971201_east,"52.58637604,13.36752519",,,,,,,,1971236.0,Wilhelmsruh,Pankow,east,13158
Bürgerpark,autobus,55,1971202_east,"52.56929474,13.40086323",,,,,,,,1971186.0,Pankow,Pankow,east,13187
"Pankow, Rathaus",autobus,55,1971203_east,"52.56953909,13.40418644",,,,,,,,1971777.0,Pankow,Pankow,east,13187
"Pankow, Kirche",autobus,55,1971204_east,"52.57124681,13.41067072",,,,,,,,1971775.0,Pankow,Pankow,east,13187
Prenzlauer Promenade,autobus,55,1971205_east,"52.55167517,13.43032601",,,,,,,,1971821.0,Prenzlauer Berg,Pankow,east,13086
"Heinersdorf, Kirche",autobus,55,1971206_east,"52.56826376,13.44060190",,,,,,,,1971420.0,Heinersdorf,Pankow,east,13089
Pasedagplatz,autobus,55,1971207_east,"52.55967539,13.46027955",,,,,,,,1971787.0,Weißensee,Pankow,east,13086
Liebermannstr.,autobus,55,1971208_east,"52.56057009,13.47754292",,,,,,,,1971630.0,Weißensee,Pankow,east,13088
Piesporterstr.,autobus,55,1971209_east,"52.56042833,13.47657809",,,,,,,,1971800.0,Weißensee,Pankow,east,13088
"Weißensee, Nüßlerstr.",autobus,56,1971210_east,"52.56398538,13.46973377",,,,,,,,19711210.0,Weißensee,Pankow,east,13088
Gehringstr. Ecke Gustav-Adolfstr.,autobus,56,1971211_east,"52.56275860,13.45929567",,,,,,,,1971320.0,Weißensee,Pankow,east,13088
Hamburgerplatz,autobus,56,1971212_east,"52.55539419,13.43897314",,,,,,,,1971386.0,Weißensee,Pankow,east,13086
Grellstr.,autobus,56,1971213_east,"52.54566405,13.42780715",,,,,,,,1971350.0,Prenzlauer Berg,Pankow,east,10409
Hosemannstr.,autobus,56,1971214_east,"52.54283538,13.43475598",,,,,,,,1971467.0,Prenzlauer Berg,Pankow,east,10409
Ostseeplatz,autobus,56,1971215_east,"52.54690788,13.44095932",,,,,,,,1971767.0,Prenzlauer Berg,Pankow,east,10409
Greifswalderstr.,autobus,56,1971216_east,"52.53002871,13.62681794",,,,,,,,1971347.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
S-Bhf. Leninallee,autobus,56,1971218_east,"52.52851327,13.45560255",,,,,,,,1971933.0,Prenzlauer Berg,Pankow,east,10407
Dimitroffstr.,autobus,56,1971219_east,"52.52644945,13.44757477",,,,,,,,1971219.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10249
Kniprodestr.,autobus,57,1971220_east,"52.53188831,13.44117362",,,,,,,,1971547.0,Prenzlauer Berg,Pankow,east,10407
Königstor,autobus,57,1971221_east,"52.52520269,13.41983499",,,,,,,,1971588.0,Mitte,Mitte,east,10178
Alexanderplatz,autobus,57,1971222_east,"52.52005247,13.41395724",Q65548996+nan,,,,,,,197113.0,Mitte,Mitte,east,10178
Marx-Engels-Platz,autobus,57,1971223_east,"52.51617617,13.40093741",,,,,,,,1971682.0,Mitte,Mitte,east,10178
Bhf. Friedrichstr.,autobus,57,1971224_east,"52.52056066,13.38823192",,,,,,,,1971109.0,Mitte,Mitte,east,10117
Oranienburger Tor,autobus,57,1971225_east,"52.52716314,13.38710905",,,,,,,,1971751.0,Mitte,Mitte,east,10115
Platz vor dem Neuen Tor,autobus,57,1971226_east,"52.52921246,13.37851356",,,,,,,,1971806.0,Mitte,Mitte,east,10115
Scharnhorststr.,autobus,57,1971227_east,"52.53004872,13.37442183",,,,,,,,1971961.0,Mitte,Mitte,east,10115
Fontanestr.,autobus,58,1971228_east,"52.58985939,13.36119357",,,,,,,,1971279.0,Wilhelmsruh,Pankow,east,13158
Hauptstr.,autobus,58,1971229_east,"52.58488484,13.36633266",,,,,,,,1971394.0,Wilhelmsruh,Pankow,east,13158
Heinrich-Mann-Platz,autobus,58,1971230_east,"52.57297246,13.39214613",,,,,,,,1971423.0,Niederschönhausen,Pankow,east,13156
"Pankow, Rathaus",autobus,58,1971231_east,"52.56953909,13.40418644",,,,,,,,1971777.0,Pankow,Pankow,east,13187
"Pankow, Kirche",autobus,58,1971232_east,"52.57124681,13.41067072",,,,,,,,1971775.0,Pankow,Pankow,east,13187
S-Bhf. Pankow,autobus,58,1971233_east,"52.56742037,13.41225013",,,,,,,,1971939.0,Pankow,Pankow,east,13189
U-Bhf. Pankow (Vinetastr.),autobus,58,1971234_east,"52.55932980,13.41333319",,,,,,,,19711142.0,Pankow,Pankow,east,13189
Walther-Ulbricht-Stadion,autobus,59,1971235_east,"52.53664798,13.37829813",,,,,,,,19711192.0,Mitte,Mitte,east,10115
Oranienburger Tor,autobus,59,1971236_east,"52.52716314,13.38710905",,,,,,,,1971751.0,Mitte,Mitte,east,10115
Bhf. Friedrichstr.,autobus,59,1971237_east,"52.52056066,13.38823192",,,,,,,,1971109.0,Mitte,Mitte,east,10117
U-Bhf. Stadtmitte,autobus,59,1971238_east,"52.51041797,13.38988130",,,,,,,,19711148.0,Mitte,Mitte,east,10117
U-Bhf. Thälmannplatz,autobus,59,1971239_east,"52.51143283,13.38345010",,,,,,,,19711152.0,Mitte,Mitte,east,10117
Oberspree,autobus,65,1971240_east,"52.45375172,13.54848533",,,,,,,,1971739.0,Niederschöneweide,Treptow-Köpenick,east,12439
Britzerstr.,autobus,65,1971241_east,"52.45406687,13.51931779",,,,,,,,1971163.0,Niederschöneweide,Treptow-Köpenick,east,12439
Bhf. Schöneweide,autobus,65,1971242_east,"52.45374952,13.51020040",,,,,,,,1971115.0,Niederschöneweide,Treptow-Köpenick,east,12487
VEB Autotrans,autobus,65,1971243_east,"52.44338032,13.51898016",,,,,,,,19711168.0,Johannisthal,Treptow-Köpenick,east,12487
S-Bhf. Mahlsdorf,autobus,44E,1971244_east,"52.51234909,13.61221794",,,,,,,,1971935.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Am Rosenhag,autobus,44E,1971245_east,"52.52474356,13.62177583",,,,,,,,197151.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Hönowerstr. Ecke Greifswalderstr.,autobus,44E,1971246_east,"52.53002742,13.62682480",,,,,,,,1971481.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
S-Bhf. Buch,autobus,51/B,1971247_east,"52.63683138,13.49252086",,,,,,,,1971917.0,Buch,Pankow,east,13125
Karowerstr.,autobus,51/B,1971248_east,"52.63265719,13.50019714",,,,,,,,1971528.0,Buch,Pankow,east,13125
Akademie der Wissenschaften,autobus,51/B,1971249_east,"52.63612869,13.50189862",,,,,,,,19719.0,Buch,Pankow,east,13125
Diepensee,autobus,D/38,1971250_east,"52.30056922,13.58892002",,,,,,,,1971217.0,,,east,
Mitschurinweg,autobus,D/38,1971251_east,"52.31985270,13.57429849",,,,,,,,1971695.0,,,east,
Kienberg,autobus,D/38,1971252_east,"52.35176615,13.54930701",,,,,,,,1971533.0,,,east,
Waltersdorf,autobus,D/38,1971253_east,"52.36492901,13.55571241",,,,,,,,19711190.0,,,east,
"Bohnsdorf, Waldstr.",autobus,D/38,1971254_east,"52.38939719,13.57066656",,,,,,,,1971144.0,Bohnsdorf,Treptow-Köpenick,east,12526
"Ahrensfeld, Kirche",autobus,L/41,1971255_east,"52.57532170,13.57651561",,,,,,,,19718.0,,,east,
LPG Falkenberg,autobus,L/41,1971256_east,"52.57043276,13.53602484",,,,,,,,1971597.0,Falkenberg,Lichtenberg,east,13057
Malchowerweg,autobus,L/41,1971257_east,"52.56152031,13.50048590",,,,,,,,1971666.0,Alt-Hohenschönhausen,Lichtenberg,east,13053
Buschallee Ecke Klement-Gottwald-Allee,autobus,L/41,1971258_east,"52.55387174,13.46754341",,,,,,,,1971181.0,Weißensee,Pankow,east,13088
Rennbahnstr.,autobus,L/41,1971259_east,"52.55702983,13.46697689",,,,,,,,1971872.0,Weißensee,Pankow,east,13088
Feldtmannstr.,autobus,L/41,1971260_east,"52.56401588,13.46980858",,,,,,,,1971272.0,Weißensee,Pankow,east,13088
"Malchow, Dorfstr.",autobus,L/41,1971261_east,"52.58046227,13.48279758",,,,,,,,1971665.0,Malchow,Lichtenberg,east,13051
Wilhelmstrand,ferry,291,1971262_east,"52.47414813,13.49697830",,,,,,,,19711241.0,Oberschöneweide,Treptow-Köpenick,east,12459
Baumschulenweg,ferry,291,1971263_east,"52.47190205,13.49476422",,,,,,,,197178.0,Baumschulenweg,Treptow-Köpenick,east,12437
Wendenschloß,ferry,292,1971264_east,"52.41849554,13.58711706",,,,,,,,19711215.0,Köpenick,Treptow-Köpenick,east,12557
Grünau,ferry,292,1971265_east,"52.41748995,13.58245363",,,,,,,,1971364.0,Grünau,Treptow-Köpenick,east,12527
Schmöckwitz,ferry,293,1971266_east,"52.38261057,13.64488175",,,,,,,,1971977.0,Schmöckwitz,Treptow-Köpenick,east,12527
Große Krampe,ferry,293,1971267_east,"52.38216958,13.65444816",,,,,,,,1971356.0,Müggelheim,Treptow-Köpenick,east,12559
Krampenburg,ferry,293,1971268_east,"52.38918999,13.64937404",,,,,,,,1971557.0,Müggelheim,Treptow-Köpenick,east,12559
Rahnsdorf,ferry,294,1971269_east,"52.43653856,13.68096242",,,,,,,,1971841.0,Rahnsdorf,Treptow-Köpenick,east,12589
Müggelhort,ferry,294,1971270_east,"52.43312813,13.67587240",,,,,,,,1971712.0,Köpenick,Treptow-Köpenick,east,12559
Müggelheim,ferry,295,1971271_east,"52.42953127,13.68907897",,,,,,,,1971710.0,Müggelheim,Treptow-Köpenick,east,12559
Rahnsdorf,ferry,295,1971272_east,"52.43653856,13.68096242",,,,,,,,1971841.0,Rahnsdorf,Treptow-Köpenick,east,12589
Friedrichstr.,s-bahn,KBS 100,1971273_east,"52.52027778,13.38694444",Q111219456,,,,,,,1971300.0,Mitte,Mitte,east,10117
Marx-Engels-Platz,s-bahn,KBS 100,1971274_east,"52.52260000,13.40220000",Q689312,,,,,,,1971683.0,Mitte,Mitte,east,10178
Alexanderplatz,s-bahn,KBS 100,1971275_east,"52.52138889,13.41194444",Q111324700,,,,,,,197114.0,Mitte,Mitte,east,10179
Jannowitzbrücke,s-bahn,KBS 100,1971276_east,"52.51482222,13.41795000",Q27955427,,,,,,,1971493.0,Mitte,Mitte,east,10179
Ostbahnhof,s-bahn,KBS 100,1971277_east,"52.51000000,13.43470000",Q111325075,,,,,,,1971763.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Warschauerstr.,s-bahn,KBS 100,1971278_east,"52.50641667,13.45095556",Q111252298,,,,,,,19711196.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Ostkreuz,s-bahn,KBS 100,1971279_east,"52.50310000,13.46890000",Q111251530,,,,,,,1971764.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Nöldnerplatz,s-bahn,KBS 100,1971280_east,"52.50380000,13.48530000",Q4892447,,,,,,,1971734.0,Rummelsburg,Lichtenberg,east,10317
Lichtenberg,s-bahn,KBS 100,1971281_east,"52.51060000,13.49640000",Q634247,,,,,,,1971621.0,Rummelsburg,Lichtenberg,east,10317
Friedrichsfelde Ost,s-bahn,KBS 100,1971282_east,"52.51410000,13.51980000",Q800473,,,,,,,1971297.0,Marzahn,Marzahn-Hellersdorf,east,12681
Biesdorf,s-bahn,KBS 100,1971283_east,"52.51310000,13.55540000",Q4892357,,,,,,,1971120.0,Biesdorf,Marzahn-Hellersdorf,east,12683
Kaulsdorf,s-bahn,KBS 100,1971284_east,"52.51210000,13.59040000",Q800478,,,,,,,1971532.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Mahlsdorf,s-bahn,KBS 100,1971285_east,"52.51210000,13.61060000",Q800484,,,,,,,1971660.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Hoppegarten (Mark),s-bahn,KBS 100,1971286_east,"52.51830000,13.67340000",Q15197357,,,,,,,1971466.0,,,east,
Neuenhagen (b Bln),s-bahn,KBS 100,1971287_east,"52.52080000,13.70030000",Q7001614,,,,,,,1971722.0,,,east,
Fredersdorf (b Bln),s-bahn,KBS 100,1971288_east,"52.52650000,13.76250000",Q15197387,,,,,,,1971286.0,,,east,
Petershagen Nord,s-bahn,KBS 100,1971289_east,"52.52910000,13.79100000",Q7178217,,,,,,,1971793.0,,,east,
Strausberg,s-bahn,KBS 100,1971290_east,"52.53193300,13.83693300",Q7622326,,,,,,,19711057.0,,,east,
Strausberg Stadt,s-bahn,KBS 100,1971291_east,"52.57660000,13.88780000",Q7622325,,,,,,,19711059.0,,,east,
Strausberg Nord,s-bahn,KBS 100,1971292_east,"52.59020000,13.90840000",Q7622324,,,,,,,19711058.0,,,east,
Friedrichstr.,s-bahn,KBS 105,1971293_east,"52.52027778,13.38694444",Q111219456,,,,,,,1971300.0,Mitte,Mitte,east,10117
Marx-Engels-Platz,s-bahn,KBS 105,1971294_east,"52.52260000,13.40220000",Q689312,,,,,,,1971683.0,Mitte,Mitte,east,10178
Alexanderplatz,s-bahn,KBS 105,1971295_east,"52.52138889,13.41194444",Q111324700,,,,,,,197114.0,Mitte,Mitte,east,10179
Jannowitzbrücke,s-bahn,KBS 105,1971296_east,"52.51482222,13.41795000",Q27955427,,,,,,,1971493.0,Mitte,Mitte,east,10179
Ostbahnhof,s-bahn,KBS 105,1971297_east,"52.51000000,13.43470000",Q111325075,,,,,,,1971763.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Warschauerstr.,s-bahn,KBS 105,1971298_east,"52.50641667,13.45095556",Q111252298,,,,,,,19711196.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Ostkreuz,s-bahn,KBS 105,1971299_east,"52.50310000,13.46890000",Q111251530,,,,,,,1971764.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Rummelsburg,s-bahn,KBS 105,1971300_east,"52.50124400,13.47854500",Q15107132,,,,,,,1971899.0,Rummelsburg,Lichtenberg,east,10317
Betriebsbhf. Rummelsburg,s-bahn,KBS 105,1971301_east,"52.49390000,13.49780000",Q829009,,,,,,,1971102.0,Rummelsburg,Lichtenberg,east,10317
Karlshorst,s-bahn,KBS 105,1971302_east,"52.48080000,13.52580000",Q111327045,,,,,,,1971522.0,Karlshorst,Lichtenberg,east,10318
Wuhlheide,s-bahn,KBS 105,1971303_east,"52.46890000,13.55330000",Q800514,,,,,,,19711267.0,Köpenick,Treptow-Köpenick,east,12555
Köpenick,s-bahn,KBS 105,1971304_east,"52.45860000,13.58080000",Q800479,,,,,,,1971590.0,Köpenick,Treptow-Köpenick,east,12555
Hirschgarten,s-bahn,KBS 105,1971305_east,"52.45790000,13.60320000",Q4892435,,,,,,,1971441.0,Friedrichshagen,Treptow-Köpenick,east,12587
Friedrichshagen,s-bahn,KBS 105,1971306_east,"52.45740000,13.62330000",Q800474,,,,,,,1971298.0,Friedrichshagen,Treptow-Köpenick,east,12587
Rahnsdorf,s-bahn,KBS 105,1971307_east,"52.45163720,13.68997760",Q800489,,,,,,,1971842.0,Rahnsdorf,Treptow-Köpenick,east,12589
Wilhelmshagen,s-bahn,KBS 105,1971308_east,"52.43860000,13.72220000",Q800494,,,,,,,19711234.0,Rahnsdorf,Treptow-Köpenick,east,12589
Erkner,s-bahn,KBS 105,1971309_east,"52.42960000,13.75130000",Q14434071,,,,,,,1971255.0,,,east,
Friedrichstr.,s-bahn,KBS 110,1971310_east,"52.52027778,13.38694444",Q111219456,,,,,,,1971300.0,Mitte,Mitte,east,10117
Marx-Engels-Platz,s-bahn,KBS 110,1971311_east,"52.52260000,13.40220000",Q689312,,,,,,,1971683.0,Mitte,Mitte,east,10178
Alexanderplatz,s-bahn,KBS 110,1971312_east,"52.52138889,13.41194444",Q111324700,,,,,,,197114.0,Mitte,Mitte,east,10179
Jannowitzbrücke,s-bahn,KBS 110,1971313_east,"52.51482222,13.41795000",Q27955427,,,,,,,1971493.0,Mitte,Mitte,east,10179
Ostbahnhof,s-bahn,KBS 110,1971314_east,"52.51000000,13.43470000",Q111325075,,,,,,,1971763.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Warschauerstr. (< Ostkreuz),s-bahn,KBS 110,1971315_east,"52.50641667,13.45095556",Q664036,,,,,,,19711197.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 110,1971316_east,"52.49380000,13.46180000",Q559274,,,,,,,19711104.0,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 110,1971317_east,"52.47860000,13.47330000",Q7205917,,,,,,,1971807.0,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 110,1971318_east,"52.46750000,13.48972200",Q324336,,,,,,,197179.0,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 110,1971319_east,"52.45500000,13.50944444",Q111323931,,,,,,,19711001.0,Niederschöneweide,Treptow-Köpenick,east,12487
Betriebsbhf. Schöneweide,s-bahn,KBS 110,1971320_east,"52.44676000,13.52391000",Q4526101,,,,,,,1971103.0,Niederschöneweide,Treptow-Köpenick,east,12487
Adlershof,s-bahn,KBS 110,1971321_east,"52.43472222,13.54138889",Q323551,,,,,,,19715.0,Adlershof,Treptow-Köpenick,east,12489
Grünau,s-bahn,KBS 110,1971322_east,"52.41220000,13.57460000",Q111307258,,,,,,,1971365.0,Grünau,Treptow-Köpenick,east,12527
Eichwalde,s-bahn,KBS 110,1971323_east,"52.37150000,13.61520000",Q19274479,,,,,,,1971245.0,,,east,
Zeuthen,s-bahn,KBS 110,1971324_east,"52.34860000,13.62740000",Q8069824,,,,,,,19711281.0,,,east,
Wildau,s-bahn,KBS 110,1971325_east,"52.32000000,13.63400000",Q8000974,,,,,,,19711229.0,,,east,
Königs Wusterhausen,s-bahn,KBS 110,1971326_east,"52.29660000,13.63110000",Q178002,,,,,,,1971586.0,,,east,
Friedrichstr.,s-bahn,KBS 115,1971327_east,"52.52027778,13.38694444",Q111219456,,,,,,,1971300.0,Mitte,Mitte,east,10117
Marx-Engels-Platz,s-bahn,KBS 115,1971328_east,"52.52260000,13.40220000",Q689312,,,,,,,1971683.0,Mitte,Mitte,east,10178
Alexanderplatz,s-bahn,KBS 115,1971329_east,"52.52138889,13.41194444",Q111324700,,,,,,,197114.0,Mitte,Mitte,east,10179
Jannowitzbrücke,s-bahn,KBS 115,1971330_east,"52.51482222,13.41795000",Q27955427,,,,,,,1971493.0,Mitte,Mitte,east,10179
Ostbahnhof,s-bahn,KBS 115,1971331_east,"52.51000000,13.43470000",Q111325075,,,,,,,1971763.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Warschauerstr. (< Ostkreuz),s-bahn,KBS 115,1971332_east,"52.50641667,13.45095556",Q664036,,,,,,,19711197.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 115,1971333_east,"52.49380000,13.46180000",Q559274,,,,,,,19711104.0,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 115,1971334_east,"52.47860000,13.47330000",Q7205917,,,,,,,1971807.0,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 115,1971335_east,"52.46750000,13.48972200",Q324336,,,,,,,197179.0,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 115,1971336_east,"52.45500000,13.50944444",Q111323931,,,,,,,19711001.0,Niederschöneweide,Treptow-Köpenick,east,12487
Betriebsbhf. Schöneweide,s-bahn,KBS 115,1971337_east,"52.44676000,13.52391000",Q4526101,,,,,,,1971103.0,Niederschöneweide,Treptow-Köpenick,east,12487
Adlershof,s-bahn,KBS 115,1971338_east,"52.43472222,13.54138889",Q323551,,,,,,,19715.0,Adlershof,Treptow-Köpenick,east,12489
Altglienicke,s-bahn,KBS 115,1971339_east,"52.40730000,13.55880000",Q4736651,,,,,,,197141.0,Altglienicke,Treptow-Köpenick,east,12524
Grünbergallee,s-bahn,KBS 115,1971340_east,"52.39920000,13.54160000",Q5612896,,,,,,,1971366.0,Altglienicke,Treptow-Köpenick,east,12526
Zentralflughafen Berlin-Schönefeld,s-bahn,KBS 115,1971341_east,"52.39140000,13.51280000",Q661069,,,,,,,19711277.0,,,east,
Hennigsdorf (b Bln),s-bahn,KBS 135,1971342_east,"52.63800000,13.20570000",Q800909,,,,,,,1971425.0,,,east,
Hennigsdorf Nord,s-bahn,KBS 135,1971343_east,"52.66000000,13.20330000",Q685717,,,,,,,1971426.0,,,east,
Hohenschöpping,s-bahn,KBS 135,1971344_east,"52.67000000,13.19450000",Q19274489,,,,,,,1971453.0,,,east,
Velten (Mark),s-bahn,KBS 135,1971345_east,"52.68500000,13.17222200",Q19274518,,,,,,,19711173.0,,,east,
Oranienburg,s-bahn,KBS 140,1971346_east,"52.75360000,13.24960000",Q2341669,,,,,,,1971749.0,,,east,
Lehnitz,s-bahn,KBS 140,1971347_east,"52.74110000,13.26350000",Q4258498,,,,,,,1971605.0,,,east,
Borgsdorf,s-bahn,KBS 140,1971348_east,"52.71550000,13.27640000",Q4093486,,,,,,,1971146.0,,,east,
Birkenwerder,s-bahn,KBS 140,1971349_east,"52.68850000,13.28880000",Q2343634,,,,,,,1971124.0,,,east,
Hohen Neuendorf (b Bln),s-bahn,KBS 140,1971350_east,"52.66840000,13.28700000",Q4500489,,,,,,,1971448.0,,,east,
Bergfelde (b Bln),s-bahn,KBS 140,1971351_east,"52.67020000,13.32030000",Q4891640,,,,,,,197187.0,,,east,
Schönfließ,s-bahn,KBS 140,1971352_east,"52.66480000,13.33970000",Q801423,,,,,,,19711002.0,,,east,
Blankenburg,s-bahn,KBS 140,1971353_east,"52.59150000,13.44350000",Q800469,,,,,,,1971135.0,Blankenburg,Pankow,east,13129
Pankow-Heinersdorf,s-bahn,KBS 140,1971354_east,"52.57806530,13.42950930",Q4892366,,,,,,,1971779.0,Pankow,Pankow,east,13189
Pankow,s-bahn,KBS 140,1971355_east,"52.56670000,13.41110000",Q111273850,,,,,,,1971772.0,Pankow,Pankow,east,13187
Schönhauserallee,s-bahn,KBS 140,1971356_east,"52.54932900,13.41370600",Q111264493,,,,,,,19711003.0,Prenzlauer Berg,Pankow,east,10439
Prenzlauerallee,s-bahn,KBS 140,1971357_east,"52.54477500,13.42611600",Q32661483,,,,,,,1971818.0,Prenzlauer Berg,Pankow,east,10437
Greifswalderstr.,s-bahn,KBS 140,1971358_east,"52.53972222,13.43944444",Q439246,,,,,,,1971346.0,Prenzlauer Berg,Pankow,east,10405
Leninallee,s-bahn,KBS 140,1971359_east,"52.52950000,13.45480000",Q800507,,,,,,,1971610.0,Prenzlauer Berg,Pankow,east,10407
Zentralviehhof,s-bahn,KBS 140,1971360_east,"52.52380000,13.46440000",Q800512,,,,,,,19711279.0,Prenzlauer Berg,Pankow,east,10249
Frankfurterallee,s-bahn,KBS 140,1971361_east,"52.51416667,13.47472222",Q111250033,,,,,,,1971281.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10247
Ostkreuz,s-bahn,KBS 140,1971362_east,"52.50310000,13.46890000",Q111251530,,,,,,,1971764.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 140,1971363_east,"52.49380000,13.46180000",Q559274,,,,,,,19711104.0,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 140,1971364_east,"52.47860000,13.47330000",Q7205917,,,,,,,1971807.0,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 140,1971365_east,"52.46750000,13.48972200",Q324336,,,,,,,197179.0,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 140,1971366_east,"52.45500000,13.50944444",Q111323931,,,,,,,19711001.0,Niederschöneweide,Treptow-Köpenick,east,12487
Betriebsbhf. Schöneweide,s-bahn,KBS 140,1971367_east,"52.44676000,13.52391000",Q4526101,,,,,,,1971103.0,Niederschöneweide,Treptow-Köpenick,east,12487
Adlershof,s-bahn,KBS 140,1971368_east,"52.43472222,13.54138889",Q323551,,,,,,,19715.0,Adlershof,Treptow-Köpenick,east,12489
Altglienicke,s-bahn,KBS 140,1971369_east,"52.40730000,13.55880000",Q4736651,,,,,,,197141.0,Altglienicke,Treptow-Köpenick,east,12524
Grünbergallee,s-bahn,KBS 140,1971370_east,"52.39920000,13.54160000",Q5612896,,,,,,,1971366.0,Altglienicke,Treptow-Köpenick,east,12526
Zentralflughafen Berlin-Schönefeld,s-bahn,KBS 140,1971371_east,"52.39140000,13.51280000",Q661069,,,,,,,19711277.0,,,east,
Bernau (b Bln),s-bahn,KBS 141,1971372_east,"52.67630000,13.59310000",Q479789,,,,,,,197197.0,,,east,
Zepernick (b Bernau),s-bahn,KBS 141,1971373_east,"52.65980000,13.53420000",Q801657,,,,,,,19711280.0,,,east,
Röntgental,s-bahn,KBS 141,1971374_east,"52.64870000,13.51360000",Q801386,,,,,,,1971901.0,,,east,
Buch,s-bahn,KBS 141,1971375_east,"52.63590000,13.49170000",Q4892359,,,,,,,1971169.0,Buch,Pankow,east,13125
Karow,s-bahn,KBS 141,1971376_east,"52.61500000,13.46920000",Q111324168,,,,,,,1971527.0,Karow,Pankow,east,13125
Blankenburg,s-bahn,KBS 141,1971377_east,"52.59150000,13.44350000",Q800469,,,,,,,1971135.0,Blankenburg,Pankow,east,13129
Pankow-Heinersdorf,s-bahn,KBS 141,1971378_east,"52.57806530,13.42950930",Q4892366,,,,,,,1971779.0,Pankow,Pankow,east,13189
Pankow,s-bahn,KBS 141,1971379_east,"52.56670000,13.41110000",Q111273850,,,,,,,1971772.0,Pankow,Pankow,east,13187
Schönhauserallee,s-bahn,KBS 141,1971380_east,"52.54932900,13.41370600",Q111264493,,,,,,,19711003.0,Prenzlauer Berg,Pankow,east,10439
Prenzlauerallee,s-bahn,KBS 141,1971381_east,"52.54477500,13.42611600",Q32661483,,,,,,,1971818.0,Prenzlauer Berg,Pankow,east,10437
Greifswalderstr.,s-bahn,KBS 141,1971382_east,"52.53972222,13.43944444",Q439246,,,,,,,1971346.0,Prenzlauer Berg,Pankow,east,10405
Leninallee,s-bahn,KBS 141,1971383_east,"52.52950000,13.45480000",Q800507,,,,,,,1971610.0,Prenzlauer Berg,Pankow,east,10407
Zentralviehhof,s-bahn,KBS 141,1971384_east,"52.52380000,13.46440000",Q800512,,,,,,,19711279.0,Prenzlauer Berg,Pankow,east,10249
Frankfurterallee,s-bahn,KBS 141,1971385_east,"52.51416667,13.47472222",Q111250033,,,,,,,1971281.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10247
Ostkreuz,s-bahn,KBS 141,1971386_east,"52.50310000,13.46890000",Q111251530,,,,,,,1971764.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Treptower Park,s-bahn,KBS 141,1971387_east,"52.49380000,13.46180000",Q559274,,,,,,,19711104.0,Alt-Treptow,Treptow-Köpenick,east,12435
Plänterwald,s-bahn,KBS 141,1971388_east,"52.47860000,13.47330000",Q7205917,,,,,,,1971807.0,Plänterwald,Treptow-Köpenick,east,12435
Baumschulenweg,s-bahn,KBS 141,1971389_east,"52.46750000,13.48972200",Q324336,,,,,,,197179.0,Baumschulenweg,Treptow-Köpenick,east,12437
Schöneweide,s-bahn,KBS 141,1971390_east,"52.45500000,13.50944444",Q111323931,,,,,,,19711001.0,Niederschöneweide,Treptow-Köpenick,east,12487
Betriebsbhf. Schöneweide,s-bahn,KBS 141,1971391_east,"52.44676000,13.52391000",Q4526101,,,,,,,1971103.0,Niederschöneweide,Treptow-Köpenick,east,12487
Adlershof,s-bahn,KBS 141,1971392_east,"52.43472222,13.54138889",Q323551,,,,,,,19715.0,Adlershof,Treptow-Köpenick,east,12489
