,stop_name,line_count,type,in_lines
457,Wilhelmsruherdamm Ecke Dannenwalderweg,1,bus,['A21']
458,Oranienburger Strasse Ecke Eichborndamm,1,bus,['A21']
459,Alt-Wittenau Ecke Eichborndamm,2,bus,"['A21', 'A15']"
460,Breitenbachstrasse Ecke Eichborndamm,2,bus,"['A21', 'A15']"
461,Scharnweberstrasse Ecke Eichborndamm,1,bus,['A21']
462,Kurt-Schumacher-Platz,4,bus,"['A22', 'A21', 'A61']"
463,Kurt-Schumacher-Platz,4,u-bahn,['6']
464,Heckerdamm Ecke Kurt-Schumacher Damm,2,bus,"['A21', 'A23']"
465,Jakob-Kaiser-Platz,7,bus,"['A55', 'A23', 'A65', 'A99', 'A21', 'A62', 'A72']"
466,Luisenplatz,6,bus,"['A87', 'A55', 'A89', 'A54', 'A21', 'A62']"
467,Kantstrasse Ecke Kaiser-Friedrichstrasse,1,bus,['A21']
468,Amtsgericht,5,bus,"['A94', 'A66', 'A10', 'A21', 'A92']"
469,Kurfürstendamm Ecke Joachim-Friedrichstrasse,2,bus,"['A21', 'A10']"
470,Hohenzollerndamm Ecke Seesenerstrass,1,bus,['A21']
471,Fehrbelliner Platz,9,bus,"['A1', 'A4', 'A89', 'A50', 'A21', 'A86', 'A74']"
472,Fehrbelliner Platz,9,u-bahn,"['7', '2']"
473,Kurt-Schumacher-Platz,4,bus,"['A22', 'A21', 'A61']"
474,Kurt-Schumacher-Platz,4,u-bahn,['6']
475,Lindauer Allee Ecke Ollenhauerstrasse,1,bus,['A22']
476,Roedernallee Ecke Nordgraben,1,bus,['A22']
477,Märkisches Zentrum,2,bus,"['A22', 'A64']"
478,Calauer Strasse Ecke Eichhorster Weg,1,bus,['A22']
479,Wittenauer Strasse Ecke Eichhorster Weg,1,bus,['A22']
480,Hardenbergplatz,1,bus,['A23']
481,Ernst-Reuter-Platz,7,bus,"['A90', 'A55', 'A23', 'A54', 'A62', 'A86']"
482,Ernst-Reuter-Platz,7,u-bahn,['1']
483,Hansaplatz,3,bus,"['A23', 'A16']"
484,Hansaplatz,3,u-bahn,['9']
485,Gotzkowskystrasse Ecke Alt-Moabit,2,bus,"['A23', 'A86']"
486,Turmstrasse Ecke Beusselstrasse,1,bus,['A23']
487,Seestrasse Ecke Beusselstrasse,1,bus,['A23']
488,Plötzensee,1,bus,['A23']
489,Reichweindamm,1,bus,['A23']
490,Jakob-Kaiser-Platz,7,bus,"['A55', 'A23', 'A65', 'A99', 'A21', 'A62', 'A72']"
491,Heckerdamm Ecke Kurt-Schumacher Damm,2,bus,"['A21', 'A23']"
492,Halemweg Ecke Toeplerstrasse,1,bus,['A23']
493,Goebelplatz,1,bus,['A23']
494,Rohrdamm Ecke Nonnendamm Allee,1,bus,['A23']
495,Buolstrasse Ecke Rohrdamm,1,bus,['A23']
496,Wiebestrasse Ecke Huttenstrasse,3,bus,"['A24', 'A70', 'A72']"
497,Gotzkowskystrasse Ecke Turmstrasse,1,bus,['A24']
498,Stromstrasse Ecke Turmstrasse,1,bus,['A24']
499,Rathenower Strasse Ecke Turmstrasse- Alt-Moabit Ecke Paulstrasse,1,bus,['A24']
500,John-Foster-Dulles-Allee Ecke Spreeweg,1,bus,['A24']
501,Tiergartenstrasse Ecke Hofjägerstrasse,1,bus,['A24']
502,Lützowplatz,4,bus,"['A29', 'A24', 'A16', 'A69']"
503,Potsdamer Strasse Ecke Lützowstrasse- Askanischer Platz,1,bus,['A24']
504,U-Bhf. Hallesches Tor,3,bus,"['A24', 'A95', 'A67']"
505,Gneisenaustrasse Ecke Zossenstrasse,1,bus,['A24']
506,Columbiadamm Ecke Friesenstrasse- Platz der Luftbrücke,1,bus,['A24']
507,U-Bhf. Friedrich-Wlhelm-Patz,1,bus,['A25']
508,Kaisereiche,3,bus,"['A85', 'A75', 'A25']"
509,Grazer Platz,2,bus,"['A83', 'A25']"
510,Attilaplatz,3,bus,"['A68', 'A96', 'A25']"
511,Tempelhofer Damm Ecke Ordensmeisterstrasse,1,bus,['A25']
512,Gottlieb-Dunkel-Strasse Ecke Tempelhofer Weg,1,bus,['A25']
513,Britzer Damm,1,bus,['A25']
514,U-Bhf. Parchimer Allee,1,bus,['A25']
515,Grüner Weg Ecke Buschkrugallee,2,bus,"['A98', 'A25']"
516,U-Bhf. Tempelhof,1,bus,['A28']
517,Dudenstrasse Ecke Katzbachstrasse,1,bus,['A28']
518,Mehringdamm Ecke Yorckstrasse,1,bus,['A28']
519,Urban-Krankenhaus,2,bus,"['A95', 'A28']"
520,Mariannenplatz,1,bus,['A28']
521,U-Bhf. Schlesisches Tor,1,bus,['A28']
522,Heckmannufer Ecke Schlesischestrasse,1,bus,['A28']
523,Roseneck,5,bus,"['A29', 'A50', 'A60', 'A17', 'A19']"
524,Berkaer Strasse Ecke Teplitzerstrasse,1,bus,['A29']
525,Bismarckplatz,1,bus,['A29']
526,Henriettenplatz,5,bus,"['A29', 'A4', 'A10', 'A69', 'A19']"
527,Joachim-Friedrich-Strasse Ecke Kurfürstendamm,2,bus,"['A29', 'A69']"
528,Wilmersdorfer Strasse Ecke Kurfürstendamm,3,bus,"['A19', 'A29', 'A69']"
529,Olivaer Platz,3,bus,"['A19', 'A29', 'A69']"
530,Uhlandstrasse Ecke Kurfürstendamm,1,bus,['A29']
531,Joachimstaler Strasse Ecke Kurfürstendamm,2,bus,"['A19', 'A29']"
532,Wittenbergplatz,8,bus,"['A29', 'A73', 'A60', 'A85', 'A19']"
533,Wittenbergplatz,8,u-bahn,"['2', '3', '1']"
534,Lützowplatz,4,bus,"['A29', 'A24', 'A16', 'A69']"
535,Potsdamer Strasse Ecke Schöneberger Ufer,1,bus,['A29']
536,Askanischer Platz,2,bus,"['A29', 'A75']"
537,U-Bhf. Kochstrasse,2,bus,"['A29', 'A75']"
538,Oranienplatz,1,bus,['A29']
539,Düppel-Süd,1,bus,['A3']
540,Ludwigsfelder Strasse Ecke Belepschstrasse,1,bus,['A3']
541,Machnower Strasse Ecke Belepschstrasse,1,bus,['A3']
542,Rathaus Zehlendorf,4,bus,"['A60', 'A1', 'A3', 'A53']"
543,Schützallee Ecke Riemeisterstrasse,1,bus,['A3']
544,U-Bhf. Krumme Lanke,2,bus,"['A3', 'A53']"
545,Lindenthaler Allee Ecke Potsdamerchaussee,1,bus,['A3']
546,Spanische Allee Ecke Potsdamerchaussee,2,bus,"['A3', 'A18']"
547,Schopenhauer-Strasse Ecke Spanischeallee,1,bus,['A3']
548,Borussenstrasse Ecke Spanischeallee,1,bus,['A3']
549,Wannsee,5,bus,"['A6', 'A3', 'A66']"
550,Wannsee,5,s-bahn,"['KBS 154', 'KBS 156']"
551,Am Großen Wannsee Ecke Königstrasse,1,bus,['A3']
552,Koblanckstrasse Ecke Am Großen Wannsee,1,bus,['A3']
553,Krankenhaus Wannsee,1,bus,['A3']
554,Heckeshorn,1,bus,['A3']
555,U-Bhf. Ruhleben,6,bus,"['A54', 'A80', 'A56', 'A5', 'A35', 'A31']"
556,Stresowplatz,3,bus,"['A31', 'A5', 'A80']"
557,Rathaus Spandau,9,bus,"['A34', 'A54', 'A80', 'A99', 'A13', 'A97', 'A5', 'A31', 'A63']"
558,Nauener Strasse Ecke Brunsbütteler Damm,2,bus,"['A31', 'A80']"
559,Magistratsweg Ecke Brunsbütteler Damm,2,bus,"['A31', 'A80']"
560,Heidebergplan,1,bus,['A31']
561,Breitenbachplatz,4,bus,"['A32', 'A1', 'A16']"
562,Breitenbachplatz,4,u-bahn,['2']
563,Gritznerstrasse Ecke Schildhornstrasse,1,bus,['A32']
564,Schloßstrasse Ecke Albrechtstrasse,1,bus,['A32']
565,Rathaus Steglitz,5,bus,"['A48', 'A85', 'A32', 'A17', 'A86']"
566,Bismarckstrasse Ecke Albrechtstrasse,2,bus,"['A32', 'A17']"
567,"Lankwitz, Kirche",4,bus,"['A32', 'A81', 'A83', 'A2']"
568,Belßstrasse Ecke Malteserstrasse,2,bus,"['A83', 'A32']"
569,Alt-Marienfelde Ecke Marienfelder Allee,2,bus,"['A52', 'A32']"
570,Stegerwaldstrasse Ecke Marienfelder Allee,1,bus,['A32']
571,"Marienfelde, Bahnstrasse Ecke Marienfelder Allee",1,bus,['A32']
572,Berlinickestrasse,1,bus,['A33']
573,Bismarckstrasse Ecke Steglitzer Damm,2,bus,"['A33', 'A75']"
574,Heinrich-Seidel-Strasse Ecke Steglitzer Damm,1,bus,['A33']
575,Gersdorfstrasse Ecke Kaiserstrasse,1,bus,['A33']
576,Mariendorfer Damm Ecke Kaiserstrasse,1,bus,['A33']
577,Dirschelweg Ecke Rixdorfer Strasse,1,bus,['A33']
578,"Spandau, Wasserwerk",1,bus,['A34']
579,Friedhof,1,bus,['A34']
580,Askanierring,1,bus,['A34']
581,Wröhmännerpark,4,bus,"['A97', 'A54', 'A34', 'A56']"
582,Rathaus Spandau,9,bus,"['A34', 'A54', 'A80', 'A99', 'A13', 'A97', 'A5', 'A31', 'A63']"
583,Wilhelmstrasse,1,bus,['A34']
584,Adamstrasse,1,bus,['A34']
585,Heerstrasse,1,bus,['A34']
586,Gatower Strasse,1,bus,['A34']
587,"Gatow, Kirche",2,bus,"['A35', 'A34']"
588,Großglienicker Weg,1,bus,['A34']
589,Krankenhaus Hohengatow,2,bus,"['A35', 'A34']"
590,Krankenhaus Havelhöhe,2,bus,"['A35', 'A34']"
591,Alt-Kladow,1,bus,['A34']
592,Schwiezerhaus,1,bus,['A34']
593,Gutshof,1,bus,['A34']
594,U-Bhf. Ruhleben,6,bus,"['A54', 'A80', 'A56', 'A5', 'A35', 'A31']"
595,Teltower Strasse Ecke Charlottenburgerchaussee,1,bus,['A35']
596,Kroweistrasse Ecke Ruhlebenerstrasse,1,bus,['A35']
597,Pichelsdorfer Strasse Ecke Weißenburgerstrasse,1,bus,['A35']
598,Adamstrasse Ecke Földerichstrasse,1,bus,['A35']
599,Wilhelmstrasse Ecke Adamstrasse,1,bus,['A35']
600,Heerstrasse Ecke Gatowerstrasse,1,bus,['A35']
601,Weinmeisterhornweg Ecke Gatowerstrasse,1,bus,['A35']
602,"Gatow, Kirche",2,bus,"['A35', 'A34']"
603,Krankenhaus Hohengatow,2,bus,"['A35', 'A34']"
604,Krankenhaus Havelhöhe,2,bus,"['A35', 'A34']"
605,Alt-Kladow Ecke Kladowerdamm,1,bus,['A35']
606,Krampnitzer Weg,1,bus,['A35']
607,Hottengrund,1,bus,['A35']
608,Brixplatz,1,bus,['A4']
609,Theodor-Heuss-Platz,4,bus,"['A94', 'A4', 'A92']"
610,Theodor-Heuss-Platz,4,u-bahn,['1']
611,Messedamm Ecke Masurenallee,3,bus,"['A94', 'A4', 'A92']"
612,Henriettenplatz,5,bus,"['A29', 'A4', 'A10', 'A69', 'A19']"
613,Hochmeisterplatz,1,bus,['A4']
614,Fehrbelliner Platz,9,bus,"['A1', 'A4', 'A89', 'A50', 'A21', 'A86', 'A74']"
615,Fehrbelliner Platz,9,u-bahn,"['7', '2']"
616,Bundesallee Ecke Badenschestrasse,1,bus,['A4']
617,Rathaus Schöneberg,4,bus,"['A85', 'A16', 'A4']"
618,Rathaus Schöneberg,4,u-bahn,['4']
619,Hauptstrasse Ecke Dominicusstrasse,4,bus,"['A74', 'A73', 'A65', 'A4']"
620,Kaiser-Wilhelm-Platz,5,bus,"['A4', 'A48', 'A75', 'A84', 'A83']"
621,U-Bhf. Flughafen,1,bus,['A4']
622,Friesenstrasse Ecke Columbiadamm,1,bus,['A4']
623,Kienitzer Strasse Ecke Hermannstrasse,1,bus,['A4']
624,Sonnenallee Ecke Erkstrasse,1,bus,['A4']
625,Teuptitzerstrasse Ecke Kiehl-Ufer,1,bus,['A4']
626,Gradestrasse,1,bus,['A41']
627,U-Bhf. Blaschko-Allee,1,bus,['A41']
628,Krankenhaus Neukölln,1,bus,['A41']
629,Zwickauer Damm Ecke Neuköllnerstrasse,1,bus,['A41']
630,Schönefelderstrasse Ecke Waltersdorferstrasse,1,bus,['A41']
631,Rudow Stadtgrenze,1,bus,['A41']
632,Potsdamer Strasse Ecke Fischerhüttenstrasse,1,bus,['A48']
633,Sundgauer Strasse Ecke Berlinerstrasse,1,bus,['A48']
634,Drakestrasse Ecke Unter den Eichen,1,bus,['A48']
635,Rathaus Steglitz,5,bus,"['A48', 'A85', 'A32', 'A17', 'A86']"
636,Walter-Schreiber-Platz,8,bus,"['A48', 'A2', 'A81', 'A85', 'A17', 'A86', 'A76']"
637,Walter-Schreiber-Platz,8,u-bahn,['9']
638,Innsbrucker Platz,7,bus,"['A48', 'A75', 'A65', 'A83', 'A85']"
639,Innsbrucker Platz,7,s-bahn,"['KBS 151', 'KBS 150']"
640,Kaiser-Wilhelm-Platz,5,bus,"['A4', 'A48', 'A75', 'A84', 'A83']"
641,U-Bhf. Kurfürstenstrasse,2,bus,"['A84', 'A48']"
642,"Philharmonie, Tiergartenstrasse",1,bus,['A48']
643,U-Bhf. Ruhleben,6,bus,"['A54', 'A80', 'A56', 'A5', 'A35', 'A31']"
644,Stresowplatz,3,bus,"['A31', 'A5', 'A80']"
645,Rathaus Spandau,9,bus,"['A34', 'A54', 'A80', 'A99', 'A13', 'A97', 'A5', 'A31', 'A63']"
646,Falkenseer Chaussee Ecke Zeppelinstrasse,1,bus,['A5']
647,Waldkrankenhaus,1,bus,['A5']
648,Nervenklinik,1,bus,['A5']
649,Roseneck,5,bus,"['A29', 'A50', 'A60', 'A17', 'A19']"
650,Forckenbeckstrasse Ecke Hohenzollerndamm,1,bus,['A50']
651,Rudolstädter Strasse Ecke Hohenzollerndamm,1,bus,['A50']
652,Fehrbelliner Platz,9,bus,"['A1', 'A4', 'A89', 'A50', 'A21', 'A86', 'A74']"
653,Fehrbelliner Platz,9,u-bahn,"['7', '2']"
654,Martin-Luther-Strasse Ecke Hohenstaufenstrasse,1,bus,['A50']
655,Potsdamerstrasse Ecke Pallastrasse,1,bus,['A50']
656,Mansteinstrasse Ecke Yorckstrasse,1,bus,['A50']
657,"Marienfelde, Stadtrand-Siedlung",1,bus,['A52']
658,Alt-Marienfelde Ecke Marienfelder Allee,2,bus,"['A52', 'A32']"
659,Lichtenrader Damm Ecke Buckower Chaussee,1,bus,['A52']
660,Buckower Damm Ecke Alt-Buckow,1,bus,['A52']
661,U-Bhf. Johannisthaler Chaussee,1,bus,['A52']
662,Rudower Strasse Ecke Johannisthaler Chaussee,1,bus,['A52']
663,Wutzkyallee,2,bus,['A52']
664,Wutzkyallee,2,u-bahn,['7']
665,Efeuweg,1,bus,['A52']
666,Stubenrauchstrasse,2,bus,"['A52', '48']"
667,"Nikolassee, Alemannenstrasse",1,bus,['A53']
668,Krottnaurerstrasse,1,bus,['A53']
669,Waldemarplatz,1,bus,['A53']
670,Argentinische Allee Ecke Matterhornstrasse,1,bus,['A53']
671,U-Bhf. Krumme Lanke,2,bus,"['A3', 'A53']"
672,Teltower Damm Ecke Potsdamerstrasse,2,bus,"['A10', 'A53']"
673,Rathaus Zehlendorf,4,bus,"['A60', 'A1', 'A3', 'A53']"
674,Knesebeckstrasse Ecke Seehofstrasse,1,bus,['A53']
675,Dahlemer Weg Ecke Seehofstrasse,1,bus,['A53']
676,4. Ring,1,bus,['A53']
677,Luzerner Strasse Ecke Appzellerstrasse,1,bus,['A53']
678,Thuner Platz,2,bus,"['A85', 'A53']"
679,Wiesenbaude,2,bus,"['A11', 'A53']"
680,Ostpreußendamm Ecke Königsberstrasse,1,bus,['A53']
681,Oberhofer Platz,2,bus,"['A17', 'A53']"
682,"Zoo, Hardenbergplatz",7,bus,"['A94', 'A55', 'A54', 'A73', 'A62', 'A92', 'A66']"
683,Ernst-Reuter-Platz,7,bus,"['A90', 'A55', 'A23', 'A54', 'A62', 'A86']"
684,Ernst-Reuter-Platz,7,u-bahn,['1']
685,Cauerstrasse Ecke Otto-Suhr-Allee,2,bus,"['A54', 'A55']"
686,Richard-Wagner-Platz,4,bus,"['A87', 'A54', 'A86', 'A55']"
687,Luisenplatz,6,bus,"['A87', 'A55', 'A89', 'A54', 'A21', 'A62']"
688,Fürstenbbrunner Weg Ecke Spandauer Damm,1,bus,['A54']
689,Schloß Ruhwald,1,bus,['A54']
690,U-Bhf. Ruhleben,6,bus,"['A54', 'A80', 'A56', 'A5', 'A35', 'A31']"
691,Teltowerstrasse Ecke Charlottenburgerstrasse,1,bus,['A54']
692,Rathaus Spandau,9,bus,"['A34', 'A54', 'A80', 'A99', 'A13', 'A97', 'A5', 'A31', 'A63']"
693,Moritzstrasse Ecke Klosterstrasse,1,bus,['A54']
694,Wröhmännerpark,4,bus,"['A97', 'A54', 'A34', 'A56']"
695,Lynastrasse Ecke Altstädter Ring,1,bus,['A54']
696,Hohenzollernring,4,bus,"['A56', 'A54', 'A97', 'A55']"
697,Johannesstift,1,bus,['A54']
698,"Zoo, Hardenbergplatz",7,bus,"['A94', 'A55', 'A54', 'A73', 'A62', 'A92', 'A66']"
699,Ernst-Reuter-Platz,7,bus,"['A90', 'A55', 'A23', 'A54', 'A62', 'A86']"
700,Ernst-Reuter-Platz,7,u-bahn,['1']
701,Cauerstrasse Ecke Otto-Suhr-Allee,2,bus,"['A54', 'A55']"
702,Richard-Wagner-Platz,4,bus,"['A87', 'A54', 'A86', 'A55']"
703,Luisenplatz,6,bus,"['A87', 'A55', 'A89', 'A54', 'A21', 'A62']"
704,Osnabrückerstrasse Ecke Tauroggenerstrasse,1,bus,['A55']
705,Landgericht,2,bus,"['A72', 'A55']"
706,Jakob-Kaiser-Platz,7,bus,"['A55', 'A23', 'A65', 'A99', 'A21', 'A62', 'A72']"
707,Quellweg Ecke Nonnendamm Allee,1,bus,['A55']
708,Paulsternstrasse Ecke Gartenfelderstrasse,2,bus,"['A55', 'A13']"
709,Zitadellenweg Ecke Am Juliusturm,1,bus,['A55']
710,Carl-Schurz-Strasse Ecke Am Juliusturm,3,bus,"['A99', 'A55', 'A13']"
711,Wröhmannerpark,1,bus,['A55']
712,Hohenzollernring,4,bus,"['A56', 'A54', 'A97', 'A55']"
713,Hakenfelde,2,bus,"['A56', 'A55']"
714,U-Bhf. Ruhleben,6,bus,"['A54', 'A80', 'A56', 'A5', 'A35', 'A31']"
715,Strewowplatz,1,bus,['A56']
716,"Spandau, Markt",1,bus,['A56']
717,Wröhmännerpark,4,bus,"['A97', 'A54', 'A34', 'A56']"
718,Hohenzollernring,4,bus,"['A56', 'A54', 'A97', 'A55']"
719,Hakenfelde,2,bus,"['A56', 'A55']"
720,Zwickauer Damm,2,bus,['A57']
721,U-Bhf. Zwickauer Damm,1,bus,['A57']
722,Köpenicker Strasse Ecke Neuköllnerstrasse,1,bus,['A57']
723,Kanalstrasse Ecke Köpenickerstrasse,1,bus,['A57']
724,Stubenrauchstrasse Ecke Kanalstrasse,1,bus,['A57']
725,Zwickauer Damm,2,bus,['A57']
726,Wannsee,5,bus,"['A6', 'A3', 'A66']"
727,Wannsee,5,s-bahn,"['KBS 154', 'KBS 156']"
728,Königstrasse Ecke Kronprinzessinnenweg,1,bus,['A6']
729,Pfaueninselchaussee Ecke Königstrasse,1,bus,['A6']
730,Rathaus Wannsee,1,bus,['A6']
731,Friedenstrasse Ecke Königstrasse,1,bus,['A6']
732,Schäferberg,1,bus,['A6']
733,Nikolskoer Weg Ecke Königstrasse,1,bus,['A6']
734,Glienicker Brücke,1,bus,['A6']
735,Wittenbergplatz,8,bus,"['A29', 'A73', 'A60', 'A85', 'A19']"
736,Wittenbergplatz,8,u-bahn,"['2', '3', '1']"
737,Breitscheidplatz,3,bus,"['A19', 'A60', 'A69']"
738,Joachimstaler Strasse Ecke Kantstrasse,1,bus,['A60']
739,Kurfürstendamm Ecke Uhlandstrasse,1,bus,['A60']
740,Hohenzollerndamm Ecke Uhlandstrasse,1,bus,['A60']
741,Berliner Strasse Ecke Uhlandstrasse,1,bus,['A60']
742,Rudolf-Mosse-Strasse Ecke Mecklenburgischestrasse,1,bus,['A60']
743,Berkaer Strasse Ecke Breitestrasse,1,bus,['A60']
744,Roseneck,5,bus,"['A29', 'A50', 'A60', 'A17', 'A19']"
745,Im Dol,1,bus,['A60']
746,U-Bhf. Oskar-Helene-Heim,4,bus,"['A60', 'A11', 'A1', 'A18']"
747,Schützallee Ecke Clayallee,1,bus,['A60']
748,Potsdamer Strasse Ecke Clayallee,3,bus,"['A60', 'A1', 'A18']"
749,Rathaus Zehlendorf,4,bus,"['A60', 'A1', 'A3', 'A53']"
750,"Gartenplatz, Feldstrasse",1,bus,['A61']
751,U-Bhf. Gesundbrunnen,5,bus,"['A71', 'A61', 'A14', 'A99', 'A64']"
752,Pankstrasse Ecke Badstrasse,3,bus,"['A61', 'A70', 'A14']"
753,Schwedenstrasse Ecke Osloerstrasse,2,bus,"['A89', 'A61']"
754,Pankower Allee Ecke Residenzstrasse,2,bus,"['A79', 'A61']"
755,Aroser Allee Ecke Lindauerallee,2,bus,"['A61', 'A14']"
756,Kurt-Schumacher-Platz,4,bus,"['A22', 'A21', 'A61']"
757,Kurt-Schumacher-Platz,4,u-bahn,['6']
758,Zobeltitzstrasse Ecke Eichborndamm,1,bus,['A61']
759,"Wilhemsruher Damm, Sektorengrenze",1,bus,['A62']
760,Treuenbrietzener Strasse Ecke Wilhelmsruher Damm,1,bus,['A62']
761,Eichhorster Weg Ecke Wilhelmsruher Damm,1,bus,['A62']
762,Oranienburgerstrasse Ecke Eichhorndamm,1,bus,['A62']
763,Alt-Wittenau Ecke Oranienburgerstrasse,1,bus,['A62']
764,Bonhoeffer Klinik,2,bus,"['A62', 'A14']"
765,Waldstrasse Ecke Ollenhauerstrasse,1,bus,['A62']
766,U-Bhf. Kurt-Schumacher-Platz,1,bus,['A62']
767,Kaserne Südtor,1,bus,['A62']
768,Heckerdamm Ecke Schumacher Damm,1,bus,['A62']
769,Jakob-Kaiser-Platz,7,bus,"['A55', 'A23', 'A65', 'A99', 'A21', 'A62', 'A72']"
770,Luisenplatz,6,bus,"['A87', 'A55', 'A89', 'A54', 'A21', 'A62']"
771,Ernst-Reuter-Platz,7,bus,"['A90', 'A55', 'A23', 'A54', 'A62', 'A86']"
772,Ernst-Reuter-Platz,7,u-bahn,['1']
773,"Zoo, Hardenbergplatz",7,bus,"['A94', 'A55', 'A54', 'A73', 'A62', 'A92', 'A66']"
774,Radelandstrasse Ecke Niederheideweg,1,bus,['A63']
775,Kisselnallee Ecke Pionierstrasse,1,bus,['A63']
776,Zweibrücker Strasse Ecke Falkenseerchaussee,1,bus,['A63']
777,Rathaus Spandau,9,bus,"['A34', 'A54', 'A80', 'A99', 'A13', 'A97', 'A5', 'A31', 'A63']"
778,Hochgerichtstrasse Ecke Seegefelderstrasse,2,bus,"['A63', 'A99']"
779,Seegefelder Weg,1,bus,['A63']
780,Märkisches Zentrum,2,bus,"['A22', 'A64']"
781,Eichhorster Weg Finsterwalderstrasse,1,bus,['A64']
782,Wilhelmsruher Damm Ecke Eichhorster Weg,1,bus,['A64']
783,Roedernallee Ecke Am Nordgraben,1,bus,['A64']
784,Tessenowstrasse Ecke Roadernallee,1,bus,['A64']
785,Humboldt-Krankenhaus,1,bus,['A64']
786,Holländerstrasse Ecke Londonerstrasse,1,bus,['A64']
787,Müllerstrasse Ecke Petersallee,1,bus,['A64']
788,Transvaalstrasse Ecke Afrikanischestrasse,1,bus,['A64']
789,Seestrasse Ecke Afrikanischestrasse,1,bus,['A64']
790,U-Bhf. Leopoldplatz,1,bus,['A64']
791,Uferstrasse Ecke Badstrasse,1,bus,['A64']
792,U-Bhf. Gesundbrunnen,5,bus,"['A71', 'A61', 'A14', 'A99', 'A64']"
793,Usedomer Strasse Ecke Brunnenstrasse,2,bus,"['A64', 'A99']"
794,Vinetaplatz,3,bus,"['A64', 'A90', 'A71']"
795,U-Bhf. Seestrasse,4,bus,"['A89', 'A16', 'A12', 'A65']"
796,Saatwinkler Damm Ecke Seestrasse,1,bus,['A65']
797,Jakob-Kaiser-Platz,7,bus,"['A55', 'A23', 'A65', 'A99', 'A21', 'A62', 'A72']"
798,Spandauer Damm Ecke Stadtautobahn,1,bus,['A65']
799,Messedamm Ecke Halenseestrasse,1,bus,['A65']
800,Rathenauplatz,1,bus,['A65']
801,Hohenzollerndamm Ecke Stadtautobahn,1,bus,['A65']
802,Bundesallee Ecke Stadtautobahn,1,bus,['A65']
803,Innsbrucker Platz,7,bus,"['A48', 'A75', 'A65', 'A83', 'A85']"
804,Innsbrucker Platz,7,s-bahn,"['KBS 151', 'KBS 150']"
805,Hauptstrasse Ecke Dominicusstrasse,4,bus,"['A74', 'A73', 'A65', 'A4']"
806,Tempelhofer Damm Ecke Tempelhof,2,bus,"['A73', 'A65']"
807,Oberlandstrasse Ecke Germaniastrasse,1,bus,['A65']
808,Hermannstrasse Ecke Silbersteinstrasse,1,bus,['A65']
809,Karl-Marx-Strasse Ecke Silbersteinstrasse,1,bus,['A65']
810,Schulenburgpark,1,bus,['A65']
811,"Zoo, Hardenbergplatz",7,bus,"['A94', 'A55', 'A54', 'A73', 'A62', 'A92', 'A66']"
812,Leibnizstrasse Ecke Kantstrasse,1,bus,['A66']
813,Wilmersdorfer Strasse Ecke Kantstrasse,2,bus,"['A92', 'A66']"
814,Amtsgericht,5,bus,"['A94', 'A66', 'A10', 'A21', 'A92']"
815,Omnibusbahnhof,1,bus,['A66']
816,Kronprinzessinen Weg Ecke Spanische Allee,1,bus,['A66']
817,Wannsee,5,bus,"['A6', 'A3', 'A66']"
818,Wannsee,5,s-bahn,"['KBS 154', 'KBS 156']"
819,Am Großen Wannsee Ecke Königsstrasse,1,bus,['A66']
820,"Stölpchensee, Glienickerstrasse",1,bus,['A66']
821,U-Bhf. Hallesches Tor,3,bus,"['A24', 'A95', 'A67']"
822,Moritzplatz,2,bus,['A67']
823,Moritzplatz,2,u-bahn,['8']
824,U-Bhf. Kottbusser Tor,1,bus,['A67']
825,Hermannplatz,6,bus,"['A75', 'A91', 'A95', 'A67']"
826,Hermannplatz,6,u-bahn,"['7', '8']"
827,Hertzbergplatz,1,bus,['A67']
828,Grenzallee Ecke Naumbürgerstrasse,1,bus,['A67']
829,Karl-Marx-Strasse Ecke Grenzallee,1,bus,['A67']
830,Blaschkoallee Ecke Buschkrugallee,1,bus,['A67']
831,Johannisthaler Chaussee Ecke Rudower Strasse,1,bus,['A67']
832,Clayallee Ecke Königin-Luise-Strasse,2,bus,"['A68', 'A1']"
833,U-Bhf. Dahlem-Dorf,1,bus,['A68']
834,Hermann-Ehlers-Platz,1,bus,['A68']
835,Bismarckstrasse Ecke Bergstrasse,2,bus,"['A68', 'A81']"
836,Attilaplatz,3,bus,"['A68', 'A96', 'A25']"
837,Tempelhof,4,bus,['A68']
838,Tempelhof,4,s-bahn,"['KBS 151', 'KBS 150']"
839,Tempelhof,4,u-bahn,['6']
840,Dauerwaldweg Ecke Eichkampstrasse,1,bus,['A69']
841,Deutschlandhalle,1,bus,['A69']
842,Henriettenplatz,5,bus,"['A29', 'A4', 'A10', 'A69', 'A19']"
843,Joachim-Friedrich-Strasse Ecke Kurfürstendamm,2,bus,"['A29', 'A69']"
844,Wilmersdorfer Strasse Ecke Kurfürstendamm,3,bus,"['A19', 'A29', 'A69']"
845,Olivaer Platz,3,bus,"['A19', 'A29', 'A69']"
846,Uhlandstrasse Ecke Lietzenburgerstrasse,1,bus,['A69']
847,Joachimstaler Strasse Ecke Lietzenburgerstrasse,1,bus,['A69']
848,Breitscheidplatz,3,bus,"['A19', 'A60', 'A69']"
849,Bayreuther Strasse Ecke Kurfürstenstrasse,1,bus,['A69']
850,Lützowplatz,4,bus,"['A29', 'A24', 'A16', 'A69']"
851,Tiergartenstrasse Ecke Hofjägerallee,1,bus,['A69']
852,Großer Stern,2,bus,"['A16', 'A69']"
