line_id,year,line_name,type,start_stop,length (time),length (km),east_west,frequency (7:30),profile,capacity
194661_unified,1946,95_b,tram,"Oberschöneweide, Nalepastr. Ecke Karlshorsterstr.<> Köpenick, Krankenhaus",0.0,,unified,15.0,,195
194662_unified,1946,95_a,tram,Hermannplatz<> Bhf. Schöneweide,0.0,,unified,7.0,,195
194663_unified,1946,96,tram,Machnower Schleuse<> Attilaplatz,0.0,,unified,15.0,,195
194664_unified,1946,99,tram,Baerwaldstr. Ecke Gneisenaustr.<> Bhf. Lichtenrade,0.0,,unified,5.0,,195
194665_unified,1946,199,tram,Nordend<> Ramlerstr.,0.0,,unified,10.0,,195
194666_unified,1946,A,u-bahn,"Pankow, Vinetastr.<> Wittenbergplatz",0.0,,unified,7.5,Kleinprofil,750
194667_unified,1946,B,u-bahn,Hallesches Tor<> Warschauerbrücke,0.0,,unified,12.0,Kleinprofil,750
194668_unified,1946,B1,u-bahn,Innsbruckerplatz<> Nollendorfplatz,0.0,,unified,10.0,Kleinprofil,750
194669_unified,1946,B2,u-bahn,Wittenbergplatz<> Uhlandstr.,0.0,,unified,10.0,Kleinprofil,750
194670_unified,1946,C,u-bahn,Seestr.<> Grenzallee,0.0,,unified,6.0,Großprofil,1000
194671_unified,1946,D,u-bahn,Gesundbrunnen<> Leinestr.,0.0,,unified,6.0,Großprofil,1000
194672_unified,1946,E,u-bahn,Alexanderplatz<> Friedrichsfelde,0.0,,unified,10.0,Großprofil,1000
